Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
45 6 2047 14822295.5422079 3625265.93974365 739108.369189166 3355839 2992380 4909139.75537857 1088641 1511765 390555 1287873 9107400
46 6 2047 15715162.9300483 4655387.89654846 843565.2200663 3393226 3018735 5228016.36813262 1239094 1605177 417612 1327344 9107400
47 6 2047 16785321.3517509 5358006.66301002 981981.056336129 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2047 17935308.7953049 6347604.56383116 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2047 18796508.626295 6796040.20346473 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2047 19597357.3111357 7014215.07597916 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2047 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2047 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2047 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2047 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2047 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2047 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 2047 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2047 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2047 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2047 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 2047 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 2047 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2047 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2047 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2047 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2047 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2047 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2047 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2047 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2047 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2047 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2047 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2047 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2047 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2048 13919604 1249183 240483.569259629 2107940 1660540.36365031 2398527 499048 1657718 810693 1255979 9107400
24 1 2048 13919604 1249183 263690.980091424 2107940 1645337.76019895 2398527 499048 1598571 804386 1224283 9107400
25 1 2048 13919604 1249183 268103.725976042 2107940 1630303.92762773 2398527 499048 1539424 779185 1192587 9107400
26 1 2048 13919604 1249183 274306.91415023 2107940 1614425.83124666 2398527 499048 1480277 741641 1160891 9107400
27 2 2048 13919604 1249183 277606.783772917 2107940 1607475.09313533 2309400 499048 1421130 704096 1129195 9107400
28 2 2048 13758249 1082274 280745.288473549 2102386 1601715.82398121 2039400 499048 1297560 670000 1117691 9035300
29 2 2048 13596894 915366 282539.352365091 2096833 1594207.74289929 1769400 499048 1173990 626375 1106187 8963300
30 2 2048 13435538 748457 283732.786753486 2091279 1592759.02255395 1499400 499048 1050419 582750 1094683 8891300
31 3 2048 13274183 581548 285151.422353633 2085725 1582073.04220624 1229400 499048 926849 539125 996863.23709853 8819300
32 3 2048 13220530 523135 278021.436590996 2096634 1584082.93245804 1059400 499048 838337 495500 963186.951010479 8131550
33 3 2048 13166878 464722 274349.904493219 2107543 1584255.35877013 889400 499048 749825 413175 929510.664922428 7443800
34 3 2048 13113225 550015.77227538 274548.688995071 2118452 1583550.89851992 889400 499048 661312 330850 895834.378834377 6756050
35 3 2048 13059572 619339.88982375 275205.334468307 2129361 1590860.8163972 889400 499048 572800 248525 862158.092746326 6068300
36 4 2048 13046481 823021.045286311 288847.684490497 2186386 1611880.92771223 889400 499048 572800 166200 812158.092746326 5752550
37 4 2048 13033390 1006979.65257972 299316.725724309 2243411 1663131.97150987 889400 499048 572800 191341 762158.092746326 5436800
38 4 2048 12493869.9287497 1921648.79977127 338813.188800547 1848106 1718992.6087764 889400 630751 592932 216482 708687.578311105 5121050
39 4 2048 12846454.1332804 2633225.57468532 456077.60410226 2015232.29717829 1788481.17193147 889400 762453 613064 241624 655217.063875885 4805300
40 5 2048 13543984.8023452 3314908.46906394 558474 2234754.48366492 1919779.08446867 2267285.24272705 797600 774122 266765 1100514 4805300
41 5 2048 14674582.7904954 3994289.1651086 603618 2483686.45240174 2187875.98359611 2962612.61871322 832747 935180 283646 1137486 4805300
42 5 2048 15888328.9000126 4310827.03018426 648761 2662465.085079 2398601.66096077 3675577.0714677 867894 1096237 283646 1174458 9107400
43 5 2048 16175816 5268307 693905 2833723.39658172 2601656.76672486 4486348.13071251 903041 1257295 283646 1211430 9107400
44 5 2048 16255235 5685114 739049 3020315.92103727 2738854.4221005 4776310 938188 1418353 283646 1248402 9107400
45 6 2048 16999135 6059766 828751 3155126.47896557 2803550.08448096 5004707 1088641 1511765 390555 1287873 9107400
46 6 2048 17743035 6434419 918454 3314954.00946662 2893663.51911022 5233103 1239094 1605177 417612 1327344 9107400
47 6 2048 18486935 6809071 1008156 3400748.05743911 3002029.05630387 5461500 1389547 1698588 442753 1366815 9107400
48 6 2048 19230835 7183724 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2048 19441877 7219618 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2048 19652918 7255512 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2048 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2048 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2048 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2048 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2048 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2048 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 8 2048 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2048 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2048 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2048 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 2048 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 2048 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2048 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2048 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2048 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2048 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2048 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2048 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2048 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2048 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2048 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2048 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2048 18021632.9437876 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2048 17403843.9250501 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2049 13919604 1249183 123380 2107940 1867891.43888359 2494206.17723461 499048 1657718 810693 1255979 9107400
24 1 2049 13919604 1249183 123380 2107940 1838807.1839965 2443497.59217787 499048 1598571 804386 1224283 9107400
25 1 2049 13919604 1249183 123380 2107940 1809452.77101493 2398527 499048 1539424 779185 1192587 9107400
26 1 2049 13919604 1249183 123380 2107940 1779624.9954528 2398527 499048 1480277 741641 1160891 9107400
27 1 2049 13919604 1249183 123380 2107940 1749402.11531517 2309400 499048 1421130 704096 1129195 9107400
28 2 2049 13543488.3418286 1082274 105579 2102386 1723158.99431728 2039400 499048 1297560 670000 1117691 8844262.5142065
29 2 2049 12900095.4583051 915366 87777 2096833 1696781.79122179 1769400 499048 1173990 626375 1106187 8581225.02841299
30 2 2049 12256702.5395216 748457 69976 2091279 1673368.40498792 1499400 499048 1050419 582750 1045000 8318187.54261949
31 2 2049 11613310.5854779 581548 52174 2085725 1649403.76409727 1229400 499048 926849 539125 920000 8055150.05682598
32 3 2049 10969917.6666943 1224498.00518094 45579 2096634 1638409.25351618 1059400 499048 838337 495500 857500 7426799.56657878
33 3 2049 10326524.7479108 1077300 38984 2107543 1631817.27667585 889400 499048 749825 413175 795000 6798449.07633158
34 3 2049 9683132.79386711 652300 32388 2118452 1635781.76173151 889400 499048 661312 330850 732500 6170098.58608438
35 3 2049 9039739.87508356 227300 26880.4753717084 2129361 1650231.69034644 889400 499048 572800 248525 670000 5541748.09583717
36 4 2049 13046481 288589 25397 2186386 1732216.40662023 889400 499048 572800 166200 620000 5220893.45046779
37 4 2049 13033390 229283 25000 2243411 1953358.60070505 889400 499048 572800 191341 570000 4900038.80509841
38 4 2049 10532795 228292 25000 2323277.37482079 2023354.95925167 889400 630751 592932 216482 505000 4579184.15972903
39 4 2049 8645084.4874977 227300 25000 2495990.18342134 2147766.61722483 889400 762453 613064 241624 440000 4258329.51435965
40 5 2049 8908918.64505305 402233.699834407 54716.8736092052 2619063.35500616 2229960.76394997 3006383.65978595 797600 774122 266765 1100514 4258329.51435965
41 5 2049 9265997.05417666 867357.246839854 123671.808142117 2755006.97283952 2396456.47757111 3337967.91736416 832747 935180 283646 1137486 4258329.51435965
42 5 2049 9877750.15992947 1547915.23266844 239723.286102597 2833097.91754603 2511760.7864724 3760631.5517721 867894 1096237 283646 1174458 9107400
43 5 2049 10699923.7591698 2369052.6976199 351066.898221047 2907876.73473414 2599648.17457854 4306517.43007026 903041 1257295 283646 1211430 9107400
44 5 2049 11462180.1815036 2988076.83930156 464832.184392106 2971817.32175267 2701442.15198678 4776310 938188 1418353 283646 1248402 9107400
45 6 2049 12089735.90244 3512946.94822644 536439.537129498 3012993.31883896 2723524.56405289 5004707 1088641 1511765 390555 1287873 9107400
46 6 2049 12932347.7848497 3932654.69118804 646650.019752959 3117497.35851416 2765502.00714472 5233103 1239094 1605177 417612 1327344 9107400
47 6 2049 14228472.2298349 4753462.96718445 794938.011968181 3290845.24374376 2919053.12914331 5461500 1389547 1698588 442753 1366815 9107400
48 6 2049 15754534.6739213 5673447.23196854 953948.525462826 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2049 17247739.2957859 6190695.25660717 1127351.81344367 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2049 18973392.9058504 6819747.19990911 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2049 19701678.7278973 7276557.71942569 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2049 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2049 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2049 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2049 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2049 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 2049 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2049 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2049 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2049 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 2049 19948256 7012154 1377528 2230518 2603000 5639913 1308502 1792000 817000 1348369 9107400
10 10 2049 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2049 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2049 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2049 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 10 2049 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2049 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2049 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2049 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 2049 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2049 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2049 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2049 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2049 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2050 13919604 1249183 123380 2107940 2087089 2398527 499048 1657718 810693 1255979 9107400
24 1 2050 13919604 1249183 123380 2107940 2090699 2398527 499048 1598571 804386 1224283 9107400
25 1 2050 13919604 1249183 123380 2107940 2094309 2398527 499048 1539424 779185 1192587 9107400
26 1 2050 13919604 1249183 123380 2107940 2097919 2398527 499048 1480277 741641 1160891 9107400
27 1 2050 13919604 1249183 123380 2107940 2101529 2309400 499048 1421130 704096 1129195 9107400
28 2 2050 13758249 1082274 105579 2102386 2106438 2039400 499048 1297560 670000 1117691 9107400
29 2 2050 13596894 915366 100543.386911041 2096833 2111347 1769400 499048 1173990 626375 1106187 9107400
30 2 2050 13435538 748457 106407.58113134 2091279 2116256 1499400 499048 1050419 582750 1094683 9107400
31 2 2050 13274183 581548 119329.938856634 2127269.29802553 2121165 1229400 499048 926849 539125 1083179 9107400
32 3 2050 13220530 523135 125335.325976724 2163378 2133463 1059400 499048 838337 495500 1057047 8973050
33 3 2050 13166878 464722 116315.424183718 2184502 2145760 889400 499048 749825 413175 1030915 8838800
34 3 2050 13113225 406308 106683.875589456 2205626 2158058 889400 499048 661312 330850 1004782 8704550
35 3 2050 13059572 347895 99356.7651277213 2226750 2170356 889400 499048 572800 248525 978650 8570300
36 4 2050 13046481 288589 107771.754026905 2255708 2202389 889400 499048 572800 166200 998683 8570300
37 4 2050 13033390 229283 122236.560385862 2393956 2234422 889400 499048 572800 191341 1018716 8570300
38 4 2050 11206492.5717062 1240460.65583896 145676.16968621 2497890 2275033 889400 630751 592932 216482 1041129 8570300
39 4 2050 11462085.3921747 1633494.26949504 191572.715329037 2601824 2315645 889400 762453 613064 241624 1063542 8570300
40 5 2050 11856421.0405102 2131855.06117239 268555.53014663 2745149 2414330.81818253 1793868.34300438 797600 774122 266765 1100514 8570300
41 5 2050 12264134.9080949 2458351.24727995 321156.633826774 2888475 2531077.4284726 2193089.50558118 832747 935180 283646 1137486 8570300
42 5 2050 12858345.1492602 2797210.13035748 423710.759319054 3031800 2705872 2756073.85520182 867894 1096237 283646 1174458 9107400
43 5 2050 14137231.1054074 3291399.40210163 620547.088637278 3175126 2835948 3587612.78459378 903041 1257295 283646 1211430 9107400
44 5 2050 15102259.6530039 3949534.38475966 733943.76753918 3318451 2966024 4470568.84261105 938188 1418353 283646 1248402 9107400
45 6 2050 15749166.7870164 4645656.92701864 812181.022195012 3355839 2992380 4961525.93691686 1088641 1511765 390555 1287873 9107400
46 6 2050 16073868.8060583 4961965.83230677 851408.935465947 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2050 17252455.1710841 5366805.43873985 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2050 18375814.8703564 6281733.42531583 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2050 19441877 6795196.29762155 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 2050 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 2050 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 2050 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
52 7 2050 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 817000 1420000 9107400
1 8 2050 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 2050 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 2050 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 2050 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 2050 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 2050 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 2050 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 2050 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 10 2050 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 2050 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2050 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2050 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2050 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2050 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2050 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2050 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2050 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2050 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2050 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2050 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2050 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 1 2051 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2051 14632596.4263449 2542764.86916808 540402.45314837 2107940 1788031.32965917 3989400 499048 1657718 810693 1255979 9107400
24 1 2051 14632241.9998619 2659057.70850152 546738.456898665 2107940 1825248.68709272 4109400 499048 1598571 804386 1224283 9107400
25 1 2051 14615048.6430744 2723588.34798438 549832.379201622 2107940 1807730.72685267 4229400 499048 1539424 779185 1192587 9107400
26 1 2051 14595159.5193518 2797867.20522693 553665.980929031 2107940 1790017.83914555 4209593 499048 1480277 741641 1160891 9107400
27 2 2051 14571541.8132171 2847934.97412267 550338.848315935 2107940 1777341.43632044 4189501 499048 1421130 704096 1129195 9107400
28 2 2051 14570935.2978182 2925482.91387816 515611 2102386 1773643.6658489 4163666 499048 1297560 670000 1117691 9107400
29 2 2051 14570759.7126069 3006998.68309127 469496 2096833 1769518.8828844 4137831 499048 1173990 626375 1106187 9107400
30 2 2051 14570470.0825404 3085176.34329308 432603 2091279 1766318.46036665 4111996 499048 1050419 582750 1094683 9107400
31 3 2051 14581786.2484637 3149916.93474347 437165 2085725 1758065.23702179 4086162 499048 926849 539125 1083179 9107400
32 3 2051 14543896.5354513 3131473.76553697 444157 2096634 1767292.53068802 4060129 499048 838337 495500 1057047 8973050
33 3 2051 14506139.3141383 3110575.7098126 451148 2107543 1775300.30425216 4034096 499048 749825 413175 1030915 8838800
34 3 2051 14471893.5228511 3099743.02968928 458140 2118452 1786182.51714828 4008063 499048 661312 330850 1004782 8704550
35 4 2051 14441867.1638178 3096773.29967345 465132 2212686.08368224 1812690.36038547 3982030 499048 572800 248525 978650 8570300
36 4 2051 14458639.6505119 3065859.38908678 477231 2255708 1847317.61658188 3945286 499048 572800 166200 998683 8529550
37 4 2051 14498344.640129 3065654.47885816 489330 2393956 1922044.55805533 3908542 499048 572800 191341 1018716 8488800
38 4 2051 14560447.6196357 3195888.95213965 501330 2497890 1997436.69154876 3906360 630751 592932 216482 1041129 8448050
39 4 2051 14652672.140395 3422761.58026409 513330 2601824 2148812.7075106 3904178 762453 613064 241624 1063542 8407300
40 5 2051 14765748.718447 3540280.84696933 558474 2745149 2280068.09187371 4078605 797600 774122 266765 1100514 8407300
41 5 2051 14963752.4398467 3749848.59259851 603618 2888475 2414635.01476247 4253031 832747 935180 283646 1137486 8407300
42 5 2051 15296908.4693352 4188714.58087526 648761 3031800 2552557.10375397 4427457 867894 1096237 283646 1174458 9107400
43 5 2051 15776558.2771889 4771058.51681428 693905 3175126 2724427.24837388 4601884 903041 1257295 283646 1211430 9107400
44 6 2051 16098756.2058513 5206602.51555088 739049 3318451 2924389.03349825 4776310 938188 1418353 283646 1248402 9107400
45 6 2051 16376411.4425368 5400272.17007853 828751 3355839 2992380 5004707 1088641 1511765 390555 1287873 9107400
46 6 2051 16901448.5038374 5656159.49884475 918454 3393226 3018735 5233103 1239094 1605177 417612 1327344 9107400
47 6 2051 18036904.2867415 5903899.78282407 1008156 3430613 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 7 2051 19230835 6531285.29893983 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2051 19441877 6934998.42317405 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 2051 19652918 7108316.72429151 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 2051 19863959 7291406 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 2051 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 2051 19553612 7116541 1347699 2896389 2935469.99594047 5770433 1540000 1792000 593600 1392402 9107400
2 8 2051 19814306 7221921 1386299 2782067 2908263.59577826 5671467 1540000 1792000 638280 1392402 9107400
3 8 2051 20075000 7327300 1424900 2667744 2881058.19561606 5572500 1540000 1792000 682960 1392402 9107400
4 8 2051 20073116 7321562 1423330 2553422 2853851.79545385 5473533 1540000 1792000 711282 1392402 9107400
5 9 2051 20071231 7315823 1421759 2439100 2826645.89366739 5374567 1540000 1792000 711282 1392402 9107400
6 9 2051 20040487 7239906 1410701 2387014 2799439.49350519 5275600 1482126 1792000 737712 1381394 9107400
7 9 2051 20009744 7163989 1399644 2334849 2772234.09334298 5176633 1424251 1792000 764141 1370386 9107400
8 9 2051 19979000 7088071 1388586 2282683 2745027.69318078 5077667 1366377 1792000 790571 1359377 9107400
9 10 2051 19948256 7012154 1377528 2230518 2717821.79139432 5639913 1308502 1792000 817000 1348369 9107400
10 10 2051 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2051 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2051 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2051 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2051 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2051 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2051 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2051 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2051 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2051 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2051 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2051 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2051 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2052 13919604 1249183 123380 2107940 1917369.8309797 2398527 499048 1657718 810693 1255979 9107400
24 1 2052 13919604 1249183 123380 2107940 1893086.44147528 2398527 499048 1598571 804386 1224283 9107400
25 1 2052 13919604 1249183 123380 2107940 1869822.14781887 2398527 499048 1539424 779185 1192587 9107400
26 1 2052 13919604 1249183 123380 2107940 1842986.85256393 2398527 499048 1480277 741641 1160891 9107400
27 2 2052 13919604 1249183 123380 2107940 1816479.89346099 2309400 499048 1421130 704096 1129195 9107400
28 2 2052 13758249 1082274 105579 2102386 1795746.62576914 2039400 499048 1297560 670000 1117691 9035300
29 2 2052 13596894 915366 87777 2096833 1778454.03052167 1769400 499048 1173990 626375 1106187 8963300
30 2 2052 13435538 748457 69976 2091279 1758624.91143181 1499400 499048 1050419 582750 1094683 8891300
31 3 2052 13274183 581548 52174 2085725 1745560.02741366 1229400 499048 926849 539125 1024800.08085694 8819300
32 3 2052 13220530 523135 45579 2096634 1761184.27240155 1059400 499048 838337 495500 1004369.44754336 8131550
33 3 2052 13166878 464722 38984 2107543 1769716.22778647 889400 499048 749825 413175 983938.814229791 7443800
34 3 2052 13113225 406308 32388 2118452 1787002.42463689 889400 499048 661312 330850 963508.180916218 6756050
35 3 2052 13059572 347895 25793 2129361 1794323.96168345 889400 499048 572800 248525 943077.547602644 6068300
36 4 2052 13046481 288589 25397 2186386 1817104.5744611 889400 499048 572800 166200 911533.967351365 5752550
37 4 2052 13033390 229283 25000 2243411 1953580.58575445 889400 499048 572800 191341 879990.387100086 5436800
38 4 2052 10532795 284041.529804719 25000 2292688.40099378 2089471.5519139 889400 630751 592932 216482 855185.499793191 5121050
39 4 2052 9971001.24815019 1543382.52973395 25000 2423007.42237744 2139978.3785972 889400 762453 613064 241624 830380.612486295 4805300
40 5 2052 10367952.3059854 2084218.2675656 32472.387977859 2655487.44891191 2282402.9338196 2286789.49907347 797600 774122 266765 1100514 4805300
