"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1982-03-21 3 34 21 1982 3134993.59184556 0 1052493.00054128 1027987.02525903 0 0 32329.676158133 0 NA 0 NA NA 454368.093447845 0 0 1e+10 403406.919456119 1491828.39079118
1982-03-28 3 35 28 1982 3391460.59524473 0 351700.882866617 328615.493351715 0 0 36298.478400407 0 NA 0 NA NA 9465.1527806567 0 0 1e+10 397285.686033164 1410649.02283719
1982-04-04 4 36 4 1982 1209792.10252127 0 0 0 0 0 38900.6577379231 0 NA 0 NA NA 0 0 0 1e+10 541600.387114361 822810.804971082
1982-04-11 4 37 11 1982 1381074.83114034 0 0 0 0 0 47192.2421900971 0 NA 0 NA NA 0 0 0 1e+10 487087.734092246 636588.038674769
1982-04-18 4 38 18 1982 2113923.47120224 0 0 0 0 0 49698.032133613 144005.407163001 NA 0 NA NA 0 0 0 552292.238653753 599784.904829401 1021642.76278847
1982-04-25 4 39 25 1982 1723831.17882267 0 0 0 0 0 30316.4600952808 297237.589901156 NA 0 NA NA 0 0 0 552292.238653753 511454.722857214 941807.39076718
1982-05-02 5 40 2 1982 1597343.43309495 0 0 0 0 0 0 201361.706137161 NA 0 NA NA 9.31322574615479e-10 9.31322574615479e-10 0 552292.238653753 514160.070347935 1327997.71309495
1982-05-09 5 41 9 1982 2377160.61954237 0 0 0 0 0 2181.61323255999 0 NA 0 NA NA 0 0 0 553447.664502065 613344.256932948 2107814.89954237
1982-05-16 5 42 16 1982 789039.617554578 0 0 0 0 0 865.333315739874 0 NA 0 NA NA 0 0 0 555565.488677665 726858.937231681 1784081.64729026
1982-05-23 5 43 23 1982 1020553.83008109 0 0 0 0 0 2191.91663683997 0 NA 4483.92959145691 NA NA 0 0 0 572631.772640054 428815.192432096 1390254.3363044
1982-05-30 5 44 30 1982 851393.977937838 0 3512047 3512047 427160.899990027 0 0 0 NA 0 NA NA 3197604.20567541 3197604.20567541 0 585441.058447369 470727.982451099 2478566.18766283
1982-06-06 6 45 6 1982 1131339.81961796 0 2133388.33082232 2094442.70658724 81904.6631306959 0 53200.6550491801 0 NA 0 NA NA 1839234.88817318 1505013.86711026 334221.021062914 576012.270671694 545464.752725636 3038553.42797161
1982-06-13 6 46 13 1982 1033307.77237878 0 2073486.522618 1998104.27347658 29098.5299796462 0 46238.774497149 0 NA 0 NA NA 1674882.04279212 1344343.28767196 330538.755120162 589349.814970932 361298.098723089 2561759.06603189
1982-06-20 6 47 20 1982 2570772.25978471 0 1620536.11251666 1457868.17626492 843592.628277366 0 52437.605662738 0 NA 0 NA NA 93412 93412 0 602588.425350231 150194.525229919 1827923.40752654
1982-06-27 6 48 27 1982 208257 0 561063.06 394600.600000001 0 0 50802.2604642729 0 NA 0 NA NA 394600.600000002 1.86264514923096e-09 394600.600000001 613941.697297901 216785.817167613 2738487.81106423
1982-07-04 7 49 4 1982 330816.5 0 639505.179999997 423258.6 0 0 70952.516976721 0 NA 0 NA NA 423258.6 0 423258.6 665893.272170354 149166.211950682 2966597.12928385
1982-07-11 7 50 11 1982 210409.5 0 468966.896349361 311135.19634936 0 0 72779.313318901 0 NA 0 NA NA 311135.19634936 0 311135.19634936 705634.075352605 428355.069081971 2881437.14602798
1982-07-18 7 51 18 1982 228839.5 0 273532.69406145 191772.69406145 0 0 66702.4990325013 0 NA 0 NA NA 191772.69406145 117071 74701.6940614497 767672.449784939 43351.9374308533 1842647.10850084
1982-07-25 7 52 25 1982 428801.766579279 0 234142 234142 0 0 75494.788128671 0 NA 0 NA NA 39776.6136782523 39776.6136782523 0 789265.83292976 -49259.9184948799 1645568.54740875
1982-08-01 8 1 1 1982 1056344.04342856 0 753138.740717463 0 0 0 80231.7697611813 0 NA 0 NA NA 159730.036452368 0 0 10000084802.5267 -13939.9333638622 1585796.23157466
1982-08-08 8 2 8 1982 1803836.26937144 0 404674 0 0 0 77574.5617415672 0 NA 0 NA NA 0 0 0 10000073891.649 1209.998954212 1637294.84255009
1982-08-15 8 3 15 1982 864722.704234941 0 0 0 0 0 79699.6571858969 0 NA 0 NA NA 0 0 0 10000063914.5622 -27377.1367402959 1132288.09235441
1982-08-22 8 4 22 1982 988663.739977716 0 9192 0 0 0 81108.3326494755 0 NA 0 NA NA 0 0 0 10000063545.9568 -20326.3216637274 1846268.14882302
1982-08-29 8 5 29 1982 1084158.04114664 0 18387 0 0 0 78353.5970921622 0 NA 0 NA NA 0 0 0 10000059674.2439 -40052.4691189313 950341.205019938
1982-09-05 9 6 5 1982 1457168.26040556 0 136106 0 0 0 73489.030258691 0 NA 0 NA NA 0 0 0 10000055802.4995 44857.8632047955 932102.114306474
1982-09-12 9 7 12 1982 1617999.60755795 0 253823 0 0 0 72202.940654188 0 NA 0 NA NA 0 0 0 10000056279.3978 68073.2396121897 1011564.52283416
1982-09-19 9 8 19 1982 1902261.49924704 0 420553 0 0 0 80203.939323143 0 NA 0 NA NA 0 0 0 10000056756.2961 62867.200925833 1071177.34884084
1982-09-26 9 9 26 1982 1782340.46196635 0 365955.738314484 0 0 0 103135.58656937 0 NA 0 NA NA 0 0 0 10000057233.1628 309090.27851 484281.548504262
