"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit" "Total_ORCEnergyContent"
1981-12-13 12 20 13 1981 2568507.61635266 NA 502078.713996322 1784429.31800368 354569.481540303 998520 681929.456855073
1981-12-20 12 21 20 1981 2553338.73400417 NA 537665.907173878 1748842.12482612 141929.805588084 998520 401649.237904769
1981-12-27 12 22 27 1981 2578835.55542642 NA 322805.815433794 1963702.21656621 164976.793024406 998520 460387.716562291
1982-01-03 1 23 3 1982 3894808.61509704 NA 342761.235652433 1933822.71634757 4115469.44318139 1010180 4796090.42980014
1982-01-10 1 24 10 1982 3174098.59194983 NA 143876.987420629 2132706.96457937 2394062.90951428 1010180 3030117.06138262
1982-01-17 1 25 17 1982 2425469.9080919 NA 482060.648594595 1794523.30340541 765653.819860634 1010180 1620982.02804501
1982-01-24 1 26 24 1982 1933415.93719672 NA 687856.897909255 1588727.05409074 59339.2792137164 1010180 424064.479118228
1982-01-31 1 27 31 1982 1920348.45452359 NA 635662.048004611 1640921.90399539 49875.9571117831 1022900 433348.382737455
1982-02-07 2 28 7 1982 1629950.44595079 NA 39736.4642047181 2078062.20779528 1405892.70729773 1092860 1806495.68540519
1982-02-14 2 29 14 1982 1364959.82937127 NA 123293.441857019 1994505.23014298 318858.78169323 1022900 709963.651076754
1982-02-21 2 30 21 1982 1765756.27482896 NA 0 2198504.42993831 387103.687716091 942194.242061692 888315.066080369
1982-02-28 2 31 28 1982 3183394.11054857 NA 0 2528869.7481791 1398197.18826994 611828.923820899 2214206.31501574
1982-03-07 3 32 7 1982 3408044.82596566 NA 0 2149285.9006036 1526273.00780153 805331.507396404 2405020.70378091
1982-03-14 3 33 14 1982 3132375.91800533 NA 0 2197007.59752557 1465467.82442465 757609.810474431 2264675.8773604
1982-03-21 3 34 21 1982 2514688.06748314 NA 0 2421641.20040364 995343.94460694 555236.207596357 1752130.17991523
1982-03-28 3 35 28 1982 1666716.42085812 NA 0 2641340.60036806 345595.79806471 335536.807631935 986447.913854653
1982-04-04 4 36 4 1982 1158823.29404308 NA 0 2004227.52500287 0 903018.314997133 335950.515049167
1982-04-11 4 37 11 1982 1444022.03896533 NA 0 2163211.41683825 0 744034.423161745 528366.0393064
1982-04-18 4 38 18 1982 1411321.59783615 NA 0 2495757.20100399 301288.902934261 592106.89499601 790665.552700369
1982-04-25 4 39 25 1982 1112509.55529329 NA 0 2944072.8023612 346259.787214022 143791.293638797 540422.210054736
1982-05-02 5 40 2 1982 1045892.77613282 NA 0 2350248.79649076 0 1000486.53150924 321491.167120296
1982-05-09 5 41 9 1982 1350479.43932877 NA 0 3611250.2424434 2.97320729235729e-09 0 704543.180011057
1982-05-16 5 42 16 1982 1305188.14684306 NA 0 2452096.44714418 1.39511426867155e-09 898638.880855822 795547.451464579
1982-05-23 5 43 23 1982 1982688.9423462 NA 182247.105644975 1917688.22235502 0 1250800 889132.40834743
1982-05-30 5 44 30 1982 5947859.44942749 NA 0 3346363.68251972 2876711.41218927 4371.64548027841 4056375.24288515
1982-06-06 6 45 6 1982 3962972.05494692 NA 0 2996317.3369924 1873322.02326563 153445.015007596 2595028.47553454
1982-06-13 6 46 13 1982 5016823.44003793 NA 0 3116103.67582634 1659182.69468153 33658.6761736581 2118811.72894357
1982-06-20 6 47 20 1982 37378592.1571228 NA 0 3809490.90468146 4.98175336566107e-10 0 384912.411142544
1982-06-27 6 48 27 1982 3306515.85556035 NA 0 3665776.7879626 579705.635499835 0 579705.635499835
1982-07-04 7 49 4 1982 5530280.14781724 NA 0 4652874.89551502 667399.388054437 0 667399.388054437
1982-07-11 7 50 11 1982 6538718.89902399 NA 0 4646301.73412171 467137.599569403 0 467137.599569403
1982-07-18 7 51 18 1982 6582214.47296274 NA 0 3607200.58288012 266712.257125921 0 266712.257125921
1982-07-25 7 52 25 1982 6749024.89195182 NA 0 3081597.58000073 38104.4753364289 0 38104.4753364289
1982-08-01 8 1 1 1982 22419568.8278134 NA 0 3160245.27258541 877346.188480951 0 877346.188480951
1982-08-08 8 2 8 1982 29445691.9839722 NA 0 3564972.8438749 0 0 0
1982-08-15 8 3 15 1982 1997049.29310014 NA 0 2388156.78053724 0 439309.923462761 0
1982-08-22 8 4 22 1982 1912786.16902828 NA 0 3021866.46260711 0 0 16300.0472611534
1982-08-29 8 5 29 1982 2510557.5691355 NA 0 2107649.0126577 0 678136.555342297 60766.8523772342
1982-09-05 9 6 5 1982 1804448.89625689 NA 161979.528419585 1578704.10358042 76998.8023372932 988980 318968.175148596
1982-09-12 9 7 12 1982 1971012.33801346 NA 64432.0532020943 1676251.57879791 261760.612796063 988980 511026.763539464
1982-09-19 9 8 19 1982 2231636.70629956 NA 0 1743144.88523467 560184.127015725 986518.746765328 797028.589865635
1982-09-26 9 9 26 1982 2099898.4811206 NA 484670.869426111 1256012.76257389 189142.377513193 988980 690780.469827086
1982-10-03 10 10 3 1982 2490653.43627591 NA 625393.495268733 1002155.62473127 172463.072112085 1125720 849287.586693634
1982-10-10 10 11 10 1982 2457859.86359278 NA 324114.252149611 1303434.86785039 202576.675705884 1125720 604818.105306698
1982-10-17 10 12 17 1982 2503659.38872506 NA 456983.312018149 1170565.80798185 130047.355568401 1125720 424434.539993811
1982-10-24 10 13 24 1982 2648840.5605235 NA 643452.103614476 984097.016385524 148892.918779112 1125720 475057.476928839
1982-10-31 10 14 31 1982 2664888.04023649 NA 400300.370422188 1227248.74957781 210933.718540559 1203100 528496.509669919
1982-11-07 11 15 7 1982 2957402.53678505 NA 272574.768135868 1690408.25586413 83636.3552240188 1203100 317331.829805053
1982-11-14 11 16 14 1982 3173014.26633459 NA 148678.864844725 1814304.15915527 91297.779124608 1106640 324826.836900901
1982-11-21 11 17 21 1982 3403905.926463 NA 817961.361772347 1145021.66222765 131698.968436607 1106640 446432.040687606
1982-11-28 11 18 28 1982 3290596.15278334 NA 658859.931174782 1304123.09282522 186024.350989434 998520 513889.203109038
1982-12-05 12 19 5 1982 3616339.62386772 NA 276651.349259579 2009856.68274042 460756.67150478 998520 681746.869984451
1982-12-12 12 20 12 1982 3561443.24122177 NA 414158.172654953 1872349.85934505 360138.772062351 998520 658332.751433374
1982-12-19 12 21 19 1982 3585056.20996424 NA 432748.840949207 1853759.19105079 187603.010497372 998520 461047.231710267
1982-12-26 12 22 26 1982 3636135.64591962 NA 484902.530503996 1801605.501496 173172.442765065 998520 546766.598714459
1983-01-02 1 23 2 1983 4509784.81020324 NA 631661.254031288 1644922.69796871 4844481.40169314 1010180 5803722.30211339
1983-01-09 1 24 9 1983 3986348.5890344 NA 119921.937939352 2156662.01406065 3338022.45879463 1010180 3975286.57704191
1983-01-16 1 25 16 1983 3516474.98684838 NA 202167.348157134 2074416.60384287 2093122.16165691 1010180 2898728.28982964
1983-01-23 1 26 23 1983 3016743.41463132 NA 362839.909617246 1913744.04238275 788743.74711028 1010180 1647477.17229457
1983-01-30 1 27 30 1983 2595704.69972925 NA 457953.932951481 1818630.01904852 34434.1782567217 1022900 551365.818358156
1983-02-06 2 28 6 1983 2545920.93893279 NA 88514.8381142067 2029283.83388579 1876149.91886054 1092860 2435554.45851775
1983-02-13 2 29 13 1983 2237697.91432466 NA 50414.5561030782 2067384.11589692 765864.067095125 1022900 1343942.84327514
1983-02-20 2 30 20 1983 2217656.09488154 NA 175082.632868351 1942716.03913165 210454.879667981 1022900 590320.610252781
1983-02-27 2 31 27 1983 2550184.59708277 NA 0 2124286.12213508 413592.802728997 1016412.54986492 803551.513518201
1983-03-06 3 32 6 1983 2490589.60425633 NA 0 2034277.1730082 427202.934783869 920340.234991802 816743.162817221
1983-03-13 3 33 13 1983 2543059.43803671 NA 0 2129479.75807609 592262.628575377 825137.649923908 1002001.09272971
1983-03-20 3 34 20 1983 2885748.82746478 NA 0 2267727.40845524 820813.039054061 709149.999544756 1377610.50682492
1983-03-27 3 35 27 1983 2586558.91703506 NA 0 2178587.66861885 722612.959609129 798289.739381145 1244368.66431206
1983-04-03 4 36 3 1983 2102541.84991382 NA 0 2159156.33955034 249157.547454036 748089.500449655 519920.289674276
1983-04-10 4 37 10 1983 2431442.52553137 NA 0 2483551.02285247 72138.201856328 423694.817147531 318748.932187618
1983-04-17 4 38 17 1983 4028265.9535871 NA 0 2701548.47116616 0 386315.624833845 42118.4165939868
1983-04-24 4 39 24 1983 5591011.32956157 NA 0 2119947.42044381 0 967916.675556188 147312.650036371
1983-05-01 5 40 1 1983 3861795.3924239 NA 0 3335926.56365157 0 14808.7643484292 304481.785886548
1983-05-08 5 41 8 1983 3423510.59202876 NA 0 3483750.07414476 66139.0682812888 0 521055.367157928
1983-05-15 5 42 15 1983 4854307.77070719 NA 0 2482528.16553368 0 868207.162466316 793878.96043328
1983-05-22 5 43 22 1983 5080677.58560382 NA 0 2548543.92219652 0 802191.405803478 729322.85549075
1983-05-29 5 44 29 1983 22263163.2573925 NA 40801.8926316064 2059133.43536839 0 1250800 806854.299778858
1983-06-05 6 45 5 1983 11121413.4970736 NA 0 3939976.02185004 2651125.90790291 0 3361361.8566713
1983-06-12 6 46 12 1983 10178349.9526582 NA 0 3451206.11379144 1328065.32133657 0 1877173.7813248
1983-06-19 6 47 19 1983 8835805.74830275 NA 0 3983593.96197071 1128074.58468606 0 1368900.0030332
1983-06-26 6 48 26 1983 10268262.9777438 NA 0 3578543.46578785 842910.11796824 0 842910.11796824
1983-07-03 7 49 3 1983 6350421.00291218 NA 0 3227843.54546742 646325.444391599 0 646325.444391599
1983-07-10 7 50 10 1983 6398694.58622708 NA 0 3296403.31247665 629782.242055708 0 629782.242055708
1983-07-17 7 51 17 1983 12240451.9702769 NA 0 2788101.61676022 0 165062.943239782 0
1983-07-24 7 52 24 1983 6803852.57480104 NA 0 3700800.39256735 224113.912022403 0 224113.912022403
1983-07-31 7 52 31 1983 7265640.40139487 NA 0 2458573.27486844 0 494591.285131558 0
1983-08-07 8 1 7 1983 49236095.8692059 NA 0 3507571.80019194 609768.777145494 0 609768.777145494
1983-08-14 8 2 14 1983 77154248.0845413 NA 0 2399911.83798409 0 427554.866015912 0
1983-08-21 8 3 21 1983 1948929.79871469 NA 0 2019351.8018378 0 808114.902162198 0
1983-08-28 8 4 28 1983 2402041.07456592 NA 0 1992770.81624468 0 793014.75175532 16300.0472611534
1983-09-04 9 5 4 1983 2763809.30125838 NA 0 2083018.43372215 0 702767.134277849 60766.8523772342
1983-09-11 9 6 11 1983 1804448.89625689 NA 20875.9871773352 1719807.64482266 150881.022514905 988980 318968.175148596
1983-09-18 9 7 18 1983 1971105.42807697 NA 232607.672117176 1508075.95988282 138289.637304571 988980 511036.297108286
1983-09-25 9 8 25 1983 2069233.62797937 NA 544111.744716019 1196571.88728398 119901.109879552 988980 634642.535996571
1983-10-02 10 9 2 1983 1696724.03093318 NA 688483.924030439 1052199.70796956 50864.1388121268 988980 330844.634624356
1983-10-09 10 10 9 1983 1560195.93338065 NA 611074.325190506 1016474.79480949 53082.1288663781 1125720 346550.378705198
1983-10-16 10 11 16 1983 1456081.94047013 NA 515599.196208275 1111949.92379173 63175.8129201454 1125720 356238.269005997
1983-10-23 10 12 23 1983 1450118.46954332 NA 548434.115457376 1079115.00454262 66599.2391715551 1125720 371684.661965488
1983-10-30 10 13 30 1983 1509739.66925273 NA 536987.877686913 1090561.24231309 100893.593814686 1125720 428892.0475126
1983-11-06 11 14 6 1983 1678521.64609099 NA 516395.347512227 1111153.77248777 175392.399746928 1203100 527140.125406117
1983-11-13 11 15 13 1983 2203515.27465867 NA 0 2117625.09159385 122609.568526412 1048457.93240615 365260.87216167
1983-11-20 11 16 20 1983 2562251.54343843 NA 362835.0219629 1600148.0020371 359605.687786068 1106640 700413.391458254
1983-11-27 11 17 27 1983 2873711.64419644 NA 373570.198837961 1589412.82516204 415321.860294379 1106640 766299.975100319
1983-12-04 12 18 4 1983 3018472.56659404 NA 282807.389281171 1680175.63471883 228401.283253409 998520 499847.208979064
1983-12-11 12 19 11 1983 3536294.43205159 NA 182380.687966447 2104127.34403355 482799.824456227 998520 688976.033496115
1983-12-18 12 20 18 1983 3367161.84433289 NA 84820.4420232181 2201687.58997678 429919.517776155 998520 607392.280583118
1983-12-25 12 21 25 1983 3587124.42220476 NA 216834.301702448 2069673.73029755 228778.364299619 998520 434825.136167168
1984-01-01 1 22 1 1984 3739663.66524999 NA 824613.663323409 1461894.36867659 118435.002891975 998520 511639.734901989
1984-01-08 1 23 8 1984 4368344.04830668 NA 890172.945167007 1386411.00683299 1169837.62730418 1010180 2285351.08493059
1984-01-15 1 24 15 1984 3486385.01567723 NA 785863.801647298 1490720.1503527 33399.5438778633 1010180 522728.606476807
1984-01-22 1 25 22 1984 3583978.8481039 NA 683241.191297065 1593342.76070293 16018.5982446511 1010180 343144.054997804
1984-01-29 1 26 29 1984 3667803.55903269 NA 642871.869836814 1633712.08216319 44629.2022990239 1010180 387361.895960756
1984-02-05 2 27 5 1984 3883046.07992086 NA 425087.300158933 1851496.65184107 89925.8667217613 1022900 508253.782631462
1984-02-12 2 28 12 1984 3944519.29159199 NA 384856.331593972 1732942.34040603 33912.3680981159 1092860 506185.110286845
1984-02-19 2 29 19 1984 4039749.21927721 NA 375893.767972149 1741904.90402785 37261.4346055234 1022900 478535.381802242
1984-02-26 2 30 26 1984 4125775.58278867 NA 263229.684738216 1854568.98726178 0 1022900 329422.053073981
1984-03-04 3 31 4 1984 4517852.82794965 NA 274450.61156297 1843348.06043703 0 1022900 534841.572886202
1984-03-11 3 32 11 1984 4327416.70155794 NA 191973.448555319 1669783.95944468 0 1092860 676060.996379977
1984-03-18 3 33 18 1984 4418237.77023265 NA 0 2046717.65240333 15220.8264046957 907899.755596673 926841.980200642
1984-03-25 3 34 25 1984 4242858.35702755 NA 0 2371949.89602379 161072.220277351 604927.511976211 709142.860888189
1984-04-01 4 35 1 1984 4244035.01074338 NA 0 2187914.08896283 256632.037543762 788963.319037168 642610.318670936
1984-04-08 4 36 8 1984 4258196.30849158 NA 0 1950195.71465419 0 957050.125345808 162990.930723844
1984-04-15 4 37 15 1984 4974793.2560429 NA 0 2367976.09292252 0 539269.747077481 399255.945846198
1984-04-22 4 38 22 1984 5853977.24999357 NA 0 2055237.13394978 300959.012830398 1032626.96205022 836304.126376778
1984-04-29 4 39 29 1984 6229891.21023516 NA 0 3618392.70151829 949875.969791035 0 1285553.79941674
1984-05-06 5 40 6 1984 5554572.20045945 NA 0 3288633.5422902 13443.0199918083 62101.7857097997 318507.957534796
1984-05-13 5 41 13 1984 5053266.98217417 NA 0 2197211.86032638 0 1153523.46767362 326374.166682697
1984-05-20 5 42 20 1984 5394298.01330828 NA 530681.130422209 1569254.19757779 0 1250800 570543.525600202
1984-05-27 5 43 27 1984 5755860.47423942 NA 0 2501596.8297352 0 849138.498264798 887877.818673308
1984-06-03 6 44 3 1984 6728565.85894536 NA 0 3409464.26381265 664440.746822538 0 1656425.79841923
1984-06-10 6 45 10 1984 5341595.19940391 NA 0 3583940.18157183 1279508.82283448 0 1966188.03346211
1984-06-17 6 46 17 1984 4721729.54537725 NA 0 3486848.37175919 1658336.72995384 0 2122945.98792231
1984-06-24 6 47 24 1984 3533962.84540066 NA 0 3851712.38354113 1003342.30537684 0 1243985.01235601
1984-07-01 7 48 1 1984 3117879.15288319 NA 0 3873756.30997422 461711.433127983 0 461711.433127983
1984-07-08 7 49 8 1984 4761617.22633535 NA 0 3680319.88717254 645370.853376227 0 645370.853376227
1984-07-15 7 50 15 1984 5151970.32914721 NA 0 3148419.76903092 391894.711678017 0 391894.711678017
1984-07-22 7 51 22 1984 8755499.21455551 NA 0 2832938.56096114 0 120225.99903886 0
1984-07-29 7 52 29 1984 5037882.11343504 NA 0 2510428.36914752 0 442736.190852476 0
1984-08-05 8 1 5 1984 7754655.78067699 NA 0 2777270.46511745 0 50196.2388825491 0
1984-08-12 8 2 12 1984 6019097.13985289 NA 0 2139193.28619097 0 688273.417809034 0
1984-08-19 8 3 19 1984 1734854.23840557 NA 116641.551035559 1806645.15296444 0 904180 0
1984-08-26 8 4 26 1984 1787465.03365059 NA 87867.2382983037 1793738.3297017 0 904180 16281.1222924162
1984-09-02 9 5 2 1984 3123395.5625667 NA 36832.8748942926 1844772.69310571 0 904180 60680.2795240538
1984-09-09 9 6 9 1984 1810600.21161191 NA 0 1774577.41395268 168579.300826993 955086.218047319 326792.640697837
1984-09-16 9 7 16 1984 1969029.9925964 NA 226126.054100981 1514557.57789902 141171.052699658 988980 510412.485680466
1984-09-23 9 8 23 1984 2156494.18341003 NA 456196.290985234 1284487.34101477 236329.582457982 988980 723112.531865625
1984-09-30 9 9 30 1984 2139334.33195763 NA 620763.405502116 1119920.22649788 223989.899591728 988980 741162.109295089
1984-10-07 10 10 7 1984 1848889.2131492 NA 535205.848255831 1092343.27174417 88323.8332564536 1125720 366244.363042747
1984-10-14 10 11 14 1984 1895252.64293113 NA 654489.626428115 973059.493571885 77967.1715109421 1125720 371891.897455371
1984-10-21 10 12 21 1984 1870415.49933702 NA 439975.553707242 1187573.56629276 155992.115410892 1125720 464272.67400771
1984-10-28 10 13 28 1984 1797920.76809501 NA 493409.083130616 1134140.03686938 99812.2708441783 1125720 371534.373225694
1984-11-04 11 14 4 1984 1767201.68535582 NA 551477.290478039 1076071.82952196 90944.7516707846 1203100 407565.671989547
1984-11-11 11 15 11 1984 1927811.92145772 NA 422345.945845585 1540637.07815441 61843.446653733 1203100 289626.662037334
1984-11-18 11 16 18 1984 1898171.40810923 NA 431689.440485529 1531293.58351447 81696.8288166694 1106640 322143.996770151
1984-11-25 11 17 25 1984 1967295.4797004 NA 499454.300028832 1463528.72397117 51166.9057180747 1106640 289239.940024676
1984-12-02 12 18 2 1984 1973427.5503633 NA 688267.768078658 1274715.25592134 34498.0285105917 998520 268545.842552656
1984-12-09 12 19 9 1984 2199696.24126415 NA 574860.345831855 1711647.68616814 183228.984287318 998520 447637.080554644
1984-12-16 12 20 16 1984 2183974.50903492 NA 440014.288805408 1846493.74319459 287313.025126991 998520 588057.343432913
1984-12-23 12 21 23 1984 2241721.20251141 NA 402033.103057558 1884474.92894244 130759.226623993 998520 381747.154712152
1984-12-30 12 22 30 1984 2288637.68229252 NA 462983.363666601 1823524.6683334 117798.953831611 998520 397096.773632631
1985-01-06 1 23 6 1985 3084822.3097135 NA 871313.405803484 1405270.54619652 2218882.20271479 1010180 3300160.77862678
1985-01-13 1 24 13 1985 2117024.89523393 NA 718772.299809809 1557811.65219019 433015.216150298 1010180 1257322.30299682
1985-01-20 1 25 20 1985 1833197.10396437 NA 776357.011562708 1500226.94043729 13334.6815429685 1010180 312751.888054756
1985-01-27 1 26 27 1985 1903210.98343295 NA 784786.522284767 1491797.42971523 8305.1852153557 1010180 307854.121948132
1985-02-03 2 27 3 1985 1961060.36887931 NA 798955.801652539 1477628.15034746 6150.28233061775 1022900 284915.126389002
1985-02-10 2 28 10 1985 1577051.28671222 NA 21976.9039708567 2095821.76802914 738582.440530644 1092860 1079151.12106402
1985-02-17 2 29 17 1985 1460778.36619449 NA 853845.419492747 1263953.25250725 6526.79046094687 1022900 350727.943144529
1985-02-24 2 30 24 1985 1146309.79547652 NA 923630.168968956 1194168.50303104 0 1022900 364442.833297485
1985-03-03 3 31 3 1985 844595.591872333 NA 856352.386941009 1261446.28505899 0 1022900 343846.12809207
1985-03-10 3 32 10 1985 324081.906867199 NA 710967.133858954 1150790.27414105 0 1092860 243401.301515945
1985-03-17 3 33 17 1985 338240.175070965 NA 787055.838057713 1074701.56994229 0 1092860 292489.616547931
1985-03-24 3 34 24 1985 664863.984315256 NA 448550.860173395 1413206.5478266 0 1115120 542786.711642496
1985-03-31 3 35 31 1985 817460.565113609 NA 396881.906259538 1464875.50174046 128864.969873975 1115120 826364.099345855
1985-04-07 4 36 7 1985 883616.167876795 NA 450473.630647673 1266392.20935233 0 1190380 321675.651507462
1985-04-14 4 37 14 1985 1434155.42884094 NA 0 2066565.85290901 19884.2504923863 840679.987090993 266393.993871235
1985-04-21 4 38 21 1985 3496631.00943789 NA 0 2773709.86439351 507730.868100905 314154.231606491 1320250.11428622
1985-04-28 4 39 28 1985 3889454.69753408 NA 0 3858173.79144055 979842.679301882 0 1434893.15854858
1985-05-05 5 40 5 1985 5331468.30178851 NA 0 3250747.11769949 3224213.79360969 99988.2103005075 3786397.91129165
1985-05-12 5 41 12 1985 4970228.10404886 NA 0 2981055.14830935 2792537.29531608 369680.179690647 3448589.68363961
