"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1982-07-25 7 52 25 1982 0 0 0 0 0 0 0 0 30675.987558891 0 1447723.48801307 NA NA 3400575.05272877
1982-08-01 8 1 1 1982 0 0 0 0 0 0 0 0 42858.1604714479 0 1106999.28528205 NA NA 3439851.9236761
1982-08-08 8 2 8 1982 0 0 0 11186.980060546 0 0 0 0 55667.8493394408 0 1424673.20154282 NA NA 3674340.24628676
1982-08-15 8 3 15 1982 0 414846.793286204 0 27746.4683779755 0 44514.2093178397 0 0 72493.7863579941 0 1939686 NA NA 2411715.7307138
1982-08-22 8 4 22 1982 0 0 0 29973.5966375331 0 17316.1293650324 0 0 74654.8679019573 0 1883803 NA NA 3039519.04887822
1982-08-29 8 5 29 1982 0 669994.752711811 0 31817.7043363656 0 64408.309158084 0 0 76967.689013311 0 2241786 NA NA 2114886.63528819
1982-09-05 9 6 5 1982 0 636708.049243003 0 0 0 0 0 0 68209.8653962588 0 2599771 NA NA 2091966.602757
1982-09-12 9 7 12 1982 0 459855.722457764 0 0 0 0 0 0 68218.5376938661 0 2982130.02098306 NA NA 2268818.92954224
1982-09-19 9 8 19 1982 0 7217.27159607713 0 0 0 0 0 0 57772.9353255935 0 3257206.99998905 NA NA 2721457.38040392
1982-09-26 9 9 26 1982 0 582681.921140532 0 0 0 0 0 0 53332.8458641623 0 3618255.99998356 NA NA 2145992.73085947
1982-10-03 10 10 3 1982 0 560174.42680601 0 0 0 0 0 0 53012.689724132 0 3650339.97546673 NA NA 2191968.97319399
1982-10-10 10 11 10 1982 0 544751.779934278 993.01365819766 0 0 0 0 0 49080.2942781391 0 3520673.59281437 NA NA 2207391.62006572
1982-10-17 10 12 17 1982 0 827075.966682836 1433.2202619268 0 0 0 0 0 60344.1794750638 0 3425792.02578516 NA NA 1925067.43331716
1982-10-24 10 13 24 1982 0 826938.276530341 1162.20900324446 0 0 0 0 0 68016.8413596704 0 3459486.41929492 NA NA 1925205.12346966
1982-10-31 10 14 31 1982 0 667616.189299277 303.622108902603 0 0 0 0 0 57001.2508412993 0 3599235.93460886 NA NA 2161829.83070072
1982-11-07 11 15 7 1982 0 943948.929084526 0 0 0 0 0 0 65476.2200035284 0 3645550.75444429 NA NA 2220930.99491547
1982-11-14 11 16 14 1982 0 820695.782454789 0 0 0 0 0 0 75431.6194120711 0 3697639.75055745 NA NA 2247820.60154521
1982-11-21 11 17 21 1982 0 857890.690990577 0 0 0 0 0 0 81716.0719887228 0 4234485.69767927 NA NA 2210625.69300942
1982-11-28 11 18 28 1982 0 641685.422638773 0 0 0 0 0 0 69880.2111263564 0 4776347.9879159 NA NA 2318819.08136123
1982-12-05 12 19 5 1982 0 455081.329596474 0 0 0 0 0 0 76708.2293661831 0 4740945.66206521 NA NA 2828948.18240353
1982-12-12 12 20 12 1982 0 506972.661206025 0 0 0 0 0 0 65584.9985893011 0 5367146.0383559 NA NA 2777056.85079397
1982-12-19 12 21 19 1982 0 671642.297918849 0 0 0 0 0 0 72362.1777812655 0 5681499.32257174 NA NA 2612387.21408115
1982-12-26 12 22 26 1982 0 619086.680930953 0 0 0 0 0 0 58993.5599441603 0 6014007.58924936 NA NA 2664942.83106905
1983-01-02 1 23 2 1983 0 510336.27486386 0 0 0 0 0 0 58210.0923179292 0 6390279.4904787 NA NA 2775417.49713614
1983-01-09 1 24 9 1983 0 0 0 0 0 0 3.79451826410627 0 63381.678096301 0 6817201.28667805 NA NA 3378492.93986108
1983-01-16 1 25 16 1983 0 0 0 0 0 0 9.96314864589613 0 44165.781890401 0 7867505.84470932 NA NA 3521153.8311274
1983-01-23 1 26 23 1983 0 0 0 0 0 0 11.4554105342056 0 45457.8970497838 0 8656600.37551676 NA NA 3543827.22851712
1983-01-30 1 27 30 1983 0 746336.530915396 0 0 0 0 11.8393183221456 0 56462.4151047601 0 9689810.13438568 NA NA 2552124.5210846
1983-02-06 2 28 6 1983 0 129386.654104323 0 0 0 0 11.8393183221458 0 64312.0766698656 0 9681370.29871936 NA NA 3080179.15789568
1983-02-13 2 29 13 1983 0 0 0 0 0 0 15.7454722140958 0 59295.8509400822 0 10393397.714857 NA NA 3245160.12583069
1983-02-20 2 30 20 1983 0 479082.748963167 0 0 0 0 22.1003196441279 0 44002.9178874002 0 11458544.7855155 NA NA 2660593.02303683
1983-02-27 2 31 27 1983 0 194841.633283174 0 0 0 0 27.6131307362839 0 16778.1270651277 0 11488936.2042966 NA NA 2944834.13871683
1983-03-06 3 32 6 1983 0 91954.5859757129 0 0 0 0 33.3301546436078 0 20547.0122532579 0 10634394.023593 NA NA 2861569.96202429
1983-03-13 3 33 13 1983 0 0 0 0 0 0 38.3000569160615 0 2733.95798044688 0 9587528.60042371 NA NA 3134543.8249319
1983-03-20 3 34 20 1983 0 0 0 0 0 0 38.6121205847221 0 0 0 8325994.00946632 NA NA 3410157.2175866
1983-03-27 3 35 27 1983 0 0 0 0 0 0 37.0324677224728 0 7433.68920128079 0 6826570.98084593 NA NA 3372436.07647194
1983-04-03 4 36 3 1983 0 220747.948616714 0 0 0 0 37.5919029482684 0 25455.8905397867 0 15702676.4020133 NA NA 2685307.51138329
1983-04-10 4 37 10 1983 0 0 0 13575.3697001186 0 0 37.4047244524552 0 15420.445058676 0 15339761.7675894 NA NA 2908069.69169978
1983-04-17 4 38 17 1983 0 431881.432134142 0 0 22719.3801569246 29431.8109855835 42.615517582635 0 1653.78014785727 0 16249917.7880487 NA NA 2654792.28386586
