"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
1979-10-14 10 11 14 1979 243573.660456416 123091.661621827 362810.418844202 55663.8655029896 1295403.99724716 252831.292561907 246049.521025061 341868.74997306 110431.034695232 13640.4400934505 681899.063454846 130118.4357891 1296885.82045766 62087.8157890998 18048.94 44428.16 5553.52 640879.882016499 349542.767920034 387365.786638775 5445.08966809962 1188962.22584534 11702.8438761066 55535.2 417271.257286325 417224.689864849 417039.781528177 11072.4893939061 1129048.69497243 249184.774080654 127589.12069311 127344.945223826 106525.006883567 7423.16568908602 341868.74997306 41678.8293300114 12177.0350889377 52758.44 737575.03116032 269996.086037144 466.911247071633 716971.102814059 711222.144724005 115166.637560408 714198.271318295 692218.065887313
1979-10-21 10 12 21 1979 251013.954718713 111577.363080145 365573.601288193 60482.6858648785 1192802.24553393 258953.989132823 252905.342459109 459058.774414829 122714.103488444 14018.8845472429 625976.284690397 116494.243701546 1198503.9762208 48463.6237015464 18048.94 44428.16 5553.52 603297.985145064 460894.829412574 479826.42197049 7108.65168618495 1107922.28864812 5151.76900254714 55535.2 530848.803003967 548064.862853189 527991.822279323 19932.2652600659 1070121.6234594 228295.417002526 137926.022681217 119881.290846461 118451.783332564 7018.94397584493 459058.774414829 34893.3027253862 22144.3499562053 64137.2356669069 639614.823544933 249846.702646749 1924.08690165715 637675.083092817 639200.355935689 129886.329878455 622216.727660046 639700.170334693
1979-10-28 10 13 28 1979 283693.118973155 139659.10030041 335159.949903514 71761.0881887156 1734665.97133673 295900.397222211 286860.021086994 720718.870486728 140069.356718647 16443.7080487756 741067.998623593 96840.8330682186 1754384.22709091 26805.7178571057 18048.94 44428.16 5553.52 695491.269639991 736067.220982709 789257.654300669 6177.74005367831 1585916.96559413 5540.98409999593 55535.2 845385.037316147 853999.82113405 854539.471440811 21006.7873532817 1543933.905298 186879.730458112 183531.168219194 155858.951548536 131571.205378511 7413.74474069942 720718.870486728 41603.3750589157 22880.4097572447 108747.241316632 816891.738051301 206932.192008998 1126.41564138966 803643.803914317 797910.566025895 142255.801521144 785113.296430439 790459.445749068
1979-11-04 11 14 4 1979 289729.876814087 102628.83814919 351696.322163529 65537.2090989815 2094997.58621842 300906.743538634 295314.940680677 559231.714691331 145745.135148044 14726.9741638813 978407.408428036 131892.51940883 2093945.07879116 24653.0132151549 18048.94 44428.16 5553.52 912919.79307026 570853.895087038 748803.459433817 4908.02288228782 1960563.0295393 3879.23533506954 55535.2 753160.69469847 740681.801111519 775620.950145145 93534.0814883744 1925637.02369716 187086.704570036 132481.35179996 118211.907089785 141770.439455286 2752.51093039281 559231.714691331 27651.8213458423 12533.217503431 73561.9480473591 1079363.12747498 196332.109923294 470.838267044108 1053704.31758625 1043890.91773886 151417.866985077 1035321.36493741 1033032.33418979
1979-11-11 11 15 11 1979 147219.583080506 4165.14 738152.811234581 58471.4677961889 2086285.91375015 153908.921052626 152280.085558011 279523.262428387 132817.992081886 14172.239172901 1142740.97144382 110049.211250806 2029959.0064605 36925.7592082661 18048.94 44428.16 8056.20047243405 1104204.58157283 284018.642784857 374407.782637678 416.514 1897926.86233069 1388.38 55535.2 397741.988852425 401469.028387945 401927.822968328 8362.51127964107 1806630.02948065 240453.632230125 32159.7901211258 20472.0282861248 135214.683282317 0 279523.262428387 9718.66 9718.66 70317.9854861908 1239566.5650003 234318.347455046 26062.0748574045 1199601.19876467 1186302.73313445 147161.326060179 1201717.03274113 1161962.85789916
1979-11-18 11 16 18 1979 308450.088142975 4165.14 495297.267040849 56661.2675592888 1691844.03848438 314589.579656491 313172.646126304 245357.058155018 153215.277995768 13679.3937841854 1104107.27531479 134029.672741804 1673169.62445941 65999.0527418036 18048.94 68889.8693841662 61012.5502528654 1080024.75134587 251465.773449497 341300.900812009 416.514 1590854.2449386 1388.38 55535.2 361806.572005462 364890.87964586 364917.271702907 7056.64488711627 1564120.52198522 354450.857314874 27713.6047443659 18867.0844283756 155894.446414297 0 245357.058155018 9718.66 9718.66 62128.155873169 1146101.33354387 348003.948172788 140.924793189748 1132846.1968682 1126526.62653543 167639.493234915 1125278.55072934 1113598.34710167
1979-11-25 11 17 25 1979 240248.840954575 4165.14 412385.574502229 57963.9536717795 1595462.08921539 246193.624020559 244988.51684129 242124.339902247 155704.848895287 13363.3954039784 967217.260473121 144245.253005706 1592081.56638204 76214.6330057055 18048.94 69075.7310227708 61243.7901448228 944999.237715498 246590.75701272 376631.260615902 416.514 1494625.61978346 1388.38 55535.2 390972.010902701 394638.497584064 404464.563160849 8293.03026533185 1431563.78026791 414303.90577092 28453.569365137 19104.2254301638 157976.770503933 0 242124.339902247 9718.66 9718.66 78938.4306233377 993527.945798757 408014.616817733 327.530895639909 982591.361395474 978559.247205396 169455.692002601 972124.895334505 970539.899174183
1979-12-02 12 18 2 1979 229950.576054681 4165.14 376683.669162602 57133.6797152739 1556681.94054664 234560.507852289 234198.687097391 344875.399869774 153872.689544249 13898.3112104633 904779.74113422 130700.59539812 1538787.39000131 61668.4677734172 18048.94 68063.0976801015 61265.9130961167 879509.245566932 353174.515522463 433160.56453856 416.514 1469493.27624912 1388.38 55535.2 450993.36576461 452190.612448369 455207.493542195 6364.51308117283 1426831.35884548 375166.534993126 23370.286801241 15963.4678300654 156060.825195365 0 344875.399869774 9718.66 118992.806764915 56215.5062 941242.509167293 371129.576194361 302.321197263867 927324.225191558 921162.764290027 175137.118050925 921146.430032448 907643.717007166
1979-12-09 12 19 9 1979 238906.063822427 4165.14 1061040.40331962 164478.290497637 2114186.81071146 237237.073367768 242170.931314345 314806.085252488 258780.612020323 18510.311507049 1531782.91220483 206283.895518302 2095438.56015091 21383.6767804719 21313.7602363234 139828.385635444 123717.64387274 1513418.06293428 330030.384786186 371196.368619268 1901.09777230956 2008434.03199604 1388.38 155930.111849303 381262.819984099 392873.164508741 414591.681821918 14736.0835713091 1933811.4502459 256661.890807315 19399.5491189298 11992.9571575122 259518.619919929 2595.25004065642 314806.085252488 9718.66 17251.9096778689 119278.568125075 1561512.57176411 257460.606993039 540.933716390973 1551676.18625275 1544726.95938052 310841.595857711 1539003.42993378 1538724.27020009
1979-12-16 12 20 16 1979 253907.718902309 4165.14 871049.253344193 363811.732855826 2397086.69468068 255940.15751417 258948.257850535 299642.439825391 259681.163527186 19743.8969582028 1679619.23284846 430369.737456751 2361222.22103385 32460.7205377128 34564.0020205291 145995.63057243 122718.071943741 1635810.29937611 323643.176778291 460755.853374168 5064.16528937264 2311467.58798076 1388.38 352760.990576427 449579.952036409 443942.247143584 484493.152443885 9419.08642101206 2254966.41085826 277041.039988608 17813.7972032702 11774.9099274994 258259.99686218 5594.66267352598 299642.439825391 9718.66 12055.4707250901 68470.1924100511 1792482.12664221 278404.78850002 244.363165677758 1729247.38483626 1712325.98116359 304582.113060031 1717154.43745026 1697678.45652804
1979-12-23 12 21 23 1979 247964.349342944 4165.14 806622.259202101 263433.662683402 2338335.38896099 248395.190929769 251896.134632328 305752.591886303 256159.201821437 32038.8327387874 1508866.064868 337407.100714441 2265472.63229224 46560.1089744897 49692.2624435388 150919.263494667 126123.361144044 1468029.30264248 323580.944455718 430746.282750083 5203.34935736633 2214276.31195798 1388.38 254208.740786426 449795.27185849 456277.097038285 463871.786436002 9775.00021808501 2184624.14479267 306960.85229856 15160.3365878138 9937.44741312129 256072.879121206 5511.05189037835 305752.591886303 9718.66 13927.7604469697 74570.9062701187 1658756.87571569 307872.514219809 360.961134363351 1604600.34227802 1564926.9534348 302271.150376559 1598617.10075424 1530028.3206035
1979-12-30 12 22 30 1979 269346.764905594 4165.14 553422.562610921 396808.870783184 2201629.31185029 271764.310419047 274221.293807224 325542.402428625 263305.765062506 20163.7383625947 1474519.28419154 490502.175785842 2152560.97857753 63817.0283086325 32800.9540941804 157559.824785448 120734.280253776 1426294.57279454 344582.59441823 425723.483491277 4957.84361268385 2109011.39315559 1388.38 387583.943633005 434538.830840203 434529.045216657 451776.090990461 8338.79423421738 2062753.76955275 346637.699796556 17336.1168226834 10992.4952961243 260584.080267792 6104.74852973176 325542.402428625 9718.66 12033.6534615651 62477.1 1589369.73651101 348006.448363721 583.789155270359 1541098.06479127 1516846.37405311 297594.480411875 1537119.72920258 1489457.23910584
1980-01-06 1 23 6 1980 228381.486407889 4165.14 69419 78330.7599093234 2957153.59897979 238523.575495117 234784.846127667 244199.746200368 203630.881225562 18122.7260798453 2009291.66678213 331249.541693597 2870216.21854293 229284.80956703 117611.004664696 128781.035898465 51778.4993930078 1983815.82502054 249336.140258335 450738.063012185 6271.25733344106 2749051.8572217 1388.38 68346.108263006 451012.566218132 445480.15283504 482461.766203663 1388.38 2677600.62936893 327998.451142408 24515.0125900329 17736.5458525159 202378.418792307 5784.4625493614 244199.746200368 9718.66 12600.9302411332 62477.1 2135408.17929747 331659.424808163 292.103162896005 2078946.53957273 2040841.32306679 212349.65246056 2084534.819315 2024302.06495773
1980-01-13 1 24 13 1980 281224.135627978 4165.14 377230.710162328 105627.277836521 1660683.72380953 292213.2801093 287683.613226378 233888.375413118 254645.877386462 17365.1910459565 912471.883991514 152890.730403426 1590043.3570652 24891.0896301737 18981.3483882784 186797.740660974 110301.543900506 891751.263999509 235177.342201246 329460.402335615 6413.17866006005 1477476.66743757 1388.38 95260.8755677935 332323.038310133 327314.6294522 361980.257918476 1388.38 1423798.96093089 566123.308476615 28277.2747106788 20346.8130153118 253592.92162797 5968.69787052809 233888.375413118 9718.66 13234.5817864753 62477.1 1020234.15011395 570148.219799889 463.990581576763 973515.378490517 936611.499428766 259427.624978575 976989.944742842 924875.937812923
1980-01-20 1 25 20 1980 236556.854549812 4165.14 747306.504045393 78035.950574055 2260314.42126252 246976.609192761 242720.895529253 478325.63543136 211030.458744439 17099.1867303138 1213858.19308807 138252.20498251 2214911.56324505 18975.0005425476 18257.0784469806 144819.202029348 69155.9235617955 1195963.90471346 468687.548699694 416740.980769711 6379.36538013973 1961073.37859754 1388.38 67198.0120305131 471410.001404783 488251.085935692 484946.569326713 1388.38 1801552.87314343 311079.990729941 94713.666661981 61154.063003208 209993.442366598 18024.370069237 478325.63543136 9718.66 22433.2875423668 134110.043310703 1307413.16292723 315067.48101132 703.191768971643 1268164.27479278 1233695.95434611 215957.493857906 1270181.38192762 1224299.23588967
1980-01-27 1 26 27 1980 189640.437979513 39599.3207993766 750825.225296518 75917.6421955361 2300388.87399221 199779.504494425 195578.687704134 298986.405889235 213400.44696235 16625.2697153692 1174179.96339368 155984.844648917 2213376.2463419 27357.4012333288 18048.94 150113.726681503 74977.1767369083 1155537.05742839 310925.271702013 499766.144178225 6353.63274281629 2023147.20393651 1388.38 66837.751435881 473876.950466446 449482.396032043 532634.805176729 1388.38 1881399.10733648 315226.858241811 68079.1698913536 58707.7649189066 212689.335570984 8454.13837024872 298986.405889235 9718.66 13724.7912496409 88010.7582730699 1266821.92216159 319156.500105923 710.305101321937 1229642.48220643 1196387.69896131 218482.970427601 1233162.14424828 1185151.13026416
1980-02-03 2 27 3 1980 231946.428481692 60683.6304916397 767751.954669076 72905.8503307094 2003858.20789675 232936.638169298 230051.306386542 310558.105919728 220153.151145409 17193.3712640856 1225359.64448984 162528.103154176 1934853.30276318 35387.4489918867 18048.94 156467.54847788 82176.8335828926 1196093.30425139 319272.267329952 422456.351569723 6138.98008867982 1818261.94117592 1388.38 67263.6703024667 445832.270490446 439471.738143059 452452.58432735 1388.38 1763807.50026181 328586.203666545 70280.104807622 68855.2530748595 219602.431394978 12398.7077467432 310558.105919728 9718.66 11113.1460023345 72927.0753555018 1288258.47487583 333924.836643394 811.97288755823 1271252.37193031 1249419.27890898 222457.058305404 1267241.94879221 1233918.74758054
