"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
1950-11-19 11 16 19 1950 18201882.7245443 6e+06 841183.761090646 817000 5080201.34775499 2653781 8802960 2210693.47535334 1243206.78208806 1652689.00560022 630751 1511647 701306.183470209 1203307.30409657 125737.895760083 59960 1043046.42420491 95180 711000 727113.722977433 1030573.272634 555570
1950-11-26 11 17 26 1950 17939453.447729 6e+06 802338.952099393 817000 5076382.92598957 2595605 8701480 2205344.173378 1268106.15174005 1662026.17083526 564899 1501253 703569.46757452 1218291.39959642 129546.227434303 59960 1102738.65881295 95180 711000 727141.957115067 1031369.21349539 551447.408056295
1950-12-03 12 18 3 1950 17633864.9048524 6e+06 748631.09259369 817000 5047252 2537430 8600000 2196360.93477111 1293004.52139204 1671558.78957186 499048 1490860 705906.767500448 1231079.84826624 133337.423348461 59960 1155550.05869562 95180 711000 610000 1031896.1576598 551062.087593088
1950-12-10 12 19 10 1950 17392890.5289431 5292489.83744476 729722.415350029 817000 4740955 2423590 8628571 2188304.02785009 1317903.89104403 1682125.30218459 499048 1480467 708839.448989086 1243516.6853679 135205 59960 1213541.24184339 95180 711000 610000 1032181.7731877 554670
1950-12-17 12 20 17 1950 17143347.0260423 4568960.47887274 704990.851763634 817000 4434658 2309751 8657143 2179324.36841573 1315344 1692077.55050382 499048 1470073 711735.413021381 1255322.52637029 135205 59960 1271091.95708281 95180 711000 610000 1032435.45729314 552685.631812531
1950-12-24 12 21 24 1950 16828315.890139 4e+06 651042.267723521 817000 4211594.38077911 2195911 8685714 2169573.42674176 1301510 1701575.49718773 499048 1459680 714577.15025979 1267022.72457958 135205 59960 1327936.33320446 95180 711000 610000 1032677.86758161 544703.526192748
1950-12-31 12 22 31 1950 16387666.3296387 4e+06 540716.318575989 817000 3843752.61657787 2082072 8714286 2159689.74843855 1287675 1710846.59561778 499048 1449287 717367.601489013 1279341.90967732 135205 59960 1388221.83760659 95180 711000 610000 1032994.47050725 535011.614820361
1951-01-07 1 23 7 1951 16146766.6331919 4255587.70206743 482749.092424245 810693 3303538.59048213 1948431.9485962 7450294 2107940 1255979 1657718 499048 1438893 723275.324386919 1303383.74506637 135205 59960 1473846.38234696 95180 725677.967803925 610000 1033291.44494167 544797
1951-01-14 1 24 14 1951 15643077.7449698 4512824 379067.202871228 804386 3214751.66857761 1908423.11770735 7450294 2107896.71477256 1224283 1598571 499048 1428500 729103.608496037 1327275.10680342 135205 59960 1558236.17849383 95180 737233.538743697 610000 1033505.90734846 541606
1951-01-21 1 25 21 1951 15374354.6692458 4109505 351714.696443921 779185 3050128.28908269 1853764.80627258 7450294 2104885.52035418 1210484.18585955 1539424 518537.414869801 1418107 734826.89251987 1350139.38335502 135205 59960 1637715.18329512 95180 745885.58926089 610000 1033679.7769611 538415
1951-01-28 1 26 28 1951 15114707.8680446 3706187 325217.388554459 741641 2777037.71877692 1793844.97812261 7450294 2101345.17718773 1205188.85382684 1480277 549392.435778678 1407713 740443.773286086 1372677.69222429 135205 59960 1672590 95180 754138.836820301 610000 1033846.49056727 530259.520474626
1951-02-04 2 27 4 1951 14846982.7117556 3302868 295948.496909355 704096 2503947.14847115 1726687.93617507 7450294 2097772.06926484 1196831.314046 1421130 569232.505699 1397320 745798.290943207 1394689.53458344 135205 59960 1672590 95180 761496.189291687 610000 1033985.12471249 521035.872654545
1951-02-11 2 28 11 1951 14594255.4404508 3175571.90948828 266692.004631548 670000 2267618.77032192 1674414.22313618 7144542 2094289.95862001 1198146.97987373 1297560 611701.53966608 1386927 750963.289911927 1401000 135205 59960 1672590 95180 768187.007414826 610000 1034105.50692733 509520.490333278
1951-02-18 2 29 18 1951 14282606.3979488 2910488.66044093 211203.031585877 626375 2031290.3921727 1625757.61689626 7554113 2096676.44098086 1106187 1173990 499048 1376533 756080.55820783 1401000 135205 59960 1672590 95180 777418.988730437 610000 1034260.33491043 496357.61987831
1951-02-25 2 30 25 1951 13981685.4520858 2547063.92074631 154119.510845896 582750 1794962.01402347 1596781 8021800 2091279 1094683 1050419 499048 1366140 761154.091913245 1401000 135205 59960 1672590 95180 792758.391165691 610000 1034444.58737028 514214.546983517
1951-03-04 3 31 4 1951 13714737.3901078 2177608.70389607 103541.302442713 539125 1558633.63587425 1580384 8349854 2085725 1078523.52394667 926849 499048 1355747 766059.100772256 1401000 135205 60741.8480062867 1672590 95180 807911.508475803 610000 1034794.44265575 519270
