"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1996-11-17 11 16 17 1996 2185440.07476966 0 88149.7109926045 222924.500365334 0 0 74678.163582174 0 NA 0 NA NA 0 0 0 10000025225.9102 100356.904117785 367171.942121775
1996-11-24 11 17 24 1996 2589612.88413065 0 214322.385372747 110161.311552345 0 0 75436.554174811 0 NA 0 NA NA 0 0 0 10000023719.4551 96615.2059201638 287684.853002945
1996-12-01 12 18 1 1996 2590435.3062933 0 208242.548454358 116075.896444749 0 0 76410.063869483 0 NA 0 NA NA 0 0 0 10000022458.182 71119.6441274712 224792.468967635
1996-12-08 12 19 8 1996 4712205.3223454 0 595685.65796147 2264264.98541274 0 0 74143.816653885 0 NA 0 NA NA 0 0 0 10000021196.9089 56763.3233538752 524604.956524579
1996-12-15 12 20 15 1996 3750504.55804415 0 286775.080974579 1099201.05571754 0 0 75555.6139685638 0 NA 0 NA NA 0 0 0 10000011558.0638 40334.9399962953 567718.143250361
1996-12-22 12 21 22 1996 3108721.97538791 0 101114.594156427 318063.335622377 0 0 77131.7273638695 0 NA 0 NA NA 0 0 0 10000007524.7789 40588.8752404379 550268.149247807
1996-12-29 12 22 29 1996 2677795.79687101 0 359858.330213563 614268.183703627 245273 0 75671.512577499 0 NA 0 NA NA 0 0 0 10000007702.3303 369470.614896616 933820.741662383
1997-01-05 1 23 5 1997 1456348.74044957 0 6541101.25916081 364543 0 0 31458.892777099 0 NA 0 NA NA 1526983.34219789 0 0 10000007879.8879 387748.640656307 1538857.77272547
1997-01-12 1 24 12 1997 2650622.5481751 0 5916311.7355888 386892.118001649 0 0 63545.712459092 0 NA 62593.7612848916 NA NA 1444247.70401353 0 0 10000011849.5493 162003.188892391 1079263.70824779
1997-01-19 1 25 19 1997 3655438.80844396 0 5523872.24119771 879460.580066206 249730.368101163 0 66039.470953408 0 NA 66323.4779324519 NA NA 1300265.47907423 0 0 10000011780.4357 151216.763384594 815902.498554151
1997-01-26 1 26 26 1997 4369464.2032651 0 4494633.94104787 1088140.9905577 447204.648151819 0 66499.927362697 0 NA 25176.5684979645 NA NA 815454.893265103 0 0 10000008785.8126 140415.449182839 730148.470203365
1997-02-02 2 27 2 1997 4591882.45573776 0 3198197.21856756 919470.059313806 446874.266732025 0 66300.525252143 0 NA 39341.5418251854 NA NA 431405.593602856 0 0 10000005133.3166 119193.654731175 748076.799045959
1997-02-09 2 28 9 1997 4996758.52056763 0 4506084.63062268 3466295.77125437 388546.511622243 0 65380.776384691 0 NA 0 NA NA 1736894.46154588 0 0 10000002686.8088 113080.746454011 910477.331628794
1997-02-16 2 29 16 1997 4266649.56433727 0 3543281.48928472 2631505.40869436 401065.088453482 0 59045.597564787 0 NA 35866.4880741896 NA NA 1136302.22928485 0 0 1e+10 160740.858434424 691354.064357255
1997-02-23 2 30 23 1997 4283342.58007339 0 2757858.27022261 1991467.63339032 397630.011163153 0 67073.886372822 0 NA 35915.1084978358 NA NA 529972.700034227 0 0 1e+10 144970.298736088 678104.649491261
1997-03-02 3 31 2 1997 4063718.1522082 0 1941491.13900035 1336654.92468688 428850.617463725 0 80836.0123502921 0 NA 27546.5091169621 NA NA 125989.771094796 0 0 1e+10 388816.142719354 668904.854791693
1997-03-09 3 32 9 1997 2656365.1564146 0 1034184.99198507 786642.451335821 379548.658292553 0 45016.6109569491 0 NA 0 NA NA 9.89530235528946e-10 0 0 1e+10 687768.58880172 663467.979870631
1997-03-16 3 33 16 1997 2277195.63874277 0 1201149.86184403 1093347.7816094 262886.92983615 0 5731.01266625302 0 NA 0 NA NA 218261.912831639 0 0 1e+10 791120.719430658 1352483.67582534
1997-03-23 3 34 23 1997 2663388.22632842 0 1162859.84670332 1004899.62526708 169752.18082891 0 33429.3738158609 0 NA 0 NA NA 60641.3172589416 0 0 1e+10 522516.306397463 1045547.49980592
1997-03-30 3 35 30 1997 2267044.17212672 0 580614.074987087 469368.605128846 0 0 39336.559129891 0 NA 0 NA NA 0 0 0 1e+10 474300.937931936 1046834.2252088
1997-04-06 4 36 6 1997 1628846.32744746 0 265226.096120614 176073.242193283 0 0 67859.118669292 0 NA 0 NA NA 0 0 0 1e+10 359093.701177651 698448.797934435
