"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
23 1 8 2017 208477.720966419 85163.5231705976 153712.215305598 102207.228729817 1837131.66216648 221401.862088443 211571.619565485 231830.933212158 107462.888742343 15224.3861095411 775068.643741201 63498.1093366848 166688.764616687 1660016.83790681 11313.4177496175 44968.3976477557 64385.1537452389 27053.9869091117 705177.830899167 247933.302968774 427500.673049196 7166.32217541736 1435556.35449455 9965.74142214284 69099.0997533629 433102.77818799 436819.34859258 460122.992666974 12993.4743587461 1329183.38716984 83880.280088864 91077.9167441511 87370.537869651 106132.44526279 89.2591976989827 231830.933212158 42898.1288338935 21423.0681914486 69973.5603749892 892210.541100519 91487.5670802495 1302.21827197785 863994.70119159 835039.068757974 107164.446641088 870014.756270221 811187.362246489 48781.1192431787 29895.2435078229 310019.402501861
24 1 15 2017 194972.072514961 93248.2397881128 162162.585685483 104073.121191191 1605106.25977641 205807.573337338 197351.6359389 325207.746356155 109782.094739914 13598.8923233854 711897.623373807 87125.247019425 169753.653491843 1469488.35856963 14498.5180380524 36937.0342682924 80419.0796207758 26043.4749303118 653100.447319717 338915.16945499 457254.64544076 7137.2004899809 1267555.99971809 9813.15341939075 73974.2486038854 474785.172040931 485342.202445942 498717.788717416 12485.5675909773 1231718.12488554 88533.4151779121 121931.810833821 107959.850827761 111029.03517478 214.640886896355 325207.746356155 42632.7881662748 21091.3697618092 72609.9073231395 797247.208339982 92319.3244620092 1178.0258188824 785559.931482118 761074.535750572 115527.969147935 785390.270719807 746231.232265442 48474.7540850574 29620.7113862453 375678.869482125
25 1 22 2017 202741.075957409 85703.6561022729 185933.885783026 107517.426770065 1626732.98023109 215703.312034517 205902.679453693 263313.212164022 112441.847052415 12437.935402395 784451.04266886 64486.7323824185 183900.608265731 1493841.20827059 14094.1865271402 32234.0445947204 66983.5355077218 24407.3352855316 721394.1625789 278588.592543029 433928.402641346 7101.83478968562 1295006.0368818 9668.9727536698 72428.293148307 440314.798635976 442732.274536516 463650.131491663 12762.8169454952 1234819.10421567 88561.1366434013 95063.508139509 90086.3148868654 111961.995852462 145.642865213056 263313.212164022 42582.7403944916 20819.4587270522 66123.6974797997 849459.868533443 94583.7750837894 1055.59239249226 847335.094980379 829260.544504438 113878.980514415 839930.015851876 825072.306238501 48816.5283341364 29330.6709400582 334801.051612763
26 1 29 2017 183770.352342923 90006.5341984672 147943.115969786 96943.2462883166 1795342.14498679 192918.403594497 185577.879889869 296004.655679042 112205.309806833 14844.205113093 717959.896290434 59622.9876422891 158953.279257337 1625014.48281784 10074.8982913605 78471.8325664636 63243.9676873363 24228.7059627067 666814.26479468 306753.951115216 535902.231143774 7043.36168759365 1415222.74372768 9523.31040598811 64269.8457901735 523160.080589821 542066.478134051 592867.955578659 17618.2937690006 1385052.47548737 81384.1463347828 105902.421272885 98785.6519272739 112727.864519556 234.184995620542 296004.655679042 42507.7403776008 22958.6786866524 76258.9091656581 840413.711462445 84869.69382672 943.634546953462 799105.28455585 768704.235220922 117079.188793759 798303.788007703 759826.114953435 49137.137816118 29188.3395099955 353553.84158098
27 2 5 2017 312086.220254051 96908.3156775923 191577.624299958 151054.747733135 3064143.68225826 308430.170380013 308401.2463655 475468.173637169 255139.722945262 26413.387553865 1094514.24605258 168391.398496043 242452.099304917 2920590.11024185 13616.6365243033 151070.686775251 166008.742223431 46550.7942815093 1073009.62870406 497894.375677304 863488.350453693 7156.57001927195 2701134.51713275 9576.13266610645 78148.8509944294 891113.681741548 905378.107558667 947217.592021139 42162.8000961356 2666125.07130665 73160.5403254131 118248.036089649 110172.176783452 242578.145849341 5845.905807392 475468.173637169 42276.3479491962 44833.6044010649 145869.305086917 1423246.14704906 81263.2257490531 1245.63443185229 1293641.61159605 1230729.48684405 252481.843097325 1294415.65522055 1184812.61507043 49508.6916924958 30708.6071887108 530582.458265498
28 2 12 2017 244856.719101284 80437.6597329874 168080.215576795 100438.470025891 3664093.43725513 255579.56795127 246616.328773029 315070.550300543 158354.38047936 21000.7354416117 1012166.30800179 61095.701927784 165572.558709034 3447560.26407527 7589.03603120895 89283.1671251239 66937.6983606513 24688.7048090751 929743.898867726 341380.529456898 774947.090556497 7186.58212736098 3264973.70283089 9532.38536134086 58631.18827672 753680.380085604 728976.545863482 810731.887067158 25601.2915154925 2902377.17244048 68875.7803170313 87054.0064898607 86917.4214100789 143871.551656064 3414.63591200771 315070.550300543 40922.189714201 39308.5111599182 106916.295953931 1459702.46653709 78410.8875729047 1114.8062780715 1308202.31080998 1215266.59621004 139822.94394548 1355492.11624314 1092612.65075681 47031.1318241708 30895.6112510411 419782.878258753
29 2 19 2017 192836.116606772 86865.480305771 173168.996927326 88958.8372590873 2951536.33206117 197071.53316541 192553.30350594 352531.497602246 135336.296288587 21221.4957634336 755959.129341493 54066.7555885815 151549.618702113 2717287.85584041 8696.57070949299 92847.5731865274 60834.3913706121 22618.7963660465 716703.297034584 376791.564443955 690907.566182728 7122.48196298594 2522488.34919707 9407.90962817694 56943.8881106206 719828.534601125 713791.267826825 742327.670876797 35723.8706482772 2303550.69410993 68554.6690966908 100642.030638377 93944.1756289538 129139.294918187 3638.58462785044 352531.497602246 41391.3093174058 48396.084842715 103101.053044663 1072684.67498769 77457.8950961182 1109.9134240216 997368.297261102 915928.946340101 130900.05200255 1020235.5228754 822874.30052433 48617.1820085565 31410.2084609152 435138.145520729
30 2 26 2017 183347.685291278 84012.0130260557 192076.35376063 96814.1113878441 2775124.65074127 186939.893880032 182730.151857157 348798.15405389 132775.588071514 24295.4936112028 795179.920271741 55770.8219441121 170039.394703472 2594535.22145637 12461.9270178038 91908.1776308034 62496.5267427879 21859.5479870919 762459.640219267 376683.197939125 697442.641750069 6986.38682569111 2446102.40036341 9262.8432313372 58340.8491921266 721602.226053351 711417.60631704 744334.138287541 28123.2954619934 2293165.63682291 70956.1111887801 92275.8099503574 90636.3253811988 127605.733661874 3103.33475244905 348798.15405389 40696.9196836207 48821.400269646 99578.053199617 1080977.01412297 79482.8924509575 1060.36679715733 1038940.28502777 952316.590330007 130693.739662497 1047942.33886624 861758.492074224 47125.4313509213 30533.5043165463 439890.331168908
31 3 5 2017 379247.758204832 83606.9116185254 313828.612337629 362338.091155112 2801156.7247866 376894.340575759 381531.046146038 445761.547232252 328974.110942069 128514.212199526 1395014.83826339 278926.221517227 495954.432006855 2621198.02070315 30103.8720492836 241189.734841876 347423.41571922 101311.967662309 1432351.56871754 469512.573739565 878959.362028987 6077.18213550251 2486697.29545302 13223.7577925311 164460.837604105 963628.076815705 1014867.33791527 973349.899438582 53526.3089189838 2640941.51264773 96709.7326654198 78459.9017439952 66461.9146513329 299672.00643158 2509.86369423886 445761.547232252 48469.5898018571 70569.7936043854 160685.401421032 1638230.73696884 115753.603227758 1648.43290776093 1775595.38426679 1639213.88661044 312439.916302765 1662593.95469236 1557902.10386201 50539.6888863523 40208.9389545407 552939.152795586
32 3 12 2017 2073613.15475178 531489.016524123 612524.911111872 891644.191452806 6405277.6398562 2132407.726402 2137818.95568892 1104683.16967827 1801307.8467927 229574.852814108 4568515.05966783 605360.97968167 1290743.42494283 6749229.4484984 36613.5334191747 412707.387979286 1085615.70571289 225882.321284179 4544738.56606408 1137038.99974037 2843126.45715612 35567.7208660439 6851354.4759623 126086.757815241 461206.671429319 3177730.4578639 3273880.65407349 3112786.18614515 199825.755768793 7450357.38545081 176711.893776724 329367.227611431 329984.693079657 1656154.87179125 2198.56962555841 1104683.16967827 420414.861873275 237797.635631886 173455.890167507 4893616.94506375 239372.596705736 4872.48914365287 5180659.04197504 5020628.36532793 1560055.43612019 4957124.40689081 4993893.1879601 445889.286917889 219324.290052178 1890557.83255346
33 3 19 2017 1440313.80888395 465762.300488427 408736.401790836 665322.954091398 10472814.8850869 1568934.65825396 1517669.6188742 1239146.5258042 948517.340491635 108904.804187271 5037485.85719621 166686.443366584 986456.996141648 10434129.7851465 11137.1887100529 225756.155515277 354301.293660406 70047.6393315667 4451656.24746647 1298703.61565114 3056799.11953798 13579.3661229534 10333603.4140623 40625.379602691 327615.896930802 3036572.91592621 2946396.90956836 3168949.29792178 121720.862869777 9775263.9190281 102029.501765619 363177.98342244 345293.064086103 818769.591679061 1906.63139485138 1239146.5258042 189130.809872614 136360.65460948 106699.205362994 6107234.85782421 159222.935841681 2751.19172706892 5832083.13951359 5614605.70946923 701010.069823592 5972553.04109255 5318827.08245347 235707.766682097 121821.349240409 1885720.81573983
34 3 26 2017 584649.679590469 131498.972283019 217621.394296994 375608.771086463 6544001.36152245 637541.845752063 615438.838851621 588102.58012731 343543.223621191 57597.4258115 2321942.91884039 58773.7727039506 545230.158160118 6206906.40997343 7656.0832710284 119261.576405867 126414.059372805 27863.666370147 2044323.10064981 631673.249438228 1605878.52907491 5646.16729483041 5970712.06696992 14742.5570662458 226542.942155775 1552853.62063673 1494102.95784591 1650467.78391495 78053.2374466584 5229921.70725667 71546.9521131811 98259.9722558819 93034.5873691596 302006.42746508 1829.34324875542 588102.58012731 61825.6826312245 90817.723353519 80170.1262230038 3020006.03878762 106686.699063525 2768.37030848507 2797447.51566992 2640689.03089604 273469.625382065 2917890.56523497 2438462.27825088 71579.1862102861 56812.0217601182 996039.887930263
35 4 2 2017 416491.581653118 102278.747666865 262436.872279312 272009.263931455 3716960.92795191 442912.58105712 434167.275944289 502167.93214355 276709.778861418 42968.4630583448 1579022.08693625 73235.6697473145 416999.502257144 3574997.15669938 12294.5270235604 125873.833059196 116007.283088823 31257.1293683592 1455553.80332062 530746.753796723 1187816.88455637 4366.85236072686 3439703.47685923 11029.2987793592 187380.491286762 1210428.68475728 1205223.35403799 1248692.03768185 78669.8082508748 3184404.54184394 92675.3578353057 91191.1026000206 83351.9577142736 257020.165861905 4109.39843360437 502167.93214355 46747.8721571949 79702.386023306 85876.4580403508 1910571.56349053 146282.097467169 3938.99764508992 1856028.43488187 1769219.33699432 248809.361634126 1875712.94819402 1651010.27081311 53537.4045513591 39965.8445519677 807092.434042655
36 4 9 2017 403174.431295554 104112.084727058 539111.382468414 300112.136694199 3094552.1817742 407147.488836241 411243.772535054 452931.52812814 344681.758765301 46305.4011600045 1567712.00146817 202912.296934766 516878.106447899 3042613.41437321 42222.9599344252 214478.054206923 203813.270782621 78691.4154504546 1528544.07640336 478448.078079555 1145896.94452036 7887.82511729934 2917404.98388902 10309.248714371 225840.82075505 1213838.41216285 1237577.72505265 1209423.06665613 89204.6055990298 2842181.25650682 212809.761249815 114734.367426657 110007.591896181 345569.609852135 6460.65274613313 452931.52812814 52773.7047590043 87577.4989408907 83172.5703535242 1986156.97081975 346166.851123256 6027.32387497685 1986147.63483086 1918156.7389837 359152.008550725 1961607.95875292 1754125.99064676 58191.0407490814 34361.0334785697 772642.386315504
37 4 16 2017 521846.617208916 123722.738432059 413756.79163884 254600.041473118 3997248.32633272 544489.280531201 539813.201543639 535636.119241647 393673.958780447 41892.544661563 2101735.90477287 118580.050605901 437743.83412082 3999589.81004578 19870.616856264 162782.302724314 143282.255924487 48955.8438295027 1919901.31746883 557278.062131776 1323987.93362251 5976.50743196399 3902035.74197437 7080.37590983626 171813.647972048 1336206.16611099 1330802.95327289 1373821.65846697 96669.980883946 3792354.93734027 138869.185752113 166056.038731291 148282.722109049 371190.18239824 13310.5015598489 535636.119241647 44930.9115343467 76622.2620378611 80334.1130847692 2723197.48864414 254661.674281389 7077.13853087931 2578796.82823253 2459408.46880012 350255.543717281 2636393.49220755 2175110.40042845 53599.2061933208 32165.2550094531 853709.894687178
38 4 23 2017 463961.785557914 178520.759495099 595577.056022142 321839.951001354 3755477.78136898 461687.189221617 470078.654555234 604434.456437926 441174.445262512 44679.1839214898 1657079.03301759 310254.541061283 570293.569269419 3670696.37695094 56792.4078977385 246533.729721644 296220.076662569 113579.616428686 1596309.6376553 632800.864392045 1405140.12788467 26144.4685138419 3519509.51628856 20155.1811728155 259579.258860268 1520592.5245115 1560454.59519943 1492301.11533439 108513.062762968 3343500.05749923 241908.339860245 174780.631606576 177420.491148472 450422.501682282 12442.5323268764 604434.456437926 100119.29007399 116513.384177293 85670.5630270808 2139031.36410073 391144.525595565 6168.58924737778 2075577.06879832 1996093.29666832 474719.806157909 2086971.4833432 1800316.21298815 105509.298821542 83759.6962821732 997285.185989719
39 4 30 2017 787025.252655942 322059.68612828 802128.327746351 391211.539219392 4505706.77935225 806017.748753267 808594.827369881 748233.805519707 659375.155515669 50216.4817469219 2765412.30793746 292580.958275964 742459.796348606 4662147.6887302 54260.3753070435 248736.634168058 312284.688537212 118742.040502127 2607655.23171339 778724.713433082 2027222.71666991 32148.3618426842 4619572.41632435 29989.3368346506 290305.839161013 2125859.35196328 2127651.73827147 2119233.77242714 124078.666259267 4737363.9945794 253618.230091247 341985.639303141 341203.794890409 636587.078706604 7800.27721013305 748233.805519707 157201.693380994 135484.364218132 92713.9426323052 3286306.38675788 446517.993272757 5828.2272602916 3227910.12233375 3133943.31759587 615923.646179219 3227658.40804077 2868579.91129641 170533.607158472 123739.977933866 1325538.70623459
40 5 7 2017 875370.95730784 599706.321644924 1184587.17816113 679394.153766541 6349854.40318645 871014.272639251 866082.842812721 1114461.19172129 787928.297695461 102533.026892646 3382508.26981385 534031.69475024 1266898.35561169 6351325.97017198 119911.774214085 330052.534984957 534882.993227527 247301.872095811 3376616.42134097 1195532.20253214 2339311.85791083 35318.4538195732 6299313.44997659 77074.0009098024 551459.631056449 2565639.14496223 2630743.32560085 2516909.68991018 177748.557153124 6397074.01710098 654300.060120232 593188.000928759 609790.77799318 772820.610647793 2128.45447952866 1114461.19172129 354825.45931317 236362.895705594 91491.0454705598 3740386.81637286 873107.493257059 9498.00440232801 3827211.3855384 3742194.91106718 782254.842726449 3748365.35043245 3720311.69821332 379201.335084413 214563.378488763 1864182.78029649
41 5 14 2017 999498.660685076 433562.393764549 1807352.99657428 730260.09876866 8265631.86489446 1020705.45141191 998794.017811496 1149871.1992706 817089.665168442 120671.136930573 4921867.43098165 365108.065111108 1508955.70506487 8380676.38030985 179198.774395691 195881.122680925 394825.665374934 147378.421229384 4755075.91617457 1232270.21050328 2460643.4363602 14914.6390426553 8414629.85125349 41956.8109931736 649248.060264178 2506438.30248505 2465170.846213 2564971.92209437 120192.713418587 8504688.76222341 1119149.4235793 544025.190682973 514317.41317616 776212.612128108 1767.4900766193 1149871.1992706 193526.038348189 144994.288200302 77833.0117303645 5497370.87225009 1494631.37222818 8431.21264315199 5506002.06195976 5368612.6156478 754444.21353075 5469970.79416185 5294504.25701298 221370.799117738 99938.9505095493 1892261.3182105
42 5 21 2017 796670.944782635 426069.241691049 2583362.92854082 891920.023778271 8673999.19159232 811029.38720247 793418.695542328 799945.426728553 696465.132195166 112288.060549809 5796253.20316611 327504.512055116 1769579.06936101 8704533.16648709 201311.679591754 136730.785225995 358744.149144727 102510.544235454 5599597.34487405 854795.13038206 1805500.92231759 16574.0184161744 8683943.79746621 67535.431953752 832254.156058309 1840531.5729436 1813305.39361154 1881619.98016663 106262.097774706 8683884.49566657 1587610.21533328 449222.290447867 449395.841489988 674038.803973349 2770.98117012512 799945.426728553 236434.991992937 103117.425358632 81401.5162999165 6249810.91926929 2301286.48619992 8922.51376184071 6237452.82075235 6101122.06897669 675924.845479489 6210493.19849934 6075268.52362959 256530.344885209 130990.305270326 1443377.68188976
43 5 28 2017 553812.562123195 327290.710305433 1947511.92533475 816120.804085856 8516036.88086248 576863.996977603 555818.249883613 696464.243845747 462113.544999373 75876.2756886777 4899904.04555488 191145.046021775 1504000.98456775 8424632.13480056 170744.571076646 63889.0171924565 204334.700581239 52061.0466468011 4576999.99384371 751032.852039796 1321408.74918719 5147.15073011305 8303075.87688649 69652.0251112864 792808.570673845 1349666.90163278 1330555.74920573 1378384.56139583 76848.9807791627 7971655.56029635 1294284.59604604 366117.248888735 360278.012300033 444265.599819395 1252.49277455901 696464.243845747 201415.016441324 74308.3033958234 84230.093939957 5620763.9307785 1866335.03050274 7307.20440293106 5394427.37740448 5229228.52427929 446990.429889636 5507109.69894584 5074697.05412079 219469.840321239 76812.0902765631 1174939.97049879
44 6 4 2017 495629.919735707 371171.776348687 2778287.08380455 852441.725930783 6903629.4201069 507907.933839269 500548.435540922 694558.574107143 461979.332850533 69856.83563906 5107376.39536503 266105.190995774 1582826.76218615 6706947.5256728 221448.575026319 59682.0729622427 276678.228089136 64183.1092169552 5023406.35167236 702917.843159635 1217578.42413074 8479.98261854231 6605806.46927816 67244.7787899992 825548.586912817 1266450.11724229 1266580.756159 1277023.10990746 75565.5783293948 6653939.27286353 1889935.189609 390953.771964902 383945.277813067 444559.792370558 2989.45738548689 694558.574107143 240339.992507574 80988.5737620257 97233.2731355238 5239415.57200016 2543511.19684354 4418.90842266496 5292724.67362855 5195817.27965276 465125.897814655 5217229.74251192 5280399.49037415 259156.565608348 84951.6996501571 1014556.00215035
45 6 11 2017 474759.992976945 322276.29366333 1816356.72204313 657017.879690843 7400983.82862152 486300.085560046 483974.187240031 648779.009550804 430313.952410262 44797.2755158256 4606100.26353469 184670.912280381 998776.754457612 7153455.94196284 97968.3712015642 46629.799157438 208406.73505965 63509.5093795244 4279749.66562064 641788.517145695 1216770.96453697 7995.11423414294 7093288.42183427 47158.7082616165 606191.955805234 1248964.77594258 1235422.15915352 1269053.23261858 65919.848456575 7098967.86975716 825808.169441761 345005.674800927 338061.812314933 399666.393524658 2128.81241723456 648779.009550804 183346.788569322 64710.494707001 72996.3851179467 5379449.36061536 1226766.27796819 2290.27017821528 5175845.80961994 5002826.33276659 406040.352890354 5263693.16262727 4848343.1079001 202279.801620804 62775.4934994826 920864.604151523
46 6 18 2017 323564.680325766 216613.323486464 1431420.53746901 501355.44146646 5144821.94874462 330292.864605806 329340.050185588 417732.235099005 308938.027526372 34819.9919468106 2920476.57705407 143983.108768641 864498.774022084 4769661.77863697 132765.289286242 37026.1533815533 160448.821487678 54743.9939777305 2830799.74535312 415499.456320518 863826.41705345 7094.99867541186 4609410.07891965 40149.4247298553 475596.505009242 884444.153236529 875406.273522013 899231.385309245 54205.3368450364 4397863.27529694 909145.573758999 212668.867124845 215558.240279318 292480.336604881 1384.25014676136 417732.235099005 143287.906333264 52270.6930437686 64846.3939588702 3217873.44462938 1222727.27415357 1956.12169629564 3156925.62792692 3067289.9983161 304970.930936532 3165344.80066441 3044342.94667601 152835.294574581 48328.9646305906 640451.051190466
47 6 25 2017 280356.812196634 180419.612939372 1109769.56919523 397342.161789298 3999906.32616055 286351.511196157 285639.624754882 346115.036131293 265651.799209587 26698.1002302042 2639217.24337576 117182.347327111 582271.893592512 3857844.27155235 54056.8028255161 31036.9187439709 134551.441414315 46282.8519535694 2480307.50642527 343102.08678664 689836.907087703 6046.9349779801 3811853.24277078 28263.7970635734 371442.25231343 716404.340232677 713767.398009929 722702.695810995 43491.0560442094 3867081.67901041 476831.016746047 178396.483955024 180016.944371232 250639.119824029 1065.94989263832 346115.036131293 118241.31023204 43087.8941818363 58196.5277069801 2990341.70253131 789567.30495223 1446.52603484843 2917628.05769966 2830345.54254762 260304.12664894 2940854.06669695 2763718.9435594 125773.272658455 40395.086495474 522555.399803866
48 7 2 2017 237196.31746233 159707.861441232 897478.813571861 313529.352956356 3180165.67079526 241669.503133293 241468.207002329 290588.993311137 226606.875580983 23843.038904867 1782064.60579246 95088.2701512463 458886.274318745 2973359.58669883 51117.8998835249 27958.7579562761 112364.210931632 37666.1041554012 1706500.69808836 289618.615840696 568489.277451194 7280.7305637921 2858552.79819167 22308.6773639671 288526.129328434 591606.141373031 591802.647787747 597040.537844617 32923.2446347288 2756899.57298372 446203.084898254 158381.403400439 159996.32894636 214962.732924154 1234.60635582625 290588.993311137 102041.964458876 36100.5746564138 61849.8251227731 2018272.40418044 680495.882478423 1055.10514046988 1974151.17356672 1922078.72702079 222907.857449802 1987735.29603057 1886917.33725323 108318.312542985 40961.2917152292 435558.492481085
49 7 9 2017 211161.833207692 149280.721590932 1074786.61969258 267584.874423183 2531236.41474019 215036.192066375 215166.051972932 272798.253429196 197854.090051137 23879.1004614676 1911458.45687565 70197.8463969708 444245.826820882 2469489.64087731 69300.5029984988 20452.5909600594 90967.5269758193 22060.7119224895 1814062.94928115 273742.899278148 459594.466644649 8809.16525167168 2393806.92613429 14062.2653262208 238272.372874502 469642.926092213 468733.726652737 480106.801808139 23260.8383134532 2432207.62125808 539909.171163601 156278.558204625 155716.485415395 188188.273548239 1924.88509244771 272798.253429196 84802.1780231024 25965.8010769938 73683.3751547852 2000450.48685302 737484.168515025 777.442058782009 2008102.83278179 1991541.8535546 190149.046923782 1999567.5622309 1985240.68692569 91224.1607877885 43925.4065643678 376117.21090722
50 7 16 2017 183562.23849528 138167.765077259 1007397.91829178 212443.101979799 2229810.40357968 187579.362508912 187135.159917521 241705.097120124 172478.444036185 21326.9146801056 1595812.51237258 57771.7504824216 414708.766091419 2157585.70847289 116225.217931233 18031.2011869604 75838.8025947615 20104.0757794161 1531018.16522492 242687.408987541 409281.653201072 8845.98890797112 2077067.09840226 12288.5251105003 188718.793279275 419797.360156199 419394.686355385 427936.805735546 18938.682307028 2078429.18227678 673991.984916128 143327.02664879 143122.507009558 164272.272360501 1709.88399549006 241705.097120124 79358.5180565768 23826.9356474178 69347.384484566 1659387.94215664 804766.440433135 606.025095818294 1663932.84456057 1647574.59272095 166430.245759143 1657456.28668478 1647386.23453382 84798.9682842669 42455.6239676655 338400.688418609
51 7 23 2017 166824.583113449 127753.720146583 978289.307980972 171951.83807795 2019254.8518872 170853.25736919 170185.303767426 219985.685039993 156425.508147268 18645.0225496741 1627240.3809667 48533.0005931649 344437.067808317 1994928.65492118 87122.5269502998 16141.9064026062 65424.1629078236 17192.480360968 1536638.82781926 220898.047353173 372538.888815933 8150.48354586064 1944747.86092065 10156.5374398989 152717.235968624 381740.737192196 381027.545087128 389342.607201862 15939.4298410777 2019521.72251491 549443.613944489 133298.367226564 132473.28341307 148804.019200965 1277.97431882797 219985.685039993 72922.5955108865 21742.5368546704 65516.5191576368 1693779.86877068 702505.288131931 343.125716253644 1701490.97482917 1688258.30820199 150359.976347347 1694793.80688877 1684773.86506657 77589.9813387958 40291.9191810338 309394.783678417
52 7 30 2017 161562.104420825 118923.388856256 760104.582473116 151963.424194748 1857954.57954383 164082.768308695 164350.026870719 199445.091260919 156093.718974866 17022.6501692412 1308601.21622654 54578.3950084473 291839.555768122 1797250.66319423 63476.3843631523 14708.1692045435 71812.1710700398 17196.087567852 1240211.69768859 200267.896854019 336400.161280305 7996.33582167859 1727432.92562913 9133.33746589929 134071.814447016 345250.056840361 344886.742098324 351819.773098363 13981.8589901583 1728280.44921805 416159.973973811 123463.259596795 122849.906427199 148752.038211951 1174.20301474767 199445.091260919 68081.0721399728 19871.3445977728 59844.2957871395 1372779.8467127 555823.114669862 131.65674920369 1367761.03833392 1355195.36943451 150827.695954915 1368538.88127148 1349101.18688683 72162.391079824 38963.3195926291 280485.01083569
1 8 6 2017 121226.628593231 109281.483298655 613387.308138386 115083.947980305 1813567.14004772 125352.800376695 122955.559869726 219852.746640518 111376.929016736 10717.1754236068 1194558.86580685 30781.059796203 218623.155811288 1731951.69703807 54211.463453863 14177.6452410524 41664.8044072028 8894.68652355508 1090768.94421504 217728.800568994 335855.868801796 8234.92727765877 1648253.17647753 8214.91902791214 105554.261789599 344798.492794301 344264.695536102 350671.645438826 12504.7885602097 1660367.40867013 358178.982768203 114406.678882514 117326.98208964 108400.38097164 2045.75170720639 219852.746640518 51817.8638922112 14837.8551277717 71097.4078747038 1295074.22927732 462620.449181955 114.381328612966 1277353.55034837 1255178.43522727 109191.970635686 1290132.77642415 1232643.36464048 58285.8322229102 35349.7416957412 295850.967895882
2 8 13 2017 107236.355947832 120578.555761475 544187.015645217 98088.5776525115 1503265.55181556 110386.984640753 108346.834529241 228725.483939073 100065.083599314 9194.78584340183 981529.501545393 26407.3206305844 204795.006879352 1424499.45424533 77584.7764694847 13337.7134200744 35777.0166586919 6872.40270180291 912439.632427872 224268.084507294 327775.104028184 8743.44125420971 1344347.77255826 8205.39111691734 91260.8619607051 339195.41200928 339803.371877197 343395.857117994 11978.1057726202 1360358.22581097 383481.722297211 129145.522505623 131429.160175072 98183.9811487701 2668.36857171597 228725.483939073 53197.5518018086 13659.6748210719 70139.5956281231 1022394.68612086 446019.094148016 400.369310486531 1023102.29351009 1009392.24582318 99092.275826251 1023964.38894852 1003538.77810536 61320.9730906578 36262.8494011861 298136.795333281
3 8 20 2017 100342.010767847 100055.702676802 517130.460675859 92143.4480526062 1365579.78013926 103186.632083617 101333.649258053 216168.325716208 94244.9487069896 8642.85211397462 928095.799049258 24914.4802201858 184395.572326849 1312720.11334295 65389.8764790689 12205.7723728205 33442.2207933072 5531.74353364142 860571.219895689 214457.578213698 320784.014880335 7843.717994949 1247558.39127542 7164.18320322777 87181.8723408251 326800.828076757 324665.713951716 333861.576679755 10609.7292081125 1283060.28764245 370170.24680717 106062.07350853 108794.962767381 92571.7026861164 1391.79686060369 216168.325716208 44814.2933867561 12315.9899391576 66008.6651244006 964959.716763491 416267.202793643 30.2506258997615 967967.731176264 957721.190780754 93562.0574515353 967474.493257253 953478.705448019 51146.1247692021 32492.4112494886 281990.856147208
4 8 27 2017 96632.8186039057 92945.5232771827 874346.662065269 100802.67544963 1270663.83403875 99273.6723786589 97561.2701464449 185208.204391352 91462.3439748224 8373.96511226444 1090982.06357276 25750.0500776406 246105.650992916 1221438.3090245 98858.6474532104 11998.567396935 33648.4265782662 4836.4331018513 1067087.38192594 183375.221396842 280910.017555689 7581.77996242272 1163572.67225137 6695.29888127726 98222.8952718913 287614.835206294 286934.260071085 293036.534712375 9912.98718079106 1224389.61014373 511711.803571266 96923.5658369922 100036.11021258 90027.1910307714 1077.5267030641 185208.204391352 42159.8992229803 11820.6288884521 61264.6857694166 1020309.3915499 524316.918390864 14.9976103768664 1072079.36643448 1084682.8342225 91408.2896205728 1039061.11952456 1140004.1342902 47967.5977038328 31042.7006369586 247179.959127463
5 9 3 2017 87284.9798607327 89502.4636570552 492344.583070509 80619.2365107298 1564332.62797568 88925.4703663807 88334.9847933543 199335.96244837 79158.6320686456 6663.7964823771 1065168.7824888 17629.8930203973 160412.957670267 1567409.5526207 42762.2693794973 8399.88393803183 23970.4863460356 3593.99377853258 941046.098888357 200846.929146213 290215.996515316 7359.23469568881 1500072.62340134 6147.94865440824 70485.4320443506 298057.375812708 296719.560155061 302993.196816629 10175.4654174188 1523563.13876532 272270.333006649 94079.2908683546 94176.7835275088 77248.061708076 1015.50820470426 199335.96244837 41773.3229157216 11731.9051516199 63751.1554057883 1207536.13702316 325898.782524973 34.1568086355771 1173262.54816913 1153138.25994592 78319.9089183296 1197129.76533193 1115194.09001457 46021.0087715279 29486.536047859 259218.610330937
