"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
17 11 24 2013 101669.924288888 66284.2447099692 367915.124626517 129326.461748514 1158704.44007259 108364.991838104 106031.532894898 176153.320514194 69635.543757884 7817.01828914338 679214.325744121 48937.891305557 269467.212534249 1115504.31210388 36876.4163163264 15303.6011197693 50836.4089695505 10264.4758775944 664527.684021752 181113.333980156 304761.328914927 4971.13989214249 1042326.87727471 5934.44536480621 124492.096257191 278366.776153376 276030.436981773 278970.768011024 10607.2688971801 1022494.1849666 169364.967414641 65355.4919599046 63355.688254812 68925.9305970612 66.8429687628711 176153.320514194 31026.1295751952 11837.4260117872 48749.7428896015 744909.497990008 212009.542501772 966.34900871103 742673.309897936 726589.694152975 72308.8518752923 736739.035016055 729164.41542748 35219.820246932 22161.5862673299 232550.200192327
18 12 1 2013 93109.714945259 66067.1516357643 296462.503950585 90438.0603281358 1171979.89314698 100948.248465361 98398.5793347994 162515.593528927 61463.4517792067 7405.17336819564 704101.638229985 29542.3840058796 199206.121292725 1166709.56221154 18785.4855513871 13315.1744422791 34422.6026011139 9406.50570054711 649521.780030697 166040.984984485 260685.915011063 4989.07472270554 1105409.27920402 6009.40989984372 82302.5598205069 245257.908541841 246407.994836121 241524.492074017 11014.3759813477 1094550.79608803 131950.352923109 64112.449411724 62904.3663106097 59917.7818227901 69.2786569821885 162515.593528927 31067.4717942035 11788.6694032061 48776.9002874302 816275.3654032 177904.504941951 875.891358660401 788123.648370126 762330.428836029 62824.988429429 800960.064977572 735371.069005211 35159.9669079071 22558.9317972594 212444.859928436
19 12 8 2013 94099.9004609885 71551.1944437473 221168.697070979 86355.4093240158 1178074.59323848 102384.818937884 103845.325936821 189014.705075142 76068.0208613323 11335.4453818592 502828.470750448 28561.3459260473 206271.881400645 1158588.42400388 16179.2257342562 38536.6911969014 34407.6277342889 10618.2584182344 476404.030861302 196887.961920843 338674.67048395 5970.44573048317 1066767.33539641 6770.01534585791 78192.0763310833 308969.934151503 313852.752588591 317521.577649348 10031.0997137804 975936.725956363 90403.4566106786 66858.9272916558 68142.4024268374 71218.9826284265 97.0273154789157 189014.705075142 34417.2774740749 13240.1632056449 62027.1598357965 574537.224061736 131529.857412934 544.565389950707 562282.903929627 539522.94312956 80473.3562768617 568996.699633146 520781.325102868 38504.2507223782 28310.7350559499 247827.53293225
20 12 15 2013 113030.230464763 73122.9048509829 232098.594987529 86943.2842461817 1220125.14592143 124228.471771112 125558.638612725 184051.968987434 82035.0013196295 11357.3911900635 598689.130878506 27180.0751962124 233067.86782795 1240988.11120361 19936.2848579875 37453.6053311316 32276.1934289329 9846.77958174373 562874.497922627 191797.927835551 395068.608319239 5926.54671960958 1161618.30634896 6719.72577118429 77517.027656683 340809.118604598 333705.178297506 358126.502462138 9343.82931123482 1089638.00037414 90209.3967817952 69372.3076802763 70465.7478956168 74350.2358405318 82.8883830085383 184051.968987434 34116.2155894265 11922.2254539606 56272.1740543369 649152.638302571 130969.439883244 502.696599427702 646611.000582195 627287.874677037 80132.8644151773 646698.140736991 614512.198470918 38425.0506807498 27936.9167713706 246633.324734686
21 12 22 2013 96576.7303487037 69637.0061463162 220231.888843053 76201.8259382428 1112576.24763027 106213.831706301 107202.732935916 165001.372077385 70854.6561095775 9785.02884063929 530790.606199956 25620.6591061301 201219.63310534 1129187.09980695 14724.603503837 22224.1365354177 29476.8172188219 8950.63891302824 492934.773088678 171356.333220698 302049.931921011 5880.43064266042 1053733.12835949 6657.24443484501 75260.3409895316 272643.116777902 270611.789287726 276302.836657518 9205.84099424986 965107.370012692 88091.5099874148 65170.6039795148 66419.9842703954 65386.3653417625 65.5248868908997 165001.372077385 33498.1455557787 11251.1204268359 48779.7011930167 604298.220197021 128337.383352436 438.403483841879 593784.198122461 573710.473043373 70349.442704547 600960.710714383 553684.177138572 37434.2401920239 27582.7114647579 223826.462041914
22 12 29 2013 90740.6358388349 81243.7983456535 265644.811848128 80839.6692214061 1115687.36111051 99537.3312810107 100589.737767945 254219.74758295 69198.8701176161 9163.61438041659 499545.607367928 29115.2902444075 240844.839203169 1116336.2566584 22335.4276710471 19099.2130263147 31639.557918542 8461.46495304428 482302.118229376 258419.523067611 348041.852223677 5895.21728516075 988809.233666615 6593.23894126907 85025.8749265648 330457.217522781 336700.726942401 326192.430249563 16143.0734492777 887375.288502729 88297.7416842143 85365.9622630817 82203.2502085023 64899.8845063693 262.285859182119 254219.74758295 36175.9492984825 15161.4351657785 101085.357502945 532928.103512297 127210.873229644 467.388106536887 540994.050938303 529267.66838264 71432.8359285711 535881.956406987 528136.093446437 41444.2638027729 28570.6801494938 288668.483492313
23 1 5 2014 90831.9699586237 75101.2599767549 203177.943362891 85754.0787807662 1233939.96317434 100171.62529275 101569.569772232 196450.87202619 67290.4792131796 9887.15243395985 590129.09585461 22849.6428149886 184486.832870388 1204197.91824998 15546.9483625299 22530.8403662735 28766.9440009776 9233.55655489803 530731.048984885 208674.481772519 333564.077435998 6411.49728474881 1137965.41252197 8336.96697902725 67289.5875545534 334058.100918161 326769.324518773 333059.226282925 11580.4370238033 1076575.58472212 100845.008005555 72743.3356420034 72505.7001335562 60660.1636212892 45.3188926116808 196450.87202619 38135.4747101683 15685.5563426649 49384.8615505937 661453.878640392 113708.710501573 602.061899103844 628146.840286083 648523.138485022 65719.6907251371 634875.57286035 622469.46808306 42888.3211307353 28751.2728349239 259097.322134818
24 1 12 2014 86340.0257876521 82449.4220144881 197318.533156367 96832.3842854278 1117601.01210844 94539.0995012113 96515.3638435523 202392.562288895 67026.716322792 9941.55175247484 559494.16079216 24743.4188297311 188826.391652252 1053269.23472748 20018.5686634593 27329.268092121 30726.6714378056 9484.06010925747 515132.219133458 210369.857997434 310530.732376475 6601.24173749963 986677.715432145 8964.29854626534 71915.9222235564 329998.784780805 330214.629462408 336697.852466758 14032.7026858328 964264.362228108 104837.694486176 82682.5219436756 80523.8823490726 60008.5551714347 42.8963997436377 202392.562288895 41763.6652828321 18613.342936081 54045.8387756223 581258.526462695 107059.974773183 831.515219783589 558751.230974257 597263.19923857 65724.6693077067 553291.700668318 588821.978873526 47616.9444702055 29590.8745622334 247061.195051352
25 1 19 2014 86955.3875847843 76467.8460179744 194612.640037202 108674.660330479 1115847.40413953 95167.222267523 97203.8346942148 183319.941917183 68329.346209105 9406.13386719548 595162.772312141 28762.5350398551 201317.203636726 1058780.15960713 17333.0379536376 25994.6314697865 35144.1878601821 9709.17210139799 543078.206265276 193160.480825297 291760.022606609 6560.93151617231 1005210.28151284 8840.46541081064 75365.3527032899 310110.886865179 305822.09406376 313091.800656173 11851.080060045 997741.668806055 110313.325774664 74017.7110579944 73618.0286127998 60752.9070129859 22.8190053733512 183319.941917183 39623.3034084219 16588.8144389807 45252.85076345 632424.43082653 109067.343811624 753.966511955331 601808.193301434 642846.560517555 67038.5210984747 599961.504914182 629505.05502142 44796.9850889913 28711.6485974005 234691.70711991
26 1 26 2014 112500.259267022 81850.429632368 175683.193224641 113149.35040033 1635688.49195914 120974.00386875 125172.508543755 297016.419986504 87877.4981989872 13487.3833558856 653383.849602935 23674.8662621325 190746.680019404 1500660.42042204 10214.160036441 63120.0504839319 34796.9701259399 9817.22660883741 596338.649679358 298351.272459732 508723.778022199 6532.25330139566 1410805.59396871 8754.87069983735 65009.5964280101 527686.823782323 545389.490903004 568306.646286749 21814.9738350523 1385058.27531064 102659.378835201 90927.6145472745 83833.0162909357 75534.9854183631 153.896941378596 297016.419986504 39498.2420354568 24888.2900597799 100440.20378628 735499.761914076 104322.022127059 783.128324705017 653752.214449679 692331.997981453 81227.6840997393 652927.575048967 677252.650464092 44899.3526448449 28494.3135640597 307600.936679879
27 2 2 2014 102802.373684596 77321.9213543584 164579.347336931 86524.5545427171 2053719.77166155 113659.208385119 113859.361280026 402672.584971663 69588.9152781666 11642.3250756929 529202.364813718 22527.2889620788 163978.784807918 1885477.58734727 10167.2767088547 36587.8079567099 27351.0091704171 8419.96500886104 490183.813472441 428524.258812801 682421.195261397 6439.14530060563 1741525.1264535 8514.47209210863 60858.2579651957 690843.874029177 671226.005263338 726212.207314844 16555.4206502525 1434086.60821124 87504.9171966041 88646.5489848138 82127.4566496114 58585.1760878172 149.441171521127 402672.584971663 38682.5068899107 18830.7073675785 96466.6619493317 622799.636495316 100707.993341644 831.140813031117 562211.368425168 576110.279234434 59986.1284607448 570936.602746715 554187.103101395 43216.7999553044 28288.080911407 444106.683831751
28 2 9 2014 136372.120675454 84084.6458842513 169466.312518358 105253.485775702 1844422.52784086 145379.467008303 144159.511373911 357113.885169936 95980.8035462247 13461.8190354567 653716.597180507 28694.1583879628 205543.815237 1649840.85220275 6187.76492715351 89623.3096946199 31648.877313492 8992.46509714716 674230.363159351 371544.083669492 665616.778202089 6253.03792360171 1576130.56079109 8066.6432724541 57550.2689807094 626300.46229377 638205.843767403 743246.179444871 25662.9408006505 1397151.63767511 62033.5203512223 91198.4302496547 88587.6189740976 72351.6208214909 130.422099088737 357113.885169936 38765.719727735 27913.2458271847 110361.7262844 746044.620954823 108947.061716225 981.740948850078 705976.238405884 668522.424707982 68561.3687461754 696965.666551289 679404.534911328 42949.1423501307 28842.7997141525 361795.636357766
29 2 16 2014 169311.516899877 77774.3708772738 195431.992150156 107651.590679755 2147154.07094278 184893.530393227 180852.83412172 347720.842434439 97070.9245285849 11494.5865930572 770100.924808366 46356.6640377323 226306.437313075 1946813.87097544 10861.1938452719 66085.0044134081 39899.2677120805 8080.19538523912 764376.90834441 378595.039266476 697095.225819332 6186.3364517581 1882793.1334291 7996.11165190298 69469.1095013554 657903.109164232 636045.444369185 748020.985734641 18746.9171902725 1622726.81411689 64709.4416950275 81516.4610899106 81199.2384037789 70150.5425816008 93.3996906056728 347720.842434439 37898.2346417448 24475.5370809957 90349.7242836958 913212.463092696 110827.700335381 694.686358196633 870444.704507598 827232.430556233 64088.7057021545 875875.171881325 817284.460005668 41602.8403098856 28401.4488075245 403336.353790308
30 2 23 2014 168730.106915052 73102.4854936061 301184.052079937 145405.346491663 1835554.19084102 184263.317306074 180230.998505007 308722.097054959 100812.433464834 10484.685434023 883256.90698838 61497.8980022772 301457.181330251 1684983.14948501 15553.2673157733 54232.5522663096 53935.0169354186 7645.3165952054 893279.672933922 330488.050012812 527786.563351049 6102.46099242381 1636971.94858909 7928.58973292442 102294.914303049 518785.142470111 510431.903055777 572420.13010959 16636.618409501 1464434.86985999 95619.2931360473 73185.3716144487 74412.099371753 80885.9500288008 92.8015662616412 308722.097054959 37266.8130499707 23593.0400605206 74070.6613505039 990406.80614004 160648.054585888 647.920252317434 1004154.18178523 969702.000865041 75445.3196480261 991849.165161428 981823.121224757 40811.2730452328 28020.9441344328 344077.068613389
31 3 2 2014 160685.305877127 65739.1633469407 343861.317701808 176151.803454266 1901612.76406855 171497.967206751 168326.654813624 290474.636895144 121512.153729556 12349.8562291644 1034681.32339326 71436.0285344519 351575.574440621 1757599.9706083 17615.3165557639 92719.5653664182 70326.7301440426 7945.99702521042 1044157.60588333 307761.617560985 518859.633622922 5096.92244118133 1720129.52968876 6697.35563487845 123624.434444959 524260.144024819 535372.80702418 581521.913729275 28503.7377194949 1653155.58350711 101563.088917631 66548.6001424829 65334.3452647432 101349.095746248 116.033558342712 290474.636895144 31629.7056981278 29681.0361134015 82966.7191048081 1192269.00894054 175362.824766756 711.24254973368 1182497.12621259 1144009.00299043 97088.7406253061 1168316.81972171 1158285.17345104 35721.322702247 24421.7348738972 320667.500251657
32 3 9 2014 408817.166529776 108843.142306212 214468.525147387 213772.666082836 3278969.07559707 418857.819918239 412033.527190704 850447.287961043 372489.777561414 50587.898080954 1681322.17001948 50433.4447208026 335031.039653603 3237963.93946838 9663.44221470807 291500.805425973 84317.6867420693 24627.4918439108 1676501.5215996 894339.548864931 1496255.89453793 7070.27775844762 3213988.03862261 9873.98262425941 85729.2969150521 1676297.62461746 1742529.08862942 1710341.55313944 83730.8559947643 3490353.48901705 86165.5198063289 114862.433938418 111567.45868492 306305.859077988 278.633554251187 850447.287961043 39922.0078205184 80618.8897654251 126949.001794916 1956879.5874894 139384.587115607 2513.21087503349 1861395.2744638 1761034.82073359 245878.627374899 1821038.23934947 1758503.10663598 49888.6987878331 38534.9094084523 1001602.17271142
33 3 16 2014 739163.24342215 127711.151014347 175618.510451163 313014.670477723 5767247.42247099 784574.206714288 754334.555409652 771446.143288243 593375.829175204 139791.566173654 2574371.20744423 250163.678240336 459243.913072986 5688672.88793953 5772.80614564 323025.005392653 265330.425828779 99346.4770946861 2493178.82228731 832438.279457908 2000892.70181979 8025.5681915137 5613025.48316502 13475.1897258854 101015.58261667 2042850.57614815 2041008.66183513 2172377.18021679 116842.519734981 5506028.20957627 78744.275712856 124142.552503003 126113.547233455 512289.25085802 204.284149957055 771446.143288243 61590.7047289175 122056.30769185 143316.380359196 3254741.10217488 127942.534747806 3495.1187071125 3112444.38817985 2891365.70684576 438477.23712592 3083313.34960088 2715945.10965262 71688.5213824214 47368.5793032281 1042021.40073286
34 3 23 2014 946098.999537933 196008.414958465 209867.189478733 313108.310365879 6308232.18122806 1046505.89119043 982377.488773856 815438.348810744 625413.364914728 73148.8026579155 2915783.82909754 182119.040191186 495132.413285894 6214080.99288444 12912.7651414515 284138.568976283 212746.283419559 80402.0988492776 2769600.32876096 869845.889141927 1997838.13868524 13891.1149334399 6104044.97497154 20873.7664141818 101513.18801488 2060202.23811991 2045064.02345156 2159882.48828212 123679.554683935 5816937.18744326 101076.461502115 186416.763432944 193324.899196152 532826.451669779 139.682589560834 815438.348810744 112624.017667884 155552.542483372 131632.693034267 3515203.61906995 158247.229044732 3150.21811105661 3316004.98923004 3155451.9231884 444309.763617642 3333447.38882377 3016846.57138377 126591.206134253 69474.0379359204 1152162.47096162
35 3 30 2014 735102.549164482 208084.04380007 210008.4189443 251704.122267839 5881808.43736199 813478.152451311 763076.830315679 845977.737658495 464717.26441776 50800.3543964973 2469312.24148252 121699.779399053 422721.358537436 5759285.02484049 7138.8525059137 258566.745276603 151213.052294255 56514.0178111174 2325393.26004925 897169.837695318 1986460.31511664 10556.9143831985 5675210.84346382 19184.6264526633 93024.6291000354 2016703.1892487 1978491.19265928 2137488.44615162 90292.4734743986 5292417.94114487 83790.2285916649 220324.317942386 220507.226227428 400724.591517629 157.402389814357 845977.737658495 90291.8582933346 126986.412797201 86912.4176327326 2980813.88641525 140527.551625716 2414.87113742098 2782085.60619729 2642120.23373155 332584.845564511 2814877.40548008 2531756.77415501 109802.21385151 58170.3881179909 1163214.47107703
36 4 6 2014 537496.312435203 218302.515618113 208892.559091781 199298.461773621 5001893.12740145 544408.814415565 543933.641417882 863860.687359053 349751.915019191 39748.11788041 1703091.14416039 112983.439866577 322632.362558244 4850843.27362226 18484.953043854 326488.898743758 143909.584947055 64147.2583115509 1588719.99518676 884267.290351921 1973384.02248851 10976.7279398866 4697372.2730986 21413.3388638929 97747.69801522 2112258.83625194 2122960.51315869 2181508.6081239 129670.671419196 4437056.15779755 131484.193969093 240364.894048539 226024.297208984 340045.076120125 22360.6434808441 863860.687359053 108849.102578813 182829.34890216 99939.8880948212 2012348.64475483 203630.767499325 6338.89828511257 1924298.04495027 1815907.92377077 313126.230992362 1955836.25035912 1735104.0007474 126565.181418308 67019.9283297495 1267790.68283549
37 4 13 2014 481352.790501215 133392.085053082 239983.401638203 173273.668560715 4907266.31356902 487825.211064089 487928.522353557 879942.073356581 302216.209304217 39268.8641684668 1638508.99409206 92361.3976729908 285665.53360853 4745558.21268987 9814.9498296548 277007.7456067 120673.75357231 43439.7665906743 1520932.31840366 896602.150606004 2016583.80400422 4913.26866742272 4596165.19579153 6531.58710678976 89563.4855870976 2062371.7670015 2036751.04991927 2181487.55947323 120862.201819788 4263486.70560866 124459.925712111 163996.877975566 148074.769270749 296973.758189782 22771.4862241823 879942.073356581 53639.1130748541 138427.797422075 85058.0276337387 1847778.91229189 211084.161742395 6450.54976336818 1810709.5194579 1722395.52771246 274924.310659513 1822414.74185452 1658039.89810292 65373.8032696691 36195.035471682 1296349.26187614
38 4 20 2014 447450.742593514 163720.476076339 212065.609942874 207347.700092692 4421146.94778928 448665.982178397 450435.475335879 691124.865889825 329688.050450014 45061.5907634844 1393433.72520777 250567.285184642 298983.886548921 4221728.76133648 18213.1801443877 317164.137924474 237390.118339378 115475.071533 1304907.60943285 714481.156858933 1692581.56719254 16063.3412038585 4043042.62659592 33402.6641249044 111754.757365072 1790059.33810341 1798559.39666537 1845547.60130775 113811.380507194 3702469.56993765 149065.727887931 152800.881270012 155374.4892469 338668.452419751 14158.8260564036 691124.865889825 119804.446805269 151834.46943431 85811.3551267918 1626454.20464602 218809.453432757 6565.04942494634 1594090.30581145 1509192.95102194 334592.344103609 1606340.16626035 1431326.83244803 124101.888499038 71753.1841242276 1119658.63839517
39 4 27 2014 1165408.61850674 349342.307769502 347440.622418765 402340.220398788 4836237.22319853 1151600.56753207 1170205.02322422 944333.819391442 932602.100460167 67350.6049178703 2348176.57410571 461638.939044764 590348.855211755 4865683.74140466 21702.0341257127 464899.341168306 543938.780552487 203491.183288266 2327320.54672616 942365.429117108 2460981.04743442 20745.6801881785 4806676.69624381 31529.6568194694 212430.847140024 2667410.42665833 2670340.67694819 2703621.8249096 115787.236922925 4859318.54657667 168333.976904519 381745.258947296 368639.972008345 932533.85716236 16426.4199205587 944333.819391442 162795.010005964 167173.14165638 95097.862816509 2258322.09431374 276854.99905417 7689.65866128156 2384420.858663 2342976.83010269 878949.924875152 2292569.82282434 2378561.50673349 191714.418517495 107517.294682379 1517573.04187539
40 5 4 2014 1330767.76570818 470803.048975806 441441.739179656 531642.469701009 7077984.67440777 1350091.96214139 1326140.47503709 939712.185534041 1199815.71962804 95149.8345429601 3091628.25525282 686229.188947656 823448.365427092 7052623.91973374 45048.4973312779 418728.490157954 772176.623766016 288813.832647625 2956987.12997604 987068.244607113 2866398.8852268 28073.862924759 6944369.99516297 65233.5725929908 328035.7045742 3004232.34715757 2993019.58675833 3055357.37210958 127961.920281007 6840036.51864389 215410.98927594 454604.384202927 462147.988603621 1172166.06129778 5535.91384482109 939712.185534041 271408.478226972 201568.187604385 84020.7943303415 3579310.55954198 302968.616979089 6427.6615174961 3566933.84375331 3435384.32857312 1148271.85016922 3549690.86565386 3315079.78158982 291686.1427417 165767.947170682 1755759.51108715
41 5 11 2014 1653934.35664526 552753.686672539 1013721.40053186 741833.571889335 7949705.48147226 1700505.002876 1644029.85832852 1078764.72697524 1571364.55792657 157268.474476997 4737275.48865764 864321.330778752 1352876.722615 8006540.90509166 103276.535360969 364369.99592429 985541.438350088 317491.306137151 4603953.34696709 1135552.38995051 2980599.99065849 30982.0485396602 7942752.99352892 97055.343629299 501128.079106085 3193712.84803263 3240649.20196926 3176621.11370699 155725.894478495 8305034.6426997 403357.971672085 537226.826981581 542145.357919225 1523113.76403275 1354.85432035969 1078764.72697524 339125.58241207 212340.706941959 106524.483844722 5422912.53354629 564729.619784855 6190.44451466228 5516159.05151106 5344676.39575136 1517632.43545433 5410597.9055564 5194290.10549573 350813.229205493 189628.349329263 2051337.4631369
42 5 18 2014 1828629.14797074 567944.001334003 1251116.8768805 765038.656032397 10035746.4929747 1916356.90345797 1832154.73640815 934884.954735381 1595770.07576785 131312.842625959 5987771.8371691 631007.70585734 1435987.25117966 10018308.1049664 108080.60556659 288499.628582963 779963.200433969 229618.693139328 5659447.977868 976739.141657294 2721048.15938325 17082.3717330049 9903122.16554017 99455.3193103099 565728.060117296 2732001.79186495 2691265.29902341 2816650.51667574 91854.6814702944 9895404.73709122 470421.813204106 598694.265312406 587473.050158683 1515350.11535292 1192.84866536949 934884.954735381 318012.214489471 130050.427322897 80539.805012528 6910472.00373988 701345.690721733 5733.35089560687 6792160.49249801 6588044.48456991 1463539.67424089 6810971.39481928 6371307.428178 341782.81116854 153871.538252745 1752730.96651625
43 5 25 2014 1312994.70827812 318678.789875586 1672866.70100823 846147.129688669 9374160.06965218 1385372.67495808 1316590.49052618 727459.341508729 1165318.00036279 108982.829453282 5865701.13501505 474627.2048896 1779678.42193251 9206521.73138233 186312.211237917 190666.719137818 580831.566383518 149232.305564723 5621488.24170646 770604.974772684 1931809.74058295 7091.95518497485 9030869.95417465 64076.9311909086 731304.2018286 1943639.6264565 1915355.48057838 2000810.46201674 71243.87278527 8798460.96400995 772173.269185361 336001.815868192 328068.894518506 1126128.40499259 1063.85967268442 727459.341508729 196541.471360279 90523.4643087781 65823.7932130636 6529202.01601955 1106553.3988572 5216.95948673799 6452083.67230333 6284590.18105955 1117547.31394865 6441311.55684961 6167653.48898247 213343.773078018 72116.2835804062 1336293.02403599
44 6 1 2014 1002038.76543731 221503.523972005 2027996.10613156 921849.077806887 8925350.57633318 1065367.04450481 1007904.52146953 510273.717588013 874859.978908572 157375.140048692 6454628.85588607 390538.105175505 1898537.56189535 8901948.3638729 188240.311958053 132857.48003097 455095.518305152 117579.768912412 6063232.89141213 546856.630775298 1337721.9372629 3596.78640701972 8774365.56190696 53159.7884954107 857141.27289498 1380181.95216765 1374114.2680628 1398921.71124179 61406.0597412939 8853653.5109371 967095.171846727 232748.115443951 227706.565307949 845482.334475781 678.456186138033 510273.717588013 145071.729538894 71264.2178910081 107371.239461074 7413857.74729326 1407869.23851534 4137.29327275498 7318239.55457935 7044673.65669955 840971.302384937 7323626.38840792 6750962.74407373 155189.07530498 46330.1361026231 986715.519292191
45 6 8 2014 1019297.85171494 411726.069848503 1831275.19659117 920685.037500102 9001184.77355349 1085301.87925809 1036269.35758883 492369.028436324 965056.145946653 154717.380774446 6091992.73785676 484476.831127385 1493570.3132966 8987621.21462731 94664.841828292 159198.430477034 595130.786186361 205151.324398705 5663389.83459799 512186.459730162 1407226.31255391 12786.2293790009 8770582.11105753 96942.5523226068 709927.137636714 1493362.67499116 1494721.91931344 1491040.11137616 70483.1280903135 8589478.32793965 663791.791382911 374753.875901084 380988.96435175 939589.359596058 1150.72420001207 492369.028436324 340107.462832954 92575.315430164 96068.5347922391 7307349.02790072 1086312.25587441 3141.91990283808 7225699.3125387 6899561.55973436 950085.297152174 7257299.71600807 6521759.29731763 340293.831199999 101504.096065335 899657.512725299
46 6 15 2014 771796.066079074 581336.052033964 1265464.24020757 785453.882932302 7336531.5441832 839605.323742681 790494.760260422 774776.493023497 695677.56959765 100785.408018937 4107300.7316111 293818.075192335 1289140.57376755 7164865.80981849 113825.76041078 97204.108568397 357384.379680476 113013.801051944 3844069.81668568 772821.391407066 1294756.96177771 11885.9802808418 6910545.8998572 74930.2371543202 648352.143942953 1426167.63824546 1452743.79346584 1394406.43981895 61188.2849842273 6520015.62377797 659663.08080311 624138.286703526 595789.75340133 667504.640568511 2407.3937108793 774776.493023497 376119.123667258 78567.0155031899 67424.2607274283 5116286.69149113 926979.680631012 2932.79325923629 4964038.32421199 4714569.45734109 665965.058716695 5042526.79511377 4437256.55684801 411488.809555869 87050.7188888215 1036426.61270434
47 6 22 2014 855420.040087003 364110.606496041 2365027.35381691 930208.895129909 5947383.16351787 875912.993069314 855335.151937013 588603.211626983 945594.289006066 74878.0051842365 5238945.25215396 618548.731782927 1679897.33872891 6065466.22009398 191738.886475165 197746.427650868 718523.018335351 244553.245704708 5126596.49106665 614126.283744214 1506108.45294474 13055.1796036213 6010818.0505674 77469.6054830215 687731.872408497 1670944.3266528 1709428.8698168 1636890.58199267 53080.8516377865 6214782.53011093 1297086.35424809 342838.178510488 346203.1837607 933650.130174665 1576.23599610593 588603.211626983 260652.00009866 101827.52954955 68212.1476904983 5474089.48663858 1760669.19345295 2401.11020406648 5650904.28645551 5539859.93407014 973411.724459182 5515761.60113919 5549830.78189162 272521.921875993 80245.7866563998 975740.114905997
48 6 29 2014 872653.244432383 262656.427217197 2732610.10414397 843937.074428068 7668672.2797554 954298.134815111 897428.125820982 444941.274859316 758629.92772978 45055.5339860857 6448705.06241301 373680.002254123 1547050.1637864 7829449.61093429 182128.582651258 104542.366423724 444750.549585971 137974.94772847 6055605.9924796 460062.41228771 1247829.82418899 7361.39191707471 7770406.02702073 52058.0359019529 663236.765827634 1266947.57458934 1245038.04089774 1298634.15216555 39331.701760879 7840029.6479286 1440001.10461595 271711.619779715 265733.188847097 715346.343782234 709.924736244573 444941.274859316 170201.221443183 60028.8104205681 54436.9171492364 7056454.75057646 2020315.36317309 1765.24887949284 7054397.15906289 6896170.06738865 703111.745919729 7035671.07114562 6769305.76136589 181825.441881935 47425.3645593477 767341.745204063
49 7 6 2014 626353.160233929 207425.723326179 2179686.04670988 677668.202305746 7522493.44254876 692887.110221877 650870.16221113 337165.317640852 543790.35114615 43024.3443628084 5001658.37622009 193245.610376325 1067917.1336763 7398171.08934754 126875.877009113 52431.3814601476 261041.186397693 62210.2652202021 4715138.9219112 346047.930778432 772303.30493858 9419.74177930393 7210442.05140663 37953.8510833996 566888.497654633 799041.526378924 787841.05908934 822983.145480887 26273.2181524792 7061871.25436917 1083124.032452 201398.303049576 202065.331060811 492262.080188569 1410.32853773436 337165.317640852 149752.737987126 33929.2306212723 73857.9231557158 5455798.44803075 1450672.65732344 1055.7745030262 5430667.99572032 5315010.27730381 485311.585142076 5444051.29131114 5202290.24587758 153845.192869265 49727.0716621421 558487.495235424
50 7 13 2014 376051.997108617 184852.306816104 1496960.79387859 525153.634662486 5729160.28301487 411764.270406866 389551.37084321 298295.053670445 351603.248952057 35057.07687438 3373345.76251601 143260.114133777 818590.019363761 5548372.44849815 118572.968920052 37693.7090231015 186750.620895749 45982.7610767942 3178606.10953421 304503.406349883 590178.873282803 10194.2659334067 5351557.90280257 25239.4154941899 457392.454452517 632158.37640501 633889.780072068 640964.943041061 20645.2956955305 5154963.40766134 895660.607257148 180670.358817061 180773.206331391 324285.543239414 1366.27299131349 298295.053670445 128945.524443804 28712.9693603669 73328.7710222408 3763070.76609053 1142693.7823119 571.098632359243 3706973.84830133 3609103.08698896 334679.365346028 3743039.21925833 3493423.89049051 133065.620001683 46003.0246240488 470621.152342514
51 7 20 2014 370682.563787563 166633.113496685 1550140.39812765 445435.788503227 4110993.10725251 400605.773345223 382989.288731024 255607.936055894 351661.528203315 27954.344616545 2994216.41366595 127324.976577435 793697.93878101 4043925.23265257 157531.78095883 33137.8194632909 172002.338221253 41040.322393729 2911330.6198938 262919.544428399 556386.706267528 8813.90126016415 3940370.61661066 21502.0527756474 388671.504371991 590518.283158878 587467.263548522 602767.580841515 17560.5757194787 3970323.53953456 1049311.15160236 161054.543041377 161412.592187068 321068.302435374 1022.33264219039 255607.936055894 118945.072447307 26118.7064504301 68130.6458360082 3045272.68013973 1278667.93569505 453.316489877309 3113906.50290014 3076251.34436005 325987.931866741 3069129.24694453 3076023.81591312 121353.555402305 42829.7194466372 422311.039645275
