"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
42 5 16 1965 1209061.63848088 498889.540278835 1051585.69211313 755177.49635724 8285974.50362339 1305281.92643752 1258726.9790303 1061840.3442213 927186.102025067 79380.9617330924 5095147.07519855 379290.981281929 1267821.4154709 8376631.25167196 98377.8045608458 126376.134300282 429900.588407999 130689.90219517 4729127.19821861 1073758.35264567 2024201.64044228 20422.7389581686 8324499.4334525 61988.5010276842 590207.993628461 2039798.787445 2002604.17790926 2110359.15017824 82093.7560127507 8106085.2151783 466219.785050202 586017.204346369 553600.649354838 872559.196115352 1864.73012028753 1061840.3442213 240190.096537813 102096.146465541 62418.3129467833 6013004.95070131 665087.042860622 6387.84098378409 5791271.76913233 5599446.00291789 864978.208925749 5899003.35862024 5338974.54910949 270741.658312538 124043.935157857 1584384.8740156
43 5 23 1965 1017492.2522761 379676.262201452 1620495.7261715 862472.412791182 7014221.83451836 1059018.61716342 1042326.4930146 661826.612093249 917894.136459723 102618.837424844 4987500.9340234 494279.944006946 1574460.96203423 7072620.44802587 140335.315502463 158725.77104757 551734.228725464 152882.7010091 4882474.5438909 687194.10238712 1718228.97637825 18866.8203981748 7005012.23183915 62620.3284936242 714165.650125265 1733954.07261665 1700551.69884984 1794697.71441328 71843.3552080405 6932584.06838682 694964.218120344 380000.649772276 381540.004015457 905592.180944136 1234.82020207001 661826.612093249 199531.394470625 82135.0462280132 76348.8356313934 5489971.13269201 1025237.66230937 4779.2083532791 5523360.88006175 5402404.6129597 940559.70288432 5466669.73293126 5315237.68367541 213988.068022389 133273.476951449 1174139.49647118
44 5 30 1965 969285.33478128 231444.393593194 1040705.82053873 741219.057416408 7213070.12546116 1034461.05064556 1002763.0283207 585996.298876034 823749.159094085 75794.3933518762 4652317.55343351 349365.064710868 1076992.39440662 7264398.52434945 55165.9770840135 138615.421391534 414498.744088881 110121.481160878 4320382.04736517 601016.715829768 1366279.92969937 9649.59410497743 7189860.39111767 38078.5969411519 616983.239242755 1386802.96933061 1374665.28008429 1434034.168944 59017.1306535604 6943406.41811963 377048.109386719 251385.068522033 243997.682466605 797888.445200861 1181.44653235511 585996.298876034 119735.226194302 71771.0517224167 63644.1107904187 5500009.48177214 658571.071076062 4773.27942685868 5268075.24965272 5085137.93376365 824528.956331677 5381761.49805656 4836968.15677355 133505.156203077 62929.3666781149 961964.255597345
45 6 6 1965 891730.775254598 426125.230860665 888177.698814885 694966.739695995 6200602.64763502 939664.803409417 922025.432761247 582859.423047238 811313.546583331 76175.4048086617 3303505.99432626 334752.749899184 1107856.78147261 6019954.81072284 85202.240884616 121950.512198798 409344.927648875 142756.68302043 3228134.929182 589958.091100782 1527489.76211322 25310.7533125379 5814373.45776573 63490.7667345379 562656.175998439 1526592.09829026 1487036.7854116 1587480.12923283 69061.3466439564 5640552.72671574 471302.971684184 416067.861370494 408157.570922065 787015.351691382 2021.75111920445 582859.423047238 253803.957809968 68319.4014639613 70438.717389737 3826581.42013173 648696.342151428 3766.77882147068 3828864.65936883 3756089.67153847 790351.205247824 3793976.89151429 3674936.16654725 271324.240318422 125223.239283344 985106.105235835
46 6 13 1965 873379.799263189 475258.7223561 1644352.306385 669542.407665358 5825097.08827613 899745.015358296 895415.396735711 722628.757363221 879585.539695334 113958.01869078 4042344.45815047 543449.510435025 1316722.02720349 5873476.69695597 142398.348576311 107185.894788151 605301.281639862 207223.85338044 4039043.85931776 726956.7003732 1458202.68672335 18553.0452151817 5792335.78842593 85767.706182392 558075.834515142 1532152.54594915 1528690.83942707 1545239.80282651 63432.0468846362 6098629.82514443 825769.875816519 477325.973537927 465283.240876655 876367.870138511 3039.75922844005 722628.757363221 298584.159318363 62940.0975773625 91028.1228946921 4561984.74487247 1112980.64963565 3524.51559989898 4674075.64480536 4622462.84758311 909373.024463478 4567743.09250664 4557760.28868066 314881.413063648 129360.185183798 1081971.73168426
47 6 20 1965 893424.124096077 376382.757236098 1410328.86902187 638150.919438263 6876213.87772306 945805.381321093 926167.287460993 575553.396382468 828190.097329412 71696.7967482054 4335432.90695713 375468.810086815 1055703.88631973 6844975.72444013 82122.8635843653 73041.8998750306 462149.88617923 135529.361143645 4133737.07069517 582462.974796278 1267763.34205398 9398.98694029488 6706598.15645484 66980.4830400628 547867.5415736 1264200.19350548 1231268.62142284 1310657.59009456 48715.9718409269 6731529.03463121 600185.865061502 378493.730733527 371348.579887631 805211.092674755 1065.58374174228 575553.396382468 249993.957014494 44118.781611501 64280.8614463294 4960185.06731728 910771.501563219 3011.31604496504 4902038.91252274 4822342.35070602 818757.896423107 4904942.94966833 4700900.21047994 266493.776518854 81829.2897953408 893245.458239447
48 6 27 1965 588989.757941732 256240.992035587 1239062.21348656 665345.18295135 5514189.00449909 626360.136849128 609935.977048138 440887.374689135 559208.460887202 71276.0071086323 3159032.31667839 291055.768935606 1084905.82478343 5323760.1641883 101411.713702875 46724.5180189288 338159.538648409 94228.4905311623 3090179.20637792 448321.372917756 915691.561426188 6812.76043577436 5123538.36373516 49003.9012688064 614510.647953948 932384.838076704 916643.341848436 955316.633638372 41588.8361580206 4971085.11451111 661626.614375465 259957.835223554 252926.17179415 554108.5793505 879.585251603737 440887.374689135 187410.776707112 37690.0890393011 61550.4603931475 3608448.88682326 923447.986191721 2314.34359007018 3591105.3063669 3528292.1465202 579912.851648386 3573239.9465386 3452585.11645317 199079.126188902 48594.425514704 707510.843410985
49 7 4 1965 560040.557229213 305125.404218643 1482024.56224042 610323.110189611 4544885.80277987 588490.457509359 585260.979511277 352835.152818963 540715.380033009 92055.8608312806 3423151.96994167 316422.737896741 1164273.13918052 4537334.19575057 126406.343665434 40950.6186765012 361057.27457655 92037.4643228938 3344978.3682453 359596.431043759 695162.647159069 9781.32747867413 4437501.94894463 56848.4117718347 556639.02785631 755866.609745358 786855.341714366 746479.199106226 27922.0512922635 4568832.62427799 763577.451683472 286146.55526619 288301.505549849 537178.357065409 698.998258268545 352835.152818963 217470.95888527 31409.8502688485 66498.8640153843 3806023.48933928 1057843.14588115 1355.40001781711 3841790.29984092 3761198.69929106 558473.471506279 3806772.89400891 3723763.81050057 225920.371587658 82324.2756156148 553907.899519953
50 7 11 1965 730987.646911317 326868.869748902 1708628.90134533 649481.811671394 4828680.57797317 756571.44249932 769815.601527978 425474.016470089 714883.156222831 86279.7764570835 4032992.87784298 392929.239324815 1355691.66764747 4851790.58644225 160118.580439045 87249.3391414472 466601.842657707 124102.207331023 3962787.3982873 424952.338748502 803943.380268903 24745.25531641 4753131.29027755 38672.5191269679 567807.357845647 952759.476770293 1057484.92879705 901538.377265563 20869.0991971766 4941281.67385647 868645.83128539 314706.465321063 310355.18898781 704856.639035409 1292.37020519615 425474.016470089 217901.961068868 38519.1033799433 69463.6781939545 4299617.97968697 1133625.22165323 1515.00875640062 4394255.72960602 4319992.12113094 721216.603292629 4329383.0974693 4387003.46889746 222401.655817928 120541.627099072 599930.452803667
51 7 18 1965 640156.830716453 478359.140707048 1886840.17785408 573247.695994036 5990645.50702032 682682.486517485 682436.193813727 836975.548683715 573385.716006135 60792.9765996448 4119395.23552059 239861.58874905 1175238.73211322 6001739.28647246 187588.095672974 68300.7560727894 295619.929354444 69909.12681651 3932813.72818565 821305.699552041 1299516.60980352 18799.1574928748 5846647.5073124 36497.5229969523 519582.369214951 1566279.14172453 1732989.47668971 1466988.50052077 28055.7209905072 5908623.65329719 1176975.12666793 510830.821689335 491534.284436113 558722.569239054 5663.72555618086 836975.548683715 227301.9322303 68880.237620225 88039.3291786422 4565881.42916085 1493304.56156153 1562.64191199011 4518143.61548218 4412021.70551993 557267.731741562 4547027.20979874 4389723.18056271 252896.396953963 115118.911643841 1049460.58692414
52 7 25 1965 413684.014260573 207251.060890181 1831219.18039279 489605.367878152 5536737.62868068 443520.525843848 441840.182568563 432567.808587508 369770.544329264 40846.0957449323 3584073.00098126 151078.55600112 939595.056514954 5382095.83100645 136930.40348125 23697.0567953955 191701.71821314 40932.0123836512 3412017.10491131 447577.134738952 926081.409994749 7149.08290003044 5165997.7241966 28975.3433298897 444794.824230161 964821.37455837 998003.917009296 976794.835278415 14889.7690673139 5001442.6088121 1030241.50012496 209446.391304354 205161.716637604 362595.795708155 1181.0184557418 432567.808587508 126167.34067359 24809.0389098008 57681.1822545755 3926891.35690202 1390303.81354374 1374.509481274 3880204.55334212 3799560.93241342 365486.435300143 3909556.09523005 3785564.29015238 132135.505561305 56267.4685725756 674592.07714951
1 8 1 1965 294038.9157767 156583.937645219 1146234.92488634 386993.613687693 4239077.60476314 312003.274760436 312042.448963638 292111.292555795 267840.183404899 30529.6191938211 2546876.05030553 103738.397764989 694441.094833918 4108805.40027081 94632.3745376762 18794.9347365071 134354.924269796 30100.1480438914 2376653.919316 294814.681508639 507775.159096795 6884.21216583205 3918252.77521915 17729.3744619683 355686.581901579 561042.679825266 595382.403171144 549392.879881463 12648.8613277123 3742018.97109764 633246.055148553 158537.333509737 155706.712642281 264586.846726467 1094.86771078486 292111.292555795 93870.1365781431 19723.5362110654 57496.6754088591 2957199.92365342 881722.044196632 797.274348905625 2855564.72377691 2782291.22664318 270158.418934039 2918488.87496373 2707296.65283621 99096.7007274232 42198.18484525 430162.268107145
2 8 8 1965 219791.231412026 136825.016110799 1201458.63430222 346796.480527537 3140379.86663921 224076.494925951 224267.962180723 270299.545890525 195578.135255774 25408.0380685025 2307070.74021976 76853.8741409877 621344.547940464 3135752.73606659 92342.0301810263 19752.0611021196 101890.099523491 16838.5248531862 2199544.14341907 270924.800123802 446130.935944793 7785.95935271147 3000475.47879594 14002.3949738222 331592.533928695 449703.322565328 440756.719724857 463924.303209191 12485.5182364064 2991324.40528347 690107.608361818 138066.074939756 140507.007295016 194437.379248571 2182.60496694376 270299.545890525 65756.1246717109 12303.2360423838 73153.998994494 2458856.48808246 877809.13485098 421.762976899319 2439279.28758538 2454091.78931678 201656.591393393 2442808.8913018 2411175.72102925 74523.2755884464 41211.6327499242 386166.145138892
3 8 15 1965 197744.454517337 132441.183686677 1187447.37600115 301815.933310878 2634853.29609526 201100.183483785 201609.300737979 232617.749921417 177797.771118724 21044.6467292978 1983089.20665 70952.1810289893 620513.004833375 2640872.05222729 161604.497838962 18440.9516569673 94149.1239981105 15089.9305412109 1929810.88788861 232180.008974256 388231.394277622 9368.14418199429 2527487.46043419 13159.494397559 293223.20478766 394152.582764128 387765.428618494 404969.520797316 11366.4286630737 2512267.32282177 921556.1096168 133539.712805343 136164.006352569 177352.393897934 1443.33488308413 232617.749921417 62962.716448753 11542.7155512046 64534.1773516294 2049970.89513658 1019885.18692392 293.829701166991 2049818.92597547 2068418.36265848 184852.45638251 2041048.88364449 2056584.20061896 71282.83622276 41867.0514910541 338668.161640847
4 8 22 1965 178021.068345359 121634.74697406 1367644.55497217 264525.14911641 2477152.79164421 181297.530351692 181594.651101395 216587.894529204 159636.85247434 17740.5358588987 2182910.31623826 56996.5158248782 543564.109163455 2540658.88544595 123612.791970277 17434.4047971648 79053.3869748865 13339.6458948883 2104330.42530066 215987.619871961 359244.096070979 7862.71441567671 2466879.54949948 12159.2499626928 250329.688928397 365323.99037689 359558.871755263 375133.898231572 10383.644421736 2550965.09996531 845203.793298515 124627.64857756 125681.297326233 158879.712676335 980.908184132374 216587.894529204 57514.3565506556 10791.2080991354 60825.3142477125 2204843.90497266 1021354.56813792 224.686972069918 2223023.12115411 2252229.14515862 165171.312791278 2203881.06630871 2250620.20184572 64791.7687533786 39058.6228111805 312748.122064152
5 8 29 1965 157591.962629529 121303.550914112 786836.893534678 202581.482798517 2473253.27123271 160968.849756639 160894.776015509 194076.868680715 141490.481364421 15273.4533465379 1630629.09226034 48072.9264030449 353790.65362103 2482409.41635965 51938.0415915232 16256.6051784445 67327.153556169 12274.9023008784 1514015.33962704 193637.057802871 326536.050581135 8208.41690973699 2374662.78385765 12227.1424224016 190245.106455264 331836.85828441 326627.998630773 340786.987118387 9749.55253981742 2326663.67716068 411548.740773539 120851.628709863 122972.61997674 141085.152783167 847.424103252908 194076.868680715 59242.9139587743 10674.1079742991 56611.0515150063 1831293.24962954 560331.80808749 299.039037992122 1770882.94835691 1767646.17245018 147099.188563584 1803045.31271625 1699316.72184196 65949.6645226043 39279.5118007479 284210.552235271
6 9 5 1965 132866.613855962 210946.057451279 483731.916086291 194911.191840691 1837381.17419565 132015.192695024 130970.06309377 403555.574123846 119774.196545301 9529.95775600103 1037695.41155406 36611.6284348481 258218.191895084 1804135.09337455 38917.2121830739 16015.7803126635 47735.7161918396 11302.876309818 983882.780707536 396662.352201757 450569.394745604 12450.7297633222 1708046.73505337 13206.8482705725 170807.552473252 490720.967662023 499214.076412288 487236.308718499 14208.426494743 1671334.86387647 302486.777802358 226813.438398705 216322.080298112 121606.955484546 6753.47147990081 403555.574123846 81643.0214776826 17103.6851001231 66896.5913807401 1135742.51757591 405930.22529703 2394.7829034931 1106714.98297265 1092421.44937776 127620.408571118 1115859.43246038 1061842.07451962 96786.6055876653 58344.9007112799 441367.823046523
7 9 12 1965 114342.240394778 112491.720663135 562008.036388721 182360.220363719 1625206.9501068 114154.052643272 111548.881954409 336183.786115814 96452.2943331611 7309.711419791 926153.90991629 29004.7228761974 237452.168835581 1609540.27384569 59551.7154147312 13005.1345765933 35664.4628894015 9305.73743113996 899447.469698237 352584.026946647 517560.234725201 7334.99799041089 1528693.04938302 8255.81876296289 160384.007497913 508068.532083926 491741.799842764 535019.684312131 10581.9283845429 1501535.28265756 343247.617374824 116447.957943089 113484.759349853 97342.3735974474 954.314084307513 336183.786115814 46721.902219194 11343.1077946581 66996.0241784243 962954.518746145 424375.409870947 531.640023923466 958929.927551868 949028.403163285 100786.900331269 951406.954219199 943989.69126499 54161.4484139759 36128.3743635415 403867.071103749
8 9 19 1965 105314.435417843 94569.8142106974 583796.646865957 176516.922850784 1503296.66201626 104511.961345917 102494.887896353 206343.441826977 91312.238168287 6864.28141220094 1030133.89277075 27148.8563167778 236427.397854723 1516617.47878923 52423.7801705963 12369.5037164861 34393.4537058231 8872.77929645603 984192.686866368 213469.299670814 348451.266777383 6994.55430286861 1458164.90347839 7400.13819283368 148928.825426461 352310.075459547 346978.233506878 364572.080497894 9756.83517256571 1481096.3714624 343998.931949156 90915.3078035736 91443.8766154719 92684.7022725991 419.808521087621 206343.441826977 41966.8199764233 10584.4459356995 63438.2326533975 1090681.43384888 415509.591058909 369.094000847848 1082655.27443558 1071759.52892127 96467.8143689523 1077253.67643592 1060332.42438865 47950.3741058833 33224.3184209267 278605.354573104
9 9 26 1965 95718.2645036167 91048.8738875221 455621.811372257 141791.53972861 1477069.26483527 95231.539162088 93212.8316331068 190063.771306137 82700.4821886277 6366.99250467384 933181.765120276 22636.1913538795 179147.819994587 1472517.57201308 28239.2735747277 11949.4356757655 28989.8762977679 8146.31366899849 881627.823289921 195931.120956126 314177.077274944 6988.95990872888 1406713.91557802 7007.92336300436 117065.731576912 322286.93335334 319209.158891242 330926.283006776 9261.75164387704 1403520.29159837 242669.735202644 87030.3647747766 87729.9148267188 83981.1055512279 395.623015628389 190063.771306137 40575.0073016068 10207.6594796282 59278.7717751488 1013616.54996164 320594.269380468 57.2233408643388 993221.282451066 978948.765801105 87476.8907904053 996382.648451898 958272.726795229 46310.8224981299 32432.8814367282 257461.322191162
10 10 3 1965 84216.6458541635 87781.7785963469 300651.037433601 104028.611700574 1235705.28800155 85300.712167477 83732.8846600561 199286.390995109 69567.280215512 5670.38257751424 598397.307704171 21242.6693687445 145184.644976142 1209795.31736208 24267.5617964252 11876.1991703805 21222.2829113823 7743.82606709075 558323.823116394 204247.981439601 308825.819586449 6531.30273830477 1134253.69310348 6146.3193356439 92098.5362395734 318088.65626953 314259.028038069 324577.461534605 9004.22444274271 1061908.86379472 197057.390308661 87730.2066947863 86287.790102875 70126.1024113808 296.692991852247 199286.390995109 37905.9508212686 10134.8321340939 56664.1120078901 663998.03664727 265176.559426189 13.188920825909 642998.422441161 630199.535765619 74673.6138392308 649996.263051255 612506.539839035 42925.7250171764 29811.648003791 268938.303428009
11 10 10 1965 70877.856717576 84619.9554055054 252578.628992047 78633.0895066272 987152.047425077 74061.7103092865 72952.8790203636 213380.87561551 53692.1117063858 4767.31329085199 481874.0600868 19355.16935038 123352.938440812 1005818.58218528 15656.4396512872 11972.9802771493 11784.6077739155 7349.66748896563 432972.85137468 217268.636877837 306697.804502663 6000.85277650956 954337.47586822 5251.08392891892 78138.5577063787 317084.390771828 312193.485644818 321225.001838195 8915.03247542484 894180.530150056 147760.259690583 89471.7662484927 85357.271258135 53316.129501791 171.902496782011 213380.87561551 35000.9903062197 10153.9210799226 54757.8391604591 530800.039773498 226428.168814233 16.1835151822422 516061.090767582 505694.733875381 59087.475457633 521704.727981013 491888.519844971 39149.7370577257 26795.7375140394 286402.517388478
12 10 17 1965 67316.2939778941 82706.402522426 210950.452155459 72306.8823741647 900899.927699828 70261.7056595658 69261.2960571767 208927.321251133 51191.9614407071 4599.16862197731 423902.657325729 18079.1698030198 107343.0931403 916096.149309406 11092.9396079868 11579.9189386798 11047.1265749075 6873.46108505445 380253.964396566 212178.110271189 294264.891480276 5909.11924307898 867678.539469859 5020.86238146716 71960.8807073446 304919.329373313 300571.44666111 308494.707764259 8856.18799236849 811673.385896513 125275.226165383 87856.377248665 83638.4699673219 50868.0400113124 180.811190682466 208927.321251133 34093.9617502048 10033.0562598816 51592.6082466773 470083.018648031 192325.915406986 20.7059489348661 456222.182599081 446960.149009216 56418.0316440172 461751.520824367 432936.729386263 38168.2059621613 26159.5398481125 276035.934940914
13 10 24 1965 68606.0044457371 115610.705438587 269640.160100303 75180.4084976411 850583.920177163 70752.032625439 70214.0417134124 240947.806204904 54687.5594374266 6326.55398373193 404554.047505784 24504.9365612771 130238.36912077 863095.065636554 24608.6644077544 16161.7800556865 13603.6775032441 7836.34328750604 375980.115470075 241310.600641876 310677.817106976 7443.19762263263 811999.246491234 5766.37877726432 75834.2067379574 328399.546816999 329244.606059952 330226.546970119 10052.8887875949 770963.183936558 147317.979368801 122915.081347892 115756.5300979 54745.0001566831 1124.055160824 240947.806204904 49298.0293164066 12699.9181074499 74487.0588178958 441286.331003703 205294.126835313 1592.43805250954 441024.411510208 435411.403443271 61456.8140960674 437058.866807706 432196.001185416 55558.8444405187 32114.2149415919 294929.527801153
14 10 31 1965 80050.5401184771 121804.048063356 390187.656395731 92051.6016977878 1132225.75552146 82690.3823781735 82053.4397557345 374214.896160733 62667.0739775131 6582.70754916875 644801.318213626 26613.5167679317 172076.070653681 1193703.09998656 31999.6040072514 24127.2662967013 15204.6408204017 7279.03841732508 597064.360457743 376871.33686552 446973.422439149 6966.00509149125 1151621.56782107 5400.51291691502 87115.3254110883 466192.394754247 462446.370241717 473621.276305089 11109.4305612136 1145400.55547042 171212.743612443 140023.563295412 128621.443786579 61834.0743742139 1640.15421723498 374214.896160733 45370.5907146956 14123.2147717704 73362.3082594479 707737.351779241 240295.904900705 1255.00683643702 712926.735552812 706925.607421351 68295.3283455864 703670.238877729 709592.31482993 52921.8778604457 32224.0044302411 406188.106637681
15 11 7 1965 94571.1422495082 74772.5675336938 249215.378894405 68664.7056818061 1173456.0051018 104370.99022046 102920.352680493 218496.014100756 71127.6032293686 5057.83496924027 566039.783588148 21961.3192876314 132638.000877989 1194247.08774578 13388.3652303522 14207.5333298003 26054.0386254914 6781.41697419974 479392.621294302 224676.911713461 339894.973521503 5908.00424592516 1092211.11408257 6159.44643723502 64487.8896347854 355721.381259586 344444.355623205 350504.956446305 8719.90343180447 1048186.09053443 127308.537974858 76025.5805285653 76718.5557798941 70099.4270479843 8.19212228443126 218496.014100756 33919.5332185167 11456.100197481 50696.9445972918 673256.784022686 176366.281988208 157.005205181571 646822.374635908 633154.800187352 77178.7804824593 659964.756262576 608798.708056745 39402.5202609487 27059.6315188828 275918.42949272
16 11 14 1965 80004.8839928952 69518.7455994149 208735.822045384 62973.3769487226 758574.223965354 87360.5874102339 86616.9348269357 163846.544475092 63896.9691511892 4754.60802512434 385594.858857474 23322.0558588511 114736.185133965 758190.671177609 13023.3329099402 13807.0455508833 25822.4686497958 6592.45392523749 342534.836159108 166819.447356362 252551.014227552 5891.37923323784 685840.200237891 6190.20774666278 62375.9912681585 276013.081396918 273134.646443497 265239.196613828 8289.25382791917 663490.577414643 124699.376201412 66943.4426028848 69005.518207452 64060.8643175578 3.02440046322003 163846.544475092 33913.6051047437 10961.0648719419 48060.7314768045 416223.24163228 164775.275862606 412.950360131529 415388.295862398 411963.790629472 71933.5935064323 413151.228370978 409059.330277549 38742.2926752884 26410.6076660344 219071.255847655
17 11 21 1965 85032.3039999493 78357.8608543934 198516.721903595 64385.2319452355 671312.682173417 92524.669625508 91992.0366261974 210787.729776832 67814.5046114283 4475.16904875891 396433.377451751 21880.7450348823 115503.970259688 692376.868981238 10771.0525937089 13460.7275562782 25930.3234716202 6112.72198918269 352770.14164974 210174.482706338 267274.753409732 5906.19372454948 637736.391931309 6012.37480628348 60697.6358446526 296659.60304165 295862.407903476 283554.961559672 8858.62113057449 648762.971932922 119417.267081506 81035.6676854172 81065.9397888943 67421.5903458776 36.9942213220511 210787.729776832 34923.8347726723 10947.1713996009 47917.9435327918 414742.73127288 156345.713666895 763.832780078595 418983.078274467 417380.595455661 74834.0791235952 413573.626439135 417679.956038912 40834.7256294577 26738.6632356142 242568.642462364
18 11 28 1965 84310.8866718933 80457.2308906897 229157.164433404 77382.9636970815 723190.918406091 90175.8133742448 90400.4288188886 184756.564300848 73790.7100134329 8543.63813520114 382832.449421888 45113.6991262478 137269.510454744 713666.543161078 21697.8034639546 34539.8221924606 42871.7006494292 9394.708323981 352295.281557921 188671.288759933 287686.504936974 6753.68396141958 646825.911211634 6305.03589492631 70655.175165289 316360.123516012 317831.411746018 306286.235172648 9480.89789925277 654918.924777109 128985.769123491 76248.4628630905 79097.9633564655 73908.2951046006 9.26770849884464 184756.564300848 38719.8762890194 13483.6242278417 65772.9698798881 404581.159465825 160288.79450683 1085.42061960731 414184.860665329 410393.952413477 85167.3612112571 403442.116848751 412056.496567575 44776.5853088533 29672.924633946 234969.776621255
19 12 5 1965 148848.610955844 88583.8972622693 243959.060210962 120161.684424998 1108368.67294507 154337.500831354 156134.984394861 234511.477598295 118815.236494351 11294.9382064188 727606.517978479 53741.2213464644 220573.426116973 1163770.43557474 25137.9009491421 48516.9350852935 62513.6797658264 11944.1321044872 686043.5225166 239612.26328603 385297.246389019 7597.22604972421 1110161.18602152 7771.22886663722 81709.1375321797 403160.434311391 394005.314758408 407400.799260568 9845.75144639606 1140723.22230051 121665.765450962 88374.8474419922 90765.6463874956 111193.073328276 4.77495665042047 234511.477598295 38709.7343687192 15500.9740877026 67660.5468673552 770695.662260093 128256.207076636 448.107185737141 789088.648694955 775166.377900543 123029.07623758 775828.002694236 770316.060475293 46089.0537556023 33683.0339980426 290547.731404458
20 12 12 1965 131832.612325953 72204.9175406633 175988.285420295 91905.5628677281 1263308.08751523 138559.184980839 138223.776473901 203284.214640485 94531.1190160498 9472.39632412711 663522.868846767 31791.2846109005 173706.400813063 1294344.93095393 15948.0219782146 40020.8338630028 41403.3973164281 9521.76878469146 619850.194411997 210750.760859897 325341.74608186 6879.8328828512 1224094.93207676 7521.0277395674 64964.4560392037 341687.9257306 334048.910942302 343713.125711588 9683.50397886928 1159461.6199408 106671.345953716 70158.7296284705 72696.6210810145 88192.6189287139 2.92184147113644 203284.214640485 32595.3502610415 13828.2039996176 47793.2598325526 750473.767877594 98983.4124568375 583.244999047838 740437.245592561 716893.265880531 98041.3455521955 748292.689525681 692766.955640266 38377.098642244 31548.7951525444 268381.953360285
21 12 19 1965 90808.5931259976 68501.6969663456 144782.118763168 60223.1335982774 1011222.40470952 95524.3374532842 95071.2357123279 193851.83199154 65248.594271041 7280.79729919583 436537.315374328 22242.9319080096 111227.800488298 1010180.84802312 10665.6961138365 17853.0066267746 27950.1910032288 7648.14697861518 405170.655071724 198522.622063003 262188.650195338 6679.40260897133 938095.229095588 7327.67671949689 49474.6251779716 279076.8263612 274003.807904193 278024.888917173 9289.47715747927 852517.106168458 103448.537242565 66748.3899191408 68979.0943840979 62858.3049709312 18.8833040643243 193851.83199154 31296.0248949604 12805.0400416703 49972.3736770428 513909.069009319 94690.1645993914 550.979414034432 500327.602428494 480968.178694563 70878.4526994388 509716.942264065 457310.628587932 36640.7721185557 30163.4855418267 246286.51153809
22 12 26 1965 83836.0434376743 67415.6658713832 140816.875591272 57444.1625487034 781989.617768492 87593.6704130528 87514.0782884146 199533.143337952 62506.5586804921 7177.8732046567 376378.793002561 21657.4493848948 104708.108350975 780552.117164838 11275.4730933442 19685.463461427 26951.273098082 7383.98169601848 357572.125076343 205684.939785736 262395.406223813 6642.08130426382 728541.387827263 7248.288556289 47575.0101395938 279097.127455847 275949.070304219 283241.87964867 9080.84244026508 698983.28927335 102131.290320657 66488.2552911442 68423.403398103 60228.4086867517 24.3137203532624 199533.143337952 30873.9692963418 12547.9558105022 49064.7264818423 418168.42282874 92757.461881411 390.924473024834 417750.488783203 403752.335036335 68672.9228963754 418146.792905876 391111.805003819 36138.4157819757 29608.7384324457 249552.239666042
23 1 2 1966 114628.185936136 82753.858186716 153482.153184431 71946.901036081 1103252.66351501 117400.208661028 120214.453139235 286052.623860191 87924.5251534777 10145.5601079349 529899.067875108 33080.5854014377 137661.252228246 1126189.26960944 14555.5975711437 50306.5466138605 41565.6478413364 14178.3878530726 512675.419048368 286995.138149813 469409.702115434 6338.75080372335 1058773.81154245 7069.94288414216 55303.1456620949 438560.016277203 438295.409650923 487921.368735925 14608.1651406764 1043481.49995883 94019.4040475092 95594.5645380095 89694.9838514615 81768.4818582731 96.1745511569553 286052.623860191 32322.4505821648 14489.6789621322 69785.2694841472 589671.976970606 87524.3120553647 534.679930649502 559848.967198251 543795.438132331 93164.5115495289 549833.901728244 543817.588170329 38821.5486781501 29395.6597314581 305936.03794669
24 1 9 1966 95287.0848414397 67414.7350087164 137717.60437154 61981.5723620102 1239325.67425689 100365.097024862 103056.168767849 171064.930515165 69606.0761390723 10064.7806239315 515348.135583131 24179.8441012093 115408.853911735 1190277.87287242 10215.4538463296 32322.7542402196 30585.6395864591 8676.42177410683 473206.017297425 181934.641425936 386476.177436949 5671.11063965046 1128806.64942737 6724.77646091836 50825.9396011375 340670.16842699 337726.964747352 359669.955667612 8067.53174181239 1064930.85604853 73509.500660539 66708.7254387056 66547.5308941127 63494.3568549848 69.1619576204091 171064.930515165 30156.2115297227 11738.4865709057 55722.5797142809 619829.688953709 75362.255845905 518.939027400096 580495.169367788 554880.318810962 73710.6164986148 582898.006180306 536807.202254912 35967.8489732399 28155.5291183183 240526.299783479
