Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
36 4 4 1954 1954 166200 283646 0 0 1540000 1540000 166200 25141
37 4 11 1954 1954 191341 283646 0 0 1540000 1540000 191341 25141
38 4 18 1954 1954 216482 283646 0 0 1540000 1540000 216482 25142
39 4 25 1954 1954 241624 283646 0 0 1540000 1540000 241624 25141
40 5 2 1954 1954 266765 283646 0 0 1540000 1540000 266765 16881
41 5 9 1954 1954 291906 283646 0 0 1540000 1540000 283646 0
42 5 16 1954 1954 317047 283646 0 0 1540000 1540000 283646 0
43 5 23 1954 1954 342188 283646 0 0 1540000 1540000 283646 0
44 5 30 1954 1954 367329 283646 0 0 1540000 1540000 283646 106909
45 6 6 1954 1954 392471 390555 0 0 1540000 1540000 390555 27057
46 6 13 1954 1954 417612 497464 0 0 1540000 1540000 417612 25141
47 6 20 1954 1954 442753 604373 0 0 1540000 1540000 442753 25141
48 6 27 1954 1954 467894 711282 0 0 1540000 1540000 467894 25141
49 7 4 1954 1954 493035 711282 0 0 1540000 1540000 493035 25141
50 7 11 1954 1954 518176 711282 0 0 1540000 1540000 518176 25142
51 7 18 1954 1954 543318 711282 0 0 1540000 1540000 543318 25141
52 7 25 1954 1954 568459 711282 0 0 1540000 1540000 568459 25141
1 8 1 1954 1955 593600 711282 0 0 1540000 1540000 593600 44680
2 8 8 1954 1955 638280 711282 0 0 1540000 1540000 638280 44680
3 8 15 1954 1955 682960 711282 0 0 1540000 1540000 682960 28322
4 8 22 1954 1955 727640 711282 0 0 1540000 1540000 711282 0
5 8 29 1954 1955 772320 711282 0 0 1540000 1540000 711282 26430
6 9 5 1954 1955 817000 737712 0 0 1540000 1540000 737712 26429
7 9 12 1954 1955 817000 764141 0 0 1540000 1540000 764141 26430
8 9 19 1954 1955 817000 790571 0 0 1540000 1540000 790571 26429
9 9 26 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
10 10 3 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
11 10 10 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
12 10 17 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
13 10 24 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
14 10 31 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
15 11 7 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
16 11 14 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
17 11 21 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
18 11 28 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
19 12 5 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
20 12 12 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
21 12 19 1954 1955 817000 817000 0 0 1540000 1540000 817000 0
22 12 26 1954 1955 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 2 1955 1955 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 9 1955 1955 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 16 1955 1955 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 23 1955 1955 741641 791771 0 0 1540000 1540000 741641 -37545
27 1 30 1955 1955 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 6 1955 1955 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 13 1955 1955 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 20 1955 1955 582750 654555 0 0 1540000 1540000 582750 -43625
31 2 27 1955 1955 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 6 1955 1955 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 13 1955 1955 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 20 1955 1955 330850 365464 0 0 1540000 1540000 330850 -82325
35 3 27 1955 1955 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 3 1955 1955 166200 283646 0 0 1540000 1540000 166200 25141
37 4 10 1955 1955 191341 283646 0 0 1540000 1540000 191341 25141
38 4 17 1955 1955 216482 283646 0 0 1540000 1540000 216482 25142
39 4 24 1955 1955 241624 283646 0 0 1540000 1540000 241624 25141
40 5 1 1955 1955 266765 283646 0 0 1540000 1540000 266765 16881
41 5 8 1955 1955 291906 283646 0 0 1540000 1540000 283646 0
42 5 15 1955 1955 317047 283646 0 0 1540000 1540000 283646 0
43 5 22 1955 1955 342188 283646 0 0 1540000 1540000 283646 0
44 5 29 1955 1955 367329 283646 0 0 1540000 1540000 283646 106909
45 6 5 1955 1955 392471 390555 0 0 1540000 1540000 390555 27057
46 6 12 1955 1955 417612 497464 0 0 1540000 1540000 417612 25141
47 6 19 1955 1955 442753 604373 0 0 1540000 1540000 442753 25141
48 6 26 1955 1955 467894 711282 0 0 1540000 1540000 467894 25141
49 7 3 1955 1955 493035 711282 0 0 1540000 1540000 493035 25141
50 7 10 1955 1955 518176 711282 0 0 1540000 1540000 518176 25142
51 7 17 1955 1955 543318 711282 0 0 1540000 1540000 543318 25141
52 7 24 1955 1955 568459 711282 0 0 1540000 1540000 568459 817000
52 7 31 1955 1955 568459 711282 0 0 1540000 817000 817000 817000
1 8 7 1955 1956 593600 711282 0 0 1540000 1540000 593600 44680
2 8 14 1955 1956 638280 711282 0 0 1540000 1540000 638280 44680
3 8 21 1955 1956 682960 711282 0 0 1540000 1540000 682960 28322
4 8 28 1955 1956 727640 711282 0 0 1540000 1540000 711282 0
5 9 4 1955 1956 772320 711282 0 0 1540000 1540000 711282 26430
6 9 11 1955 1956 817000 737712 0 0 1540000 1540000 737712 26429
7 9 18 1955 1956 817000 764141 0 0 1540000 1540000 764141 26430
8 9 25 1955 1956 817000 790571 0 0 1540000 1540000 790571 26429
9 10 2 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
10 10 9 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
11 10 16 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
12 10 23 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
13 10 30 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
14 11 6 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
15 11 13 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
16 11 20 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
17 11 27 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
18 12 4 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
19 12 11 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
20 12 18 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
21 12 25 1955 1956 817000 817000 0 0 1540000 1540000 817000 0
22 1 1 1956 1956 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 8 1956 1956 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 15 1956 1956 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 22 1956 1956 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 29 1956 1956 741641 791771 0 0 1540000 1540000 741641 -37545
27 2 5 1956 1956 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 12 1956 1956 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 19 1956 1956 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 26 1956 1956 582750 654555 0 0 1540000 1540000 582750 -43625
31 3 4 1956 1956 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 11 1956 1956 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 18 1956 1956 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 25 1956 1956 330850 365464 0 0 1540000 1540000 330850 -82325
35 4 1 1956 1956 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 8 1956 1956 166200 283646 0 0 1540000 1540000 166200 25141
37 4 15 1956 1956 191341 283646 0 0 1540000 1540000 191341 25141
38 4 22 1956 1956 216482 283646 0 0 1540000 1540000 216482 25142
39 4 29 1956 1956 241624 283646 0 0 1540000 1540000 241624 25141
40 5 6 1956 1956 266765 283646 0 0 1540000 1540000 266765 16881
41 5 13 1956 1956 291906 283646 0 0 1540000 1540000 283646 0
42 5 20 1956 1956 317047 283646 0 0 1540000 1540000 283646 0
43 5 27 1956 1956 342188 283646 0 0 1540000 1540000 283646 0
44 6 3 1956 1956 367329 283646 0 0 1540000 1540000 283646 106909
45 6 10 1956 1956 392471 390555 0 0 1540000 1540000 390555 27057
46 6 17 1956 1956 417612 497464 0 0 1540000 1540000 417612 25141
47 6 24 1956 1956 442753 604373 0 0 1540000 1540000 442753 25141
48 7 1 1956 1956 467894 711282 0 0 1540000 1540000 467894 25141
49 7 8 1956 1956 493035 711282 0 0 1540000 1540000 493035 25141
50 7 15 1956 1956 518176 711282 0 0 1540000 1540000 518176 25142
51 7 22 1956 1956 543318 711282 0 0 1540000 1540000 543318 25141
52 7 29 1956 1956 568459 711282 0 0 1540000 1540000 568459 25141
1 8 5 1956 1957 593600 711282 0 0 1540000 1540000 593600 44680
2 8 12 1956 1957 638280 711282 0 0 1540000 1540000 638280 44680
3 8 19 1956 1957 682960 711282 0 0 1540000 1540000 682960 28322
4 8 26 1956 1957 727640 711282 0 0 1540000 1540000 711282 0
5 9 2 1956 1957 772320 711282 0 0 1540000 1540000 711282 26430
6 9 9 1956 1957 817000 737712 0 0 1540000 1540000 737712 26429
7 9 16 1956 1957 817000 764141 0 0 1540000 1540000 764141 26430
8 9 23 1956 1957 817000 790571 0 0 1540000 1540000 790571 26429
9 9 30 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
10 10 7 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
11 10 14 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
12 10 21 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
13 10 28 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
14 11 4 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
15 11 11 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
16 11 18 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
17 11 25 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
18 12 2 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
19 12 9 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
20 12 16 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
21 12 23 1956 1957 817000 817000 0 0 1540000 1540000 817000 0
22 12 30 1956 1957 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 6 1957 1957 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 13 1957 1957 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 20 1957 1957 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 27 1957 1957 741641 791771 0 0 1540000 1540000 741641 -37545
27 2 3 1957 1957 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 10 1957 1957 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 17 1957 1957 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 24 1957 1957 582750 654555 0 0 1540000 1540000 582750 -43625
31 3 3 1957 1957 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 10 1957 1957 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 17 1957 1957 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 24 1957 1957 330850 365464 0 0 1540000 1540000 330850 -82325
35 3 31 1957 1957 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 7 1957 1957 166200 283646 0 0 1540000 1540000 166200 25141
37 4 14 1957 1957 191341 283646 0 0 1540000 1540000 191341 25141
38 4 21 1957 1957 216482 283646 0 0 1540000 1540000 216482 25142
39 4 28 1957 1957 241624 283646 0 0 1540000 1540000 241624 25141
40 5 5 1957 1957 266765 283646 0 0 1540000 1540000 266765 16881
41 5 12 1957 1957 291906 283646 0 0 1540000 1540000 283646 0
42 5 19 1957 1957 317047 283646 0 0 1540000 1540000 283646 0
43 5 26 1957 1957 342188 283646 0 0 1540000 1540000 283646 0
44 6 2 1957 1957 367329 283646 0 0 1540000 1540000 283646 106909
45 6 9 1957 1957 392471 390555 0 0 1540000 1540000 390555 27057
46 6 16 1957 1957 417612 497464 0 0 1540000 1540000 417612 25141
47 6 23 1957 1957 442753 604373 0 0 1540000 1540000 442753 25141
48 6 30 1957 1957 467894 711282 0 0 1540000 1540000 467894 25141
49 7 7 1957 1957 493035 711282 0 0 1540000 1540000 493035 25141
50 7 14 1957 1957 518176 711282 0 0 1540000 1540000 518176 25142
51 7 21 1957 1957 543318 711282 0 0 1540000 1540000 543318 25141
52 7 28 1957 1957 568459 711282 0 0 1540000 1540000 568459 25141
1 8 4 1957 1958 593600 711282 0 0 1540000 1540000 593600 44680
2 8 11 1957 1958 638280 711282 0 0 1540000 1540000 638280 44680
3 8 18 1957 1958 682960 711282 0 0 1540000 1540000 682960 28322
4 8 25 1957 1958 727640 711282 0 0 1540000 1540000 711282 0
5 9 1 1957 1958 772320 711282 0 0 1540000 1540000 711282 26430
6 9 8 1957 1958 817000 737712 0 0 1540000 1540000 737712 26429
7 9 15 1957 1958 817000 764141 0 0 1540000 1540000 764141 26430
8 9 22 1957 1958 817000 790571 0 0 1540000 1540000 790571 26429
9 9 29 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
10 10 6 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
11 10 13 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
12 10 20 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
13 10 27 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
14 11 3 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
15 11 10 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
16 11 17 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
17 11 24 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
18 12 1 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
19 12 8 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
20 12 15 1957 1958 817000 817000 0 0 1540000 1540000 817000 0
