Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
51 7 19 1953 1953 3468000 3116781 3468000 0 3125033 3468000 3125033 -114322
52 7 26 1953 1953 3468000 2999708 3468000 0 3010711 3468000 3010711 -114322
1 8 2 1953 1954 3468000 2911906 1986353 0 2896389 3468000 2896389 -114322
2 8 9 1953 1954 3468000 2824105 1986353 0 2782067 3468000 2782067 -114323
3 8 16 1953 1954 3468000 2736303 1986353 0 2667744 3468000 2667744 -114322
4 8 23 1953 1954 3468000 2587741 1975543 0 2553422 3468000 2553422 -114322
5 8 30 1953 1954 3468000 2439179 1964733 0 2439100 3468000 2439100 -52086
6 9 6 1953 1954 3468000 2387014 1956006 0 2388825 3468000 2387014 -52165
7 9 13 1953 1954 3468000 2334849 1947279 0 2338550 3468000 2334849 -52166
8 9 20 1953 1954 3468000 2282683 1938552 0 2288275 3468000 2282683 -52165
9 9 27 1953 1954 3468000 2230518 1929824 0 2238000 3468000 2230518 357
10 10 4 1953 1954 3328000 2230875 1927762 0 3468000 3468000 2230875 357
11 10 11 1953 1954 3188000 2231232 1925699 0 3468000 3468000 2231232 357
12 10 18 1953 1954 3048000 2231589 1923636 0 3468000 3468000 2231589 357
13 10 25 1953 1954 2908000 2231946 1921573 0 3468000 3468000 2231946 357
14 11 1 1953 1954 2768000 2232303 1919510 0 3468000 3468000 2232303 -1735
15 11 8 1953 1954 2768000 2230568 1921097 0 3468000 3468000 2230568 -1736
16 11 15 1953 1954 2768000 2228832 1922684 0 3468000 3468000 2228832 -1735
17 11 22 1953 1954 2768000 2227097 1924271 0 3468000 3468000 2227097 -1736
18 11 29 1953 1954 2768000 2225361 1925857 0 3468000 3468000 2225361 -5901
19 12 6 1953 1954 2768000 2219460 1919362 0 3468000 3468000 2219460 -5900
20 12 13 1953 1954 2768000 2213560 1912866 0 3468000 3468000 2213560 -5901
