"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
2007-05-06 5 40 6 2007 0 0 0 0 0 0 33.9013878549174 0 5306.40640727027 0 19665937.4181272 NA NA 3825901.99086698
2007-05-13 5 41 13 2007 0 0 0 0 0 0 47.9660559485992 0 898.917533586151 0 19331254.8358295 NA NA 3378278.97964756
2007-05-20 5 42 20 2007 0 0 0 0 0 0 48 0 0 0 21075286.7569536 NA NA 3478611.16845404
2007-05-27 5 43 27 2007 0 279449.051592116 0 0 0 0 45.5995157682844 0 0 0 18570749.2038007 NA NA 3070035.47640788
2007-06-03 6 44 3 2007 0 792115.505397991 0 0 55942.1047491183 51623.4856552877 16.9263108527464 0 0 0 14844371.6197788 NA NA 2557369.02260201
2007-06-10 6 45 10 2007 0 0 0 0 0 0 0 0 0 0 11325212.7414206 NA NA 3587502.02645283
2007-06-17 6 46 17 2007 0 0 0 6267.03721101882 0 0 0 0 13280.6374625746 0 9408431.68237014 NA NA 3703471.69791445
2007-06-24 6 47 24 2007 0 0 0 16721.2509076349 0 0 0 0 22730.7503210275 0 8325158.43708922 NA NA 3647130.31745113
2007-07-01 7 48 1 2007 0 725654.599524012 0 0 27967.9141253706 93483.321542288 0 0 42584.410629172 0 7506564.2780678 NA NA 2423036.09247599
2007-07-08 7 49 8 2007 0 0 0 0 0 0 0 0 20742.8790051805 0 5823623.95783553 NA NA 3637707.36820819
2007-07-15 7 50 15 2007 0 0 0 2528.4848793057 0 0 0 0 52470.0688329861 0 3646696.44524415 NA NA 3356117.6586291
2007-07-22 7 51 22 2007 0 258650.399134903 0 11803.5571998274 0 41057.5263814664 0 0 62405.8591083955 0 2847361.56746929 NA NA 2693615.2808651
2007-07-29 7 52 29 2007 0 833563.880796147 0 17578.6008851198 0 63142.7251048565 0 0 68313.8871980786 0 2579983.40873617 NA NA 2118701.79920385
2007-08-05 8 1 5 2007 0 59799.1337725898 0 16834.7498048271 0 75685.4754903364 0 0 70694.848575841 0 2440997.2785814 NA NA 2766763.39022741
2007-08-12 8 2 12 2007 0 0 0 22558.7130433661 0 0 0 0 74726.9352363195 0 2209672.97853255 NA NA 2893762.98868249
2007-08-19 8 3 19 2007 0 863556.705721387 0 24028.8519152564 0 79559.0677559643 0 0 76992.6721024672 0 2206783.79602201 NA NA 1963005.81827861
2007-08-26 8 4 26 2007 0 770205.835775406 0 22973.4563142625 0 94659.0389338901 0 0 75044.8909838945 0 2509671.4569557 NA NA 2014675.55222459
2007-09-02 9 5 2 2007 0 749550.968586535 0 25113.3366716487 0 66888.2042085756 0 0 77068.8885345634 0 2677800.79434186 NA NA 2035330.41941347
2007-09-09 9 6 9 2007 0 430758.86917054 0 0 0 0 0 0 77319.9512354142 0 3126726.34842581 NA NA 2297915.78282946
2007-09-16 9 7 16 2007 0 659454.376474791 0 0 0 0 1.11435194820206 0 79872.9040282805 0 3255343.04525612 NA NA 2069220.27552521
2007-09-23 9 8 23 2007 0 764202.453463255 0 0 0 0 0 0 78067.018349197 0 3423807.54566878 NA NA 1964472.19853674
2007-09-30 9 9 30 2007 0 400215.811751351 0 0 0 0 0 0 60855.4785633993 0 3815476.52835906 NA NA 2328458.84024865
2007-10-07 10 10 7 2007 0 100004.772812763 0 0 0 0 0 0 66657.3328803651 0 3394755.0548151 NA NA 2652138.62718724
2007-10-14 10 11 14 2007 0 365888.188233329 0 0 0 0 0 0 60258.7333312066 0 3026768.08715992 NA NA 2386255.21176667
2007-10-21 10 12 21 2007 0 750088.898763455 1643.20833445406 0 0 0 0 0 64747.2237498532 0 2721137.39516245 NA NA 2002054.50123655
2007-10-28 10 13 28 2007 0 817191.202373619 409.646795641444 0 0 0 0 0 72651.5740473038 0 2544625.69339012 NA NA 1934952.19762638
2007-11-04 11 14 4 2007 0 720574.756655927 0 0 0 0 0 0 75968.4880694764 0 2581176.42476425 NA NA 2108871.26334407
2007-11-11 11 15 11 2007 0 661910.872958829 0 0 0 0 0 0 88939.2464027105 0 2716238.63182214 NA NA 2502969.05104117
2007-11-18 11 16 18 2007 0 790516.806464321 0 0 0 0 0 0 87050.8935710269 0 3487617.15545143 NA NA 2277999.57753568
2007-11-25 11 17 25 2007 0 65603.2542693475 0 0 0 0 0 0 68467.9310680879 0 3838937.83202183 NA NA 3002913.12973065
2007-12-02 12 18 2 2007 0 0 0 0 0 0 0 0 74523.9295315563 0 4080433.0414131 NA NA 3203885.34590724
2007-12-09 12 19 9 2007 0 0 0 0 0 0 0 0 81531.9285662735 0 3724554.73372686 NA NA 3522176.24283285
2007-12-16 12 20 16 2007 0 0 0 0 0 0 0 0 67746.6232771004 0 3731471.51500267 NA NA 3603829.90598028
2007-12-23 12 21 23 2007 0 0 0 0 0 0 0 0 73934.6305435664 0 4062967.03759785 NA NA 3300833.8084774
2007-12-30 12 22 30 2007 0 339291.865910509 0 0 0 0 0 0 82110.6932046096 0 4444117.72053495 NA NA 2944737.64608949
2008-01-06 1 23 6 2008 0 40303.126552553 0 0 0 0 0 0 80084.5501444574 0 4739762.10404915 NA NA 3245450.64544745
2008-01-13 1 24 13 2008 0 0 0 0 0 0 0 0 76676.9613058388 0 5396221.97017547 NA NA 3295958.92474189
2008-01-20 1 25 20 2008 0 0 0 0 0 0 0 0 73804.4665270577 0 6071679.04272909 NA NA 3337914.74017456
2008-01-27 1 26 27 2008 0 0 0 0 0 0 2.27683011355748 0 75695.9455503564 0 6815820.86346975 NA NA 3392523.24942958
2008-02-03 2 27 3 2008 0 0 0 0 0 0 5.51475600597337 0 71637.0014001539 0 7736605.84344149 NA NA 3508565.95906358
2008-02-10 2 28 10 2008 0 0 0 0 0 0 8.93456905641369 0 76504.9641903574 0 8750949.57583973 NA NA 3456012.77707796
2008-02-17 2 29 17 2008 0 0 0 0 0 0 11.5219080656973 0 68553.1467857786 0 9966357.06408475 NA NA 3687724.37399005
2008-02-24 2 30 24 2008 0 415073.840365375 0 0 0 0 11.836424006 0 54883.5485822479 0 11211394.7879572 NA NA 2724601.93163462
2008-03-02 3 31 2 2008 0 898480.780490123 0 0 0 0 5.22280567780172 0 56869.8305578373 0 11382354.5385391 NA NA 2241194.99150988
2008-03-09 3 32 9 2008 0 973378.716282167 0 0 0 0 1.00320562743195 0 72429.3680960005 0 10695264.7998249 NA NA 1980145.83171783
2008-03-16 3 33 16 2008 0 1000713.6074653 0 0 0 0 0.0608544529911796 0 71799.7485724437 0 10038148.3315867 NA NA 1952810.9405347
2008-03-23 3 34 23 2008 0 655794.403174052 0 0 0 0 0 0 57519.812431758 0 9584244.17994732 NA NA 2319967.88482595
2008-03-30 3 35 30 2008 0 463157.049190545 0 0 0 0 0 0 57392.6397286216 0 8766550.12908022 NA NA 2512605.23880946
2008-04-06 4 36 6 2008 0 702544.447276067 0 0 0 0 0 0 59540.1116501001 0 17421871.9477943 NA NA 2203511.01272393
2008-04-13 4 37 13 2008 0 0 0 40670.2132043379 0 0 0 0 45667.7918419829 0 16934704.9602394 NA NA 2937178.76841403
2008-04-20 4 38 20 2008 0 479958.486082292 0 51969.6030598387 0 32948.325501809 0.567154644329094 0 55986.3460832067 0 16564408.0883213 NA NA 2606715.22991771
2008-04-27 4 39 27 2008 0 564360.032088138 0 56733.9320282011 0 45967.8535391267 2.42540568657432 0 64067.0735680078 0 15483467.27778 NA NA 2522313.68391186
2008-05-04 5 40 4 2008 0 1183366.07048661 0 45246.140117137 14912.8817231199 83475.7883408091 4.25486771210126 0 57245.9871010017 0 20161655.1984565 NA NA 2166118.45751339
2008-05-11 5 41 11 2008 0 3256.90379282017 0 32659.0369102035 0 0 4.25486771210126 0 40368.4061236033 0 19100535.4365359 NA NA 3346227.62420718
2008-05-18 5 42 18 2008 0 0 0 36090.5684099811 0 0 20.5523636133021 0 41543.6804468145 0 19935205.8384326 NA NA 3429642.12140636
2008-05-25 5 43 25 2008 0 1109576.47825546 0 42879.0267901244 10864.0031484689 78103.2938210593 35.7214021899522 0 51388.608408612 0 19688128.8577281 NA NA 2239908.04974454
2008-06-01 6 44 1 2008 0 1234442.83512268 0 51323.8033967409 27923.3835880614 88379.4020895415 36.7061050383854 0 61016.9120481604 0 18491950.1979655 NA NA 2115041.69287732
2008-06-08 6 45 8 2008 0 1070588.34 0 12415.2455258785 40512.3262922887 110125.973399226 31.0758432444725 0 45217.4502959422 0 16883285.2841648 NA NA 2077286.44327601
2008-06-15 6 46 15 2008 0 0 0 0 0 0 27.6131307362839 0 0 0 13648460.0654136 NA NA 3601272.71409746
2008-06-22 6 47 22 2008 0 0 0 10265.1277554483 0 0 0 1786.93203694723 17573.0568011994 0 8691474.33408783 NA NA 3316461.28828555
2008-06-29 6 48 29 2008 0 0 0 8488.42531618966 0 0 0 0 51261.7018417352 0 5622367.73835192 NA NA 3284072.91847459
2008-07-06 7 49 6 2008 0 151663.52114686 0 14159.0619897455 0 0 0 0 59932.3353258415 0 3953206.34673969 NA NA 2800602.15885314
2008-07-13 7 50 13 2008 0 846098.437141467 0 16435.2936819444 0 77310.6545562939 0 0 63691.0422784432 0 3034536.11426876 NA NA 2106167.24285853
2008-07-20 7 51 20 2008 0 0 0 14087.2913699314 0 0 0 0 61780.6733143801 0 1893031.27437127 NA NA 3362666.19656079
2008-07-27 7 52 27 2008 0 0 0 17266.7569854584 0 0 0 0 65512.7791231004 0 1128982.11114921 NA NA 3439326.28293444
2008-08-03 8 1 3 2008 0 0 0 25661.7172651064 0 0 0 0 67769.158351003 0 879964.404527202 NA NA 3836197.71087506
2008-08-10 8 2 10 2008 0 0 0 28219.3115976201 0 0 0 0 70611.2508183235 0 1195105.03842278 NA NA 3287372.98247786
2008-08-17 8 3 17 2008 0 511589.843721004 0 29480.6893033154 0 67586.2604380257 0 0 72717.6191414879 0 1571435.70493969 NA NA 2314972.680279
2008-08-24 8 4 24 2008 0 668033.695720772 0 31209.5604305247 0 88356.9694980325 0 0 74444.3784415062 0 2084735.57447724 NA NA 2116847.69227923
2008-08-31 8 5 31 2008 0 802904.179710832 0 35993.9600564643 0 97931.2799929188 0 0 80385.3827334416 0 2558581.11554065 NA NA 1981977.20828917
2008-09-07 9 6 7 2008 0 827947.776605068 300.05217920919 0 0 0 0 0 79051.204072653 0 2889384.34054526 NA NA 1900726.87539493
2008-09-14 9 7 14 2008 43161.2562761707 987991.02 425.110235946288 0 0 0 0 0 80178.7288745204 0 3306150.24176683 NA NA 1695781.69209183
2008-09-21 9 8 21 2008 0 943787.322752053 0 0 0 0 0 0 79924.4828923615 0 3730717.47430966 NA NA 1784887.32924795
2008-09-28 9 9 28 2008 0 907505.625283233 0 0 0 0 0 0 84289.451257373 0 4039804.8098266 NA NA 1821169.02671677
2008-10-05 10 10 5 2008 132072.886759858 1124594.28 2235.59256016978 0 2888.33214459407 0 0 0 90131.5628929461 0 4013655.66453665 NA NA 1493848.68412014
2008-10-12 10 11 12 2008 98165.0454322156 1124594.28 2138.28878141237 0 2677.67386696448 0 0 0 85951.2161704386 0 4022773.84947849 NA NA 1527756.52544778
2008-10-19 10 12 19 2008 22530.4380422956 1124594.28 1465.38599159492 0 2873.73625037569 0 0 0 81591.8849460205 0 4064505.71967479 NA NA 1603391.1328377
2008-10-26 10 13 26 2008 0 994374.786801233 1451.81479246129 0 0 0 0 0 72244.3557972872 0 4099139.13895937 NA NA 1757768.61319877
2008-11-02 11 14 2 2008 0 783474.348709013 1728.11500802512 0 0 0 0 0 35989.3729823024 0 4185565.3122553 NA NA 2045971.67129099
2008-11-09 11 15 9 2008 0 1047218.25449862 0 0 0 0 0 0 71782.7569024025 0 4245057.23487283 NA NA 2117661.66950138
2008-11-16 11 16 16 2008 0 1003878.02700782 0 0 0 0 0 0 78725.3059504395 0 4746671.39490278 NA NA 2064638.35699218
2008-11-23 11 17 23 2008 0 1065578.85702813 0 0 0 0 0 0 83766.3677785725 0 5051810.8931358 NA NA 2002937.52697187
2008-11-30 11 18 30 2008 12071.936642888 997521.48 0 0 0 0 0 0 86667.2298342446 0 5574744.03751948 NA NA 1948948.10433311
2008-12-07 12 19 7 2008 0 479974.34123216 0 0 0 0 0 0 85295.5245278579 0 5443029.13709235 NA NA 2804055.17076784
2008-12-14 12 20 14 2008 0 620508.002724185 0 0 0 0 0 0 78990.4443921291 0 6271121.081318 NA NA 2663521.50927581
2008-12-21 12 21 21 2008 0 930895.882749578 0 0 0 0 0 0 81154.0053827382 0 6631745.99523428 NA NA 2353133.62925042
2008-12-28 12 22 28 2008 0 921369.421281112 0 0 0 0 0 0 81651.8273553085 0 6626386.75841888 NA NA 2362660.09071889
2009-01-04 1 23 4 2009 0 602136.678013398 0 0 0 0 0 0 82423.429711791 0 6335495.13730525 NA NA 2683617.0939866
2009-01-11 1 24 11 2009 0 2240.00896158593 0 0 0 0 1.96048720454974 0 84626.3552061527 0 6269903.43296009 NA NA 3283513.76303841
2009-01-18 1 25 18 2009 0 1212.63067560561 0 0 0 0 8.92949902150781 0 81435.6694490953 0 6851221.26059238 NA NA 3284541.14132439
2009-01-25 1 26 25 2009 0 29372.9262397696 0 0 0 0 11.8393183221458 0 69741.8386349518 0 7438176.620884 NA NA 3256380.84576023
2009-02-01 2 27 1 2009 0 17891.1567347961 0 0 0 0 11.8393183221458 0 44157.8699071447 0 7790684.600135 NA NA 3280569.8952652
2009-02-08 2 28 8 2009 0 0 0 0 0 0 11.8393183221458 0 66445.0783478892 0 7258199.14890235 NA NA 3243161.0936584
2009-02-15 2 29 15 2009 0 0 0 0 0 0 14.4259855501755 0 44463.6689719121 0 7118516.73984369 NA NA 3396503.68006187
2009-02-22 2 30 22 2009 0 0 0 0 0 0 18.4710172065261 0 49916.147191042 0 6737582.0171506 NA NA 3435738.60828945
2009-03-01 3 31 1 2009 0 55929.0320078771 0 0 0 0 26.0984468366744 0 47814.3148734266 0 6642936.33995674 NA NA 3083746.73999212
2009-03-08 3 32 8 2009 0 0 488.848077781364 0 0 0 33.3301546436078 0 9171.66703629539 0 6025914.6783194 NA NA 3239170.31556287
2009-03-15 3 33 15 2009 0 0 0 0 0 0 38.3000569160615 0 0 0 4530281.73995097 NA NA 3873519.65915994
2009-03-22 3 34 22 2009 0 0 0 0 0 0 36.821912650335 0 0 0 2327197.04314853 NA NA 4236244.1187489
2009-03-29 3 35 29 2009 0 0 0 0 0 0 34.0348175865295 0 0 0 0 NA NA 4728625.05115328
2009-04-05 4 36 5 2009 0 0 0 0 0 0 37.5919029482684 0 0 0 16389919.4308436 NA NA 3522876.77239078
2009-04-12 4 37 12 2009 0 0 0 0 0 0 36.9521831282862 0 0 0 15786219.6368497 NA NA 3460431.61013322
2009-04-19 4 38 19 2009 0 0 0 0 0 0 39.647460685424 0 0 0 17712972.6512905 NA NA 3248840.87987409
2009-04-26 4 39 26 2009 0 0 0 0 0 0 44.801393940636 0 0 0 17276099.0548481 NA NA 3758123.09936193
2009-05-03 5 40 3 2009 0 0 0 0 0 0 48.8594096474239 0 0 0 22864026.4494296 NA NA 4151264.07165831
2009-05-10 5 41 10 2009 0 0 0 0 0 0 47.9867381796141 0 0 0 21192475.8333409 NA NA 4305472.11988674
2009-05-17 5 42 17 2009 0 0 0 0 0 0 45.5148145808405 0 0 0 23911745.4556443 NA NA 4453690.34218175
2009-05-24 5 43 24 2009 0 0 0 0 0 0 42.6226343613055 0 0 0 21411244.1710339 NA NA 4281629.22426294
2009-05-31 5 44 31 2009 0 75966.070393835 0 0 0 0 41.5028664444883 0 20114.9651353488 0 19423812.882396 NA NA 3273518.45760617
2009-06-07 6 45 7 2009 0 0 0 0 0 12695.4235702336 22.8988174688723 0 23333.4567274413 0 16224960.6549197 NA NA 3783001.31840035
2009-06-14 6 46 14 2009 0 0 0 0 0 0 21.7142840612078 0 27544.7915684439 0 12766695.6090548 NA NA 4049646.2227004
2009-06-21 6 47 21 2009 0 0 0 0 0 0 6.05528823646387 0 16943.6422973969 0 8310781.18974468 NA NA 4247390.62522158
2009-06-28 6 48 28 2009 0 0 0 0 0 0 2.48661580447629 0 25692.5611259459 0 5238117.13988203 NA NA 3961728.072351
2009-07-05 7 49 5 2009 0 0 0 0 0 0 0 0 51002.9056120102 0 2233748.42529655 NA NA 4141287.23354056
2009-07-12 7 50 12 2009 0 0 0 6920.73825478084 0 0 0 0 64656.6395073237 0 1200874.50151025 NA NA 3716728.1534042
2009-07-19 7 51 19 2009 0 0 0 4635.8454396165 0 0 0 0 61809.8420982279 0 633007.557674862 NA NA 3889140.76376921
2009-07-26 7 52 26 2009 0 0 0 12696.322383967 0 0 0 0 68241.937099299 0 550189.392216057 NA NA 3401738.84951127
2009-08-02 8 1 2 2009 0 0 0 12951.7338071906 0 0 0 0 70947.1395443994 0 790295 NA NA 3678893.02293152
2009-08-09 8 2 9 2009 0 474489.338202591 0 23155.6934072886 0 60732.2100802359 0 0 78557.3512452702 0 1806084.20084711 NA NA 2352073.18579741
2009-08-16 8 3 16 2009 0 893372.742516061 0 23613.3530491602 0 88079.751676741 0 0 78985.1959670386 0 1967915.81932978 NA NA 1933189.78148394
2009-08-23 8 4 23 2009 0 613640.452189538 0 20523.1243790046 0 84317.746167862 0 0 76280.6839730852 0 2080057.53042901 NA NA 2171240.93581046
2009-08-30 8 5 30 2009 0 283340.807458455 0 19870.2122542804 0 65889.3235567008 0 0 76034.3754962881 0 2252636.63356629 NA NA 2501540.58054155
2009-09-06 9 6 6 2009 0 467624.478506712 0 0 0 0 0 0 76765.1712245322 0 2599771 NA NA 2261050.17349329
2009-09-13 9 7 13 2009 0 721273.751729605 353.612879551686 0 0 0 0 0 82820.5574922507 0 2902114.0546315 NA NA 2007400.90027039
2009-09-20 9 8 20 2009 0 779655.609909751 0 0 0 0 0 0 77943.0122828555 0 3314861.88346322 NA NA 1949019.04209025
2009-09-27 9 9 27 2009 8037.6516512502 987991.02 0 0 1669.36711429496 0 0 0 80756.1212189158 0 3761172.77737552 NA NA 1730905.29671675
2009-10-04 10 10 4 2009 0 933198.894240214 1864.77674250167 0 0 0 0 0 84321.655685121 0 3664833.91056101 NA NA 1818944.50575979
2009-10-11 10 11 11 2009 0 943594.155424285 840.120727666406 0 4179.4069822563 0 0 0 64465.7337789917 0 3679045.97257767 NA NA 1808549.24457572
2009-10-18 10 12 18 2009 0 969022.525955155 2091.64928340342 0 0 0 0 0 80056.819580408 0 3568749.03610023 NA NA 1783120.87404484
2009-10-25 10 13 25 2009 0 1026810.88801865 2132.29490805419 0 0 0 0 0 85055.7117598983 0 3567824.81977408 NA NA 1725332.51198135
2009-11-01 11 14 1 2009 0 1090851.75434769 1720.67532500015 0 0 0 0 0 80135.7626535773 0 3778216.19990647 NA NA 1738594.26565231
2009-11-08 11 15 8 2009 0 1093605.72807154 100.497120319508 0 0 0 0 0 88215.9978573096 0 4009497.35507277 NA NA 2071274.19592846
2009-11-15 11 16 15 2009 0 1068479.79109992 0 0 0 0 0 0 86824.7744570779 0 4569314.01291101 NA NA 2000036.59290008
2009-11-22 11 17 22 2009 13758.2232774016 1105533.36 0 0 0 0 0 0 88907.4791951122 0 4972951.8502053 NA NA 1947261.8176986
2009-11-29 11 18 29 2009 0 933048.958960188 0 0 0 0 0 0 78419.3247324692 0 5544260.96122497 NA NA 2027455.54503981
2009-12-06 12 19 6 2009 0 598086.501056812 0 0 0 0 0 0 76550.6074619713 0 5562994.5047817 NA NA 2685943.01094319
2009-12-13 12 20 13 2009 0 514196.159591378 0 0 0 0 0 0 78830.4341635803 0 6317424.01607728 NA NA 2769833.35240862
2009-12-20 12 21 20 2009 0 889340.354273431 0 0 0 0 0 0 82546.563692668 0 7115869.12206429 NA NA 2394689.15772657
2009-12-27 12 22 27 2009 0 906168.338402985 0 0 0 0 0 0 85812.6139977904 0 7370289.21814348 NA NA 2377861.17359701
2010-01-03 1 23 3 2010 0 712342.619963923 0 0 0 0 0 0 87765.557850897 0 7518162.31226472 NA NA 2573411.15203608
2010-01-10 1 24 10 2010 0 14396.4578611582 0 0 0 0 3.00185067460416 0 81561.321317398 0 7897045.98957159 NA NA 3271357.31413884
2010-01-17 1 25 17 2010 0 15417.5008717171 0 0 0 0 10.5454846114942 0 78328.6381815078 0 8932413.89325866 NA NA 3270336.27112828
2010-01-24 1 26 24 2010 0 13121.6433931455 0 0 0 0 11.8393183221458 0 50386.7787089245 0 9825983.74067441 NA NA 3272632.12860685
2010-01-31 1 27 31 2010 303464.380885823 1021877.1 0 0 0 0 11.8393183221456 0 75678.8083922127 0 10408335.6550108 NA NA 1970842.98716218
2010-02-07 2 28 7 2010 0 205533.304907073 0 0 0 0 11.8393183221458 0 81874.8736535381 0 10227187.9075002 NA NA 3004032.50709293
2010-02-14 2 29 14 2010 0 1014080.85828511 0 0 0 0 16.9818019471313 0 79612.361130542 0 11354046.51054 NA NA 2125594.91371489
2010-02-21 2 30 21 2010 0 307917.205631907 0 0 0 0 22.1003196441279 0 40596.6952749087 0 11397001.7704446 NA NA 2831758.56636809
2010-02-28 2 31 28 2010 0 786613.463785977 521.633701368484 0 0 0 25.9860360975154 0 47609.619673098 0 11079589.3270938 NA NA 2353062.30821402
2010-03-07 3 32 7 2010 0 888264.291385058 1453.48257547335 0 0 0 21.0939926902934 0 45784.3602836595 0 10113420.1098111 NA NA 2065260.25661494
2010-03-14 3 33 14 2010 0 269998.990350837 1514.48404862431 0 0 0 20.0096143457374 0 28146.6308202998 0 9141248.56840272 NA NA 2683525.55764916
2010-03-21 3 34 21 2010 0 531811.354823088 0 0 0 0 19.5669010635293 0 35068.055110531 0 8380499.18447877 NA NA 2443950.93317691
