"date" "month" "week" "day" "year" "ARFirmEngSupReq" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit"
2007-10-28 10 13 28 2007 168311.877682155 28307313.9109277 691998.443182841 750264.806499055 784369.593500945 340156.786571432 363600
2007-11-04 11 14 4 2007 0 27394364.2463615 177322.045276749 0 1823186.49242773 187321.045276749 94413.507572273
2007-11-11 11 15 11 2007 0 27478357.5020873 2389721.51272112 0 1803395.45731782 2399720.51272112 2979804.54268218
2007-11-18 11 16 18 2007 0 25680854.8345473 736292.785234813 0 1653340.73472156 746291.785234813 3086659.26527844
2007-11-25 11 17 25 2007 0 25002247.960097 209270.83571139 0 1760173.74999418 219269.83571139 2936626.25000582
2007-12-02 12 18 2 2007 0 24459039.5634193 151815.95492033 0 1690550.1895624 161814.95492033 2963049.8104376
2007-12-09 12 19 9 2007 0 24001853.3548943 2408256.91314795 0 1676862.53102831 2418255.91314795 1628553.66897169
2007-12-16 12 20 16 2007 0 22083879.012071 1387107.93283419 0 1741473.41759685 1397106.93283419 1643737.38240315
2007-12-23 12 21 23 2007 0 20332111.8236034 575484.446279874 0 1660555.52647641 585483.446279874 1804449.87352359
2007-12-30 12 22 30 2007 4776.90398854675 19247665.7493321 226773.937339434 19445.9233214017 1724622.0766786 225514.080365871 1454400
2008-01-06 1 23 6 2008 20277.929890856 22600930.9481048 4348022.29396232 81794.193794769 1665667.40620523 4306445.71335238 727200
2008-01-13 1 24 13 2008 26422.7021277164 21679881.6420673 3712202.98447189 110740.059186408 1640115.14081359 3651910.87954312 727200
2008-01-20 1 25 20 2008 11342.4041806468 20814802.4174027 2977378.9169902 49813.3440865853 1704435.45591341 2955903.40979551 727200
2008-01-27 1 26 27 2008 8539.39070606163 20061243.252963 2320443.24117692 39693.0273429381 1717949.37265706 2305458.08012486 727200
2008-02-03 2 27 3 2008 13991.3057815601 19290875.2597618 1675418.30965326 69421.3198241412 1691614.68017586 1641884.29915487 727200
2008-02-10 2 28 10 2008 6425.29192696101 18305366.490801 2237279.38787144 27353.7009732174 1620360.29902678 2230192.20019811 969600
2008-02-17 2 29 17 2008 0 17285206.1013124 1347668.94654108 0 1609021.40597804 1357667.94654108 879778.594021963
2008-02-24 2 30 24 2008 0 16465662.6846739 664755.737691365 0 1573612.72709751 674754.737691365 802987.272902485
2008-03-02 3 31 2 2008 0 15839623.206772 389934.585420123 0 1483471.46808423 399933.585420123 780928.531915766
2008-03-09 3 32 9 2008 0 15593746.0457733 1015278.6089369 0 1531196.35250753 1025277.6089369 1724703.64749247
2008-03-16 3 33 16 2008 0 14662788.3558173 412680.904551105 0 1450584.91239573 422679.904551105 1706015.08760427
2008-03-23 3 34 23 2008 0 14243792.3252962 405425.095153636 0 1520264.50809467 415424.095153636 1537035.49190533
2008-03-30 3 35 30 2008 0 13764318.7041531 393903.351932789 0 1627424.05284441 403902.351932789 1330575.94715559
2008-04-06 4 36 6 2008 0 13355281.4683589 313953.944391128 0 1446126.68897134 323952.944391128 1330373.31102866
2008-04-13 4 37 13 2008 0 13543123.0405742 322380.06545743 0 1480133.09401951 332379.06545743 1236066.90598049
2008-04-20 4 38 20 2008 0 13520938.0432264 285288.173736102 0 1442274.43309849 295287.173736102 1213625.56690151
2008-04-27 4 39 27 2008 0 13721308.3473543 360548.109785024 0 1572248.03651741 370547.109785024 1023351.96348259
2008-05-04 5 40 4 2008 0 14114423.787747 162669.824085317 0 2126905.87537215 172668.824085317 153334.124627851
2008-05-11 5 41 11 2008 0 15549467.8074052 199494.483792265 0 2588218.1120525 209493.483792265 0
2008-05-18 5 42 18 2008 0 21965418.4861468 1281786.92678347 0 3313818.65257588 1291785.92678347 0
2008-05-25 5 43 25 2008 0 27820825.6917499 3124465.22287143 0 3402936.67327302 3134464.22287143 0
2008-06-01 6 44 1 2008 0 32944993.9080244 5202435.33183227 0 3679830.34531378 5212434.33183227 0
2008-06-08 6 45 8 2008 0 35511436.9046604 3105220.63146662 0 3955554.81356498 3115219.63146662 0
2008-06-15 6 46 15 2008 0 37233220.4646846 2927925.1320063 0 4192095.79591811 2937924.1320063 0
2008-06-22 6 47 22 2008 0 39018196.6955813 2816410.48543476 0 4360486.63930883 2826409.48543476 0
2008-06-29 6 48 29 2008 0 41160406.5960075 2380879.85006697 0 4336808.73396229 2390878.85006697 0
2008-07-06 7 49 6 2008 0 42567843.9271245 2065815.6217686 0 3372192.15410171 2075814.6217686 503507.845898294
2008-07-13 7 50 13 2008 0 244574153.544136 1625805.66274262 0 2962418.27127058 1635804.66274262 896181.728729418
2008-07-20 7 51 20 2008 0 414315725.486716 958525.9005568 0 3191552.65682931 968524.9005568 649947.343170687
2008-07-27 7 52 27 2008 0 169989685.873103 0 0 2118400.75275181 9999 1705999.24724819
2008-08-03 8 1 3 2008 0 161464386.539195 2636880.83545947 0 2043965.6013649 2646879.83545947 0
2008-08-10 8 2 10 2008 0 178690689.154723 2362664.39239606 0 1991936.5315697 2372663.39239606 0
2008-08-17 8 3 17 2008 0 209239562.763001 2156057.41408486 0 2241097.48437338 2166056.41408486 0
2008-08-24 8 4 24 2008 0 186762674.886057 2144123.66273251 0 1905603.76549948 2154122.66273251 0
2008-08-31 8 5 31 2008 0 128178884.490042 2152726.79274312 0 1436759.44307239 2162725.79274312 256440.556927608
2008-09-07 9 6 7 2008 81083.6191214119 39897050.7476086 2739543.72126475 441153.544067954 822962.455932046 2494721.72581834 181800
2008-09-14 9 7 14 2008 90444.9489400483 39848223.1938484 2559829.99400451 492990.329109589 814757.670890411 2289537.62954849 181800
2008-09-21 9 8 21 2008 103044.315047813 39148794.8993864 2376216.8379176 555299.154651357 796080.845348643 2063129.99638373 181800
2008-09-28 9 9 28 2008 112469.535399828 38482232.8165938 2112922.66805498 602130.068565876 792881.931434124 1768595.27997714 181800
2008-10-05 10 10 5 2008 150845.031292553 32941575.0207191 2387966.20790651 673606.021714784 756311.578285216 1927441.14874278 363600
2008-10-12 10 11 12 2008 157890.335527541 32033475.344784 1840769.4934402 712480.163751446 752343.036248554 1351075.26429006 363600
2008-10-19 10 12 19 2008 161484.173363372 31106170.6279279 1287049.47405999 740822.883864353 758905.916135647 776195.903045002 363600
2008-10-26 10 13 26 2008 161253.776939194 30111871.7354614 694222.575054122 765226.527271523 769407.872728477 336930.332279123 363600
2008-11-02 11 14 2 2008 0 29308277.5789876 269204.654378011 0 1633296.64365504 279203.654378011 284303.356344956
2008-11-09 11 15 9 2008 10231.0019671342 29426807.7891285 1022753.7866118 47149.1100590692 1478758.88994093 999024.57779316 3272400
2008-11-16 11 16 16 2008 11058.9563319636 28778044.7607799 396563.040485034 58632.6524309018 1423643.3475691 364123.060817928 3272400
2008-11-23 11 17 23 2008 0 28553560.9164233 337145.946769948 0 1555190.08077288 347144.946769948 3141609.91922712
2008-11-30 11 18 30 2008 0 28375134.9702851 365873.357108647 0 1611082.54769996 375872.357108647 3042517.45230004
2008-12-07 12 19 7 2008 0 27690270.0791607 1154546.04015961 0 1707598.26551189 1164545.04015961 1597817.93448811
2008-12-14 12 20 14 2008 0 26091619.9557318 468538.668762184 0 1648249.8454987 478537.668762184 1736960.9545013
2008-12-21 12 21 21 2008 0 25045256.5188634 476554.184420544 0 1667172.50079683 486553.184420544 1797832.89920317
2008-12-28 12 22 28 2008 48326.0584809209 24060531.0262627 489025.703088599 245099.946620603 1498968.0533794 347373.332805118 1454400
2009-01-04 1 23 4 2009 53454.5946294975 27632801.4425336 7597704.60170521 276304.544820254 1471157.05517975 7379178.33999921 727200
2009-01-11 1 24 11 2009 61274.0149801096 26436954.9307388 6835249.40414518 315921.891370367 1434933.30862963 6582022.79400324 727200
2009-01-18 1 25 18 2009 65152.0238114739 25039059.4929647 5942273.17401897 335285.762014267 1418963.03798573 5670387.90371376 727200
2009-01-25 1 26 25 2009 53554.9416686037 23454438.5854598 4988112.19231534 272946.274413591 1484696.12558641 4765810.59824595 727200
2009-02-01 2 27 1 2009 45580.105486619 22179322.0437538 4067973.54453418 232943.868171363 1528092.13182864 3884207.37489159 727200
2009-02-08 2 28 8 2009 37064.9796296578 21063907.8118288 4494734.46996652 161559.602255192 1486154.39774481 4368538.66053285 969600
2009-02-15 2 29 15 2009 5252.13056336852 19931564.0073706 3475661.960033 24996.3759604164 1509395.62403958 3464332.03178277 969600
2009-02-22 2 30 22 2009 0 19048051.5272501 2667806.04289515 0 1436955.86742969 2677805.04289515 939644.132570305
2009-03-01 3 31 1 2009 0 18253595.2506238 1930793.58176547 0 1405081.25456845 1940792.58176547 859318.745431555
2009-03-08 3 32 8 2009 0 17399681.5944456 1933091.03304449 0 1395312.35663975 1943090.03304449 1860587.64336025
2009-03-15 3 33 15 2009 0 15656305.1446953 258948.08979862 0 1416142.34674634 268947.08979862 1740457.65325366
2009-03-22 3 34 22 2009 0 15711109.8671394 257630.119446054 0 1541467.44153622 267629.119446054 1515832.55846378
2009-03-29 3 35 29 2009 0 15496097.2409877 205427.011458059 0 1532194.88534206 215426.011458059 1425805.11465794
2009-04-05 4 36 5 2009 0 15444149.5754677 159013.586190964 0 1566682.48638545 169012.586190964 1209817.51361455
2009-04-12 4 37 12 2009 0 16078220.5582923 173374.864367088 0 1789862.75918216 183373.864367088 926337.240817839
2009-04-19 4 38 19 2009 0 17042360.9146716 308816.830214929 0 1929640.15203982 318815.830214928 726259.84796018
2009-04-26 4 39 26 2009 0 17592564.4090925 229485.427122632 0 1879286.13028721 239484.427122632 716313.869712785
2009-05-03 5 40 3 2009 0 17342590.0553031 0 0 2574195.4979544 9999 0
2009-05-10 5 41 10 2009 0 17827135.8110354 25626.9258035888 0 2657588.76610846 35625.9258035888 0
2009-05-17 5 42 17 2009 0 19625713.8547255 189375.795624929 0 2918953.18050085 199374.795624929 0
2009-05-24 5 43 24 2009 0 22907298.5338522 494329.531716649 0 3073226.10137669 504328.531716649 0
2009-05-31 5 44 31 2009 0 27248240.3686948 1573831.31685122 0 3271912.87768821 1583830.31685122 0
2009-06-07 6 45 7 2009 0 36902459.5048408 1149763.37228094 0 2279883.48652596 1159762.37228094 0
2009-06-14 6 46 14 2009 0 227391268.770266 872417.892921322 0 3142638.22636084 882416.892921322 0
2009-06-21 6 47 21 2009 0 225294257.771871 1048425.08945899 0 3001905.1954829 1058424.08945899 0
2009-06-28 6 48 28 2009 0 277887044.844855 1221968.00318566 0 2901958.34150977 1231967.00318566 0
2009-07-05 7 49 5 2009 0 105816522.119501 1391287.29949185 0 1769106.59024819 1401286.29949185 2106593.40975181
2009-07-12 7 50 12 2009 0 95075984.9242556 723891.111339248 0 1550454.38447862 733890.111339248 2308145.61552138
2009-07-19 7 51 19 2009 0 74703789.3035711 433626.055007979 0 1386278.54244592 443625.055007979 2455221.45755408
2009-07-26 7 52 26 2009 0 78364059.8780613 0 0 1433190.52435001 9999 2391209.47564999
2009-08-02 8 1 2 2009 0 190031729.193498 2131596.4976605 0 2190159.74946458 2141595.4976605 0
2009-08-09 8 2 9 2009 0 159738232.920573 2131596.4976605 0 1882912.43230925 2141595.4976605 0
2009-08-16 8 3 16 2009 0 142593531.108797 2131970.00882956 0 1643796.00501889 2141969.00882956 0
2009-08-23 8 4 23 2009 0 110994860.381726 2131970.00882956 0 1371055.17168348 2141969.00882956 239344.828316523
2009-08-30 8 5 30 2009 0 103156697.605965 2141506.83929099 0 1250878.61269087 2151505.83929099 442321.387309127
2009-09-06 9 6 6 2009 98578.6554736803 39589091.1833858 2718675.88313285 532202.773942436 731913.226057564 2423519.44480641 181800
2009-09-13 9 7 13 2009 91558.3489486938 39527085.6592851 2731704.21622904 493729.580660206 814018.419339794 2458479.03424418 181800
2009-09-20 9 8 20 2009 116074.445061839 38732676.527304 2595165.0150752 615201.746141059 736178.253858941 2246254.25753953 181800
2009-09-27 9 9 27 2009 127055.73072577 37874474.8107036 2270704.36492437 670619.832213651 724392.167786349 1887511.0247895 181800
2009-10-04 10 10 4 2009 158713.173917736 32373165.5306024 2402642.31318971 701202.935830156 728714.664169844 1940606.12201428 363600
2009-10-11 10 11 11 2009 163373.442111257 31146877.1210844 1738920.09261282 733579.252430925 731243.947569076 1271012.02309094 363600
2009-10-18 10 12 18 2009 167724.280828872 30119091.0716425 1145443.68780244 763732.928307843 735995.871692157 676939.073892483 363600
2009-10-25 10 13 25 2009 168240.752226224 29137490.3649861 554056.62707397 792012.789743518 742621.610256482 250462.998851729 363600
2009-11-01 11 14 1 2009 39322.2727132715 28224984.8379592 98037.2227761919 188301.554480226 1381238.44551977 68078.3013569788 363600
2009-11-08 11 15 8 2009 27026.4357509416 28128744.0060756 783499.901144514 121874.083803351 1404033.91619665 706342.518725056 3272400
2009-11-15 11 16 15 2009 6593.57657611953 27488860.5216393 336996.25201145 33873.5327486773 1448402.46725132 322269.564687458 3272400
2009-11-22 11 17 22 2009 2637.63269289047 27281949.7207421 339712.498346307 13426.2142092877 1425217.78579071 339916.508387847 3271582.21420929
2009-11-29 11 18 29 2009 0 27008126.2381683 299980.419526481 0 1434255.73483069 309979.419526481 3219344.26516931
2009-12-06 12 19 6 2009 0 25962420.7674076 1077039.78004659 0 1592940.59252818 1087038.78004659 1712475.60747182
2009-12-13 12 20 13 2009 10366.6057288203 24366771.240596 461052.578306085 53625.81850176 1515914.18149824 439417.621494301 1831210.8
2009-12-20 12 21 20 2009 47648.5247648459 23347065.1018618 445752.257713347 237413.308645095 1419390.69135491 314272.151928719 1824605.4
2009-12-27 12 22 27 2009 55365.8882330185 22254794.1156367 442389.283050359 263460.640158031 1480607.35984197 293083.250587515 1454400
2010-01-03 1 23 3 2010 78195.1918784301 25048769.3882495 6355908.72458703 370076.080551486 1377385.51944851 6070377.22541848 727200
2010-01-10 1 24 10 2010 86824.4246728147 23619532.5528224 5465151.49372365 407906.1522093 1342949.0477907 5157951.00257723 727200
2010-01-17 1 25 17 2010 106151.341777888 22566472.6068729 4495296.64305314 508417.816327517 1245830.98367248 4156048.30331281 727200
2010-01-24 1 26 24 2010 94285.5488154756 21320403.3647387 3448665.49411358 464311.036523606 1293331.36347639 3143125.87972284 727200
2010-01-31 1 27 31 2010 83505.3960867769 20144681.6451498 2445718.59531606 427316.679611536 1333719.32038846 2168794.60035741 727200
2010-02-07 2 28 7 2010 76019.9217380494 18978416.9797593 2716694.58226474 330333.61004377 1317380.38995623 2511755.1209542 969600
2010-02-14 2 29 14 2010 47932.5977605864 17599138.0202698 1589125.11437578 252429.740988649 1281962.25901135 1431797.97419514 969600
2010-02-21 2 30 21 2010 16848.1134347784 16349164.6409612 520960.125473229 125428.51975046 1295641.48024954 445735.442409256 969600
2010-02-28 2 31 28 2010 284.351254580115 15825618.2299496 121648.679930706 2652.55101868999 1305095.44898131 129818.286747025 959304.55101869
2010-03-07 3 32 7 2010 0 15808801.7711265 879598.578196288 0 1298210.91883755 889597.578196288 1957689.08116245
2010-03-14 3 33 14 2010 0 15012318.9069327 124465.922810294 0 1309441.63202666 134464.922810294 1847158.36797334
2010-03-21 3 34 21 2010 0 15008182.7645145 153561.438677026 0 1314498.54542741 163560.438677026 1742801.45457259
2010-03-28 3 35 28 2010 0 15216203.1837786 220538.761173859 0 1306873.93000059 230537.761173859 1651126.06999941
2010-04-04 4 36 4 2010 0 15022374.0244878 98314.7566084937 0 1731839.29889653 108313.756608494 1044660.70110347
2010-04-11 4 37 11 2010 0 15092651.1091293 57130.6893975465 0 1782995.06771545 67129.6893975465 933204.932284545
2010-04-18 4 38 18 2010 0 16413681.0084441 455595.505802435 0 1845563.70956653 465594.505802435 810336.290433466
2010-04-25 4 39 25 2010 0 17273187.953909 661306.922986339 0 1664586.72132352 671305.922986339 931013.278676477
2010-05-02 5 40 2 2010 0 16662281.7859679 164533.844322173 0 2217188.05895094 174532.844322173 63051.9410490608
2010-05-09 5 41 9 2010 0 17166427.0361041 268277.801187826 0 1417892.93165238 278276.801187826 910587.068347621
2010-05-16 5 42 16 2010 0 19208233.5289131 163690.032797584 0 2527967.24654987 173689.032797584 0
2010-05-23 5 43 23 2010 0 20653664.0144177 370118.263325672 0 2459607.90019559 380117.263325672 0
2010-05-30 5 44 30 2010 0 22986083.5143718 993577.829606651 0 2839070.59899763 1003576.82960665 0
2010-06-06 6 45 6 2010 0 27046458.0745091 908284.884315062 0 2328006.63103704 918283.884315062 0
2010-06-13 6 46 13 2010 0 62203313.6051036 906668.480165948 0 2491598.95089982 916667.480165948 0
2010-06-20 6 47 20 2010 0 139981703.564059 1017001.20709618 0 2723299.17590934 1027000.20709618 0
2010-06-27 6 48 27 2010 0 38599727.625462 1196200.5264864 0 2703821.66214788 1206199.5264864 0
2010-07-04 7 49 4 2010 0 163497488.164351 1370418.49596044 0 2744843.15716767 1380417.49596044 1130856.84283233
2010-07-11 7 50 11 2010 0 319953104.028394 758844.058748186 0 2785547.94638825 768843.058748186 1073052.05361175
2010-07-18 7 51 18 2010 0 222992974.380336 435006.911344039 0 2511631.30280967 445005.911344039 1329868.69719033
2010-07-25 7 52 25 2010 0 82069855.822113 0 0 1463194.52775519 9999 2361205.47224481
2010-08-01 8 1 1 2010 0 187220237.063314 2195701.60868044 0 2163625.49397761 2205700.60868044 0
2010-08-08 8 2 8 2010 0 172723802.367066 2137788.304749 0 1962602.66975888 2147787.304749 0
2010-08-15 8 3 15 2010 0 146451755.801522 2131970.00882956 0 1689668.62358505 2141969.00882956 0
2010-08-22 8 4 22 2010 0 106887198.496822 2131970.00882956 0 1329848.2002514 2141969.00882956 280551.7997486
2010-08-29 8 5 29 2010 46288.3289336358 54487460.7107215 2140906.62342906 357720.108792477 862763.891207522 2018417.43844825 484800
2010-09-05 9 6 5 2010 98577.9537512139 38907530.5848373 2409626.86752276 519737.882779361 744378.117220639 2122878.21988023 181800
2010-09-12 9 7 12 2010 107525.40481001 38436685.3473488 2393174.68454015 560225.813826814 747522.186173186 2080452.21605715 181800
2010-09-19 9 8 19 2010 117527.689199854 38155889.0281209 2437795.48761554 608797.426886499 742582.573113501 2093825.94768393 181800
2010-09-26 9 9 26 2010 118826.639155929 38491295.7615127 2912793.87727577 627814.284439884 767197.715560116 2550548.08533857 181800
2010-10-03 10 10 3 2010 127764.0370394 33414787.9819307 3538840.98204039 568044.421832265 861873.178167735 3167498.96548595 363600
2010-10-10 10 11 10 2010 160669.080293476 32831904.116812 3214196.81131258 719051.524415671 745771.675584329 2740144.98297531 363600
2010-10-17 10 12 17 2010 165506.616226057 31879930.0328104 2546364.07040882 749134.567638629 750594.232361371 2052903.33275961 363600
2010-10-24 10 13 24 2010 168643.455078546 30879226.4930276 1844060.16509684 771433.483113415 763200.916886585 1337166.87571046 363600
2010-10-31 10 14 31 2010 176429.021533531 29956473.5645924 1178524.64111598 820871.04747151 748668.95252849 640120.82420385 363600
2010-11-07 11 15 7 2010 0 29087459.2450739 2511587.02246303 0 1920013.68165863 2521586.02246303 2863186.31834137
2010-11-14 11 16 14 2010 0 27466404.1116691 878656.0881884 0 1855293.40918945 888655.0881884 2884706.59081055
2010-11-21 11 17 21 2010 0 26704935.7020346 138810.601218154 0 1867659.02648296 148809.601218154 2829140.97351704
2010-11-28 11 18 28 2010 0 26739225.8181641 221451.01206978 0 1932207.40862952 231450.01206978 2721392.59137048
2010-12-05 12 19 5 2010 0 26260063.3138595 3183512.15219426 0 1970672.88626385 3193511.15219426 1334743.31373615
2010-12-12 12 20 12 2010 0 24881792.4306546 2246766.99834908 0 1580541.07069542 2256765.99834908 1804669.72930458
2010-12-19 12 21 19 2010 0 23127543.5239076 827595.337624574 0 1725129.57846513 837594.337624574 1739875.82153487
2010-12-26 12 22 26 2010 2330.47753470614 21915533.2317773 55897.7805800175 10802.0935823079 1733265.90641769 60392.431243559 1447934.09358231
2011-01-02 1 23 2 2011 0 25656307.5603458 4795453.35595425 0 2114583.0881458 4805452.35595425 342776.911854203
2011-01-09 1 24 9 2011 0 25197406.9144214 4623596.69372409 0 1872387.32455364 4633595.69372409 588332.675446358
2011-01-16 1 25 16 2011 0 25221047.4852934 4376933.73154876 0 1821368.23806533 4386932.73154875 642711.761934672
2011-01-23 1 26 23 2011 38185.5804753322 25014557.2144173 3964146.85992416 190164.991997446 1567477.40800255 3854555.07826875 727200
2011-01-30 1 27 30 2011 13668.6343443035 24085711.120049 3229374.31755574 71326.201903238 1689709.79809676 3194795.56599958 727200
2011-02-06 2 28 6 2011 0 21558861.4366466 3680856.34259601 0 2291542.28925328 3690855.34259601 309457.710746716
2011-02-13 2 29 13 2011 0 21125432.7271569 3609139.77606465 0 1828126.11261419 3619138.77606465 660673.887385815
2011-02-20 2 30 20 2011 0 20227229.7078236 3223480.67889999 0 1814171.93349824 3233479.67889999 562428.066501759
2011-02-27 2 31 27 2011 0 19359580.2580464 2968595.12993986 0 1882764.72227826 2978594.12993986 381635.277721739
2011-03-06 3 32 6 2011 0 15285099.1480859 3400188.53763399 0 3915348.32983148 3410187.53763399 0
2011-03-13 3 33 13 2011 0 14908909.1495277 3635329.46621938 0 1869596.13790361 3645328.46621938 1287003.86209639
2011-03-20 3 34 20 2011 0 13557355.0335979 2676877.21150823 0 1837778.92034565 2686876.21150823 1219521.07965435
2011-03-27 3 35 27 2011 0 12388085.7727363 1844142.55724622 0 2075261.85423129 1854141.55724622 882738.145768709
2011-04-03 4 36 3 2011 0 10008881.9455711 1130363.85536026 0 3969125.02516086 1140362.85536026 0
2011-04-10 4 37 10 2011 0 9981347.44661592 1415371.36372624 0 2000647.91381384 1425370.36372624 715552.086186164
2011-04-17 4 38 17 2011 0 9370957.05431554 910423.786305649 0 2071473.59197018 920422.786305649 584426.40802982
2011-04-24 4 39 24 2011 0 8974948.8046725 676475.455357877 0 1978216.08834339 686474.455357877 617383.911656611
2011-05-01 5 40 1 2011 0 8988126.27422337 210627.933444005 0 1474548.54474362 220626.933444005 805691.455256376
2011-05-08 5 41 8 2011 0 10286894.1706466 162297.196527274 0 2465187.77479575 172296.196527274 0
2011-05-15 5 42 15 2011 0 14099049.4726037 324961.888160131 0 3220274.31146661 334960.888160131 0
2011-05-22 5 43 22 2011 0 19580952.0381028 857992.426768293 0 3316430.14301114 867991.426768293 0
2011-05-29 5 44 29 2011 0 24114525.742947 2117836.12914653 0 3394620.10239628 2127835.12914653 0
2011-06-05 6 45 5 2011 0 29349690.6532523 911273.924127058 0 4043925.91834118 921272.924127058 0
2011-06-12 6 46 12 2011 0 33478521.1408502 1625144.16565247 0 4283727.97225865 1635143.16565247 0
2011-06-19 6 47 19 2011 0 37572121.8214196 3187413.09635732 0 4418743.10432855 3197412.09635732 0
2011-06-26 6 48 26 2011 0 40007114.4866616 2800940.14396407 0 4579460.68070448 2810939.14396407 0
2011-07-03 7 49 3 2011 0 41945798.4323582 2430754.72578591 0 4617460.78408289 2440753.72578591 0
2011-07-10 7 50 10 2011 0 43590446.2117094 2812320.80692045 0 4404862.75834578 2822319.80692045 0
2011-07-17 7 51 17 2011 0 44018111.129957 1799786.31283386 0 4563793.82494002 1809785.31283386 0
2011-07-24 7 52 24 2011 0 44007933.3892632 0 0 3652893.76479659 9999 171506.235203415
2011-08-07 8 1 7 2011 0 90081707.4425242 4149035.6511405 0 3077152.41450256 4159034.6511405 0
2011-08-14 8 2 14 2011 0 273330750.908984 3322711.81357802 0 3125643.09689048 3332710.81357802 0
2011-08-21 8 3 21 2011 0 324747105.187395 2647602.29259868 0 3336054.0795042 2657601.29259868 0
2011-08-28 8 4 28 2011 0 236402111.737562 2384384.35479795 0 2202783.05563146 2394383.35479795 0
2011-09-04 9 5 4 2011 41490.7329199897 40487716.8028856 2723176.22904696 244670.809900616 975813.190099383 2554394.12803181 484800
2011-09-11 9 6 11 2011 90531.2599799289 40242984.5641486 3011190.66764961 499690.092764389 764425.907235611 2708763.3457839 181800
2011-09-18 9 7 18 2011 87898.7959135549 40335046.4436146 2987661.30033785 485928.82023434 821819.17976566 2695321.93235922 181800
2011-09-25 9 8 25 2011 98232.4420410856 39510452.4760943 2989612.33136507 532744.128253636 818635.871746364 2662299.0783698 181800
2011-10-02 10 9 2 2011 85493.6449534933 34431525.4786702 2645041.98076622 404489.72363092 990522.27636908 2368380.25490062 181800
2011-10-09 10 10 9 2011 139590.989096662 34214800.196974 3566522.09709967 634528.477041132 795389.122958868 3124027.10254763 363600
2011-10-16 10 11 16 2011 138649.628809666 33387166.5152191 3035598.56789883 634108.792352107 830714.407647893 2592610.83655102 363600
2011-10-23 10 12 23 2011 149703.883738463 32531153.7863184 2464180.24405098 688003.534770289 811725.265229711 1982701.16608763 363600
2011-10-30 10 13 30 2011 155961.893496846 31693747.8737065 1832787.35974254 724262.296800696 810372.103199304 1329071.77273236 363600
2011-11-06 11 14 6 2011 0 30642491.6513104 1121083.09834133 0 1944978.41662917 1131082.09834133 0
2011-11-13 11 15 13 2011 0 30759356.8083894 3367021.14242557 0 1901779.47785508 3377020.14242557 2881420.52214492
2011-11-20 11 16 20 2011 0 28691103.2065298 1448005.87324849 0 1929510.21378157 1458004.87324849 2810489.78621843
2011-11-27 11 17 27 2011 0 27419882.9617699 310040.887192466 0 1883913.00423368 320039.887192466 2812886.99576632
2011-12-04 12 18 4 2011 0 27207459.0151128 160563.297793078 0 1907079.28468234 170562.297793078 2746520.71531766
2011-12-11 12 19 11 2011 0 26529570.0494267 3755125.04514807 0 1925617.17469714 3765124.04514807 1379799.02530286
2011-12-18 12 20 18 2011 0 24516987.2352544 2679785.10645001 0 1912141.15690839 2689784.10645001 1473069.64309161
2011-12-25 12 21 25 2011 0 22327726.837321 1361336.98186333 0 1907233.26842527 1371335.98186333 1557772.13157473
2012-01-01 1 22 1 2012 11339.0961553529 24756036.6194995 530416.431990738 59571.1927489624 1684496.80725104 500921.447494209 1454400
2012-01-08 1 23 8 2012 0 23812512.3797847 4659350.73900581 0 1870043.51765148 4669349.73900581 587316.48234852
2012-01-15 1 24 15 2012 0 22685612.4713739 4152203.38285911 0 1850223.33286245 4162202.38285911 610496.667137549
2012-01-22 1 25 22 2012 30620.657799691 21579100.0744255 3607113.08943822 132935.904489252 1621312.89551075 3522452.38968289 727200
2012-01-29 1 26 29 2012 11115.5780101731 20319949.6826119 2846751.51232498 49446.0473146194 1708196.35268538 2822409.11517076 727200
2012-02-05 2 27 5 2012 0 17941938.7675662 2099972.77234233 0 2225647.83448203 2109971.77234233 245152.16551797
2012-02-12 2 28 12 2012 0 17179841.0904964 4404246.89205073 0 1807506.91575669 4414245.89205073 793493.084243312
2012-02-19 2 29 19 2012 0 15986864.0105549 3706930.99149913 0 1697393.69857979 3716929.99149913 791406.301420214
2012-02-26 2 30 26 2012 0 14779741.0086197 3012228.89692406 0 1618772.48082538 3022227.89692406 757827.519174621
2012-03-04 3 31 4 2012 0 11933866.6559163 2651101.62830461 0 2310112.25952888 2661100.62830461 0
2012-03-11 3 32 11 2012 0 11948025.4770187 3138602.48753624 0 1794382.14523646 3148601.48753624 1461517.85476354
2012-03-18 3 33 18 2012 0 10576534.1550459 1833144.26992569 0 1803709.9111082 1843143.26992569 1352890.0888918
2012-03-25 3 34 25 2012 0 9439038.54648728 709379.950003523 0 1952498.4604423 719378.950003523 1104801.5395577
2012-04-01 4 35 1 2012 0 7781445.28671339 119478.956494641 0 3423628.51626811 129477.956494641 0
2012-04-08 4 36 8 2012 0 8006547.49054585 123934.886463383 0 1905284.09629211 133933.886463383 871215.903707889
2012-04-15 4 37 15 2012 0 8316802.79194463 262976.030335086 0 2588565.84545002 272975.030335086 127634.154549981
2012-04-22 4 38 22 2012 0 9434163.41051211 769743.540969368 0 4314289.33780224 779742.540969368 0
2012-04-29 4 39 29 2012 0 10378763.3312352 1418717.90930478 0 4303212.43128174 1428716.90930478 0
