"date" "month" "week" "day" "year" "shortfall_1" "shortfall_2" "shortfall_5" "shortfall_6" "shortfall_7" "shortfall_8" "shortfall_9" "shortfall_10" "shortfall_11" "NumOfLowFlowBonn" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "MaxSystemEnergy"
1998-11-01 11 14 1 1998 1190177.28317387 359640 0 0 0 0 0 0 78960.6745065677 1238505.77691857 0 12679405.0889147 0 362268.716826134
1998-11-08 11 15 8 1998 438401.061207148 3236760 0 0 0 0 0 0 79254.9708190224 0 0 37481084.8577498 0 1070888.13879285
1998-11-15 11 16 15 1998 857232.810421512 3236760 0 0 0 0 0 0 76538.4444203213 633517.995017032 0 21311485.6352471 0 608899.589578488
1998-11-22 11 17 22 1998 937432.677565934 3236760 0 0 0 0 0 0 70213.7880860119 770733.500928572 0 16994002.2851923 0 485542.922434066
1998-11-29 11 18 29 1998 874029.409567289 3236760 0 0 0 0 0 0 65728.9122914065 649547.44622857 0 17702628.6651449 0 505789.390432711
1998-12-06 12 19 6 1998 377056.325453564 1817800.38 0 0 0 0 0 0 71224.538770777 0 0 38117662.6091253 0 1089076.07454644
1998-12-13 12 20 13 1998 414802.704544373 1811266.92 0 0 0 0 0 0 67151.2492267453 0 0 39817515.340947 0 1137643.29545563
1998-12-20 12 21 20 1998 755864.517475537 1804733.46 0 0 0 0 0 0 75207.539349046 0 0 30901327.8883562 0 882895.082524463
1998-12-27 12 22 27 1998 895508.484090061 1438560 0 0 0 0 0 0 51952.2733113412 0 0 29034765.0568479 0 829564.715909939
1999-01-03 1 23 3 1999 743766.526985622 719280 0 0 0 0 0 0 55169.9136310973 0 0 34463215.9555032 0 984663.313014378
1999-01-10 1 24 10 1999 735197.389285309 719280 0 0 0 0 0 0 48496.1018658951 0 0 34880618.1750142 0 996589.090714691
1999-01-17 1 25 17 1999 658230.168330597 719280 0 0 0 0 0 0 42155.5878176622 0 0 37691953.3084291 0 1076912.9516694
1999-01-24 1 26 24 1999 704720.650490482 719280 0 0 0 0 0 0 51653.5012841277 0 0 36182268.8328331 0 1033779.10950952
1999-01-31 1 27 31 1999 778251.625896531 719280 0 0 0 0 0 0 58451.7461018288 0 0 33726167.0936214 0 963604.774103469
1999-02-07 2 28 7 1999 573469.503050745 959040 0 0 0 0 0 0 50025.4616356576 0 0 36970468.3932239 0 1056299.09694925
1999-02-14 2 29 14 1999 501677.880031291 959040 0 0 0 0 0 0 51379.9389843868 0 0 35560102.1989048 0 1016002.91996871
1999-02-21 2 30 21 1999 318711.508891893 959040 0 0 0 0 0 0 30346.324381139 0 0 38040852.1887837 0 1086881.49110811
1999-02-28 2 31 28 1999 247300.945457097 959040 0 0 0 0 0 0 12812.407237212 0 0 36617148.9090016 0 1046204.2545429
1999-03-07 3 32 7 1999 0 1789904.5542151 0 0 0 0 0 0 39679.9518884291 0 0 41842500 6399830.50125047 1443555.4457849
1999-03-14 3 33 14 1999 0 2033536.39376647 0 0 0 0 0 0 23699.2335352816 0 0 38367000 114129.040825176 1100623.60623353
1999-03-21 3 34 21 1999 0 1761358.62467624 0 0 0 0 0 0 0 0 0 34891500 7136315.48335289 1273501.37532376
1999-03-28 3 35 28 1999 0 1709337.55346888 0 0 0 0 0 0 5058.27652474756 0 0 31416000 8478459.12050301 1226222.44653112
1999-04-04 4 36 4 1999 0 1368100.95742831 0 15613.673044432 0 0 0 0 29256.4098260459 0 0 29305500 10064616.4790618 1387279.04257169
1999-04-11 4 37 11 1999 0 1718784.99893094 0 2680.12774703541 0 0 0 0 18306.0095290914 0 0 27195000 3647098.51956385 976295.001069063
1999-04-18 4 38 18 1999 0 1179766.37658915 0 0 0 0 0 0 0 0 0 25084500 13511139.3084186 1455013.62341085
1999-04-25 4 39 25 1999 0 748688.254066572 0 0 0 0 0 0 0 0 0 22974000 21399868.9505817 1825791.74593343
1999-05-02 5 40 2 1999 0 1049687.94846885 0 21930.7737507025 0 1778.65084486935 0 0 39763.5858616313 0 0 24662400 8547034.46572327 1213392.05153115
1999-05-09 5 41 9 1999 0 1108794.60188333 0 23949.0159414978 0 16769.9363780601 0 0 45521.9674718528 0 0 26350800 7554042.68835998 1202525.39811667
1999-05-16 5 42 16 1999 0 1063643.37295492 0 0 0 15629.1191743712 0 0 22525.6489243575 0 0 28039200 8312583.33435727 1295916.62704508
1999-05-23 5 43 23 1999 0 930578.845797226 0 0 0 0 0 0 0 0 0 29727600 10548067.3906066 1477221.15420277
1999-05-30 5 44 30 1999 0 904713.912500115 0 0 0 0 0 0 0 0 0 31416000 10982598.2699981 1551326.08749988
1999-06-06 6 45 6 1999 0 54757.7450178773 0 0 0 0 0 0 0 0 0 31111500 3885047.35462458 1073902.25498212
1999-06-13 6 46 13 1999 0 0 0 0 0 0 0 0 0 0 0 30807000 5040000 1847214.73341965
1999-06-20 6 47 20 1999 0 0 0 0 0 0 0 82053.2809816161 0 0 0 30502500 5040000 2252924.55065281
1999-06-27 6 48 27 1999 0 0 0 0 0 0 0 10547.032901656 13225.1643889181 0 0 30198000 5040000 2265016.04056423
1999-07-04 7 49 4 1999 0 1724399.75166209 0 0 0 0 0 0 38323.9253858043 0 0 29599500 36905407.2017995 2118300.24833791
1999-07-11 7 50 11 1999 0 1883554.33698445 0 0 0 0 0 0 44606.4373452719 0 0 29001000 32289924.2274509 1942045.66301555
1999-07-18 7 51 18 1999 0 1947894.63905009 0 0 0 0 0 0 53859.3419885046 0 0 28402500 30424055.4675473 1860605.36094991
1999-07-25 7 52 25 1999 0 2102706.90597368 0 0 0 0 0 0 60088.9949015605 0 0 27804000 25934499.7267634 1688693.09402632
1999-08-01 8 1 1 1999 0 0 0 0 0 0 0 0 62161.2288866706 0 0 30702000 19056000 1573931.49993427
1999-08-08 8 2 8 1999 0 0 0 0 0 0 0 0 63474.2433663169 0 0 33600000 19056000 1619811.01703562
1999-08-15 8 3 15 1999 0 95884.2844396143 0 4710.8339081584 0 0 0 0 67675.6281003534 0 0 36498000 15230337.9077473 1426435.71556039
1999-08-22 8 4 22 1999 0 195867.302776395 0 15267.7972983302 0 0 0 0 78148.9309884284 0 0 39396000 11261012.0797771 1409252.6972236
1999-08-29 8 5 29 1999 0 284017.321848866 0 21541.0436138273 0 0 0 0 81852.6357944408 0 0 42294000 7761456.32260003 1403902.67815113
1999-09-05 9 6 5 1999 739772.88360314 179820 0 0 0 0 0 0 84522.3715199421 0 0 17870143.0738901 0 510575.51639686
1999-09-12 9 7 12 1999 692168.38107132 179820 0 0 0 0 0 0 84507.1852587702 0 0 21046788.6625038 0 601336.81892868
1999-09-19 9 8 19 1999 706574.77842676 179820 0 0 0 0 0 0 84874.9127870508 0 0 22053052.7550634 0 630087.22157324
