"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "UpSnake" "MdlSnake"
2006-07-02 7 48 2 2006 19613413.7611195 7327300 894246.356142857 480000 5733856.35520709 3580736.85587389 8998289.55104576 3275878.72660227 1420000 2577600 4242400
2006-07-09 7 49 9 2006 19609782.3618531 7218546.15362145 1025726.7602 507303 5601832.70027065 3481921.12623396 8879586.76937185 3058592.64641818 1364298.1388698 2577600 4242400
2006-07-16 7 50 16 2006 19676923.3682804 7185966.89075214 1118452.11601429 534605 5126572.43906704 3230622.63921058 8452322.18957312 2844973.4106751 1268080.5010986 2577600 4242400
2006-07-23 7 51 23 2006 19805372.2321426 7047090.558 1230510.36784286 561908 4975000 3166000 8316000 2644356.29807344 1183000 2577600 4242400
2006-07-30 7 52 30 2006 20075520 7327300 1286876.7089 568700.5335 4975000 3165244.03891429 8180772.16695689 2449159.2715643 1183000 2577600 4242400
2006-08-06 8 1 6 2006 20075520 7327300 1349492.96842857 559046.121914286 4975000 3158269.8949 8316000 2297712.1018799 1183000 2577600 4242400
2006-08-13 8 2 13 2006 20073555.2569228 7326884.83036075 1399740.30012857 560671.712342857 4975000 3149308.31251429 8316000 2237988.92884095 1183000 2577600 4242400
2006-08-20 8 3 20 2006 19984171.1786379 7307963.39511299 1421407.03636835 570948.402471429 4975000 3133392.6793 8316000 2225373.0670838 1153931.18902286 2577600 4242400
2006-08-27 8 4 27 2006 19823512.5045032 7269913.65170199 1416955.89544626 589210 4970811.74280668 3112695.69135814 8311483.44149676 2210703.37248787 1142937.75317429 2577600 4242400
2006-09-03 9 5 3 2006 19732670.4852863 7217781.12690007 1407265.08743707 589210 4946796.44728008 3065044.8390453 8113466.74264374 2186734.89640544 1148604.08889571 2577600 4242400
2006-09-10 9 6 10 2006 19752897.7301109 7171904.36988276 1402954.31054983 589874.284294215 4957549.7839361 3006931.67668117 7820614.48705476 2163218.4926831 1145959.87767857 2577600 4242400
2006-09-17 9 7 17 2006 19630916.1293034 7083855.49149531 1400585.27671884 574945.806215477 4957177.14625833 2949913.29456595 7512985.13685201 2146073.8027586 1169379.27442143 2577600 4242400
2006-09-24 9 8 24 2006 19512073.1558167 6992871.82315903 1398687.50476777 553125.979448602 4945762.90968098 2887092.73709638 7207436.11767095 2122934.92824296 1224215.27181572 2577600 4242400
2006-10-01 10 9 1 2006 19329254.6646309 6847111.44197041 1386608.29464318 515942.967905744 4917429.59593527 2861158.58969638 6946294.42942261 2095084.57022187 1284747.20411143 2577600 4242400
2006-10-08 10 10 8 2006 19062924.715011 6542893.619527 1365248.63703912 480608.551734315 4873974.22961927 2833133.86341067 6682038.19527732 2066262.68986737 1342393.78052 2577600 4242400
2006-10-15 10 11 15 2006 18821413.3267964 6219738.98570561 1346886.14826811 444460.912277172 4827835.1049922 2809320.04696781 6435997.10909359 2044542.79014975 1376648.08828857 2577600 4242400
2006-10-22 10 12 22 2006 18630165.3375599 6015683.232 1322707.42792185 406990.297377172 4767789.10702965 2782786.89119638 6190609.63486958 2017179.21689851 1393342.7235 2577600 4242400
2006-10-29 10 13 29 2006 18427150.1201207 5904054.79401842 1296971.59483276 370392.409905744 4698654.1934394 2756257.70236781 5940690.99011484 1988789.20568305 1415697.19443286 2577600 4242400
2006-11-05 11 14 5 2006 18485211.6666482 6015683.232 1323180.98118932 560479.521591458 4787110 2848072.79479638 6131526.48991362 2116250.95311437 1420000 2577600 4242400
2006-11-12 11 15 12 2006 17956178.96 5495814.27 1231738.365 625629.751462887 4761620 2880098.1244821 6422882.15631809 2156652.74872426 1420000 2577600 4242400
2006-11-19 11 16 19 2006 17956178.96 5495814.27 1231738.365 689667.253862887 4736130 2908975.68501067 6573518.76007523 2159860 1420000 2577600 4242400
2006-11-26 11 17 26 2006 17956178.96 5495814.27 1231738.365 706486.235434316 4710640 2926848.94605352 6655190.06226094 2152420 1420000 2577600 4242400
2006-12-03 12 18 3 2006 17956178.96 5495814.27 1231738.365 750000 3855100 2937656.62339638 7044940.17042383 2144980 1420000 2577600 4242400
2006-12-10 12 19 10 2006 17412228.2703 5236470.16226987 1054709.2381018 766683 3855100 2946730.74671067 6678625.68422383 2159646.99376662 1420000 2577600 4242400
2006-12-17 12 20 17 2006 16861904.6869 4976815.20471909 896177.577809692 783365 3842721.15297457 2941900.73531067 6249715.25898117 2143522.91318094 1420000 2577600 4242400
2006-12-24 12 21 24 2006 16510621.93 4938259.271 873125.9714 800048 3831749.94504132 2938667.41841067 5788505.25036214 2135760 1420000 2577600 4242400
2006-12-31 12 22 31 2006 16443610.9562598 4892513.11683572 873125.9714 816730 3807149.16886958 2935906.16771067 5353047.73501637 2132680 1420000 2577600 4242400
2007-01-07 1 23 7 2007 16167681.3251811 4572307.46255278 851606.604069278 786576 3626465.40074319 2854962.36549078 5198756.12077886 2139664.45496501 1170000 2578080 4242400
2007-01-14 1 24 14 2007 15922085.7376986 4269783.58521517 816853.245353906 756422 3634536.88013679 2779962.37739668 4755747.5863905 2131840.43793882 1170000 2578560 4242400
2007-01-21 1 25 21 2007 15692619.6356952 3972981.90307314 744764.163053979 726268 3634058.92157455 2706004.92462258 4419536.06385386 2125218.98077672 1170000 2579040 4242400
2007-01-28 1 26 28 2007 15450062.0192443 3657609.15138367 670591.948317668 696114 3634713.95558935 2626710.40706269 4029412.77873102 2112971.06952986 1170000 2579520 4242400
2007-02-04 2 27 4 2007 15235533.8867878 3357305.16061998 586641.964878209 665960 3447118.36058937 2557173.75087271 3921900 2103600.31124033 1232823.83361714 2580000 4242400
2007-02-11 2 28 11 2007 14823399.2377078 3013943.06842735 476778.309571369 621063 3438939.03185879 2516193.13377008 3921900 2122048.38398344 1345000 2542500 4205550
2007-02-18 2 29 18 2007 14440679.4161014 2681224.49546642 368473.307274285 576165 3437141.26477128 2473104.87409438 3921900 2146922.48172793 1345000 2505000 4168700
2007-02-25 2 30 25 2007 14100946.0675091 2380997.11463067 262150 531268 3455100 2434123.77125338 3921900 2136435.78789065 1345000 2467500 4131850
2007-03-04 3 31 4 2007 13850543.0792155 2146324.15268494 153400 486370 3355100 2393420.93472278 3921900 2120833.80106782 1183000 2430000 4095000
2007-03-11 3 32 11 2007 13356330.7882767 1632655.32826796 153400 402130 3355100 2374680.64234404 4484734.36892857 2144208.25385431 1229750.8772808 2400000 4072500
2007-03-18 3 33 18 2007 13008343.3621894 1198209.63326664 153400 317890 3355100 2328945.3861418 5334539.36761429 2096973.46280297 1295724.79460621 2370000 4050000
2007-03-25 3 34 25 2007 13001853.54 1188498.596 153400 233650 3355100 2416232.21329895 6893254.90611428 2105660 1354477.06045288 2340000 4027500
2007-04-01 4 35 1 2007 13001853.54 1188498.596 153400 149410 3355100 2466398.37267038 7615016.90672856 2116620 1183000 2310000 4005000
2007-04-08 4 36 8 2007 12516429.1417429 1360069.238 153400 173308 3355100 2518296.10259895 8295349.01842856 2172550 1183000 2282500 3976880
2007-04-15 4 37 15 2007 12513125.14 1360069.238 153400 197205 3355100 2573833.50259895 8407300 2238000 1183000 2255000 3948750
2007-04-22 4 38 22 2007 12360768.6135721 1475073.23652173 153400 221103 3355100 2644951.07067038 8389943.44986745 2238000 1183000 2227500 3920630
2007-04-29 4 39 29 2007 12520030.9684578 1834072.64773601 153400 245000 3355100 2804868.65459895 8407300 2292535.26342143 1252259.56279286 2200000 3892500
2007-05-06 5 40 6 2007 12794513.1786293 2333079.35667887 258599.407628571 267000 3733446.5142 2967926.07379895 8313687.1542 2238000 1205112.77636794 2275600 3962400
2007-05-13 5 41 13 2007 13257393.4389721 3091643.13676459 408722.459642857 289000 4328586.45554286 3167718.78078231 8781827.39105927 2316080.51502445 1155973.14481366 2351200 4032300
2007-05-20 5 42 20 2007 13709078.9865721 3720999.6210503 513852.445771428 311000 4830552.82652857 3300151.40112517 9080491.64010212 2238000 1083144.7156408 2426800 4102200
2007-05-27 5 43 27 2007 14401460.7755007 4580284.08027886 666048.225428571 333000 5154680.87840162 3287587.50885722 8591026.81910966 2238000 970029.601587941 2502400 4172100
2007-06-03 6 44 3 2007 15732181.190815 5841711.421236 753400 355000 5855100 3441048.89328579 9107300 2288330.45958687 894955.969336404 2578000 4204077.12979011
2007-06-10 6 45 10 2007 16590811.6044721 6629099.00812172 753400 386250 5855100 3530614.72911436 9107300 2284784.45090297 933701.364882226 2577900 4242100
2007-06-17 6 46 17 2007 17429506.1468007 6972000 753400 417500 5715130.54323519 3535051.37759044 8981453.12903307 2238000 949962.809933654 2577800 4242200
2007-06-24 6 47 24 2007 18207458.8601007 7149500 753400 448750 5505772.84423736 3416610.96192788 8793219.12469608 2231002.32932857 972840.718976512 2577700 4242300
2007-07-01 7 48 1 2007 19163291.2745864 7327300 934028.842585714 480000 5376504.66860164 3294663.67097186 8676993.80100497 2208513.7468 1047629.24885937 2577600 4242400
2007-07-08 7 49 8 2007 19509503.8150375 7244881.61885488 1106904.29535714 507303 5163771.89806512 3206812.57261267 8531807.77045281 2167142.51627143 1080346.76296508 2577600 4242400
2007-07-15 7 50 15 2007 19670774.6947035 7242093.23442679 1296391.32134286 534605 5031541.05130164 3173048.28875669 8415464.10995037 2125063.18644286 1054464.99387937 2577600 4242400
2007-07-22 7 51 22 2007 19560998.6347855 7047090.558 1340234.482 561908 4975000 3166000 8316000 2083130.6335 1031352.54760223 2577600 4242400
2007-07-29 7 52 29 2007 20075520 7327300 1423400 579166.817757143 4975000 3166000 8295355.32791407 2040093.28697143 1004929.29081651 2577600 4242400
2007-08-05 8 1 5 2007 20075520 7327300 1423400 589210 4975000 3156419.59952857 8316000 2025434.44964286 957880.509686513 2577600 4242400
2007-08-12 8 2 12 2007 20070492.2151182 7326237.57934058 1423290.3084652 589210 4975000 3140023.99122857 8316000 2009885.03364286 920354.176537941 2577600 4242400
2007-08-19 8 3 19 2007 19986073.6696303 7308366.11203997 1421448.54314754 589210 4975000 3122232.01904286 8316000 1996801.07262857 876886.949766513 2577600 4242400
2007-08-26 8 4 26 2007 19815527.9560965 7265240.20611741 1416083.35906709 589210 4967704.51002336 3096704.80016116 8308132.64473302 1977587.97299836 836769.211196512 2577600 4242400
2007-09-02 9 5 2 2007 19716638.6055689 7207400.40891498 1405274.49863226 589210 4982359.81326175 3044818.14773635 8105053.7060461 1955996.73340217 810887.442110798 2577600 4242400
2007-09-09 9 6 9 2007 19701584.717166 7164001.13767129 1403573.77144818 574677.742717974 4969679.51194385 2985762.56019973 7734148.47504748 1929369.42785613 796273.774210799 2577600 4242400
2007-09-16 9 7 16 2007 19614924.7982323 7088268.59645439 1401341.15252317 549475.500451865 4951166.82795428 2925064.7984266 7367704.16085425 1904676.34030429 783245.89171794 2577600 4242400
2007-09-23 9 8 23 2007 19513413.8353795 7028263.57422147 1399699.49118242 529322.574594722 4912479.27339987 2865168.53931923 6996335.30593767 1882823.67277526 793375.633195083 2577600 4242400
2007-09-30 9 9 30 2007 19376251.1087046 6955066.90820841 1394322.73979598 515992.790451866 4905433.03542744 2807481.32521724 6743234.34045112 1867365.80272912 811109.409087941 2577600 4242400
2007-10-07 10 10 7 2007 19166085.1521056 6741032.37473357 1379537.96294912 503291.766751866 4881979.60583774 2788465.5511601 6490291.13843849 1846226.96972988 832331.912876513 2577600 4242400
2007-10-14 10 11 14 2007 18948381.929126 6477660.81825491 1363555.66708301 490979.503451866 4850824.20191172 2773523.82741724 6250439.66898232 1827130.51798154 829948.13145794 2577600 4242400
2007-10-21 10 12 21 2007 18825250.0084628 6259640.20638229 1354777.94573012 485726.414966153 4817049.35547229 2762993.34413153 6060804.33517851 1809165.8059481 843886.336425083 2577600 4242400
2007-10-28 10 13 28 2007 18693711.0146542 6015683.232 1336027.50456555 469734.812166152 4774440.29236965 2752587.81954581 5871810.88703914 1785803.50677962 865611.650220797 2577600 4242400
2007-11-04 11 14 4 2007 18765878.8295117 6076835.39761344 1354114.8305227 457323.375294723 4808263.87144462 2738350.2281601 5709357.97579629 1770686.48755105 881713.227475082 2577600 4242400
2007-11-11 11 15 11 2007 18252126.4923117 5495814.27 1231738.365 453968.468966152 4761620 2729456.10880296 5624458.51435343 1773248.14916533 909714.641565082 2577600 4242400
2007-11-18 11 16 18 2007 17956178.96 5495814.27 1231738.365 447326.950480438 4736130 2724985.13073153 5561369.30473914 1778326.83602248 964009.151259368 2577600 4242400
2007-11-25 11 17 25 2007 17956178.96 5495814.27 1231738.365 409743.277709009 4710640 2705447.70368867 5453776.946682 1770346.34699391 990894.069282225 2577600 4242400
2007-12-02 12 18 2 2007 17956178.96 5495814.27 1023400 750000 3855100 2706413.42080296 5792427.33469101 1793296.11142248 1029856.74152794 2577600 4242400
2007-12-09 12 19 9 2007 17407961.8232571 5140415.87212898 922199.246474657 766683 3855100 2694389.38353153 5291161.16137672 1790809.83825105 1065539.54541937 2577600 4242400
2007-12-16 12 20 16 2007 16868819.0683 4938259.271 873125.9714 783365 3855100 2680457.24674581 4806628.50303387 1789164.55696533 1106405.16015365 2577600 4242400
2007-12-23 12 21 23 2007 16592417.7742535 4938259.271 873125.9714 800048 3855100 2662094.03478867 4290438.64069101 1786460.10193676 1144586.54300365 2577600 4242400
2007-12-30 12 22 30 2007 16510621.93 4938259.271 873125.9714 816730 3852149.50673431 2640983.71490296 3921900 1777559.36380711 1181058.37182937 2577600 4242400
2008-01-06 1 23 6 2008 16267361.9304957 4630643.05747355 686388.543464944 786576 3873255.4067795 2611915.65196165 3921900 1771732.04459613 1170000 2578080 4242400
2008-01-13 1 24 13 2008 16019892.0880525 4318545.85051112 685509.74293354 756422 3877893.36182482 2577330.61089246 3921900 1762033.39825883 1170000 2578560 4242400
2008-01-20 1 25 20 2008 15766503.7689366 4013348.98174526 687012.472772921 726268 3862475.12749819 2541884.40368193 3921900 1747973.83922223 1170000 2579040 4242400
2008-01-27 1 26 27 2008 15530716.6950338 3719482.16735788 687224.692541038 696114 3844474.83225443 2514205.46224024 3921900 1741700.50845781 1170000 2579520 4242400
2008-02-03 2 27 3 2008 15303764.9654943 3425681.90368141 352314.889040476 665960 3798807.11067185 2483272.58167912 3921900 1733068.60120432 1120000 2580000 4242400
2008-02-10 2 28 10 2008 15142763.6728758 2750662.28334746 352963.622186943 621063 3766621.8081776 2458708.8447996 3921900 1734949.79226926 1120000 2542500 4205550
2008-02-17 2 29 17 2008 15005393.6113146 2173658.90538921 353400 576165 3706272.55971326 2431047.11878531 3921900 1732721.37038355 1120000 2505000 4168700
2008-02-24 2 30 24 2008 14883461.9746862 1848797.633 353400 531268 3627670 2399950 3921900 1739908.48736926 1120000 2467500 4131850
2008-03-02 3 31 2 2008 14729185.0141652 1848797.633 353400 486370 3599210 2363900 3921900 1749051.30718355 1120000 2430000 4095000
2008-03-09 3 32 9 2008 14578613.1782727 1188498.596 326876.7835 402130 3570250 2326760 3921900 1771064.87309784 1120000 2400000 4072500
2008-03-16 3 33 16 2008 14419058.2002802 1188498.596 326876.7835 317890 3541290 2289620 3921900 1796460.25779784 1120000 2370000 4050000
2008-03-23 3 34 23 2008 14254030.8246163 1188498.596 326876.7835 233650 3512340 2252480 3921900 1809915.14449784 1120000 2340000 4027500
2008-03-30 3 35 30 2008 14083985.2662382 1188498.596 326876.7835 149410 3483380 2215340 3921900 1809684.07834069 1120000 2310000 4005000
2008-04-06 4 36 6 2008 13957026.4220135 1219197.7833 277686.5879 144000 3480010 2190962.90267143 3921900 1822615.32858355 1120000 2282500 3976880
2008-04-13 4 37 13 2008 13865841.4684745 1323311.19858571 277686.5879 197205 3476630 2214762.34287143 3921900 1892097.33272641 1120000 2255000 3948750
2008-04-20 4 38 20 2008 13750297.5023213 1383139.64728571 288934.904371429 221103 3473260 2236032.857 3921900 1941203.13488355 1120000 2227500 3920630
2008-04-27 4 39 27 2008 13669170.7323966 1466185.184 300099.8625 245000 3469890 2289067.11605714 3921900 1967950 1120000 2200000 3892500
2008-05-04 5 40 4 2008 13709703.5906361 1735279.78577143 348619.590585714 267000 3648673.50335714 2408738.08122857 3921900 2095185.74172857 1183000 2275600 3962400
2008-05-11 5 41 11 2008 13944885.2979218 2184840.53547143 416499.983285714 289000 3888075.86051429 2565541.61501428 3921900 2244184.20472245 1281652.20637755 2351200 4032300
2008-05-18 5 42 18 2008 14644322.2947218 3302599.09044286 553400 311000 4619109.37984286 2938640.72461428 6421643.5428 2638738.34129388 1420000 2426800 4102200
2008-05-25 5 43 25 2008 15315381.7657932 4297580.76398572 553400 333000 5170438.40427143 3176002.95047143 8177762.64755714 2968863.37545102 1420000 2502400 4172100
2008-06-01 6 44 1 2008 16062350.6719075 5241478.13088572 553400 355000 5756779.66635714 3420408.48337143 9107300 3274008.57043673 1420000 2578000 4242000
2008-06-08 6 45 8 2008 16610770.1210789 5914829.99492859 553400 386250 5855100 3576349.20708571 9107300 3467950 1420000 2577900 4242100
2008-06-15 6 46 15 2008 17137676.8391361 6553354.08415715 553400 417500 5855100 3647000 9107300 3467950 1420000 2577800 4242200
2008-06-22 6 47 22 2008 17821747.8827789 7149500 553400 448750 5855100 3647000 9107300 3467950 1420000 2577700 4242300
2008-06-29 6 48 29 2008 18934954.8708218 7327000 553400 480000 5855100 3647000 9107300 3467950 1420000 2577600 4242400
2008-07-06 7 49 6 2008 19469638.6130086 7259332.63380929 669443.045928571 507303 5827508.89582802 3647000 9083905.16925374 3466139.975875 1420000 2577600 4242400
2008-07-13 7 50 13 2008 19583655.4934897 7173786.20470562 754117.491214285 534605 5554894.30205432 3482928.93908434 8837384.34406952 3298703.5430831 1411657.27536857 2577600 4242400
2008-07-20 7 51 20 2008 19812580.3861403 7139260.04123948 847511.2769 561908 5071107.86832757 3212156.14564443 8414825.50740354 3106612.59076941 1383980.7917394 2577600 4242400
2008-07-27 7 52 27 2008 20075520 7327300 931021.424457143 589210 4975000 3166000 8316000 2922713.00192048 1329872.94138834 2577600 4242400
2008-08-03 8 1 3 2008 20075520 7327300 998723.304728571 589210 4975000 3166000 8316000 2712155.4537513 1207031.95894323 2577600 4242400
2008-08-10 8 2 10 2008 20075520 7327300 1078214.93917143 589210 4975000 3166000 8316000 2452573.10301708 1178873.36300466 2577600 4242400
2008-08-17 8 3 17 2008 20075520 7327300 1183870.54522857 589210 4975000 3166000 8316000 2252344.89440848 1146785.1134718 2577600 4242400
2008-08-24 8 4 24 2008 20075520 7327300 1272853.09045714 589210 4975000 3166000 8316000 2238000 1110839.40870466 2577600 4242400
2008-08-31 8 5 31 2008 19948002.2759026 7300307.20676856 1318472.98331429 589210 4973699.25585623 3161891.9972 8316000 2229671.14256679 1126778.53964894 2577600 4242400
2008-09-07 9 6 7 2008 19893550.3907198 7198445.84885429 1339242.21929906 581858.398742858 5000233.27008848 3124062.21333755 8205730.01567343 2213003.26699327 1122007.05532466 2577600 4242400
2008-09-14 9 7 14 2008 19871443.2154665 7159629.86450773 1356785.61476272 559353.075771429 4983059.88720088 3077878.03931054 7911869.60463536 2195463.5811048 1122895.4067218 2577600 4242400
2008-09-21 9 8 21 2008 19827364.7528323 7108716.42588642 1371969.90309072 549212.713685715 4978552.70940795 3038869.21280263 7616056.01698606 2185826.53912343 1144319.03451323 2577600 4242400
2008-09-28 9 9 28 2008 19749403.7375011 7036747.77517917 1372909.32306096 534020.449871429 4952455.03961991 2990813.01928995 7320245.37668234 2165042.83197754 1167240.77827466 2577600 4242400
2008-10-05 10 10 5 2008 19578209.1843843 6754643.443524 1371443.91267224 533981.907771429 4933599.972709 2979397.90774709 7173625.8814871 2146393.78943912 1191188.77015323 2577600 4242400
2008-10-12 10 11 12 2008 19389202.494276 6528262.40358111 1364738.18160333 511946.667528571 4889635.60012429 2966378.16781852 6933886.79053578 2121308.25983001 1218633.22546609 2577600 4242400
2008-10-19 10 12 19 2008 19214706.2458179 6268107.22382852 1358096.65192481 486785.476314286 4848295.54775853 2951466.19614709 6756451.87676454 2097479.25461966 1222221.27982466 2577600 4242400
2008-10-26 10 13 26 2008 19049701.5162573 6015683.232 1342055.94518946 469994.534528572 4798683.93595468 2934152.24057566 6513350.72340828 2069652.79627204 1227632.34277323 2577600 4242400
2008-11-02 11 14 2 2008 19130196.5684509 6015683.232 1359077.5 475880.621585715 4787110 2918528.20266138 6462458.16266542 2073819.08627204 1255574.45106752 2577600 4242400
2008-11-09 11 15 9 2008 19107175.3583369 5495814.27 1231738.365 494121.75217143 4761620 2943771.61006138 6447548.93357066 2132665.63383558 1286659.76653466 2577600 4242400
2008-11-16 11 16 16 2008 19064684.39268 5495814.27 1231738.365 493490.152114286 4736130 2961761.46244709 6523272.041569 2148322.66256283 1312698.93234037 2577600 4242400
2008-11-23 11 17 23 2008 18981869.4528802 5495814.27 1231738.365 469709.457014286 4710640 2957520.56706138 6519561.28264043 2152092.25827711 1327802.62511895 2577600 4242400
2008-11-30 11 18 30 2008 18906236.6631233 5495814.27 1231738.365 461756.863914287 4685160 2948348.76170424 6490515.36009757 2144980 1339278.35030752 2577600 4242400
2008-12-07 12 19 7 2008 18695589.915981 4938259.271 873125.9714 766683 3855100 2935602.74083281 6787864.58964043 2141910 1351153.74498895 2577600 4242400
2008-12-14 12 20 14 2008 18449700.8484958 4938259.271 873125.9714 755984.621642857 3855100 2907040.51878995 6237284.85495472 2135563.89142857 1366149.14022752 2577600 4242400
2008-12-21 12 21 21 2008 18218648.1472963 4938259.271 873125.9714 751538.145228571 3855100 2885041.60370424 5692770.57589758 2135564.89142857 1385896.7346618 2577600 4242400
2008-12-28 12 22 28 2008 18007739.5819254 4938259.271 873125.9714 769681.424914284 3825599.4174739 2867104.83810424 5156452.30545882 2132680 1416236.85991323 2577600 4242400
2009-01-04 1 23 4 2009 17651202.2335203 4796057.90877226 774526.666347051 786576 3843900.8534701 2823527.36922008 4882806.85574395 2210672.74647755 1170000 2578080 4242400
2009-01-11 1 24 11 2009 17281999.7584527 4604607.98895058 770448.091252297 756422 3849742.73609313 2768492.19685262 4634541.98578275 2233527.97020596 1170000 2578560 4242400
2009-01-18 1 25 18 2009 16908497.5665619 4381238.88947517 763328.34923034 726268 3839784.48590946 2698863.39825436 4184140.52852926 2222354.98438223 1170000 2579040 4242400
2009-01-25 1 26 25 2009 16551295.7205467 4167393.63452412 756002.387265225 692492.592371429 3821620.4672947 2633176.82492318 3921900 2200957.6820165 1170000 2579520 4242400
2009-02-01 2 27 1 2009 16212632.7173111 3946982.70354647 548716.50269652 665960 3807046.48612983 2574558.59459555 3921900 2179864.60189427 1170000 2580000 4242400
2009-02-08 2 28 8 2009 15893586.7277842 3470280.59198548 542027.474414201 621063 3790034.67512071 2520272.80472519 3921900 2159278.9265135 1170000 2542500 4205550
2009-02-15 2 29 15 2009 15615804.8083227 3032048.30494212 538148.968475724 576165 3771665.04281169 2474788.13493252 3921900 2139003.29281177 1170000 2505000 4168700
2009-02-22 2 30 22 2009 15377428.1585814 2646175.10218606 533416.539479098 531268 3742236.96613494 2432242.01378127 3921900 2142050.31423444 1170000 2467500 4131850
2009-03-01 3 31 1 2009 15178286.5141335 2316349.14426303 529259.598081111 486370 3698410.12438948 2389387.91002825 3921900 2141332.70302282 1183000 2430000 4095000
2009-03-08 3 32 8 2009 14951065.4202712 1237345.78396841 335722.400236145 402130 3576877.93510568 2328321.86929395 3921900 2087069.67073772 1183000 2400000 4072500
2009-03-15 3 33 15 2009 14940700.97 1188498.596 326876.7835 317890 3541290 2289620 3921900 2094700 1183000 2370000 4050000
2009-03-22 3 34 22 2009 14940700.97 1188498.596 326876.7835 233650 3512340 2252480 3921900 2105660 1183000 2340000 4027500
2009-03-29 3 35 29 2009 14940700.97 1188498.596 326876.7835 149410 3483380 2215340 3921900 2116620 1183000 2310000 4005000
2009-04-05 4 36 5 2009 14959731.8948857 1265509.85768571 277686.5879 164221.708485714 3480010 2226472.99165714 3921900 2146920 1183000 2282500 3976880
2009-04-12 4 37 12 2009 14990486.2 1360069.238 277686.5879 197205 3476630 2282960.47447143 3964936.40971429 2177210 1183000 2255000 3948750
2009-04-19 4 38 19 2009 15044192.1724 1466185.184 300099.8625 221103 3473260 2410136.89552857 4383984.45745715 2207510 1295000 2227500 3920630
2009-04-26 4 39 26 2009 15082901.1173286 1466185.184 300099.8625 245000 3469890 2473996.94164286 4890776.33078572 2237810 1286953.85415164 2200000 3892500
2009-05-03 5 40 3 2009 15162261.3091857 1721411.35354286 337706.530785714 267000 3575969.35814286 2552861.94911429 4290173.25698572 2302045.05310316 1339192.58749134 2275600 3962400
2009-05-10 5 41 10 2009 15274804.9780429 2028112.5736 383090.390542857 289000 3710315.16761429 2638841.6686 3963403.34475714 2353018.62978708 1359941.71487885 2351200 4032300
2009-05-17 5 42 17 2009 15481565.5232286 2470302.74347143 459987.644357143 311000 3971722.1568 2824857.76958571 4170048.40381429 2569615.70978708 1420000 2426800 4102200
2009-05-24 5 43 24 2009 15851988.2464 3120229.80994286 553400 333000 4381540.41215714 3095891.40641429 4938425.73702857 2823105.35835851 1420000 2502400 4172100
2009-05-31 5 44 31 2009 16437998.4460857 3922582.68875715 553400 355000 4908030.42388571 3334570.6573 6122614.82229999 3055371.86264422 1420000 2578000 4242000
2009-06-07 6 45 7 2009 16947244.3345429 4528125.61507143 553400 386250 5205087.13593252 3414823.94484564 7508861.67258571 3182911.07550137 1420000 2577900 4242100
2009-06-14 6 46 14 2009 17745015.8943571 5330434.85751429 553400 417500 5151548.7168349 3270199.68829537 8401841.17255463 3275144.49692994 1420000 2577800 4242200
2009-06-21 6 47 21 2009 18353336.1806714 5918963.56591429 553400 448750 5156439.85237684 3236670.44142287 8578103.94437764 3321361.38121565 1420000 2577700 4242300
2009-06-28 6 48 28 2009 18802641.5625571 6343961.00544286 553400 480000 4975000 3166000 8316000 3302561.83395853 1420000 2577600 4242400
2009-07-05 7 49 5 2009 18776164.6842714 6812035.47745715 655901.886485714 507303 4975000 3166000 8316000 3173247.06600823 1420000 2577600 4242400
2009-07-12 7 50 12 2009 19070161.9018995 7047090.558 758346.2523 534605 4975000 3166000 8316000 2989860.96551466 1376025.93592214 2577600 4242400
2009-07-19 7 51 19 2009 19534541.1093997 7047090.558 847033.260285714 561908 4975000 3166000 8296944.14282857 2806064.02576204 1289502.7034319 2577600 4242400
2009-07-26 7 52 26 2009 20075520 7327300 949366.5517 589210 4975000 3166000 8316000 2623180.12743419 1183000 2577600 4242400
2009-08-02 8 1 2 2009 20075520 7327300 1028076.6984 589210 4975000 3166000 8316000 2463406.25146554 1183000 2577600 4242400
2009-08-09 8 2 9 2009 20075520 7327300 1101604.03425714 589210 4975000 3166000 8316000 2337307.56637438 1183000 2577600 4242400
2009-08-16 8 3 16 2009 20075520 7327300 1160796.8221 589210 4975000 3166000 8316000 2238000 1153469.63522143 2577600 4242400
2009-08-23 8 4 23 2009 19955349.9709573 7301862.55771875 1210599.8562 569905.999914285 4975000 3160537.28621429 8316000 2222133.22857143 1113075.99577571 2577600 4242400
2009-08-30 8 5 30 2009 19854424.0887564 7280498.69250526 1272131.15685714 548447.949857143 4972744.71185243 3147483.82727143 8316000 2206464.80428571 1097928.57571428 2577600 4242400
2009-09-06 9 6 6 2009 19853163.5499947 7180859.71637448 1300111.04693533 523709.238057143 4988264.3755081 3095676.11362435 8142692.28697456 2180526.08233409 1109192.86284857 2577600 4242400
2009-09-13 9 7 13 2009 19878311.3707553 7188041.47684649 1335520.58687179 500670.361271429 4966655.8741272 3042889.36844628 7871457.3114855 2155355.16045841 1119817.67879428 2577600 4242400
2009-09-20 9 8 20 2009 19847375.0271593 7143103.03259704 1357366.02870446 468543.218400001 4960859.42562458 2981120.33886417 7584784.79858743 2129843.672664 1128867.02338429 2577600 4242400
