"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLES" "BONNE"
1997-10-12 10 11 12 1997 340119.730157143 548992.487585715 727205.41197143 39673.3955142857 105379.853528571 21400.334042858 161824.160771429 16492.5649285714 61251.8396571428 134334.827914286 142115.986328571 180242.274128571 176487.562714286 1178476.48768572 1201722.77282858 1238522.11824286 1259015.34504286 1292887.08662858 1291215.02021429 1302879.81568572 73682.3041634548 146367.108523624 187485.653314286 187485.653314286 195330.282814286 27919.3438285714 368990.140271429 369101.214671428 345437.417057143 332842.373485715 1603970.77854286 1664337.73147143 1740149.97641429 1776850.14825715
1997-10-19 10 12 19 1997 233756.0748 454425.617571076 585215.723571076 32320.6669285714 94764.3144428571 62611.901822378 180771.342133939 15342.1515 60575.4759 129096.479871428 136548.382028571 163561.279414285 157852.848642857 1135899.75821527 1190637.55422121 1232863.67746407 1259973.76494978 1291512.9441355 1295247.8208355 1315005.1797355 63856.0906196977 166229.801160079 178601.684785714 178601.684785714 186093.256371429 23254.2190285714 352254.578607212 353252.264735784 325630.471371429 302632.120157143 1721872.69040693 1804240.30842121 1889593.0509355 1929454.8762355
1997-10-26 10 13 26 1997 199985.490257143 433081.474600248 558254.389514533 30985.7906571429 95188.7773285714 116120.586102195 234614.426631251 24478.0209 56192.0040428571 122967.553157143 129864.083314286 196405.5828 183265.084585714 1185646.01034298 1246989.0488321 1284325.91500352 1305572.86094638 1358085.26701781 1355590.05996067 1371313.03797495 51473.7383353258 120356.047070915 176816.5605 176816.5605 185972.264614286 55380.5057571429 396843.952158356 389848.248429784 357740.890328571 365034.114771428 1679483.01036067 1742605.00510353 1834447.6661321 1898249.99157495
1997-11-02 11 14 2 1997 171362.014071429 198616.96607828 322712.856006852 28907.1126 87373.8999 406870.232437089 517314.514940651 23728.2687 62519.2779 157057.4766 163985.7423 212281.288114285 208498.8081 1146546.2158166 1136972.72068782 1185770.08477354 1222819.34758782 1293718.53380211 1295426.30270211 1309019.03240211 58936.0715326083 114386.789894174 158273.086114286 158273.086114286 169888.2948 49114.7195142857 399612.112498516 404580.708427087 385178.2506 371163.041485714 1790810.19281639 1905847.56873068 2009132.87643068 2063674.37377353
1997-11-09 11 15 9 1997 122618.203714286 763749.665536108 874671.338236108 24440.3349428571 72027.7814571429 356490.167759294 533625.92272297 18158.6809285714 61400.6000142857 143266.399757143 152549.046042857 192726.2433 188892.193028571 2408553.61677178 2601247.89440642 2647474.67952071 2675628.07297785 2717766.92347785 2719665.10563499 2740122.62994928 57736.6894739732 86138.0702355055 142573.909757143 142573.909757143 153675.399342857 34960.6674 406961.633889142 409331.882246284 329389.149728571 315760.717542857 3121246.66494928 3222746.84836356 3316144.55099214 3357138.93847785
1997-11-16 11 16 16 1997 127027.4607 685760.962957143 785220.154271429 23450.5827 58565.9608714286 297924.863689134 447731.381145526 18390.7470857143 58435.3102285715 126297.801685714 134995.3239 174525.909471429 169267.726714286 2038347.84902828 2115499.28861909 2152681.44401909 2171230.86881909 2199610.37801909 2199580.62594766 2226186.91169052 50960.2883081656 76744.952077207 256685.004514286 256685.004514286 267776.576742857 44342.4872571429 514490.411688746 514585.618317317 430627.514914286 428033.134285714 2665801.53564766 2752201.55107623 2846271.65051909 2891625.7082048
1997-11-23 11 17 23 1997 91747.4544 676932.531628571 768495.523185714 21530.5823571429 64732.5735428571 240420.765347047 361416.556625659 13951.7380285714 58012.8308142857 131058.133114285 139719.952842857 179093.844171428 180684.588257143 1733624.73102509 1736037.31036794 1771819.13493937 1788333.51805366 1814670.05168223 1814854.51452509 1825926.25203937 48177.867506786 70991.7546707346 354291.633514286 354291.633514286 362616.2631 49205.9592 612064.647163713 610588.944420856 535930.013057143 531564.392442857 2382089.65713937 2485388.84913937 2572280.76548223 2623216.31176794
1997-11-30 11 18 30 1997 91781.1734142857 462877.750157146 547504.542128574 19057.1934857143 57179.5143428571 93602.3262142861 172094.241057143 9090.24955714286 60087.5419285715 126829.372028572 134283.257657143 163468.056257143 170239.319657143 997571.209628575 1029501.09962858 1062976.14692857 1079663.09205715 1105343.09664286 1106386.40261429 1120762.60352857 50466.6091831411 77273.6625901788 292560.052242857 292560.052242857 301106.830628571 33504.7993714286 468785.536928571 470628.181885714 441685.368128571 438900.574242857 1625270.46221429 1702310.47597143 1790684.04547143 1793484.70712857
1997-12-07 12 19 7 1997 50665.7941714286 628008.84217457 706223.071017427 20169.9209571429 48111.0829714286 877990.587071429 1080806.25901988 12716.0353285714 55916.3015142857 112845.898457143 119272.345885714 142679.292214285 164027.087142858 2165403.8097968 2014120.16120165 2042136.69513022 2055725.45788736 2075695.04823022 2076143.31277307 2098330.42417307 56774.836453349 72634.3187182957 266390.130214286 266390.130214286 276448.313828571 31279.3444285714 425074.982173883 424987.709431026 406175.279142857 404011.311814285 2553344.72030165 2617986.05415879 2705203.25981594 2697376.48155879
1997-12-14 12 20 14 1997 83976.2133428571 664508.0666 738785.104657143 18801.3256714286 59529.9279857143 68068.7724857143 274682.966775468 14120.3331 57842.2522714286 119423.089714286 125490.528814286 159556.6506 166167.252814286 1476876.20583241 1931935.54264262 1955645.96009977 1966253.56529977 1984590.75865691 1984071.08914263 2007035.72134263 53597.9713628052 67532.5844671472 251323.681242857 251323.681242857 260479.385357143 38975.2135714286 432762.028116814 430881.697202528 407811.643071429 401276.104714286 2433273.81398549 2504081.76051406 2593581.94178549 2600770.04224263
1997-12-21 12 21 21 1997 75100.1787 488885.470454002 560157.549296859 18805.2926142857 52744.4722285714 63719.019642857 221144.22881894 10234.7125714286 56733.4917428572 112607.881885714 118526.560628571 141298.7961 172389.402685714 1209707.44524222 1691121.10302793 1715993.83474222 1727618.96078507 1744647.06299936 1745285.74079936 1772167.72907079 53458.4503424668 64280.2922300028 252271.780585714 252271.780585714 261369.964028571 32358.3528857143 420675.778352161 422573.960509303 394310.153057142 385037.424128571 2219375.08165651 2293336.74775651 2378592.30017079 2378128.16785651
1997-12-28 12 22 28 1997 68068.7724857143 104661.836871427 175670.114014284 17964.3007285714 60535.548 73362.8230142856 136100.0243 13483.6387714286 57957.2936142857 114617.138442857 119068.048328571 163210.204971428 162351.053785715 543410.777699998 1006867.06864286 1032634.34597143 1049358.97705714 1070367.90642857 1070018.81545714 1094713.03474286 52299.3335165653 61883.3075232951 280825.835271429 280825.835271429 293268.151542857 33943.1465571429 451088.675042857 449948.178971429 428354.456657143 426954.125828571 1548182.20662857 1598348.166 1681437.76761428 1705763.06121428
1998-01-04 1 23 4 1998 38594.3870571429 255243.000320044 320025.160648616 17295.8708571429 45582.1569 28825.2611005599 105107.475292557 10782.1506857143 60369.1948714286 120678.627128571 124508.710457143 160994.667385715 231334.352421466 975921.228117059 1400986.47960277 1424619.5416742 1444142.85094563 1466474.75575992 1467006.32610277 1492882.69435992 59214.7371560009 66349.4218289348 292099.886957143 342099.886957143 356493.939114286 31438.0221428571 513290.740902176 514923.13788789 503925.3704 501370.6592 2054997.16605991 2103264.9432742 2186070.9084742 2257019.6814742
1998-01-11 1 24 11 1998 31977.5263714286 263542.596220735 327676.161392164 14983.1431714286 41075.7098142857 27687.2099520187 140220.026248375 9883.63812857143 55908.3676285715 96085.5648857144 99050.8546714287 144145.0776 227820.546406932 1026913.05463284 1470232.14184127 1487762.06232699 1501715.78382699 1519154.46462699 1518900.58028413 1548922.40382699 63591.5589703615 74126.6431491191 369320.396614286 419320.396614286 431477.093 31182.1543285714 580673.68073906 578295.498496203 564627.529999999 562596.455257142 2142304.31912698 2191264.32786984 2290066.99014127 2393871.96735556
1998-01-18 1 25 18 1998 48047.6118857143 302142.630696446 373617.023625018 16008.5979 59246.2915714286 64668.3002117841 208322.597507235 10466.7787285714 59982.4179428571 128666.066571429 132182.761414286 168270.040585715 252900.342358305 1223165.49852052 1590600.17242354 1616085.79680925 1630662.32833782 1647898.69505211 1647285.80238068 1676778.03905211 62126.1366861394 81864.1997319699 382552.134514286 432552.134514286 450189.162457143 44612.2393714286 654070.547324831 652793.191724831 651465.892614285 651531.347171428 2364418.48358068 2504538.83918068 2615178.85893783 2774638.0609664
1998-01-25 1 26 25 1998 61287.2836714286 304619.919234344 375911.832791487 12148.7625 58076.0434285714 76645.787740554 228549.613119575 11030.0846142857 58617.7896 116562.923914286 120512.015528571 153092.517214286 257960.418568546 1314670.65863304 1616580.26976013 1648242.42417442 1663007.38548871 1679295.65286013 1679212.34706013 1706522.76516013 61478.103093842 89807.648821875 360458.246271429 410458.24627143 431609.985585715 59803.6470428571 685325.156678938 683736.396064653 679399.120742857 673317.797342857 2423691.14884585 2595602.58450299 2701434.66951728 2859156.35057442
1998-02-01 2 27 1 1998 62550.7549714286 264092.877038405 335747.765866977 9451.24135714286 48055.5457714286 91506.9135713508 225884.236239336 8544.79491428571 60226.3849285714 109378.7904 114720.278957143 160221.113528571 237196.62700301 1169695.71656674 1520824.34964359 1552657.08260074 1569482.87072931 1586871.96474359 1586804.52671502 1616090.48235788 59313.960415258 76437.5937487272 355850.642142857 405850.642142857 427531.968328571 55983.4810714286 670268.200443379 670053.985529093 651672.173642857 639594.816114285 2292724.64392931 2428237.39540074 2536731.29907217 2584917.75395788
1998-02-08 2 28 8 1998 65777.8629857143 284178.316889301 358445.4375893 9762.64637142857 54690.2577 63896.8529646027 225742.396774242 9552.3984 59294.1533571429 108210.525728571 113609.534957143 171308.718814286 221357.972536326 1413443.46117858 1680229.05762738 1712815.50972738 1731477.99239881 1751858.16132738 1751300.80585595 1787173.8701131 49378.259858697 100143.62223662 422195.35137143 459695.35137143 483522.793642858 63028.7715857143 729946.447741772 729964.298984629 707682.833671429 702849.1138 2528173.07337024 2644356.89577024 2743948.97967024 2796364.19564167
1998-02-15 2 29 15 1998 65646.9538714286 265289.557481738 340923.289996024 10373.5555714286 53466.4558285714 71120.256142798 263810.787888063 8739.17511428571 59296.1368285714 107216.806542857 112845.898457143 157523.592385714 218039.580019778 1350839.75507797 1551914.38880414 1585240.675747 1604954.39827557 1626241.013647 1626014.89790414 1653357.051547 48660.8642100268 102850.887414096 388468.4032 425968.4032 444480.142042857 53043.9764142857 665386.416862614 665447.9044769 641456.706142857 629175.051057143 2334320.54160414 2440438.24650414 2542825.041647 2600417.118047
1998-02-22 2 30 22 1998 64397.3668714286 252542.609742036 331141.632042036 10173.2249571429 54626.7866142857 76050.5298408247 239470.952826539 7918.01794285714 59516.3021571429 106931.186657143 112601.931471429 154457.145557143 214210.524329142 1245792.11049808 1452477.02231237 1487039.01195523 1508270.09012666 1530649.59825523 1531151.41652666 1557446.29725523 48237.1603064121 100968.862128542 392127.907985714 429627.907985714 448322.1262 53666.7864428571 669459.991647823 670550.900933537 648085.467657143 629974.390042857 2249199.8718838 2363098.73519809 2463472.30684094 2515647.52276951
1998-03-01 3 31 1 1998 61608.6060428571 230945.015171078 309631.310213935 9931.24144285714 46448.9339142857 81512.0310954833 240338.734252626 8643.96848571429 61938.1207714286 113571.849 117544.742271429 160473.0144 201817.511589995 1075138.3687651 1351352.87150796 1384730.72870796 1398904.61553653 1417648.42053653 1417832.88337939 1450280.49247939 45048.3451923819 92394.195894259 381899.145828571 419399.145828571 434390.222885714 47264.1406714286 648576.595080965 648515.107466678 622597.859800001 624981.992457143 2118117.36862224 2187128.29003653 2291966.6558651 2383628.82099367
1998-03-08 3 32 8 1998 60602.9860285714 435295.806223787 516040.944609502 10074.0513857143 37767.2794714286 163864.938475429 218013.708475429 8762.97677142857 61212.1702285715 110854.493142857 114890.8575 153152.021357143 213347.059334088 1838741.50358347 2182249.62578347 2213717.39999776 2225675.74924061 2245006.66178347 2244602.03361204 2270958.4019549 27808.6715465194 64983.8417369067 387843.530957143 406593.530957143 421703.6163 50759.0173285714 663443.032396584 661292.949368013 611263.980728571 612876.542999999 2910127.84221204 2984394.96291204 3083729.19552632 3161209.53994061
1998-03-15 3 33 15 1998 57754.7210571429 482096.415743629 585643.541672201 12468.1014 50832.4057714286 201891.819162901 277717.948405758 12483.9691714286 63209.5259571429 123735.1566 128374.496271429 183743.1012 208384.367987785 1905068.99494814 2117078.603791 2153066.709391 2171798.61356243 2205366.88401957 2204402.91690528 2231138.128291 28271.8707832362 72300.1463351492 461479.907742857 480229.907742857 503079.4986 74148.1124142857 834021.755097332 829880.266754475 766524.173742857 763257.3963 3013837.51153385 3138211.08746243 3235865.31977671 3316108.639891
1998-03-22 3 34 22 1998 81094.2293571429 403422.460836348 559079.348136348 17083.6394142857 72616.8724714286 253193.228184551 363196.553613122 46083.9751714286 74643.7802714284 174283.467485714 188873.883314285 309226.962657142 327397.544414285 1995444.25798886 1751468.12817457 1795981.19397457 1819681.69407457 1868871.78550314 1864313.76816028 1891937.574746 33006.712289543 100096.972034319 621857.457042857 640607.457042857 700797.881014286 145991.431028571 1360124.68478452 1348721.70754167 1219309.04798572 1222905.08168572 3076486.285946 3285770.29026028 3383908.48960314 3493542.889346
1998-03-29 3 35 29 1998 72176.5418142857 240377.471763888 324784.098406745 15490.9118571429 59494.2255 158966.634785714 257465.825928571 35829.4278857143 85320.8069714287 198571.075128572 212637.8545 295501.340371429 349650.110371429 1305028.68133532 1157036.70089246 1207280.0156496 1238261.83936389 1282566.64066389 1285474.40977818 1313685.32390675 102890.272333689 174096.893365271 461271.643242857 480021.643242857 511427.929842857 97261.5049714286 958171.813228571 965300.409542857 900700.065471429 890629.981028572 2406389.39060675 2558656.52523532 2677684.64566389 2771619.8690496
1998-04-05 4 36 5 1998 109158.3666 230166.796539013 367111.61438187 22300.1692714286 75157.6993714286 154548.208814286 261681.451085714 42245.9579571429 103066.925842857 233109.263114286 246535.381214286 329464.321642857 342194.241271428 1039873.11669615 1151027.38729899 1208613.51328471 1229953.68238471 1267776.49905614 1265894.18467042 1287966.25472757 44076.3270497436 141977.965350379 507258.427757142 526008.427757142 547457.687785713 114870.764314286 989406.784957142 987986.619414285 949108.668599999 971821.399928573 2258831.62142757 2348460.72834186 2443703.059399 2498095.79638471
1998-04-12 4 37 12 1998 91719.6858 217022.331381771 334078.881210343 19277.3588142857 64823.8132285714 134285.147342857 236340.702757143 32271.0801428571 93308.2464142859 216892.400714286 228908.270628572 293077.538285714 327956.883357143 1101706.5907532 1146297.90638177 1201652.62701035 1226870.4827532 1263495.28268177 1265145.53091035 1296950.49526749 39267.2436623536 113835.780765401 525780.1666 544530.1666 567127.856585714 91846.6279714286 937145.435057142 940437.997628571 931495.524957142 959861.149857142 2342426.20586749 2445408.04243892 2540751.53053892 2599581.29311034
1998-04-19 4 38 19 1998 151358.704714286 267773.414824714 471218.079253286 37344.8000571429 140419.859785714 222999.791285714 402898.666385714 70538.1944142857 113234.200385714 208536.035585714 221523.8065 325074.899371428 298926.795528571 1304171.45998185 1285902.79368186 1339781.81156757 1360560.65825328 1409086.28675328 1396477.35888186 1416847.61045328 60887.5240973896 141107.01194915 516773.1402 535523.1402 569152.898271429 134985.148071429 1169888.48004286 1154270.62601429 1038422.40355714 1074942.0795 2267423.36889614 2344909.66372471 2426460.09151043 2469350.67768185
1998-04-26 4 39 26 1998 267104.179928571 211265.975742858 561572.815157143 83141.1718714286 275815.586442857 152025.811914286 561571.009014286 122118.368914286 271812.7411 487285.176271428 515315.5945 674390.003071428 679430.003971428 1835900.96232857 1858127.74315714 1995405.7842 2068538.35924285 2179311.27158571 2165272.26081428 2161103.00387143 123233.033840281 143006.157210187 559017.197328571 577767.197328571 633949.025542857 182392.098685714 1486560.35180317 1480199.35893174 1399075.11258572 1435999.4167 3514280.5876 3614150.3575 3703099.13371429 3740999.30577143
1998-05-03 5 40 3 1998 564972.001714286 364528.813028571 952566.603985714 142976.554457143 506707.5285 202558.7135 794345.215457147 201746.812885714 398068.631414286 733124.559014286 784742.419471429 972380.800085716 975486.916342856 2631208.30194285 1673839.14188572 2020732.42697143 2185991.29945715 2404234.64421429 2390225.38551429 2393742.08035715 247332.050876357 248419.81376525 446949.031414286 0 90353.073985714 255233.103428571 1452700.40817143 1445339.7457 1406316.94534285 1446882.903 3837610.10678572 3895043.50547143 3986481.53832857 3961335.08755714
1998-05-10 5 41 10 1998 656100.613028571 381340.716857143 921608.581928569 141094.240071429 449724.377828571 169105.484385715 648867.50352857 138057.545314286 355306.970885714 701688.520342857 738551.336842857 882616.817114284 942267.736857144 2348773.87134286 1717451.71165714 2086547.97591428 2261523.87492857 2439435.31165714 2455483.57898571 2518196.97861428 375114.89315762 549087.778023551 521452.185214286 418401.216628572 480894.450928572 213869.790257143 1661014.31455714 1666276.46425714 1624706.88658571 1654562.09852857 4444750.53067142 4577202.78572856 4674686.43949999 4664816.68567142
1998-05-17 5 42 17 1998 526452.986571429 301367.148857142 667424.734885711 89402.9911714286 337761.382628571 96456.876371429 461020.858414286 125153.0802 251902.6549 494891.7892 517245.5122 643195.947914286 666230.001614286 1624898.0396 1675330.7124 1871749.92102857 1960224.64757143 2060685.49195715 2062528.13691429 2100586.98668572 224849.851470172 453714.772005353 585748.395042857 585748.395042857 660368.573657143 187084.992085714 1600606.58564874 1587571.21142017 1530457.98522858 1580306.58917143 3783234.75115715 3891276.42334286 3987929.00258572 3964680.73397144
1998-05-24 5 43 24 1998 772462.947857143 402758.241342857 901303.784914287 151112.754257143 670689.045385714 193246.315142857 754033.142142853 179464.494857143 390930.117742857 732743.7325 764743.077057143 992219.481314287 1009378.49264286 2388231.06847143 1669435.83531428 1929480.84042857 1998793.2495 2091748.638 2076729.79234285 2104561.86342857 244506.265341763 303349.29183169 758919.335057143 758919.335057143 910837.37871429 205499.540828571 2252832.31257143 2254421.07318572 2236909.02047143 2250503.73364286 4298197.48774286 4409535.68944286 4536991.57997143 4481073.55345714
1998-05-31 5 44 31 1998 620144.242971429 321308.9706 701929.203857141 118732.583185714 598409.363057143 640973.103557142 1105792.0061 115198.0371 344983.0021 668631.985514286 715213.812014286 877947.725371429 949537.15964286 2617092.05924286 1716620.63712857 2035320.85932857 2175822.04144286 2320196.94325714 2336453.47508572 2433556.30234286 266863.99213543 449642.868187777 577403.930742857 577403.930742857 640494.189942857 150618.869871429 1749016.68541428 1760623.96021428 1724237.19338571 1710963.80258571 4341522.45415714 4527429.26421429 4669612.4301 4704091.11394286
1998-06-07 6 45 7 1998 619089.036171429 320585.003528571 677084.240742861 104868.1179 393974.946385714 602905.741930387 1028852.26427324 94558.0334142857 225282.484857143 462652.4446 495716.913314285 601051.147 664924.082546959 2097302.76743449 1507526.63690859 1734045.02446574 1849857.93770859 1987439.44988002 1990785.56618002 2047774.66726574 370793.229745242 534362.296365151 531324.3924 531324.3924 575720.433385714 108487.953257143 1526523.23127143 1530561.5791 1487075.96802857 1495934.15142857 3590754.7775086 3658795.78139431 3750545.21926574 3771002.74358002
1998-06-14 6 46 14 1998 548642.081442857 270587.639228572 558877.277485713 90339.1896857143 409862.552528571 476306.597999648 836146.001099648 122396.054914286 315250.765385714 597899.4109 622427.018585714 718284.225785714 749223.428038051 1881899.46700913 1884975.29935145 2035992.84698002 2115401.12562288 2210581.96906573 2212392.87848002 2233429.57645145 292791.204272644 423995.637845832 372553.454957143 372553.454957143 413742.222642857 98225.4720857143 1358078.90367143 1363454.11124286 1316366.51605715 1324687.1787 3590754.7775086 3644316.43996574 3726440.09099431 3747359.76415145
1998-06-21 6 47 21 1998 597879.776185714 273592.598442857 552192.978771426 102113.076085714 338854.275385714 434032.838977422 778960.503877422 89107.4539285714 240565.132214286 614060.7361 635238.260542858 704207.529057143 793888.278434256 2038456.19801167 2093325.08862288 2238576.68480859 2313565.78910859 2395790.59718002 2398400.84558002 2411005.80650859 299736.681015058 424854.963902202 324668.48772857 324668.487728571 355303.203942857 81314.3946857143 1232072.93075715 1231227.97192858 1182559.55001429 1199549.96627143 3590754.7775086 3617593.1294086 3690735.6218086 3704080.41758003
1998-06-28 6 48 28 1998 648228.214928571 260156.562985715 508179.747771429 118805.971628571 298056.251571429 521047.231655496 828499.187384068 92189.7685285714 233797.5277 558055.436842857 574472.629857142 615974.786028571 801342.548228309 2068774.97936952 2258367.76272288 2390970.76160859 2458535.73235145 2527223.34792288 2527461.36449431 2541565.82982288 245359.379045568 304272.62903613 282269.802471429 282269.802471429 310242.700028571 67198.0285285714 1109510.26424286 1115980.34804286 1066133.7441 1078689.11824286 3590754.7775086 3610873.1282086 3685751.1581086 3731612.98448002
1998-07-05 7 49 5 1998 717251.037171429 838990.081228571 1080311.11605714 145685.976428571 249439.383385714 264491.595235706 430746.120378564 55063.1503285714 174311.236085715 456009.798785715 470455.4212 509581.3786 631318.610340117 2396736.50572643 2356212.81615061 2487280.60815061 2541034.66733633 2597791.7022649 2598477.98337919 2612594.34953633 260108.888300177 380449.833833983 271055.255014286 271055.255014286 296784.846385714 50108.4387 925856.677728571 935545.935657143 885376.025871429 918934.378971429 3504886.74027919 3514960.7916649 3587040.14337919 3649055.3610649
1998-07-12 7 50 12 1998 653524.083642857 693222.02141574 889500.403572887 117360.020957143 219348.138342857 491548.291185851 645031.243800137 36839.0148428571 127336.682242857 318376.716357143 330618.702014286 362998.873085714 544273.093799762 2233184.5394443 2499912.35898073 2594053.86339501 2639308.7475093 2680640.32513787 2685424.45822359 2699711.40292359 270472.281343287 342670.606253934 260011.2861 260011.2861 273014.924785714 17652.8957142857 787217.880674472 795284.658974472 689777.974414286 732055.667914285 3453981.95083788 3471240.13573788 3543380.97506645 3604475.86200931
1998-07-19 7 51 19 1998 651163.752642857 465891.919648709 631337.238448709 107079.688542857 160074.078171429 509239.870601205 610670.582515491 24880.6656 92598.163642857 243008.560957143 253677.653771429 277374.186928572 424669.126954156 1734468.89152479 2083057.33424034 2145217.34534034 2179945.9465832 2209626.61304034 2210919.83641177 2222271.24339748 192091.754296713 261898.570718485 206521.028614286 251657.003489595 257599.483889595 7672.06748571429 694190 697790.000642857 528688.457918166 575377.391875309 2757152.09911565 2762098.8768585 2830169.63281565 2881434.4353585
1998-07-26 7 52 26 1998 733261.618542857 321680.436999697 501242.121956837 127842.667457143 147375.894085714 165711.103971429 285227.108371428 22706.7809142857 75776.3424571429 219470.705514285 227817.153285714 248298.479257142 274887.113757143 731316.633599701 744014.81768541 791066.72691398 823008.5507997 846681.2822997 846469.05085684 852756.65528541 147950.241156169 196231.134938568 277586.826428571 320000.310899594 324689.237356737 15816.2011714286 694190 691944.710342857 543944.152542452 586400.358471024 1354851.54415643 1355648.89967071 1419514.6961993 1467393.71301357
1998-08-02 8 1 2 1998 665190.862585714 820827.915171427 979317.199671427 112562.003571429 145709.778085714 159665.483057143 266725.286885714 18287.6065714286 63431.2162857143 162144.622342858 165506.606414286 182213.386257142 218074.749685714 1482127.15681428 1519884.51892857 1565776.09737143 1593691.47425714 1614779.74248571 1617673.6273 1622414.12401428 137062.524545042 187062.144768313 267177.568371429 352286.611372569 360537.852515426 19366.6150285714 694190 698266.033785714 551565.98580114 587581.86000114 2211975.48850114 2258628.71997257 2325259.47567257 2392743.12408685
1998-08-09 8 2 9 1998 556246.7109 687899.62697143 817937.997300001 84819.1887 115814.896714286 110977.2099 211417.2669 12981.8205 48402.8867428571 127862.735642857 130845.876671429 141907.696828572 162071.4339 1152895.78212857 1174085.2074 1207839.92417143 1225651.4976 1239640.92158571 1239920.59105714 1237524.55757143 89951.2972832662 162172.792165645 219290.617671429 283632.115323956 290001.042081098 13693.8867428571 590199.72532409 591875.758681234 436825.53110967 464435.453395384 1653349.09319538 1682756.04059538 1747581.83729538 1808750.1126811
1998-08-16 8 3 16 1998 384458.250471429 473476.448185713 546031.833042856 56522.9853 101585.472685714 94675.0582285717 220105.824428571 11121.3243 44824.7042857143 105822.401128572 108482.236314286 111576.451742857 124818.107 910201.387742856 935439.078199999 968648.340328571 985845.037614285 1000143.88314286 1002438.75958571 1005253.30554285 78929.6641497622 135136.314043578 161262.177557143 161262.177557143 166375.5669 12341.1592285714 446881.920405004 447346.052719289 286966.662814285 313438.072499999 1310081.12857142 1339214.35691428 1404538.00494285 1463171.40384285
1998-08-23 8 4 23 1998 352177.252971429 521914.317432036 613933.50741775 52865.4639857143 82413.2378571429 83639.0231999996 206400.030148484 9972.89434285714 45764.8697428571 103844.880114286 106175.459042857 109892.4845 120863.064971429 929207.378651689 946622.257794547 976529.039994547 987348.876637404 997401.109837404 997151.192437404 999487.721780261 96791.6770058699 146297.780672094 136482.669 136482.669 140582.504442857 18973.8876857143 379897.906710501 379909.807539073 253707.813899999 276527.652685714 1216497.34730883 1235828.25985169 1299924.13906597 1352283.8178374
1998-08-30 8 5 30 1998 409461.8913 600541.741234512 724062.424448798 71539.8474857143 75582.1622571429 85396.5889648416 205799.157012277 9334.21654285714 50798.9202285714 102131.1608 103561.2437 114287.857185714 121481.908057143 1012045.68911624 1031886.35381624 1055709.82914481 1066569.33521624 1075161.73344481 1074907.84910196 1073755.45220196 77149.2085066413 133446.621883171 148181.183485714 148181.183485714 157071.102428571 15570.2507142857 279841.31051796 279992.054346532 254033.103214285 256712.773114285 1306156.81601624 1321151.86001624 1381209.39140195 1409826.91717338
1998-09-06 9 6 6 1998 347260.2273 428300.782750792 512503.111836506 59260.1758714286 70258.5249428571 68698.9141990592 171409.785862469 6676.36482857143 52651.4825428571 103305.375885714 104435.9546 112189.344414286 145496.629699966 866274.150186999 887706.332075277 909576.088046705 920687.494989563 929561.546160991 930698.075289563 928369.47983242 62800.1809814266 111169.817665282 183959.041114286 105011.369992858 120619.306664286 19223.8050857143 269740.54658382 266485.669969534 233320.153235714 226015.027964287 1171529.63482528 1193688.97762528 1255936.26146813 1277738.57941099
1998-09-13 9 7 13 1998 298195.094571429 377161.244447092 455288.200547092 47428.7688 66940.1772428571 87944.6536906453 171442.939876251 7051.24092857143 51701.3997285715 106064.384642857 107246.533614286 116666.039428572 153722.502194632 735906.367135261 965061.778194209 984249.880794209 991076.989451352 997525.255065638 996852.858251352 991449.882079924 64280.6680311051 122470.418165756 204729.953914286 101866.576042858 115100.297414286 17125.2923142857 264285.965024644 265376.874310358 231539.987628572 225395.193142857 1203605.40343706 1244062.27016563 1305851.37210849 1327532.69829421
1998-09-20 9 8 20 1998 204720.036557143 317097.588540181 382748.509354467 32342.4851142857 63657.5320285714 85548.6997015471 161802.966164146 8171.90228571429 52941.0693714286 106373.806185714 107355.624542857 113087.856971429 157539.294715717 714351.440138 1023557.36466698 1046754.06302412 1056147.78370983 1064099.52066698 1065228.11590983 1062070.42939555 79086.2966220838 189932.334938196 187987.471585714 132798.520578571 146766.126378571 19223.8050857143 293014.032551946 292383.288637661 256892.427035714 248401.18585 1342359.88540269 1390080.22450269 1452801.55801698 1476160.90103126
1998-09-27 9 9 27 1998 140707.463142857 306401.212141949 365344.032584806 26263.1451857143 62903.8128857143 84084.3681096582 147453.801229385 6343.14162857143 52584.0445142857 105885.872214286 107430.996457143 123288.850528571 164984.797906979 729264.03767495 1031500.10312513 1053627.71038227 1060803.91001084 1067531.84509656 1068053.49808227 1059736.80238227 64564.2079740191 125341.178209417 211309.128642857 211309.128642857 221492.270957143 18224.1354857143 369169.436684649 369371.750770363 333691.299257142 333631.795114285 1409329.59208227 1454705.4679537 1516663.16496799 1549628.46011085
