"date" "month" "week" "day" "year" "MICAA" "REVEL" "ARROW" "DUNCA" "LIBBY" "BONFE" "CORRA" "FLASF" "FLAPO" "NOXON" "CABIN" "ALBEN" "BOUND" "GCOUL" "CHIEF" "WELLS" "ROCKY" "RISLA" "WANAP" "PRIRA" "UpSnake" "MdlSnake" "BROWN" "OXBOW" "HCANY" "DWORS" "LGRAN" "LGOOS" "LMONU" "ICEHA" "MCNAR" "JDAYY" "DALLE" "BONNE"
1999-03-14 3 33 14 1999 301884.452600099 323571.729200099 577535.107533019 8524.9602 46405.297542857 83523.9818571428 231871.7619 59230.93874312 90569.7873145486 132918.604314286 139640.588985714 220074.603828834 240611.467000263 1405318.574019 1432442.54580471 1462724.20410471 1474565.52853328 1493985.69729043 1493170.49053328 1509811.815819 64204.2378104464 94043.2008486576 639949.515228571 639949.515228571 676034.810928571 90396.7103571431 1096540.67114286 1088828.93422857 1039460.33037143 1057956.20144286 2596627.52654757 2688825.22896186 2798705.57916186 2821592.85597614
1999-03-21 3 34 21 1999 208263.085863916 233778.462321059 326130.875506772 14782.8125571429 81514.7253 169588.790614286 374546.8287 73314.5519142859 139752.910885714 202250.414628571 224443.476442857 393349.650385714 392728.823828571 1207727.32134963 1224608.6466782 1257048.32189249 1268155.76189249 1300006.34609249 1292764.69190678 1296338.90742106 77057.1585255545 127482.186139817 836261.6164 836261.6164 910106.257685714 197395.076571429 1767013.51814286 1752621.44945714 1616053.49118571 1639333.49534286 2825682.96163535 3009911.75486392 3112655.57486392 3122985.49406392
1999-03-28 3 35 28 1999 208263.085863912 235710.363492484 332390.711335341 14580.4984714286 77639.0221285713 172040.3613 373767.324428571 68580.0056142858 160392.914571429 256613.399542857 273780.344757143 441377.427557143 509648.514128571 1329195.38790053 1377951.09908624 1431721.02604338 1466090.61895767 1506795.41961481 1511986.16434338 1521861.86858624 112885.653630624 183826.702588554 694270.847242857 694270.847242857 741279.1201 114101.1774 1367625.67822857 1385006.83835714 1314309.96622857 1316763.52038571 3099856.51000053 3283206.62538624 3398958.05101481 3445938.55527196
1999-04-04 4 36 4 1999 62483.75599812 101234.83729812 90251.35599812 13997.3578714286 64093.8957428569 124863.493371429 182498.069914286 7938.08612857141 72309.6678714285 184457.125914286 194188.036742857 263327.8838 317843.596014286 2082852.56699812 2109990.42308383 2162094.23404097 2178799.0304124 2209901.84588383 2210167.63105526 2222219.20345526 70561.8782397588 138960.89234475 579977.604028571 579977.604028571 598945.5413 27767.6 962165.763185714 962108.242514286 962640.812857143 980801.477257143 3276278.21445526 3348436.90502669 3453642.21306955 3481147.01136955
1999-04-11 4 37 11 1999 284621.387108383 328920.237994098 351824.01915124 14647.9365 66323.3176285713 128156.055942857 190434.9391 7442.21827142851 67287.5182142857 173161.256128571 181749.687414285 246416.8064 284616.482642857 1117671.32533695 1142667.03227981 1198261.75295124 1215694.48333695 1249086.22483695 1248167.87756552 1254271.01915124 63294.1801145952 125426.086764002 664991.255571429 664991.255571429 690441.177471429 74328.6299714288 1141732.51938571 1136444.58455714 1087690.83518571 1132834.6449 2434792.28413695 2507425.02437981 2613126.20027981 2636279.26226552
1999-04-18 4 38 18 1999 41651.4 149944.973057143 69419 34905.1302 173159.039185714 319632.453771429 505438.954028571 5553.52 144132.7183 315849.773757143 336813.083285715 476183.686685715 485212.448628572 1563916.64358572 1579010.86115715 1665500.1328 1692949.3939 1750991.71831429 1740628.0801 1730149.40054286 71226.8868776034 135255.701039949 818257.977157143 818257.977157143 869350.217685714 206586.483171429 1811302.78258571 1804180.13668571 1635297.4619 1678023.41994286 3320614.45774286 3430540.42778572 3539823.75308572 3553237.97035715
1999-04-25 4 39 25 1999 41651.4 177973.407814286 69419 62663.8128428571 253088.970814286 447867.848571429 751628.427742857 5553.52 222394.550457143 471151.619671429 500153.9389 659234.297885714 703358.603285714 2279753.60392857 2334931.7956 2489608.84801428 2555396.62835714 2647977.14075714 2645085.23941428 2650811.52142857 150491.956682534 247949.655187929 735893.417528571 735893.417528571 791156.898471429 220843.6758 1820606.3385 1824208.32261429 1635806.3055 1659213.25182857 4382401.64568571 4505626.79165714 4606815.57005714 4645592.43648571
1999-05-02 5 40 2 1999 41651.4 168839.521885715 69419 1388.38 2000 144488.620485714 344617.535771428 5553.52 179936.361057143 413539.708557143 440643.845628571 579012.795957143 627550.325285714 1666056 1702363.4445 1864900.99418572 1926650.4267 2012514.90484286 2017041.18664286 2031437.22227143 157899.627071638 121980.768190304 36227.589114286 36227.589114286 69419 87022.7597857141 874460.400399997 875957.921328567 811423.760600003 834921.946614283 3026687.1314 3143402.52414286 3246529.15412857 3317614.78665714
1999-05-09 5 41 9 1999 41651.4 152146.626342857 69419 1388.38 2000 121464.484142857 284121.6572 5553.52 149440.487842857 346415.068471428 367527.138357143 470782.693985714 502982.369157143 1666056 1696555.84015714 1845050.41212857 1893462.98275714 1959665.30862857 1961037.87085714 1968339.02918572 115040.091235263 402295.059949748 90639.7250857144 90639.7250857144 118555.101971429 143418.868585714 846439.529471433 849603.166400003 724626.61515714 754973.72801429 2818551.12131429 2910338.24514286 3006241.07218572 3060822.23895715
1999-05-16 5 42 16 1999 41651.4 215383.662428571 69419 1388.38 2000 164079.367785714 420279.036885714 5553.52 182584.295414286 374042.842 399234.912614285 545575.434614285 532615.4323 1666056 1674922.11728571 1814578.34057143 1859012.06751428 1926491.74898571 1917018.68944285 1910705.29988571 10785.1860058405 61791.1360009215 247576.80999258 247576.80999258 286736.486406866 161293.159721704 1180123 1162202.33564286 1020424.55130687 1074250.01546401 2834389.99920687 2871123.89006401 2955008.86372115 2995164.24279258
1999-05-23 5 43 23 1999 41651.4 373033.938514286 69419 1388.38 2000 301012.2848 939764.088328569 5553.52 469051.123428571 961499.47582857 1023034.69342857 1281800.35947143 1211547.78494286 1666056 1674196.16674286 1915546.95364286 2007869.61475714 2172892.45414286 2136642.53031429 2091272.60485714 105189.453757262 72124.6392008262 297393.960121706 297393.960121706 357848.185793134 55535.2 2190454.77750742 2171625.683236 2144755.61232171 2186216.11559314 4039156.77706456 4005185.86190742 4088204.05855027 4126383.90007885
1999-05-30 5 44 30 1999 41651.4 374031.624642857 69419 1388.38 2000 278936.2478 830871.506899996 5553.52 421120.536357143 1028326.5952 1083197.3488 1306298.21508571 1346515.08177142 1666056 1711763.1156 2075837.2302 2235574.11822857 2429043.90484285 2440726.55155714 2470456.8048 497637.614346894 599217.880346987 558580.786885713 558580.786885713 599539.471885713 55535.2 2419699.78038572 2427554.32724286 2394529.54448572 2399613.18175714 5046491.83624285 5198663.76424285 5304468.08065714 5369107.43104285
1999-06-06 6 45 6 1999 41651.4 336863.353542857 69419 1388.38 2000 208622.185657143 613922.296257142 49793.4436360019 406792.515650288 881339.461514283 922611.535000003 1126985.04095028 1191521.25082171 610729.613214281 672457.227542851 1024059.2738 1183417.31878571 1348785.2822 1369903.3025 1420170.41891428 776231.032769167 1213735.29919092 663871.854085714 663871.854085714 691777.313614286 55535.2 2001156.0433 2015179.1863 1975981.84045714 1979458.86587143 3609788 3728476.94681428 3829507.0475 3875485.89868571
1999-06-13 6 46 13 1999 41651.4 607081.58361428 69419 185310.1923 2000 165803.004457143 1079564.48944286 5553.52 385995.240828572 816210.193685713 861062.433100003 1060534.20425714 1000736.50762857 2211242.56212173 2166687.84342173 2430273.34503602 2563314.69110745 2776892.91106459 2720058.5207503 2650329.58267887 434042.781636427 747136.853710087 565481.753871429 565481.753871429 604488.702985714 55535.2 2199330.62414286 2182580.20792857 2145255.25911429 2166855.26297143 4382850.22263601 4251310.36443601 4328296.82446458 4306294.17590744
1999-06-20 6 47 20 1999 0 429163.713000004 0 169951.765885714 294210.88332857 495360.671314285 1271498.58408572 51229.6160068554 478342.419549712 961401.018206852 1001494.909664 1170534.27869257 1209783.21132114 3162407.86744971 3230645.23500685 3696794.73973542 3929087.01262114 4178986.56137828 4217104.91529257 4266529.05634971 381007.791424523 465728.953343295 417633.793585715 417633.793585715 454163.386885715 59563.1158782947 1907442.45412115 1925035.84569258 1879958.02165714 1877885.29401428 6438541.34503542 6591340.05000685 6698284.86249256 6757489.50116399
1999-06-27 6 48 27 1999 0 378067.505528569 793927.764157153 126664.485428571 521018.274857143 663324.415971429 1253158.8244 162737.8803 511596.785571429 840644.778214286 869109.576685714 997461.9963 1023528.77781429 3536955.28435715 3571346.69545715 3854247.24184286 3997061.15164287 4159328.94921429 4168611.59550001 4191336.22765715 375978.963122273 538858.571453406 299212.615414286 299212.615414286 327675.430414286 161708.458628571 1337752.305 1353280.90281429 1201099.05745714 1203376.08265714 5570894.15995715 5612247.55577144 5705506.41540001 5773896.51025715
1999-07-04 7 49 4 1999 41651.4 455776.432628571 1470898.04715713 1388.38 430889.333142857 533728.359771429 914292.490042854 104207.621914286 360662.543742857 619559.1189 642283.751057143 740497.322314286 797486.4234 3526273.71617141 3549716.3649857 3784952.10947141 3910382.87567141 4050003.39647141 4051637.77692856 4048462.23917141 256289.621226594 389223.077026847 217844.667 217844.667 240741.861171429 121275.393557143 939141.985885714 945848.102785714 831018.991371428 854909.904728571 4990369.18422856 4956679.92201427 5036601.91975713 5120225.0751857
1999-07-11 7 50 11 1999 68666.184645962 568572.389617386 1116867.36356025 1388.38 481947.854657143 576603.078171429 1001296.48078571 81915.3865285716 291963.027342857 479910.8295 496897.278814286 559007.703128571 586480.765885714 3042112.43908882 3082263.85121739 3333109.51584597 3483805.74110311 3659279.49144597 3667895.69133168 3674336.02306025 279316.982199579 401496.512738704 265551.1218 265551.1218 285701.208042857 122668.800391729 847619.673648871 853784.302848871 736482.776142857 767684.765185714 4571848.91060311 4534728.24281739 4614602.63724596 4698080.99926025
1999-07-18 7 51 18 1999 849330.399599999 1237969.80784286 1627442.27408571 1388.38 321066.503614286 378962.051142857 678711.621528571 48973.8930428573 196942.845085714 336969.977528571 349642.376485714 391733.623671429 419926.686557143 2891067.71907143 2906312.68047143 3077978.16567143 3187693.88774286 3318426.47307143 3318767.63015714 3308838.37218571 209444.805220163 304281.834686526 274258.561371429 274258.561371429 285982.860985714 179830.17914916 770704.33424916 774591.93824916 599718.4542 639219.2877 3994621.63514286 3950295.01565715 4025071.88851428 4100656.03424285
1999-07-25 7 52 25 1999 817541.303014286 1165733.76188571 1524444.56974286 1388.38 289321.0434 337307.167671429 576321.859442857 33270.7497428572 156013.912157143 262518.393985714 271814.924571429 300359.0619 317123.362414286 2564210.47888571 2591540.7317 2738123.23721428 2845486.56217142 2957632.03674285 2964236.9966 2965141.45957142 183312.503366238 261392.677243324 265424.179628571 265424.179628571 273298.5612 203784.486376358 706189.865347787 709323.75020493 509988.190242857 552728.032585714 3603010.00322856 3556295.28414286 3634150.50465714 3703931.01298571
1999-08-01 8 1 1 1999 824057.006657142 1140087.47631429 1477751.66884286 46110.7411000009 224221.527642857 254046.987514286 545685.706342858 28407.2777999998 117542.500328571 203752.1025 206905.822071429 232843.677942857 253013.5989 2354320.0789 2372173.30522857 2473502.9101 2554452.34604286 2648215.00741428 2646812.69311428 2648361.7843 146658.658025909 203204.916668684 295610.402168956 295610.402168956 304028.254911814 215166.011359615 694190 694182.066114286 482389.939654671 523957.550383242 3231030.08896896 3129886.93041181 3203626.44771181 3282209.60224039
1999-08-08 8 2 8 1999 838098.0009 1120530.44802857 1472983.40352857 151073.084828571 241799.051442857 258519.715585714 647424.909 21756.6981000002 103324.977128571 182348.462314286 185149.123971429 207036.731185714 225719.048571429 2465637.46508571 2495133.6687 2593133.02504286 2660144.60725714 2732202.14078571 2736054.0423 2742561.81205714 109239.788436341 156022.992580185 296289.204865016 296289.204865016 303548.710293586 227002.913377841 694190 693791.322242857 470360.640907872 505727.919950729 3400747.27989359 3309237.84206502 3384875.54152216 3457369.43876502
1999-08-15 8 3 15 1999 716975.334642857 943067.275842857 1257399.89395714 131557.709442857 211801.029557143 229709.793085714 534849.021128571 17135.2096714284 85719.6847285712 170070.774171429 172401.3531 190381.5216 206614.251771429 2134992.77794286 2161545.50995714 2249169.32725714 2300453.96451429 2345409.34444286 2347204.38608571 2349626.2047 111299.256680885 159102.308122484 242416.863266028 242416.863266028 249325.294251742 221405.550677026 628091.53418591 630273.352757339 412366.645680314 447396.734580314 2914906.5966946 2818250.05050889 2890291.71626603 2953169.74402317
1999-08-22 8 4 22 1999 683795.824585713 885578.339957142 1102449.12248571 101484.315642857 341349.465670887 350015.252342315 571297.27532803 109665.200304029 162998.763546886 134624.156271429 136843.6608 246056.629618315 261821.260532601 2193908.98682857 2212694.44472857 2275949.33205715 2322447.85275715 2358362.56991429 2360843.89267143 2361690.83497143 92807.0258179521 154226.705742058 142076.058428571 142076.058428571 147518.704028571 211201.378755157 481520.765869444 482409.361069444 274256.5779 301987.491942857 2776760 2682586.76004286 2753011.89658572 2815786.78382857
1999-08-29 8 5 29 1999 526044.391457144 681429.54317143 870660.651342859 81373.8988285714 488120.483416785 494396.187016785 640254.725459642 233568.686413012 276734.975113012 116925.874185714 116699.758442857 349504.574884441 361631.519198726 2257709.32880001 2285739.74702858 2335667.68982858 2369963.89430001 2398736.13084287 2402496.79267144 2409345.71951429 86096.0020680358 129034.814324216 146233.414542857 146233.414542857 151533.2502 133913.147774344 394424.268674344 394618.648874344 263462.526385714 250565.995157143 2776760 2741099.16718572 2810814.22095715 2847673.07051429
1999-09-05 9 6 5 1999 450834.271273444 585492.146559158 806354.762617456 54993.846749707 49493.9161281172 55686.3139281172 171900.190406396 42212.4798353635 74451.8244353634 110749.344157143 108982.071114286 140812.828021077 154076.301463935 738425.331401487 760082.855930061 800186.664744341 818910.635030061 837045.514301491 837711.960701491 845987.003501491 101599.404978057 136793.322202932 125477.423234286 125477.423234286 131062.878777143 33293.9574511033 266692.061113961 266902.30908539 236095.624805714 213499.918291428 1107851.8891072 1102730.56587863 1171445.95005006 1183229.7538072
1999-09-12 9 7 12 1999 308785.475112313 395897.556783742 557119.84237019 45469.3049265453 81503.9038519384 86928.6982090812 195316.884407055 62706.3786853334 88892.1684853334 104392.318228571 102440.582342857 149126.228828191 159739.784442476 914196.365615146 931633.062943717 965363.978058003 981840.675215146 998109.107872289 998807.289815146 1005810.92742943 95131.2416989757 149258.260295594 125612.894332857 125612.894332857 129825.787647143 36846.4695715499 258062.686761551 258455.414104408 223999.027604286 213710.761304286 1265099.87869086 1260403.01834801 1325498.56716229 1336806.33777658
1999-09-19 9 8 19 1999 297366.855614921 378972.820600635 506507.689418996 43525.1870749146 96466.9699746859 102070.2767604 187248.547921029 69627.7674874789 91850.5813731931 98122.5650428571 96047.8539285714 144152.739473193 153768.608958907 981342.924363938 993370.695106796 1020625.5760068 1037018.96736394 1051881.11877822 1052057.64773537 1059511.53336394 65316.4031357947 98354.0013059834 124357.356918572 124357.356918572 128623.803961429 37622.4964406073 251547.472659179 251900.530573465 216670.100675715 208605.305847144 1300889.73762537 1292791.22378251 1356712.55751108 1365959.50131108
1999-09-26 9 9 26 1999 263916.914311597 318783.70096874 451385.073242934 31995.1193216591 112026.815047309 118881.692304452 202775.361562992 73072.4287843437 96532.9288414865 98959.5899857141 97101.0772571427 152379.550384344 160442.361741486 1053996.6392473 1069800.93959015 1095849.86986158 1110464.0873473 1124747.06510444 1125663.42890444 1134160.62050444 68423.7994417651 97151.4277596697 118241.322768572 118241.322768572 122854.877311429 39244.0618150506 247816.640383623 246459.94592648 209411.586982857 204163.321582857 1375664.77520158 1376775.51920158 1446240.65557301 1456453.54995872
1999-10-03 10 10 3 1999 337324.452999353 384852.395370781 632470.260791725 31579.2019024236 141810.353444238 138722.088429953 239420.175346662 26283.2133714286 49212.1430857142 96448.5151571427 95571.8207857142 106494.797942857 115906.369871429 1247601.65895217 1260428.76868074 1281582.49146645 1294982.82443788 1306820.1819236 1305560.67756645 1313274.39795217 58734.8674355247 88209.5005131708 148363.721702856 148363.721702856 156248.020631427 40679.6550127809 285818.931187065 285509.509644208 246801.425231427 251248.368174284 1542918.79532645 1563741.27838359 1635138.31592645 1643002.78014074
1999-10-10 10 11 10 1999 329535.370165512 386921.165536941 630653.589730604 32061.3733329174 148707.770858787 164484.302601644 246799.764191704 5553.52 61695.6787857143 105276.513014286 104030.892957143 115086.7627 119636.846157143 1234319.23360972 1259025.353724 1285972.79655257 1302917.59296686 1322615.447724 1323277.92718114 1327685.20069543 52286.3527128217 80624.6573671428 190778.215885714 190778.215885714 197968.299814286 40757.03804287 331111.470057156 331522.04864287 293192.779628572 295001.705571429 1634282.28023829 1661297.16109543 1738952.05099543 1747356.01943829
