"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
22 12 27 1998 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 155697.970922618 377268.110223816 782482.07271126 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 499048 5319461 1287675 817000 830487 2201758 9107400 2083480 3869400 17854903 1716865 311700.6011781 114441.307056421 97186.6729710145 110320.825819145 53882.8177864855 1340660.62136258 127596.896521036 119971.0034828 230169.770772905 73971.1445344455 9079.10785600505 476949.067359548 24686.5209151501 95181.6443091722 1273839.62663027 4409.64543662196 39362.7596973863 30814.7070380314 9156.94763382873 437365.158215154 238965.019996588 421681.011260315 9458.93215046849 1163090.41864523 9300.91136682118 41927.2395511419 404854.120067569 391267.737186376 460286.19495314 12204.0784481497 1065777.92661807 55547.0130623414 91008.2893279758 92629.4859441765 70492.4107448255 155.42508925352 230169.770772905 50806.2072807743 20325.9258687541 57267.6056181981 561934.048383088 70268.0078040759 987.50621036801 533586.203318788 517682.941116951 68273.8030472752 538356.38543485 497375.751383205 0 0 0 0 0 1.59824769425151 3.16501468526003 49.7064808966956 695.587323343372 66.2018087066199 13.2018507181226 112.864123502972 76.4465724362034 34.4303509024716 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
23 1 3 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2204100.1254521 43322.904355847 2085372.51508719 4915457.63329465 415884.064289417 101701.155322246 9918464.8262374 8183823.84654153 132124.009718324 425094.77151041 859763.757939477 2209037.30200754 522033.772127166 1452800 6395365.73462247 2175124.13663551 5378480.73890906 16932925.4036188 384800 227300 444700 145200 25000 1452800 3921900 1474088.97663551 3294457.53890907 13653906.6036188 730217.419968015 499048 2209037.30200754 1255979 810693 522033.772127166 2107940 9107400 2087089 3944820.80237081 16932925.4036188 1657718 345663.052284093 132742.503217079 101157.925787248 108401.663016541 63155.0914800558 1829024.44067896 145135.056217568 138467.049027281 268864.868404801 85564.2212606062 16449.9623970083 517592.464802138 25900.0081369067 111276.612831883 1648628.28177424 5863.30483853071 70437.5724172935 33017.3915162119 9958.82858375276 489912.837896486 277965.237840797 647727.363045311 9645.10952565397 1514303.98948131 8716.28700662772 42627.0554027014 590807.531844761 591598.40517512 741855.000670606 21926.0331295298 1499302.97078452 50143.5079128218 102473.72112604 100902.084683716 79415.7119070744 232.716364041262 268864.868404801 48220.7105405179 26020.6025261652 117373.609729226 613866.304593483 64506.6721459137 1079.72179315924 582825.743012821 539029.252265811 76695.278444827 572613.960791026 534136.415260607 0 0 0 0 0 1.57533352839155 2.61872908363384 40.7620905466729 563.240308071493 55.3860419275988 11.3571916177173 89.5885006231687 63.6273004045179 31.6066483417552 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
24 1 10 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2183605.12660225 43145.4477215685 2069362.08404251 4864442.25575891 406022.054654227 100519.897282788 9193897.13433174 7647219.00657899 132124.009718324 425094.77151041 859763.757939477 2193018.41400822 518468.039402675 1452800 5758712.55951295 2145911.33249741 5292623.02820238 16889635.2370438 384800 227300 444700 145200 25000 1452800 3921900 1477921.17249742 3278814.82820239 13655442.4370438 714168.792431099 499048 2193018.41400822 1224283 804386 518468.039402675 2107940 9107400 2090699 4020241.60474163 16889635.2370438 1598571 352627.338967273 157845.816976708 97542.9598740739 100754.945425734 54812.8537267204 2052680.82473587 175370.58286166 165985.252325528 254525.897276584 85541.9264587416 10962.5738627986 599693.522775068 25028.6039310083 105674.723351301 1924654.91467489 7263.64727550825 65499.3437591976 28379.5324630833 9385.71586190235 536604.839962543 273006.351648928 636784.396723464 9862.00963518968 1839222.21448944 7988.34404754593 39892.4892933206 581392.611106001 573917.334158422 716035.467369864 16010.4310446779 1642075.39920587 43187.2334250505 93454.0669017787 95870.9547272722 77086.2866215029 177.456634278429 254525.897276584 45049.6712955891 20494.9988498553 65259.8849384231 724567.691905658 57182.2627850862 1181.25803945766 676604.259832088 647237.361112717 71501.3253931369 681405.968946657 627895.713390117 0 0 0 0 0 1.57533352839155 2.61872908363384 40.7620905466729 563.240308071493 55.3860419275988 11.3571916177173 89.5885006231687 63.6273004045179 31.6066483417552 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
25 1 17 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2162176.58439586 43000.3035005719 2052218.90810555 4813396.72947494 396227.15749598 99413.0613768003 8573954.86954508 7134917.98219471 132124.009718324 425094.77151041 859763.757939477 2194138.07419903 514184.432608002 1452800 5100288.19890176 2120713.52101813 5211602.31824065 16846285.7662723 384800 227300 444700 145200 25000 1452800 3921900 1485768.36101813 3268009.11824065 13656918.9662723 710106.196293363 499048 2194138.07419903 1192587 779185 514184.432608002 2107940 9107400 2094309 4095662.40711244 16846285.7662723 1539424 319246.44056444 157472.524783369 97596.4149800053 117834.189419333 60137.5796043749 1608659.13746967 172476.478941437 164725.197406638 231204.970797815 93833.3462777575 11766.7888337929 554132.189797414 33942.8049738915 110076.661607209 1472503.04804415 6545.77320532753 62060.7672372706 40365.5638622649 13400.7085207127 512301.024384279 244621.039234073 550958.746734457 9794.8971582473 1397721.54591275 7916.11234408391 44729.4900382621 514905.27847388 520462.977332608 635429.236485256 17143.1759369681 1332134.36765705 43127.9292285181 93904.6663742349 95693.6667355915 87290.0404006349 145.14422099667 231204.970797815 44928.1317254621 21428.5422063824 73450.6062385215 619942.264786659 56969.2633801623 1106.83590598807 612141.252170305 582547.513566822 83000.4778187697 603643.443545493 579152.198022122 0 0 0 0 0 1.57533352839155 2.61872908363384 40.7620905466729 563.240308071493 55.3860419275988 11.3571916177173 89.5885006231687 63.6273004045179 31.6066483417552 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
26 1 24 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2136791.20401246 42539.5104132992 2030690.42091727 4762424.01061373 386482.670462538 98348.5943312857 7828221.06162899 6571059.01298072 132124.009718324 425094.77151041 859763.757939477 2287219.77176877 508302.376910453 1452800 4524671.06669241 2092013.42345265 5126761.37986056 16802755.9088164 384800 227300 444700 145200 25000 1452800 3921900 1490113.26345265 3253383.17986056 13658215.1088164 696445.790119821 499048 2287219.77176877 1160891 741641 508302.376910453 2107940 9107400 2092013.42345265 4171083.20948326 16699572 1480277 436376.068511632 157012.458993067 107346.8663004 106431.93129742 61519.2252828146 2005492.9728438 174431.744123277 165094.900864792 398778.508517142 89210.3575329817 11653.2512787404 620941.371053582 25784.2025989401 114646.06360602 1844083.48540192 4947.32430245065 60810.1210293344 30767.753826458 9898.42243452141 563858.969213989 407854.037140027 689593.680856726 9744.48703344169 1744847.34535985 7848.21396923204 40909.26161991 642573.451750427 652369.494216063 800729.718818633 21528.4871882712 1666582.16888835 42947.5425441012 144392.156147329 127429.479079793 81622.6960999752 460.793087272633 398778.508517142 44492.5260069815 25385.3803833991 97868.0724438069 745733.807916092 56532.1595321156 1064.46704551457 695665.045404498 661550.294112093 75668.5929074964 696662.474180835 653251.327398344 0 0 0 0 0 1.57533352839155 2.61872908363384 40.7620905466729 563.240308071493 55.3860419275988 11.3571916177173 89.5885006231687 63.6273004045179 31.6066483417552 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
27 1 31 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2114937.63552755 42276.790105796 2013710.20872903 4712342.6629936 376796.515854852 97397.4174870643 7150199.68349457 6069498.84200567 132124.009718324 425094.77151041 859763.757939477 2517222.8316294 500764.99858819 1452800 3977961.45521442 2062368.73385059 5038080.3223827 16759063.9681713 384800 227300 444700 145200 25000 1452800 3921900 1493513.57385059 3234917.1223827 13659349.1681713 679198.743195533 499048 2517222.8316294 1129195 704096 500764.99858819 2107940 9107400 2062368.73385059 4189501 16410739 1421130 464172.566998416 143748.034682526 96641.3769734832 101234.059860625 52360.1224414844 2001917.51932663 159703.504359756 151116.047697581 368811.661325863 80029.0371479976 10561.5311783327 555916.899683358 23928.1085401632 101004.360546551 1888689.89754416 3292.00167773771 49110.235599452 27181.1130757121 8953.8303979414 501560.170975052 395746.908573196 738847.698841531 9686.15460768583 1796930.07236442 7783.45391517986 37069.142522144 670029.197777061 663810.099937802 835904.443147927 16980.212188245 1634195.9291198 42785.4593548787 100181.354673147 100118.093357598 73258.7670075976 262.720307503244 368811.661325863 44001.187356731 21853.5684849113 82862.7643376514 678021.378134419 56093.4778595823 951.176844221483 622344.456306448 595449.333919663 67290.4841815507 626427.862895967 583472.390589142 0 0 0 0 0 1.57533352839155 2.61872908363384 40.7620905466729 563.240308071493 55.3860419275988 11.3571916177173 89.5885006231687 63.6273004045179 31.6066483417552 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
28 2 7 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2093263.13449621 41497.0428762865 1999932.35468623 4662544.70953177 367547.282452359 96069.0356785135 6490315.06083259 5559410.36004462 146006.65551019 454774.867038087 993323.943815359 2855297.58210983 503035.86464361 1452800 3921900 2037930.91913382 4999794.75537051 16736264.8080994 384800 227300 444700 145200 25000 1452800 3921900 1496893.75913382 3215226.55537051 13658170.0080994 661192.355371811 499048 2855297.58210983 1117691 670000 482233 2102386 9035300 2037930.91913382 4163666 16085400 1297560 392156.867868442 141807.760338726 90337.189335083 116319.750480433 53762.9667317693 1464359.43238046 159354.779689798 151225.195856025 290330.11161387 79384.4207871547 11138.4996211832 578890.42742546 22096.710795057 98927.676058336 1415444.74768244 6882.24605541926 42109.7355988162 26421.772176278 8933.70528322511 510088.481961048 311186.689043147 485374.081242087 9249.23340249301 1343491.93184292 6828.05184905707 35844.6329878073 517107.580062952 514837.110776922 528127.836459601 13777.8540427987 1208061.91307934 40472.2399281108 88102.7394901915 90759.251605427 68519.6948633378 779.747229509481 290330.11161387 45759.0683356271 21674.5010313409 73733.9488591452 659884.622661984 49434.9287539547 1328.38180855073 643630.64855476 618756.166763536 66705.628986882 642647.66883391 598883.035292476 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
29 2 14 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2069062.81484881 39792.1617427333 1983832.85302139 4612886.4309141 358350.691518588 94801.7357207453 5817164.18872535 5040257.35917588 146006.65551019 454774.867038087 993323.943815359 2957872.51937692 505245.375654941 1452800 3921900 2013390.36454553 4961182.14017031 16712739.7842372 384800 227300 444700 145200 25472.8563094418 1452800 3921900 1500171.20454553 3195208.94017031 13656264.9842372 643488.983543687 499048 2957872.51937692 1106187 626375 391789 2096833 8963300 2013390.36454553 4137831 15981813 1173990 493317.937022857 146021.961087929 102085.564647315 102571.937267084 60321.3491356357 1517537.0185129 163240.340496355 155485.493769724 410899.42636916 82231.6683953 9593.30564666149 588576.304956713 21881.8246030003 105745.022924751 1471248.10062627 6820.89101133171 39232.0564841015 26724.7881718756 8830.96541171706 519153.000868739 435064.829288142 567146.585840099 9196.59093377092 1400822.52985481 6773.46434074954 35517.5847997989 597421.982543263 601692.797925647 624866.407104269 16099.5016648367 1288425.17213517 39746.3761377925 122397.762576189 117275.238726289 70494.0486685233 1704.88113355323 410899.42636916 45463.22742212 24200.3196474036 74142.1240510368 673150.872107238 48461.2686789923 1267.29995776825 645641.949634482 623013.861549324 69166.82059249 643960.368297265 603734.233980533 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
30 2 21 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2046992.89678676 38582.9855303825 1969295.91811963 4564003.48605738 349220.340558692 93803.0540198448 5195738.00803691 4575988.83426405 146006.65551019 454774.867038087 993323.943815359 2972889.58428531 501549.5193455 1452800 3921900 1988277.44170542 4919570.04589753 16688966.247278 384800 227300 444700 145200 25000 1452800 3921900 1502876.28170542 3172191.84589753 13654111.447278 624495.799606323 499048 2972889.58428531 1094683 582750 301344 2003000 8891300 1988277.44170542 4111996 15955681 1050419 457924.852619133 141230.802906469 90407.8629937432 92469.0649083964 51082.5342059816 1532634.42704499 158850.163276615 150715.555417731 352515.189609922 78423.5643440718 8691.06779979906 531384.348814753 20745.8256733439 90881.6961409366 1499864.83950503 915.523690558202 34918.7718175727 25434.9760626356 8258.59715988908 464268.524911831 378513.907230303 589702.5414895 9130.35095989655 1425968.28516967 6719.73416215649 32518.1057272223 604387.506474359 594066.68487753 638782.351305957 14536.9349017606 1259930.84318425 39497.8630408202 98029.1044700962 96299.2015869126 67818.0171324854 1209.17621235081 352515.189609922 44922.9952018082 22069.9180620525 75321.1788853931 621426.180688436 48134.3760321112 998.681700900492 589612.98051902 568457.558395239 65831.8866576071 593460.066199948 546412.72175347 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
31 2 28 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2022693.68144916 37445.2272602001 1951344.18715537 4515414.83006547 340143.280892182 92899.0663274459 4540253.58730969 4051854.22361496 146006.65551019 454774.867038087 993323.943815359 2998369.40258773 504255.881948603 1452800 3921900 1964258.57785901 4880008.75331382 16665308.8580097 384800 227300 444700 145200 25000 1452800 3921900 1506675.41785901 3151225.55331382 13652074.0580097 608891.180624075 499048 2998369.40258773 995453.605609811 539125 210900 1898000 8819300 1964258.57785901 4086162 15929549 926849 469602.250329234 144120.242500792 91199.0149655148 102931.818302418 63915.8856666004 1625238.02242065 159148.768804913 152629.66685402 360736.65397849 88006.7631784977 9507.30780839278 570805.981582567 22632.5073777526 104687.799122971 1536303.13859337 7317.74260310293 100160.116130482 28823.5410177528 9352.65615359105 524134.610649086 392011.800154263 661666.659358003 9077.05966650923 1471969.94186479 6668.85749773635 34568.9074162929 675352.561749389 685399.242448344 736604.800568783 17951.7309642646 1355715.77057654 39614.0107317199 94156.1680235753 94686.7552561439 76508.8152455771 1137.75827018239 360736.65397849 44566.2512161945 24299.2153375975 84800.9877920424 655484.42072722 48120.4926603796 903.987692398883 607728.169119333 585118.281650766 75527.3709009782 600744.303874565 584503.027552794 0 0 0 0 0 1.6028521285231 3.08964484092933 46.6832634642028 684.914677444564 65.7445191264707 13.2986507065815 105.201656439118 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
32 3 7 1999 NA NA NA NA NA NA NA NA NA NA NA NA 2004985.64842828 35340.8631885574 1933949.89195312 4479090.82659426 332178.023927854 92475.9265763178 3806699.12040569 3441934.81435803 150793.714169785 445200.65211943 1151298.44117347 2877360.79095717 490650.080086548 1452800 3921900 1955170.9618316 4762426.60700728 16594543.501795 384800 227300 444700 145200 25410.1743681474 1452800 3921900 1509785.8018316 3128949.40700728 13654300.701795 596048.741641996 499048 2877360.79095717 961248.70771349 495500 182900 1790500 8131550 1955170.9618316 4060129 15932921 838337 331737.441352626 153615.137468825 68217.1789885028 104956.388369438 53786.6804888677 2014636.66547013 171541.346674397 154628.97612518 244275.491643569 116383.381869798 9191.66355638349 666029.888645726 19833.510925569 108147.918730554 1857037.87178268 2757.57813794547 81544.9873261015 31585.7210179208 8663.90397258694 609919.409256932 265370.411892443 719942.239717647 7965.25696432865 1699002.21288337 6817.68902211522 33259.0536934555 682598.416264956 671008.035642084 774498.80164452 17394.2952022533 1580884.83517256 43878.0437852911 68142.988863656 71148.5305050868 96244.8762837373 2104.36407164268 244275.491643569 35231.9019266243 17708.033020883 83483.967817198 733554.466904002 54506.5109735923 423.139751128073 688489.901098185 669382.08723409 86624.9677407118 695330.923623274 681942.718883674 0 4.11177629360234 0 0 0 2.02295654384303 3.63806549454896 78.4308517021437 1172.99403951456 72.2984709884012 17.9869459671264 116.413974129321 82.2840411953503 38.1590889829463 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
33 3 14 1999 NA NA NA NA NA NA NA NA NA NA NA NA 1989079.20749099 33534.7475140037 1920136.51346654 4443156.3973924 324257.691161692 92050.7072809146 3198779.55088129 2969264.45464199 150793.714169785 445200.65211943 1151298.44117347 2743382.29060799 475264.905718401 1452800 3921900 1943813.13626045 4640775.36194827 16523228.7549815 384800 227300 444700 145200 25000 1452800 3921900 1510625.97626045 3102604.16194827 13655977.9549815 574150.187216799 499048 2743382.29060799 927043.809817169 413175 154900 1683000 7443800 1943813.13626045 4034096 15936293 749825 297979.134297071 134701.380371477 62266.9390687956 91986.4996508236 40879.5438342781 1798036.51876964 152731.780712689 136281.853301043 215993.952685247 93283.8771979513 8209.67242626276 526003.487547683 15130.9735547417 85574.1870837962 1664755.22343794 978.2056318526 55486.1803520517 22529.6055748033 6393.69442885168 472670.359716039 235000.863255508 588497.926880216 7920.33276616121 1515521.13917392 6767.87028340144 29189.954940997 568193.214027205 556971.424747042 631749.722696685 13813.3784865723 1344644.98934725 43328.6531864763 59740.3455889965 63793.7325330004 76838.4913574735 1806.11567455374 215993.952685247 34916.6282119412 15906.440937288 64010.4376344499 607919.569524398 53666.5591198352 425.219295403209 572665.724224252 550607.26152504 66441.7752221455 590792.888585998 545237.771717825 0 9.55752045909809 0 0 0 2.02295654384303 3.63806549454896 62.6323136207628 1540.2530046802 72.2984709884012 17.9869459671264 116.413974129321 82.2840411953503 38.1590889829463 0 0 0 0 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
34 3 21 1999 NA NA NA NA NA NA NA NA NA NA NA NA 1951668.35543198 30867.8900783122 1865426.46675092 4391653.91754403 316010.892628231 90170.2361773174 2653749.63873433 2479306.16111372 150793.714169785 445200.65211943 1151298.44117347 2622630.68502422 464083.920849215 1452800 3921900 1940612.25090163 4527128.64991993 16452739.5832239 384800 227300 444700 145200 25000 1452800 3921900 1519623.09090163 3084263.44991993 13658480.7832239 572800 499048 2622630.68502422 892838.911920848 330850 154900 1575500 6756050 1940612.25090163 4008063 15939665 661312 365651.720474688 147088.648636088 102312.404280801 105213.394416228 50256.8920993085 1532554.5365809 162911.798703748 147469.595600219 307847.834746801 121634.840285585 9250.74258254151 522517.208153145 33235.6622908459 93684.6763218195 1431658.48130308 5182.3951308141 95412.2905443364 43077.9727832007 14550.6346411764 489958.293528268 324670.639388612 612365.498265231 8246.798533462 1301046.16337529 6747.43845485002 37194.4879716538 638993.766077451 652373.11070317 678368.689212279 54710.0467156218 1231944.82240775 44154.2282424269 107326.567964018 95939.6387873455 105336.318900355 2666.85743569144 307847.834746801 48037.2437489413 37410.8520590072 92330.2358420439 545029.912146962 54559.3829438929 1880.47110359724 542709.796373536 527420.275723888 99366.2122336954 544957.745811144 540723.023744394 5865.19592033189 819.318813001494 5749.63216836148 5214.52194830205 0 2.02295654384303 1655.02837977631 248.43996352202 2653.06119860559 72.2984709884012 17.9869459671264 116.413974129321 82.2840411953503 38.1590889829463 0 0 12.7398234029226 28.2210032635617 0 0 0 0 0 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
35 3 28 1999 NA NA NA NA NA NA NA NA NA NA NA NA 1869306.48243614 29305.2001062534 1754242.92532834 4296073.48058912 304927.862585825 86795.4678829375 1670709.69817487 1395837.13452986 150793.714169785 445200.65211943 1151298.44117347 2536880.6449141 466110.195268177 1452800 4030501.36649094 1981790.28473625 4479862.03254886 16388498.7106439 384800 227300 444700 145200 25000 1452800 3921900 1572999.12473626 3132302.83254886 13667231.9106439 572800 499048 2536880.6449141 858634.014024527 248525 154900 1468000 6068300 1981790.28473625 3982030 15943036 572800 895226.055252753 348085.505989065 190943.340520221 140213.959889881 206841.55710835 2428909.22792135 371379.752984859 344085.454031281 706009.802613548 356208.590052188 20186.3509267178 1098317.98515785 131812.08320929 300900.332351429 2413065.13340987 18389.6544189619 247890.943655404 164118.653597848 58929.5538346264 1083469.02658387 768391.694488268 1381814.2436002 11083.0300424055 2291789.04179335 6957.78098474898 103574.582628936 1560337.07450823 1602410.4413725 1552673.38770175 111183.541422578 2379064.93906014 50402.5274199382 176170.501125573 188688.723041944 308915.392132773 1562.68997205878 706009.802613548 84611.9585521166 82361.872995843 131450.777986469 983039.940559462 60866.0872157145 3374.76829437987 1052610.04232894 1051070.95339565 294133.286543747 1018086.16743713 1114531.60033962 19.1383982974811 25571.6317424127 2.05176023704558 432.436677925428 4127.66049798593 38.382819162814 4131.67821010616 1722.66674963536 7048.45621243832 930.78993225779 17.9869459671264 116.413974129321 627.493795187086 1582.36264440104 10.2769908550131 31.4132674996498 108.908104789781 189.622377569992 0 0 0 0 38.8089699498611 416514 833028 833028 833028 971866 416514 416514 416514 416514 NA 9999000 NA NA 0 1999
36 4 4 1999 NA NA NA NA NA NA NA NA NA NA NA NA 1817959.97737331 26899.0107656052 1687664.86394001 4247085.26552962 298978.265683526 83595.4185732943 0 0 191484.103174212 713278.474642901 1469640.77002056 2548868.61261294 463393.789425019 1452800 4460077.86439701 1990008.16423619 4470991.84450506 16375507.7822942 384800 227300 444700 145200 25000 1452800 3921900 1590936.00423619 3130374.64450506 13685629.9822942 572800 499048 2548868.61261294 808634.014024527 166200 463393.789425019 1468000 5752550 1990008.16423619 3945286 15902772 572800 683476.466848566 416030.193941648 102122.51338707 146514.967698838 143374.176754553 3848706.56486933 462703.549744457 420592.715075979 481800.7097999 268897.721535379 12230.3190424388 1573719.90147548 46969.1159419504 244151.11029666 3702295.94609937 7299.97415684265 117866.018496057 67590.6288561432 23490.3994999374 1395837.13452986 517972.115616307 1360812.43472113 5949.59690229932 3491635.89820597 5689.93742439292 53607.0119561997 1341762.039932 1284612.44968473 1434471.61391471 66578.0613883332 3207499.46967412 60049.4716503404 109549.41253828 109566.511923451 211953.666338461 2406.1893406482 481800.7097999 43491.7356832505 51346.5050628277 79553.1339637136 1670709.69817487 83934.5803145743 3200.04930964321 1632616.27709246 1603653.9819168 174594.917916952 1658359.84317364 1573978.89736997 0 65.9196691985572 0 0 0 4.82933394398896 5.84326365790456 415.357016541408 2889.53488085989 108.419054541803 26.9493502653385 152.191432089026 117.173433066014 78.6116403497276 0 0 0 49.7437212708557 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 516984.39300291 NA NA 89841311.4067046 1999
37 4 11 1999 NA NA NA NA NA NA NA NA NA NA NA NA 1771737.62212967 24589.5883170769 1641472.03488227 4205982.02581674 293663.78420002 79738.3135887128 0 0 191484.103174212 713278.474642901 1469640.77002056 2580452.85723532 464463.642715542 1452800 4439974.75028777 1990852.10420151 4448923.68015395 16376661.7255328 384800 227300 444700 145200 25000 1452800 3921900 1601498.94420152 3115248.48015395 13718172.9255328 572800 499048 2580452.85723532 758634.014024527 191341 464463.642715542 1468000 5436800 1990852.10420151 3908542 15862508 572800 456968.50556287 217739.197262487 76079.7989880955 166111.24462238 87260.9195149751 2868631.49784311 231843.362010349 217207.123632666 344251.180213736 125141.212631213 8986.15998800211 849921.908549121 38451.5339942815 133863.377668935 2599399.43541953 11086.2332905223 90642.8090272974 47092.3077934673 16116.4599653233 758421.923768988 348369.050500602 757117.47832966 5314.48148350525 2374425.22655318 5094.96831383442 40409.0356488912 777352.772605377 768984.139432597 816445.677745624 46192.8290577393 2027189.65249591 74194.3432385566 81946.0585836026 77433.6405732348 109343.869204914 2309.42244852835 344251.180213736 35716.7454361429 46222.3552436372 59301.7149475616 1037803.31663738 106829.50666506 3857.1049845815 959109.513871391 918465.586950734 106767.461208017 998347.115249338 858937.757986613 29.9853211447486 15.8099460398916 0 0 1328.67435506379 4.82933394398896 5.84326365790456 1354.52516408439 1979.98853679734 193.563871855634 71.5380182738102 152.191432089026 117.173433066014 117.265561777555 0 0 59.6363301670914 289.897707698029 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 514150.683487268 NA NA 86139015.4606053 1999
