"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetVICWA" "RetVICPR" "RetVICMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
26 1 26 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1139716.89436464 9888.72585330084 854519.678356668 2230933.61024479 195851.385701769 18221.1095156047 9179187.47913932 7157649.81492469 0 0 0 728608.300514821 241359.981715539 1866878.99999392 4424026.64461487 2222663.73617773 4933547.11714462 15347228.3793798 384800 227300 444700 145200 25000 1866878.99999392 3921900 1652132.66266592 3144207.83743672 11712914.1820391 590805.215831206 499048 1249183 1160891 741641 241359.981715539 2107940 9107400 2097919 4209593 15347228.3793798 1480277 249694.916057869 93133.8420816673 70364.9945429516 121882.282527283 57566.0263861153 933933.021607728 96638.6800544709 94929.9192074189 204418.592755621 71435.8012562715 8885.19741488309 405512.187915071 23798.0064625096 98776.0663868504 946892.97085648 9751.28636061829 22805.2095122769 29543.7501941451 7567.79255464629 373490.511792091 213363.982582337 328362.048076933 5999.21404524363 882020.786203836 8271.71939811302 46637.0942096658 300503.336189703 300055.536801178 317535.587901298 12487.7242562787 794431.961994942 63168.2463841777 69880.0126994118 69807.1317339683 62987.1691684779 49.2799415873482 204418.592755621 32316.0307850487 15044.9830840294 54545.7119311239 486744.511585847 75335.1609610121 287.718804721954 458053.377572585 436228.533490413 77579.6313130653 458282.646401376 423680.593036273 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
27 2 2 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1121320.83921255 9841.29331222127 836326.011242281 2190424.9519154 189961.66125121 17538.646653743 8480659.2891918 6556116.50661915 0 0 0 747627.874347943 252315.135916074 1900977.07335463 3921900 2197317.40716489 4864310.52075352 15330551.1780997 384800 227300 444700 145200 25000 1900977.07335463 3921900 1659831.33365308 3145186.24104562 11741062.980759 589401.688339951 499048 1249183 1129195 704096 252315.135916074 2107940 9107400 2101529 4189501 15330551.1780997 1421130 256115.613234116 123010.536192549 77324.8979525964 162406.372553007 81479.7769539938 1219933.69835732 126137.90434162 124716.117276443 212087.354993072 90556.6180112052 14255.3960801092 619843.45779227 34192.4197779493 158212.914839649 1231443.94435024 21784.5342005357 52147.0133607103 43024.6325087443 13252.1909871566 601533.308305549 223163.992170821 451763.105608262 5889.72445055868 1173782.60901118 8033.85453386879 56513.6036089054 381095.143277709 388387.61966217 434130.374237789 18193.6671143866 1157012.13311222 69800.1987198853 75613.4326386157 74614.6200950518 76060.9463671463 47.432541079568 212087.354993072 33882.4266581513 18396.0551520895 74987.6784011731 698528.189947521 75778.5755060233 682.462861861764 651167.044099398 630397.448925149 87247.1416838218 630875.64930116 643734.546330311 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
28 2 9 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1102805.07589917 9812.60141988876 818453.703390184 2146509.37892164 184280.708393554 16630.2821842571 7517376.40546866 5782867.64507984 0 0 0 822822.258263267 262713.201616395 1928047.30784145 4209611.57111243 2175860.4761277 4841205.22145038 15347842.7875074 384800 227300 444700 145200 25000 1928047.30784145 3921900 1666192.40261589 3140675.94174248 11779974.5901668 594706.153502596 499048 1082274 1117691 670000 262713.201616395 2102386 9107400 2106438 4163666 15347842.7875074 1297560 251982.122151671 188230.551940693 81871.1449407606 196069.993323101 74661.4880067848 1514272.05492208 199548.213206054 192966.473848289 197366.535414867 122275.179137725 13249.3978950016 834330.872658063 32683.720541481 173132.38482562 1605022.29095904 15009.4457003202 45119.1744868119 49732.6251626456 11914.588962817 773248.861539303 202337.088882757 464338.994025996 5680.95285765564 1563734.6805089 7510.49342571536 51024.900696856 404241.520069353 399837.793525652 431432.417957558 17872.3078520972 1534700.24566974 80563.0094077777 75865.2013796672 76854.0939036318 106622.58108707 28.691892332509 197366.535414867 35837.9121700891 18515.7633133806 54480.7442948524 963282.883723144 80040.4327618624 908.364469485899 931877.22342865 908495.857151897 102927.142046931 932443.862787259 872250.615647602 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
29 2 16 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1088024.33261967 9774.58453470753 802716.232157788 2110634.35864631 178643.91224897 15575.0006818673 6837912.21720162 5274684.23423378 0 0 0 839591.596924822 265690.833424714 1947026.53780472 4283876.30580478 2150479.33751975 4809180.56891755 15353926.8318528 384800 227300 444700 145200 25000 1947026.53780472 3921900 1668629.26400793 3127246.28920965 11807678.6345122 586570.759683633 499048 915366 1106187 626375 265690.833424714 2096833 9107400 2111347 4137831 15353926.8318528 1173990 236287.714145897 151902.393391452 70314.3434586326 126437.383006956 55771.5355846183 1341715.47778075 163486.872414032 156439.694529111 193679.714816674 88764.3592460185 10723.1521219766 551207.368259317 24122.4326321985 116811.74394862 1352109.07658263 7589.01180831984 37028.1699632703 36292.766181037 7990.38139204059 508183.410846064 197901.444555631 364355.528503741 5636.79614458467 1273413.15829533 7387.33728535346 42105.5474671725 322054.534004305 324748.295513637 340739.950434499 15737.4712323953 1168007.66904189 69355.4443454018 69482.7627295558 67311.1149093581 78510.3915444779 38.0168851812282 193679.714816674 29822.7673684778 14780.7432795004 54750.8041361382 679464.188267034 68093.225026281 1055.28150238978 644436.998989484 618167.547365471 75528.6310014269 655714.014096761 580148.238514594 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
30 2 23 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1056789.17979758 9718.05698873959 773647.931073947 2075829.56123131 173043.926604872 14115.7286494508 6215457.30248697 4750075.7303649 0 0 0 853191.920268647 267802.096760967 1985455.21723222 4271110.43326348 2125050.13395658 4778531.09337905 15359601.0246581 384800 227300 444700 145200 25000 1985455.21723222 3921900 1671018.06044477 3115191.81367115 11834972.8273175 578573.79924417 499048 853191.920268647 1094683 582750 267802.096760967 2091279 9107400 2116256 4111996 15359601.0246581 1050419 321057.950935669 148356.54758611 75006.0430489269 122858.5161491 60074.715897894 1285370.21896073 157586.563586802 152045.422840988 317308.10475327 90450.8728819929 10515.9690803499 549754.537969565 23487.2820629963 122413.705931889 1256059.8902942 6722.64333625221 56477.619427505 36431.1995605369 7942.31643683514 524608.503868881 319872.464207686 514253.64793697 5599.98564409786 1183521.03606189 7303.00568711611 43480.7244614972 444262.364583269 457658.950922399 493440.868797051 29068.3010838417 1164883.4990233 68945.5928052765 78504.9069200741 74520.980883748 80799.0212490456 56.5275459679454 317308.10475327 29109.1078138372 31235.1528220895 70166.1087604353 622454.914714654 67168.7240866886 1459.27203241655 605075.991629536 589009.442759054 78906.2114287651 601042.549610658 574711.994295902 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
31 3 1 1992 NA NA NA NA NA NA NA NA NA NA NA NA 1020723.7594959 9679.72483328135 743675.509322067 2041358.29682244 167616.326336209 12713.0559886391 5505213.44473011 4197192.68412678 0 0 0 874931.319148088 272028.691825479 2028393.99330165 4247053.82763901 2099987.52327511 4748102.43385231 15365032.1858129 384800 227300 444700 145200 25000 2028393.99330165 3921900 1673773.4497633 3103358.15414441 11862023.9884722 572800 499048 874931.319148088 1083179 539125 246983.66531426 2085725 9107400 2099987.52327511 4086162 15365032.1858129 926849 452019.391799504 153296.160347928 72585.1324645945 130754.560034185 60037.6360752297 1695010.6978145 163689.394216533 157851.165758713 372151.344821291 92729.0833279079 11779.3178988728 593178.654520634 28780.1023355051 124189.613797156 1709273.6009303 8837.97506451264 60987.7160694291 38654.3607558301 8308.90931852897 552883.046238115 398926.283275247 767716.940480595 5427.60026866331 1609694.87673883 7061.7280520701 43701.5404732607 647581.541785684 633949.015445746 706469.970811991 29972.4217518796 1522645.60952168 68702.5611547437 77454.8437819108 74167.4105959236 81632.7912051783 38.332155458233 372151.344821291 29088.4760328872 36065.4203016752 90324.944489732 710243.857756858 70948.1493083693 1402.67266081164 676501.595948731 652926.382662533 78630.6915901331 677477.994754287 622644.062339082 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
32 3 8 1992 NA NA NA NA NA NA NA NA NA NA NA NA 983842.328716858 9649.15890243599 710729.607088623 2000249.99558939 161975.702197231 11674.3137822661 4876536.91922468 3676884.04441742 0 0 0 868788.627117597 265525.533632855 2105390.06864381 4146324.39234771 2093188.41002537 4639494.97177521 15317176.7291944 384800 227300 444700 145200 25000 2105390.06864381 3921900 1679172.33651356 3090056.69206732 11887160.5318537 572800 499048 868788.627117597 1057047 495500 225999.933569811 2105390.06864381 8973050 2093188.41002537 4060129 15317176.7291944 838337 305672.174303464 147147.257229183 74766.9454626769 168594.851351034 59914.7785719954 1466812.72013869 154088.122853651 153575.797604375 252889.143938451 128518.500972971 13913.9170293471 543789.504006206 38775.482602932 115663.382772663 1416718.6503174 9860.22180737548 95045.015342161 52065.28014435 10952.4067502618 520308.639709359 273377.803166116 556551.860599383 5640.62413897803 1310599.31775237 7958.58719214833 42233.7379229074 518275.254247496 522806.213243611 514459.889320388 32945.9022334441 1223858.13927158 66787.9433815258 66841.6883695538 68578.4614795939 116289.510114319 30.5659308453677 252889.143938451 34868.5302449827 36881.4307790437 78680.5287423713 628676.525505428 99099.4987228036 1038.74220637302 617794.272948687 594543.993881292 118880.660969283 615293.518479872 572216.257917503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
33 3 15 1992 NA NA NA NA NA NA NA NA NA NA NA NA 940872.272887191 9615.81406245613 678679.84597237 1958793.70291809 155026.715584115 10499.3309237722 4064604.8852285 3024337.66528971 0 0 0 851246.687403883 258780.140106824 2186636.78110759 4161391.99138387 2089868.93699918 4538385.15893964 15272934.7224141 384800 227300 444700 145200 25000 2186636.78110759 3921900 1688050.86348737 3084252.87923174 11915910.5250735 572800 499048 851246.687403883 1030915 413175 205016.201825362 2184502 8838800 2089868.93699918 4034096 15272934.7224141 749825 331494.835431612 180278.202869167 73199.4027328059 160809.053506014 80868.4920838925 1619377.38786383 190977.298879559 188859.752220096 268258.192079263 155889.27629251 23827.500872558 688072.007987769 50948.2038778733 136696.098411201 1590650.6777769 9617.98647396981 99295.6524637837 63770.4995715695 14432.0469738061 652546.379127716 289739.789045691 593100.546483259 6948.9866131158 1508078.52513927 10410.4600746204 49731.3871644222 545589.29538132 544940.706632654 540966.812589286 32049.761116253 1420670.98884972 70401.3932197283 68543.3650261351 68913.1915558083 135439.265905963 33.3448399798572 268258.192079263 35727.9405350189 42970.0558296669 69110.4496635825 811932.033996181 100811.191696758 1174.98285849391 812278.386133733 778201.529367444 132105.27066855 804952.721929385 735503.363595748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
34 3 22 1992 NA NA NA NA NA NA NA NA NA NA NA NA 881288.751984468 9589.91156553134 636965.535193395 1894212.7433607 144680.352589716 9048.45782143676 2797745.22423561 1991480.82928938 0 0 0 894800.978128379 254068.358233673 2321214.23430003 4503078.11563618 2105877.23021202 4467261.7842877 15238965.8502248 384800 227300 444700 145200 25000 2321214.23430003 3921900 1716257.15670021 3108435.5045798 11954933.6528841 572800 499048 894800.978128379 1004782 330850 205016.201825362 2205626 8704550 2105877.23021202 4008063 15238965.8502248 661312 428097.346849737 310161.877620524 120573.383867901 232178.418535171 149701.943168169 2070923.89456214 321539.018221963 323031.045357104 311505.818716153 292420.035470258 33736.2481980515 1072516.98549268 84446.5067736006 250538.267366311 2123313.40834985 11651.5981268482 152626.393192434 118697.732304757 33759.8132128475 1032856.83600033 334540.082470815 823475.067070607 10346.3629943987 2071068.36415641 10804.2870872398 79717.8253480593 776648.219802414 777815.70203841 758860.538256155 41714.3107789752 2068055.96566106 80674.5278106769 111872.265079355 114340.234938603 257489.673405446 25.9024969247876 311505.818716153 52189.2919274222 59583.5209027226 67637.4968026085 1266859.66099289 116898.706344148 1450.87310233543 1281641.71436367 1242349.11130444 244051.941156449 1262614.17848534 1189133.42456445 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
35 3 29 1992 NA NA NA NA NA NA NA NA NA NA NA NA 818982.604952325 9568.05007887496 601467.023731271 1852119.15766343 134633.064517269 7830.88686630167 1362662.52527853 992887.131447569 0 0 0 941021.323258514 250132.992886781 2422573.02682784 4813942.70690666 2119728.52301845 4389529.57723189 15201045.3188596 384800 227300 444700 145200 25000 2422573.02682784 3921900 1742306.44950663 3126009.29752399 11990005.1215189 572800 499048 941021.323258514 978650 248525 205016.201825362 2226750 8570300 2119728.52301845 3982030 15201045.3188596 572800 409687.925435897 264495.951607855 81565.8938465663 230892.813764908 129547.211541104 2444028.63563617 284390.773709277 278918.675291805 291882.423315402 221600.986876367 37183.0070677585 1085873.29676121 78939.7603527482 226994.841789662 2445052.36420058 12428.0146531084 119407.732527808 96854.3769620301 31602.8128064203 998593.697841809 316002.172211138 720259.413634269 10047.2880724467 2347383.13613108 7602.04174052684 73108.9929441906 670388.157346697 668959.068385584 655684.223449388 35498.5114621243 2209476.46922446 76722.8686347729 79278.3221399982 79568.1868235844 194591.05574759 21.8614866563803 291882.423315402 35659.2590896049 62306.1470321437 76597.3224081 1435082.69895708 108886.649241465 1217.57095513509 1397569.30384385 1331137.02588553 183908.54501449 1412746.04881029 1229001.66687752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 9999000 NA NA 0 1992
36 4 5 1992 NA NA NA NA NA NA NA NA NA NA NA NA 744455.284797052 9118.05347142099 565390.821046083 1794723.49152322 120726.987126775 6481.46374144837 0 0 0 0 0 983293.569150357 260863.548918011 2518986.98286936 4912350.97714739 2174989.10149433 4426588.13022387 15235361.008606 384800 227300 444700 145200 25000 2518986.98286936 3921900 1807286.02798252 3170009.85051597 12055709.8112654 572800 499048 983293.569150357 998683 166200 260863.548918011 2255708 8570300 2174989.10149433 3945286 15235361.008606 572800 363366.282244093 319144.41967096 90565.6282045744 251378.935638305 174796.265441304 2295562.90794717 330351.963830791 326866.24754035 254260.65494203 279516.256347155 45686.6332880404 1048872.27771878 176974.041803371 269661.471548692 2325484.09050795 20746.9360312302 114462.896041519 183964.92000751 70533.0984758854 992887.131447569 274426.046996335 666519.154206657 13906.0773904944 2217945.91838043 15436.1593154608 99535.7529919813 621488.535524836 626475.661700086 620069.673159765 36076.2026851874 2145802.29479197 107356.089746463 77590.1459169012 82846.0921812859 268525.205122587 449.996607453975 254260.65494203 54483.4126722346 74527.3201552724 64185.3583211443 1362662.52527853 161639.073934411 1349.4231248533 1358413.90350275 1290719.73422477 274112.892488366 1348655.16486052 1165160.9602332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 323171.297942982 NA NA 58464265.3035909 1992
37 4 12 1992 NA NA NA NA NA NA NA NA NA NA NA NA 671631.198911411 8620.00956714019 528322.294227748 1712418.66524629 109662.472658405 5344.03655593773 0 0 0 0 0 1046880.92916439 263647.662071521 2588179.11077214 5409199.23371841 2214124.83971751 4450318.93770437 15266544.6081537 384800 227300 444700 145200 25000 2588179.11077214 3921900 1856140.7662057 3200682.65799647 12118282.4108131 572800 499048 1046880.92916439 1018716 191341 263647.662071521 2393956 8570300 2214124.83971751 3908542 15266544.6081537 572800 445084.699198268 597267.498391974 153953.868599854 269561.959561724 177621.929213145 2780988.00513172 628329.319448565 614734.553303917 323711.620879706 446597.871505661 33306.9545867252 1655579.19784824 126233.974605082 327948.398943725 2924930.83780279 12800.4931535093 87241.0679027861 181708.366435973 54408.2582231819 1557078.06750944 335214.795369215 842842.122376668 11064.5144683696 2834395.17036363 18853.0999234343 86208.0074805044 757588.386129402 749625.559376679 784141.286965083 37068.5268183349 2833346.94197252 104223.999547695 148487.437657331 152935.435976154 418207.715858446 498.0439042808 323711.620879706 74014.2310584244 72824.0858856408 67683.2649437116 1881535.11328025 177911.983285386 1137.42718551064 1871151.9990628 1818888.83942115 405947.334249423 1859406.09771757 1681321.58399771 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 325288.199763731 NA NA 56138781.2130829 1992
38 4 19 1992 NA NA NA NA NA NA NA NA NA NA NA NA 586217.837604848 7747.9943449646 482878.451076147 1547029.86728425 91648.4324595405 4314.06906497872 0 0 0 0 0 1149998.83178247 277083.144369426 2706180.57584321 5143367.99372639 2277096.55981601 4473978.75841073 15302383.0829651 384800 227300 444700 145200 25000 2706180.57584321 3921900 1928831.4863042 3231284.47870283 12185509.8856245 572800 630751 1149998.83178247 1041129 216482 277083.144369426 2497890 8570300 2275033 3906360 15302383.0829651 592932 535672.837094837 305505.325804333 250631.002353571 313747.377429504 145248.888130937 3203222.44882463 317532.306754592 311222.884411826 368911.908126858 251908.381084073 36766.4702795622 1105446.33716795 166681.776622938 275702.914565233 3245635.32109853 23451.862297905 136050.405071069 174756.469558869 78244.2400984979 1023090.78001787 391148.77370398 943625.54189927 18014.0401988649 3016355.78194685 45474.0405911542 86137.0207063613 872991.25074935 880904.241582649 888092.129106827 45443.8431516014 2808292.05253839 108878.874811422 219086.200718477 234368.526795521 252169.805164635 872.015222175589 368911.908126858 153987.506649927 85413.3613065637 106514.606428401 1536906.35937854 172242.094218031 1029.967490959 1438379.89516911 1361340.15882907 278309.659180618 1478561.819631 1196018.80321693 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 322316.612031929 NA NA 53377307.2266569 1992
39 4 26 1992 NA NA NA NA NA NA NA NA NA NA NA NA 519162.07649523 6599.70104590857 440739.593580791 1468653.25980019 83571.2204392942 3418.32308097478 0 0 0 0 0 1462707.11017923 302986.163648568 2801099.83226999 5627598.83610584 2358545.75067797 4566093.78106469 15377733.8291616 384800 227300 444700 145200 25000 2801099.83226999 3921900 2019999.67716616 3330341.50135679 12292249.6318209 572800 762453 1462707.11017923 1063542 241624 302986.163648568 2601824 8570300 2315645 3904178 15377733.8291616 613064 668397.254734322 636815.602078626 181140.124842912 562850.024593174 266599.746183083 3188506.54884944 657281.305650741 649848.695691826 532636.614403017 519276.891323975 36555.245056546 2106978.57239481 212294.778059539 546030.080283959 3408544.3157363 35919.3992791421 112968.196426782 271301.344787269 96721.7108619632 2014426.88625177 549018.528899263 1182782.86676588 8077.21202024627 3320973.19987706 12704.7836639292 154592.222653954 1073244.32910109 1056232.13845136 1100934.30006887 42138.8574953557 3396731.82616341 148391.146196411 204691.512127747 197597.980174149 500067.071647739 1148.29329905603 532636.614403017 64799.0233703742 67055.7611096179 62610.4846728963 2200888.80036307 255488.131192823 895.745984003945 2241170.47261678 2212302.63972994 509005.540414662 2192873.47641482 2094827.5500822 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 317311.263836971 NA NA 50330180.5481387 1992
40 5 3 1992 NA NA NA NA NA NA NA NA NA NA NA NA 405277.919330193 5590.37899508726 364821.074151395 1249340.86387676 65819.6362380302 2748.49251128202 0 0 0 0 0 1921184.68767566 385137.30969991 2959500.13977782 5816357.96496342 2549904.18576108 4767772.3190634 15600195.7767742 384800 227300 444700 145200 25000 2959500.13977782 3921900 2222822.87224927 3536860.0393555 12564377.5794336 572800 797600 1921184.68767566 1100514 266765 385137.30969991 2745149 8570300 2445721 4078605 15600195.7767742 774122 706042.104946378 669094.240296258 237953.42890386 825135.525109113 376991.808739759 4051768.96030411 656492.677359779 671344.953865072 367720.560558567 643337.735721475 54812.8253083373 2260817.44226602 492693.795922607 766299.995850611 4143808.14441411 89370.5260513426 176449.247507826 505913.205274531 208376.715083109 2181259.80001803 386539.442312251 1269492.24386143 17751.584201264 4042856.8338233 83331.5602260658 262053.737998711 1263245.57693528 1292731.48508929 1247222.58201035 75918.5194293957 4102204.74362401 313779.347612688 180698.788389394 195982.881171043 641043.8297243 1009.32205082131 367720.560558567 216285.364729925 113884.157165037 73672.5954590944 2606440.04716014 461706.126436386 669.830569692765 2579091.81421987 2508193.9239145 687318.240857815 2575755.52556349 2382724.47649883 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 304476.066763116 NA NA 47112316.2516816 1992
41 5 10 1992 NA NA NA NA NA NA NA NA NA NA NA NA 290307.026688098 4434.89966333775 283785.645342525 1027840.35045318 43645.7229698177 2249.24841616026 0 0 0 0 0 2675354.51890702 504516.235227625 3131560.19008157 6954260.99313344 2761413.27311219 5058374.58141309 16014810.2142358 384800 564485.055367653 444700 145200 91128.915227625 3131560.19008157 4272783.702158 2445796.71960038 3832302.30170519 13028658.0168951 572800 832747 2675354.51890702 1137486 283646 504516.235227625 2888475 8570300 2575796 4253031 16014810.2142358 935180 994697.772405518 938500.573883316 371933.111681698 1312980.26869293 486889.890865842 5324969.29398994 938027.802098029 951641.699901277 559826.721450589 788893.291926491 81366.2384572116 3871508.07652192 552771.338781859 1020308.81304321 5470913.48615878 126598.305527715 190108.990303754 544980.649350011 228527.367351108 3647215.22239067 549061.466144992 1699455.88015407 22173.9132682125 5525382.11877206 82818.3670526632 350977.462349695 1677538.5004961 1694123.2876266 1676926.7381413 81035.4288088707 6010776.27882347 505931.837461569 364099.219627115 354210.904465334 764730.46967984 1155.47933174951 559826.721450589 208179.8262342 114970.892642095 85261.0496799747 4218740.70423445 730992.273859676 499.244095121754 4297744.54400274 4215733.11038913 778638.359854419 4235339.43071548 4130950.45623308 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 289283.67402655 NA NA 43535459.2533188 1992
42 5 17 1992 NA NA NA NA NA NA NA NA NA NA NA NA 212247.805900963 3432.7443051666 218772.61767317 899412.878230644 35591.9209125402 1855.53235564202 0 0 0 0 0 3415744.15587748 542176.421627374 3225990.65934079 8370488.56952364 2855384.17050958 5288260.1182315 16243553.3160355 384800 1182830.37630258 444700 145200 134620.101627373 3225990.65934079 5961564.61507319 2551232.37699776 4067027.8385236 13307067.1186949 572800 867894 3415744.15587748 1174458 283646 542176.421627374 3031800 9107400 2705872 4427457 16096398 1096237 903602.356901232 836007.783948957 227963.06895444 966173.422734646 405159.846213821 6553539.60240429 846178.93193932 852523.324771104 469230.44039995 649248.457717406 62142.4357113242 3894207.29023608 265182.2505673 708690.223182427 6574186.18212659 44879.5663997485 112479.409259214 312683.052013125 110989.177397384 3480132.18552459 470795.233661921 1547768.84494357 8053.80205727752 6555450.58331816 48008.6280608077 290260.736818409 1435371.3503622 1400007.73385015 1485778.72225189 65013.0276693551 6684988.57610456 320060.501799724 242537.411993198 228219.74196801 616783.303560376 1002.15535817115 469230.44039995 118360.031965519 78059.2207871347 64101.2396649356 4544860.12775267 578559.601822998 393.716060518245 4406037.13957697 4279025.2314484 610532.713864408 4484091.43204615 4068130.48106057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 NA 264032.857692619 NA NA 38688533.9069235 1992
