"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS" "LUCKY" "AMERI" "MINAD" "THOMF" "CHELA" "BOXCA" "JLAKE" "IPARK" "RIRDM" "PAYHS" "MILNE" "OWYHE" "PELTO" "BoiseSys" "Minidoka" "Owyhee" "UpSnake" "Payette" "SNKHE" "HFORK" "LIMEP"
1 8 4 2002 135.638107717963 75.2730847233932 46.2562409658197 5429.4280987716 10.0664647076754 269736.123175702 0 693.256140704857 0 2007.36068004551 6539.9735182176 0 0 5074.09434225901 0 124058.858381295 400.224194089862 2811.49044148193 33453.8396890436 591.040101518297 14.7877932874196 23037.6254720084 4064.40150460702 81293.8897191965 9.70664033189426 0 0 7203.5103332286 3603.39459548549 0 2462.37286609935 2637.32950012414 490.82503312332 10000.0514718336 75.1526100362854 160167.907252122 33180.6790279507 14908.9365370074 429.386846849267 0 0 0 2082.20944101765 666.012549098868 61570.5016461256 6537.61220032026 8734.96238368216 40864.7047248618 221075.558771979 18240.7254608427 119921.366278761 14683.0618422208 7680.593668877 34648.1567455012 6311.39663792239
2 8 11 2002 140.750693241683 88.0520386311278 14.4466278937879 5276.07016414719 10.0664647076754 259030.153426988 0 242.056283554346 0 1262.50758692427 3353.69177222368 0 0 979.169674895922 0 84883.1408589033 3352.3054735185 2693.02488278963 30983.3097901472 172.205968542999 14.7877932874196 24931.4642493088 2756.68858648415 70857.8280431006 22.2202609269824 0 0 7958.66963395752 3220.01300903807 0 3056.76709270165 2061.38377507638 1250.76477741233 7917.85343731358 726.504229322441 148881.979254971 33837.5949681792 10847.2959792265 81.6094680171492 0 0 0 986.398924860399 583.054975571238 51582.7352620219 5343.76980198967 11381.4857957397 43253.554088127 173542.711248319 20863.4343039951 102100.173770797 18213.272695518 8195.93083100686 39572.2735780275 12107.6066950254
3 8 18 2002 381.720667374619 149.523564717292 15.4404567417341 8788.64977240108 10.0664647076754 286222.373088127 0 737.630067240578 0 2052.12516177464 8263.93489956142 0 0 1381.74905653184 0 111068.767154978 2594.21364812791 2906.94022496729 35601.8103282191 228.673986358251 14.7877932874196 24499.9978427564 2714.21378836173 67563.9983474196 38.7820678560706 0 0 3350.93904591432 2013.77435447095 0 1976.4082369368 1926.54878109355 549.681427641935 10141.852930138 930.435171159222 128049.42489645 23982.9812803386 28160.0626316831 407.738230824672 0 0 0 741.787436830801 341.792722229585 32048.8066366901 3338.70296611566 13184.3597499038 47891.5283710953 139523.33779888 23031.8118041076 92463.8503672285 21084.254928014 2802.60385742777 33524.7581086243 10479.7233126431
4 8 25 2002 140.410296262365 199.557413233769 57.921751209863 3145.75980071982 10.0664647076754 198037.556940904 0 86.914425195892 0 2636.91295510211 2876.18033146283 0 0 2389.13821983769 0 97646.3038720135 275.015391044504 2001.52061443344 23800.5085725986 73.7730347655643 14.7877932874196 19296.9041468021 1377.06944945998 64360.7813134036 0 101.907663023326 0 2709.01432356182 1630.31437866209 0 2050.08576411919 2956.91076400951 603.013295853971 7910.7148580321 1213.16449112033 75885.6277870763 11286.2547254584 25525.3314411213 398.662550138337 0 0 0 981.563611649635 1008.31939946334 16279.7843679982 3579.43982158038 14071.3709613937 24621.5304261826 97680.2207881229 8713.69384293032 50291.6153049315 13017.0407329068 3484.93027653018 23090.6458172643 10425.154215637
5 9 1 2002 161.212061203331 5.44843160002636 60.8038738906049 10652.0749272991 6.09185755968955 136211.588493455 0 495.288988112227 0 1502.60720197863 2191.5193096702 0 0 3488.74676456747 0 88088.8538021944 125.590893085801 2894.20206985824 22232.5718478824 268.226004063673 8.64797852558058 18861.8874128818 1841.1613909381 47610.3178129906 29.652721502004 0 0 4872.85820198 1626.80563269379 0 3029.96509785998 1465.6048340886 549.00859551435 7011.76744948333 703.307810791408 44101.6269588407 10898.8000797159 25612.7693898681 10.4334494706422 0 0 0 2136.09345695621 115.666478875194 17117.4990836985 4289.54905983578 6089.56975236238 21850.7727183122 81550.5131383274 6013.5045376526 29426.6849318402 4625.60588329823 2358.5113120398 14452.5241719169 9594.90974149917
6 9 8 2002 101.654501611307 60.2028569445574 32.5629819725914 2207.95127592455 6.09185755968955 164222.453781616 0 150.726563850999 0 501.760817452383 3418.46511352396 0 0 2499.25161673324 0 56253.04666272 329.474384319174 666.191546897936 19749.0089569506 832.773767891897 97.4759688357967 25127.3157196796 2508.61529598457 41045.3354031966 0 0 0 5763.05250374981 1496.17373705902 0 1782.84115295727 2304.67061619066 238.736971766068 5851.44427799364 15.4299794796791 44718.1576792249 11108.0798572025 17310.850477613 334.964112631984 0 0 0 882.62710697172 347.06072111255 15168.8489741657 2812.05300956744 4273.9115247469 30896.071201501 70399.9512805621 12525.0773324175 29344.7638153437 19233.7849964127 2242.68990054594 14013.331070307 16115.1450326903
7 9 15 2002 90.093482121656 62.5757518557611 0 3039.97299800748 6.09185755968955 123599.003975339 0 143.880442762924 0 417.223618705434 3272.45288744738 0 0 2147.48499438976 0 48755.5440152113 338.712664701119 880.7415170257 15898.453672896 135.958870003808 8.64797852558058 12109.949651093 2595.95140755281 30613.7540168478 0 0 0 1143.6389580524 1673.61946112653 0 1052.18306034406 1193.62838015069 492.686112923962 4799.01751725933 191.594943196907 20064.6485774481 7490.07838544303 13146.0592899649 139.362735324302 0 0 0 363.465297323964 1237.06017881737 10792.5091602601 1929.18128366176 1803.85572791948 28275.7976441941 42439.1872804977 9711.21315410726 18684.6501007951 14254.7461172828 198.356512346292 1545.10726163058 6467.37676788862
8 9 22 2002 90.093482121656 0 0 3365.56330191373 6.09185755968955 137389.569197024 0 450.987151451985 0 406.060883773563 6249.16481636647 0 0 726.665772122519 0 55767.9034625094 2680.5805377693 398.313765472832 11120.5859069702 18.1115763539234 8.64797852558058 11603.2843029764 1444.67474940006 32609.3446562084 0 0 0 2494.41844639262 891.471364800691 0 2642.19482781379 1157.87177363601 209.135560692335 4927.79142082027 673.434326900914 42258.3047937719 7901.3226629487 15012.9730456702 324.479060812357 0 0 0 383.362957549315 676.285010557252 6600.54536019119 3103.59653459629 2630.20729622706 35433.89161465 50954.7928890988 5793.24606424846 37244.2604626526 10339.9187600896 51.3334973074176 5346.07379136117 4085.30654045632
9 9 29 2002 90.093482121656 69.9582271345485 0 1917.55542332289 6.09185755968955 83779.0542989404 0 296.808874529052 0 656.746217265562 3056.1981802616 0 0 237.573529823811 0 45779.6651220232 570.021815568257 1416.40156244811 5593.61358489359 18.1115763539234 8.64797852558058 14193.1246115156 1206.02499636497 17045.7360536029 0 0 0 6327.35262995961 1515.7523981609 0 558.867849377309 789.659324473738 685.691307550867 3546.18834498188 673.434326900914 34893.4177430215 6332.73244394865 14989.7847433431 74.6334925002638 0 0 0 597.707073424437 260.706682465768 3768.17057472945 2593.70316581999 3355.97161163148 6269.04534695628 48757.2913207852 2186.65473756605 30675.2614790326 4221.46736978098 422.044860068632 4393.81847734468 6455.89982839627
10 10 6 2002 69.7082952902905 0 0 2590.51167060002 4.33656216962156 41755.1858693637 0 54.3296397878023 0 208.732328990828 563.553074438697 0 0 505.295881205675 0 21019.3084248467 1706.24570260509 507.437812858135 2849.17322464467 0 5.29391773392323 3754.75382721503 786.962682912182 11635.6897163292 0 0 0 0 727.686708944492 0 639.185257842975 904.435277995897 282.569770928603 2330.08854961661 481.839383704007 11279.5817616986 1306.36439550888 6541.85274910288 4.18641414624278 0 0 0 0 56.421367815079 1290.96629643795 748.435831044865 2026.99629010966 2284.58084187801 22680.8586117014 480.453946763024 9038.51819024759 932.017807452776 0 2241.06357145105 682.637717699649
11 10 13 2002 69.7082952902905 4.25054119264603 0 2380.57293103398 4.33656216962156 53848.6821896945 0 116.686591393158 0 423.065860168238 1528.25445502651 0 0 49.5020416549676 0 20572.040836257 1020.10069692389 241.086091013388 5153.43043144966 0 5.29391773392323 6088.04030504146 1054.47858462771 14053.7216318588 0 0 0 688.173619508691 1342.34095807498 0 1092.68640829112 1372.5545035811 416.662325107333 2586.20059100537 673.434326900914 18340.9984479426 2336.59567117485 8932.61641474495 4.48149139112381 0 0 0 273.626964873647 771.674583154663 3046.74918774135 1876.52182591163 3604.69352829858 1640.9134457767 33489.6718200637 2453.82054820817 15413.5921750927 2539.98218074356 392.393154468176 2808.64008325536 1670.19055149085
12 10 20 2002 69.7082952902905 0 33.7817766763499 2368.06794584283 4.33656216962156 46703.9941511505 0 312.405623373056 0 263.568945676505 1746.07427377703 0 0 284.987663919352 0 18118.0594730129 90.7054463864387 254.517283146384 4383.27161774383 18.1115763539234 5.29391773392323 5212.38460123999 800.122242626042 27770.2418237184 0 0 0 2741.2923983276 978.586777210945 0 1487.0980945815 592.984509592931 416.642950955255 3170.40702478574 673.434326900914 17032.3815268664 2058.84773890673 9800.14378011805 25.9009304089926 0 0 0 0 823.505379295782 4699.00087671465 1901.54390231042 4527.94664420432 2843.22638297865 22273.3102281527 1974.03840548043 11747.519949744 1843.00400130834 414.476861405029 4870.38471571733 2541.74694014649
13 10 27 2002 69.7082952902905 0 0 2426.97371406821 4.33656216962156 44904.1411817291 0 54.8682653221418 0 880.582466266556 1101.38475315011 0 0 0 0 15235.1534182407 184.309944658066 226.27343813229 7602.23420286885 0 5.29391773392323 4402.22976637398 434.562666680232 6454.17490899769 0 0 0 16.1951358885108 359.235275879836 0 1097.42966053032 307.24517918427 259.72069358358 1534.46999179918 156.857649585143 13208.3999339262 1614.34595142232 5997.62717378535 320.430939236838 0 0 0 0 146.151879238826 5915.15627612128 1153.48623069897 4452.70540177561 5556.29368570279 22116.6582597147 2599.04572111581 12169.1799800011 5010.86883327018 93.267901419473 945.952052505591 1795.16904742591
14 11 3 2002 43.7135645758341 0 0 1186.44764237944 1.83683883608514 10629.6228613653 0 35.5060198691018 0 0 610.709327462679 0 0 0 0 2859.59264865968 22.8546885009387 90.8692070246406 1597.03314541997 0 1.38770351618956 4.2057448797743 166.967397973279 6386.15370850132 0 0 0 0 355.142941115483 0 134.121571932574 44.7728056274285 80.9454987445551 154.11952247465 0 835.847885405968 134.48064846245 0 4.3355874288079 0 0 0 0 56.421367815079 570.930612783271 573.129526865874 872.061613349254 2294.80701709747 3796.75152510594 714.610193064825 835.847885405968 916.520913509375 0 0 0
15 11 10 2002 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 11 17 2002 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
