"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetWA" "RetPR" "RetMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
36 4 4 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1830682.37929225 89859.3823155604 1777604.29652754 3444479.19846773 223333.660098899 83033.2883874157 0 0 1199.8409264849 4485.9737037728 9301.8332879463 3038684.72259626 598351.988886073 1452800 4175791.08582368 1901719.21752111 3701099.63037368 15061938.782715 384800 227300 444700 145200 147418.668886073 1452800 3921900 1502647.05752111 2360482.43037368 12372060.982715 572800 499048 3038684.72259626 923666.465500263 166200 477231 2186386 7142613.38798028 1901719.21752111 2965902.5351848 15061938.782715 572800 686359.489207609 184076.184493785 60942.3169782225 117748.235125783 52853.2524589263 2364094.08391913 194134.061672863 191243.944648143 486115.950725821 102466.680131033 8022.14947355197 638208.451255064 18134.6646249884 94009.4882441024 2199864.90524517 3221.64439915788 68267.8920711464 25486.7066023336 5763.28084556737 570818.695808601 540278.267015396 1024363.22718647 3862.5037262078 2074765.81528841 4758.61855633794 30820.301811239 984998.872346002 948684.913668677 1076212.39046515 53415.9601646238 1878527.49303538 77842.8935805221 71172.7615248824 67626.9348918748 93023.4969029235 13587.0365250639 486115.950725821 24837.6603953276 43992.2924793891 64606.9356510523 775110.858175205 121333.9957389 2882.26758269181 718834.743439956 694560.96858407 79321.9086474192 741295.634353275 655315.879680986 99.6588914881821 0 0 0 0.506442003434244 4.82933394398896 5.84326365790456 196.485557535163 2223.01369289998 108.419054541803 26.866199967222 152.191432089026 117.173433066014 58.8175499411299 0 0 11.9217226853514 110.220547221943 0 0 0 0 0 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 410325.783644164 NA NA 72823025.5061339 1971
37 4 11 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1747596.03690045 70319.7899846761 1688229.43810941 3335884.45554801 213618.75077693 73128.8938750547 0 0 1199.8409264849 4485.9737037728 9301.8332879463 3059177.17460299 616885.78991897 1452800 3921900 1944915.43141679 3724597.49989455 15108675.388008 384800 227300 444700 145200 174580.46991897 1452800 3921900 1555562.27141679 2390922.29989455 12450186.588008 572800 499048 3059177.17460299 898666.465500263 191341 489330 2243411 6592193.83705961 1944915.43141679 2965902.5351848 15108675.388008 572800 581547.430270444 254172.282565558 135458.579313071 242020.057299689 139428.362930164 1912243.06783501 230436.790648658 244095.208135561 444802.615947084 260516.697237364 10423.3013687741 740222.437573712 131993.794614575 237622.227151412 1751030.83983219 28550.1810328968 166667.820799507 168594.006679018 58468.7338956879 747693.185371694 456105.425751003 779936.459802714 9714.90932196897 1561931.39104598 15589.1965155143 85975.0695208638 849665.411877485 879613.242778591 865892.899968256 89374.8584181317 1511320.61974699 119777.005292959 108592.107979988 118193.204232605 259664.523159692 19539.5923308842 444802.615947084 102557.958526343 83086.3423918093 104437.446875723 722966.533366043 185001.422792345 9904.39451236102 747998.770553325 732135.094958733 264710.324386378 726370.453653974 748066.533828401 1052.18881776594 13884.789813389 101.150137256059 128.814228959154 22259.66106439 4.82933394398896 42.8595053833462 1398.04089783316 3981.14417084609 378.916221107689 26.866199967222 152.191432089026 171.889144079563 1494.20787390236 0 0 55.68655691941 265.753264296009 0 0 0 0 8.08819211341422 694190 1666056 1388380 1388380 971866 694190 833028 833028 694190 NA 414112.859965865 NA NA 70623160.6008887 1971
38 4 18 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1641271.19165266 42331.0108078823 1543170.69983037 3185895.53431571 199274.497366264 64199.1983317938 0 0 1199.8409264849 4485.9737037728 9301.8332879463 3133795.36597843 637314.884295186 1452800 3921900 1991377.65681077 3764576.34126516 15171809.1594306 384800 227300 444700 145200 203637.564295185 1452800 3921900 1611743.49681077 2437843.14126517 12544709.3594306 572800 630751 3133795.36597843 887999.698250394 216482 501330 1848106 6041774.28613894 1991377.65681077 2965902.5351848 15171809.1594306 592932 1099909.91668895 525541.019598358 249757.790842629 312542.962798118 197783.662129964 3257242.24965068 524498.183747695 524171.487564891 893740.256023835 392363.312725338 13512.1887797765 1750834.57776329 140459.969550529 354751.149585532 3222582.41187884 30445.4743762159 185265.024068247 176523.377417208 61734.7453939733 1630905.40284465 906293.623608044 1397147.15991212 14344.253410666 3063495.86603166 19016.0920300866 102456.041370619 1482992.57803719 1502102.70441626 1520887.4997304 145058.738279037 3131392.17474216 136174.171422676 283890.430347909 264060.466037567 359237.488202854 27988.7791767939 893740.256023835 135199.460699194 106324.845247787 114394.019482796 1824193.85922437 211936.285731367 8929.6955432608 1823146.46701835 1788014.35359077 326326.64148552 1818457.98382239 1759243.27304377 316.152923974758 2068.75846811736 297.668867742662 81.4734068372179 12059.6586377504 4.82933394398896 5.84326365790456 2726.87837335615 2448.09817685561 292.987949050673 103.177838965779 152.191432089026 117.173433066014 125.861154079139 0 0 273.93004426422 223.073193933323 0 0 0 0 0 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028 NA 419817.794713802 NA NA 68409030.4240315 1971
39 4 25 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1538541.20550083 6827.35141828921 1413371.79997718 3082239.2861132 188083.190097484 53520.08166639 0 0 1199.8409264849 4485.9737037728 9301.8332879463 3275259.99282072 664250.565163382 1548251.10123729 4248862.81576233 2022240.10731926 3801796.05712231 15254915.6124011 384800 267014.592820725 444700 145200 239201.245163381 1548251.10123729 3921900 1652324.94731927 2482004.85712231 12659204.8124011 572800 762453 3275259.99282072 877332.931000526 241624 513330 1548251.10123729 5491354.73521827 2022240.10731926 2965902.5351848 15254915.6124011 613064 1328182.17443826 531135.385084448 217197.226739864 399362.079812744 197491.176530177 4600294.2948273 534778.292702044 532003.137294767 1070599.4586074 348258.383365709 21459.9034050661 1922775.38175071 111063.219027334 400265.067957855 4442285.78072601 36952.060868196 148980.997599916 132324.312277182 46134.9705084973 1754973.60813897 1098871.52624217 1755632.73464806 11191.3072687796 4204088.23110688 12516.5345861003 99696.9158571494 1776474.44532688 1747749.17355924 1861942.90249799 129798.899853184 3999842.30839874 156146.852970453 291526.738888025 251709.787200112 308922.945901477 35503.6593895931 1070599.4586074 89758.5364423448 102729.98615183 96138.1278796213 2159765.34316334 245984.136834919 10679.1166654038 2114142.92079407 2054633.40972141 267057.130300912 2136638.54012986 1981356.15406289 2055.999171527 962.563089646623 309.627899963642 328.776794988152 1933.34570419841 4.82933394398896 246.838388566703 9492.06442112002 7236.4413087545 349.46206515874 65.9079199446051 152.191432089026 117.173433066014 63.2853538952121 0 0 659.153294780017 695.703922154131 0 0 0 0 0 833028 2221408 2082570 2082570 971866 833028 833028 833028 833028 NA 410731.113516257 NA NA 64288518.9193761 1971
40 5 2 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1342172.50407661 0 1219093.65059356 2678006.01282029 154145.54708672 40711.2545288199 0 0 929.876928245386 2911.97004979569 7138.47193298121 3669551.64715245 719402.808258739 1848416.50472712 3921900 2187697.97633934 4029774.79259605 15436058.734571 384800 686417.247152452 444700 145200 300184.488258738 1848416.50472712 3921900 1829247.57633934 2714823.59259605 12890013.934571 572800 797600 3669551.64715245 1100514 266765 558474 1848416.50472712 5491354.73521827 2187697.97633934 4029774.79259605 15436058.734571 774122 1430221.88971087 910610.37089912 573486.883848351 719630.776501612 483019.478834093 5044953.29181935 872109.615157214 898379.256982239 906241.967213742 848193.540941599 29742.2542420189 2684825.311297 418237.952430546 847894.76777345 4960949.03193433 62371.6230953569 318214.343489828 494601.066802788 182476.149020079 2604693.49066043 937607.947859413 2049021.3216148 33937.6430107641 4799789.68824342 80343.125669334 288353.935473735 2194172.73140186 2215545.73808967 2217426.13007644 194278.149383625 4841048.48135571 272460.522169886 540854.740489492 557843.254370748 819781.62604512 12173.7599996664 906241.967213742 373239.757238488 196368.701424219 107834.10141512 2785068.40194442 440527.064570663 12808.8271375701 2847205.29230088 2815073.20056843 782838.842510372 2800451.49263721 2827697.9852904 10963.5354717636 18716.2796935471 3712.86364080271 3211.29001737573 17861.4632820537 7.91467330091754 276.016023403105 12921.6058557939 12625.2065364549 732.365557404799 60.10318335742 171.6240615808 138.221059518936 99.4753903838335 0 0 488.302339903491 740.731701057182 0 0 0 0 12.8197670818171 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 391197.080605577 NA NA 59028154.3722253 1971
41 5 9 1971 NA NA NA NA NA NA NA NA NA NA NA NA 1121040.6082019 0 1023700.92700844 2347302.37538643 128404.523139296 29713.0073691678 0 0 929.876928245386 2911.97004979569 7138.47193298121 3967561.49011638 765884.166230057 2102438.50851588 4747623.43926037 2329886.94038503 4270064.36716528 15639408.9404239 384800 1009538.09011638 444700 145200 352496.846230056 2102438.50851588 3921900 1982901.30038503 2959953.16716528 13143030.1404239 572800 832747 3967561.49011638 1137486 283646 603618 2102438.50851588 5491354.73521827 2329886.94038503 4253031 15639408.9404239 935180 1926652.88617196 1103956.08864839 485908.419154672 645556.048816881 548294.979294585 7065426.01994048 1154902.06819203 1130454.2180117 1311300.08328077 858571.843334452 36536.5771086748 3834635.31779118 342344.555182611 840788.661415375 7021302.45592065 53700.7379713179 272070.943788762 421413.622002598 159207.244045682 3511020.96876424 1382312.51710147 2620055.23616395 25741.0239474239 7023019.37796293 73573.8212274801 300664.774569234 2720344.25851057 2703686.93013499 2770208.95592016 195392.72358512 7129770.0212356 294667.60585295 513059.68570587 496484.777846509 800173.386162577 356.66901786397 1311300.08328077 313617.914880824 221131.895874709 91064.6125924988 4165114.03505632 444948.609077561 10998.2471596521 4135543.21756288 4059845.58031876 745834.921933814 4154125.696352 3973265.91457733 25686.7064696442 19875.7130615102 15889.8966723915 13145.1576947134 11109.5285852542 23.797554512021 910.68894596076 17678.657854715 17972.3339048764 713.977240661849 43.2690059122375 232.279034344314 246.686902967716 218.422102062316 0 0 1023.26146130604 1090.50036781489 0 0 8.28430731457527 2.64007402221394 80.9085072398774 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 382055.181574482 NA NA 55865025.9392117 1971
42 5 16 1971 NA NA NA NA NA NA NA NA NA NA NA NA 949784.26077876 0 876540.816328432 2082687.0004434 106274.387906847 21121.4095083588 0 0 929.876928245386 2911.97004979569 7138.47193298121 4167946.37897526 794148.370874365 2275812.31986249 5772026.6945167 2395150.98610812 4445161.25778968 15791231.0486136 384800 1235033.97897527 444700 145200 386592.050874365 2275812.31986249 3921900 2059630.10610812 3139890.05778968 13344518.2486136 572800 867894 4167946.37897526 1174458 283646 648761 2275812.31986249 9107400 2395150.98610812 4427457 15791231.0486136 1096237 1444864.43756203 807104.087760496 341723.711801665 496402.997048534 391929.326422078 6772197.21651636 848595.422933799 828135.181350705 812057.471594363 576586.482626955 27431.9445015919 2888173.88673977 188981.018392436 581853.536396846 6447656.5054554 35483.5846443083 191422.751346607 243627.241663922 82282.3257230953 2591257.10937456 867138.067300686 2079362.95807516 22130.1352324499 6292218.01765298 62365.1281969221 235472.090624402 2064233.67703438 2011243.17255278 2156383.93356659 147160.110680007 5944682.67668017 243139.50818965 322080.645139755 329287.148734461 535171.805967031 -126.33850888244 812057.471594363 260040.734128768 171256.347423141 73747.9690176921 3338685.38656855 385180.401499259 8591.59786080909 3223845.95510626 3125152.18385919 500457.596718137 3294913.10000173 2989887.11409848 31923.4377439274 57141.1496183538 11350.5688927661 10571.2301811749 29190.2339522044 81.1838786685689 2741.24307432043 15560.5657928049 21335.3948076089 695.366714243561 159.093218159886 708.692178411451 194.200168689228 455.616291145868 0.701793523254914 0 1044.62030478666 1018.15218905086 0 9.95791158423666 248.660328966912 0 34.376595797278 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 349413.204299979 NA NA 49785568.1486458 1971
43 5 23 1971 NA NA NA NA NA NA NA NA NA NA NA NA 774777.345465345 0 724933.385877198 1786012.52366368 83735.9433007551 12920.7296122531 0 0 929.876928245386 2911.97004979569 7138.47193298121 4505651.32419357 872387.858970386 2517207.57918008 6035993.8251124 2553345.02220093 4734709.97824918 16072842.4920902 384800 1597849.92419357 444700 145200 470662.538970386 2517207.57918008 3921900 2229288.90220093 3434278.77824918 13675795.6920902 572800 903041 4505651.32419357 1211430 283646 693905 2517207.57918008 9107400 2553345.02220093 4601884 16072842.4920902 1257295 1275221.59682863 716137.364026569 468751.969546813 763512.38869492 458927.721566374 4889018.22608001 716054.856381945 719351.102567663 710444.596583714 659520.322443806 41140.8830129242 2355970.05717369 424720.943529809 776866.889409448 4655563.57981243 85458.8680960211 259444.199317593 467748.171274931 175212.316092808 2258884.81470103 744892.055050716 1678866.92150124 22538.4446060914 4541601.51353009 60859.6877076634 349923.920459494 1807618.14171284 1841115.14192276 1804970.03745958 151607.430451234 4420970.63530596 372928.843476614 440935.983788788 458584.535367292 657128.936477792 -1263.15125269263 710444.596583714 274048.222710905 175006.915313415 75260.3899911352 2500468.18035356 554726.433016273 8200.6798961057 2536025.57252288 2488306.47543958 671581.587187368 2507692.3294223 2472945.67662722 27515.3927149664 89701.0431788276 9091.25233930313 12035.1232297105 35932.9328724096 98.6938854305815 2376.10640577341 20076.3504593504 23587.301745747 1333.84108021133 187.611075335268 507.179532697366 192.652854861513 1043.20075034359 17.8721157986718 33.1147908655156 1230.62397419412 1153.65955866649 0 59.4910340443993 75.0555728953604 0 157.111863553858 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 346076.548708085 NA NA 47649520.6539007 1971
44 5 30 1971 NA NA NA NA NA NA NA NA NA NA NA NA 618506.785627731 0 596421.798067412 1593376.74584813 63175.3445126747 5078.5784154225 0 0 929.876928245386 2911.97004979569 7138.47193298121 5823020.28488793 1031316.02657437 2783107.71209335 7855456.93035404 2736256.7413121 5238388.96759651 16803322.4746723 384800 2392242.41021564 444700 145200 635421.706574369 2783107.71209335 5402121.94657947 2423665.3813121 3942797.76759651 14455941.6746723 572800 938188 5685114 1248402 283646 739049 2783107.71209335 9107400 2736256.7413121 4776310 16255235 1418353 1284953.96892571 1275776.19495755 259211.692571677 1643957.46860417 731630.832736524 6068463.18791425 1296776.83986909 1290761.33829783 583597.852507422 1105029.32421143 68263.6067280646 4767355.64518236 545424.389971716 1397894.45039834 6170886.71331383 166147.547603983 283949.072913268 664360.232125058 199929.999111169 4606141.14098232 641628.198610789 2173311.80281602 20560.5987880804 6276249.09195974 50614.5775158675 564054.189347331 2207602.18492178 2152661.12668705 2285582.28649829 128511.587809786 6704457.754643 821797.3825821 224232.779073465 245082.264142864 1067146.14113884 -2060.3517730403 583597.852507422 184993.793351371 156270.559837614 78272.8450362953 4699119.33885704 1222030.33866211 7842.15119683056 4926819.21901833 4913132.20177126 1046005.3753856 4776033.61868127 4988667.69831381 41628.2310354811 98945.2574637803 11014.2141221398 17573.5249588286 66975.1817625579 149.36130244151 2710.69084324059 11642.5718033863 33757.0396023661 1690.55176381564 195.415561803617 1434.28483048384 206.332639771054 1429.46994512604 21.9055958036184 0 896.660513282187 843.163893783489 81.1028587021745 24.7240883697004 219.818813101928 0 169.286011020761 1388380 3054436 3054436 3054436 1804894 1596637 1804894 1804894 1596637 NA 332525.094454457 NA NA 44065636.8068071 1971
45 6 6 1971 NA NA NA NA NA NA NA NA NA NA NA NA 372735.09577315 0 429088.514966188 1231880.32675142 29992.4983342004 1579.31259378436 0 0 1214.83378768599 3221.4749522611 8453.45262111376 6083085.14384068 1100661.32813671 3027979.03397965 8754665.60557852 2894729.11345365 5423364.10934359 17291846.9180749 384800 3232864.42576579 801367.473200026 145200 744882.46813671 3027979.03397965 7327346.41954177 2660285.59345365 4451670.70934359 15131205.3180749 572800 1088641 6059766 1287873 390555 828751 3027979.03397965 9107400 2894729.11345365 5004707 16999135 1511765 1248244.94123136 1263855.15673331 478591.353091739 1585304.65895275 719792.274870161 8525229.95908224 1322531.72328605 1306230.90800068 627421.328007568 1081870.04326414 67929.7984344745 5372126.84334986 525930.868345829 1286801.97105447 8617923.5902009 110849.141562341 262920.261886299 584636.832240798 242173.732141549 4957449.36925233 629960.389340781 1990757.87549441 33182.8461784743 8555340.77220098 85162.4611669301 564408.14174708 2133888.3028297 2156533.20373697 2133171.09172778 167333.283101224 8782574.04285793 716915.043402602 396947.175704223 442357.56235754 1012840.61820763 -2253.23606462575 627421.328007568 345954.823652716 245771.68985458 71776.2189466232 6332489.94762752 1015026.42842044 3499.26582163813 6271452.23219464 6163885.38667486 948262.114772791 6276121.76369665 6042279.23692876 24472.3281000208 162636.083456578 9637.98978826983 10959.5965155538 85990.5358535551 235.962411860368 5867.5718924269 21997.395171045 45611.6387625943 3041.15548779233 1425.94566284184 2433.54320379404 900.214708754441 4788.01601929144 21.0818274622172 0.529723368544959 2219.97498693198 1663.10456941946 0 249.279977746807 380.564793478533 2.56821712172092 645.344425565487 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218 NA 312688.064859719 NA NA 39961959.129234 1971
46 6 13 1971 NA NA NA NA NA NA NA NA NA NA NA NA 163755.07549289 0 276357.03209881 899425.385065612 8573.63725047006 0 0 0 1214.83378768599 3221.4749522611 8453.45262111376 5943223.97625137 1113919.54800034 3222188.16934856 9107400 2968326.94215693 5558160.40576378 17448764.3497857 384800 3710896.77625137 1255846.82165601 145200 798256.148000338 3222188.16934856 8641242.54152011 2812031.26215693 4910364.80576378 15474861.9497857 572800 1239094 5943223.97625137 1327344 417612 918454 3222188.16934856 9107400 2968326.94215693 5233103 17448764.3497857 1605177 1113125.39363665 920319.035967057 317261.08413556 891107.982196407 630004.131562582 7888771.17145532 967216.845098983 953569.017631535 535699.578455982 812956.31530662 59014.0843611477 3754167.47884263 373894.01835556 936357.519739917 7742247.94130732 54762.0598636287 212258.075368916 406034.106377884 157299.188703287 3410121.68453077 534124.218778548 1727929.43530285 21418.8610837304 7492814.22773597 86429.7638174848 514229.296420194 1845828.19063638 1857867.38600162 1855820.9789849 152731.482867378 7261932.94335062 385308.031710829 213834.603501912 283643.631368523 769046.570156631 -3487.70816678155 535699.578455982 319566.787931895 208980.02028026 70588.2734940686 4779353.81039833 567296.074777171 2012.39695656653 4612334.58399235 4475924.40967157 735809.416572282 4685977.40469545 4295623.19757272 23334.2245076858 225246.240309929 7486.44271426904 7146.37497449166 149160.97740988 264.433425338769 5081.02225549001 27239.4506602239 64108.210689005 3425.23033949407 1513.67643258341 1893.81095130197 719.214306942076 5560.00072096283 10.7328819888762 32.0567279300988 2283.64940966467 1807.09131491391 74.7370178255887 161.877009714106 416.051228524304 3.77359615550753 657.590390227175 1110704 2776760 2776760 2776760 1527218 1527218 1527218 1527218 1527218 NA 266590.312083997 NA NA 33223501.2330609 1971
47 6 20 1971 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 146284.437730162 586462.585909909 0 0 0 0 1214.83378768599 3221.4749522611 8453.45262111376 6178126.22020732 1141540.33029472 3365270.93045904 9107400 3035625.50264413 5707782.31116221 17775588.1174532 384800 4270980.62020732 1420000 145200 865992.390294718 3365270.93045904 9051976.63851522 2957477.66264413 5383884.51116221 15988424.9174532 916154.525942513 1389547 6178126.22020732 1366815 442753 1008156 3365270.93045904 9107400 3035625.50264413 5461500 17775588.1174532 1698588 864989.751130248 800112.343499494 168177.676384739 1143065.81162342 612242.087008039 5474782.90500853 826757.194568134 823950.992702457 245373.408343991 772188.87256443 61893.1211911467 3247670.82977248 373952.80160837 953751.410974414 5393692.51872377 69124.6222943794 161131.701110481 417476.795448286 150999.920487198 3074034.54385152 257356.968553019 1366186.70821884 8573.63725047006 5234899.6113511 97207.8549505452 529054.905398427 1491923.11142035 1502379.02646671 1489450.71085532 130072.594368648 5315786.92547032 555214.367667464 62335.0644089072 126125.097785015 744048.749185398 -4679.26879359172 245373.408343991 308001.12860728 163755.07549289 62366.9809867094 3740537.45369808 808476.977393315 -433.08436278217 3763371.57542955 3691725.71290597 724740.922187193 3722179.88961774 3638031.53807344 33531.5742419341 185188.25192224 18241.6805017617 13420.9068260252 179081.827839442 645.349966245071 8967.86310521424 41162.7579935153 64901.1778001353 2718.03075159534 2538.22005700537 3070.53754757821 661.694604586651 8444.8196653864 246.110148733829 31.4132674996498 3019.57647291927 2814.46746387508 0 784.907563959948 712.217948765886 0 1031.81890355526 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 26439717.5818629 1971
48 6 27 1971 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 61531.9948950186 360369.356614502 0 0 0 0 1214.83378768599 3221.4749522611 8453.45262111376 6304669.08852965 1211504.00021871 3468000 9107400 3071500 5869400 18332359.3760844 384800 4722705.08852965 1420000 145200 976071.520218708 3468000 9107400 3071500 5869400 16731935.3760844 1239810.60963233 1540000 6304669.08852965 1420000 467894 1097859 3468000 9107400 3071500 5743053 18332359.3760844 1792000 491298.900020363 629205.723136808 83785.4255984229 1264653.92695355 571374.36097732 4800348.19210201 660607.059180267 650843.997642587 -37081.4936473373 599697.400162528 57496.4797628084 2962358.32173801 354519.411569958 999310.851449982 4745685.36468312 111467.50992399 120778.009540957 368084.243689815 119575.857355867 2803174.39778675 -16029.2562478015 843723.488478989 5271.45007670599 4581732.86203051 76306.6480779793 541050.68883779 934354.601570353 940407.847446884 937860.17000826 84752.4428351433 4630226.32424407 785161.858631222 -31819.1495281705 46582.664279698 582700.757624136 -3760.98598168 -37081.4936473373 226905.869796168 109012.242860056 69387.4006803691 3487654.20242016 1007935.80628791 -676.82525177517 3467363.694677 3380581.17655238 580505.646233679 3453943.55844677 3315917.43370672 66300.8330517278 239063.048945606 30287.1095145255 27395.0953593413 145453.899928127 86.3652294730017 3960.85343050073 56031.8476150404 86841.5483636044 2965.51954251429 2368.41619813048 2270.27949834258 512.009690822059 8407.49174454635 0.701793523254914 0.529239712679748 3950.39041376453 3575.35075274723 85.2664546415688 386.46222213983 377.603185873669 6.56981170851276 1335.57723556616 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 22175702.3963602 1971
49 7 4 1971 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 157159.419973654 0 0 0 0 1301.82265427337 2799.97251752576 8876.1289903526 6612891.22937389 1300985.76034859 3468000 9107400 3071500 5869400 18970148.1473906 812535.101807031 5426418.22937389 1420000 145200 1124411.40034859 3468000 9107400 3071500 5869400 17769830.1473906 1495682.58559276 1540000 6612891.22937389 1420000 493035 1179619 3353678 9107400 3053069 5752127 18970148.1473906 1792000 300875.177010473 591557.329586359 96663.8467561897 1811026.91215049 579672.48623157 4469297.32800835 632855.582683831 616153.629788745 -144324.078192282 553096.897285941 76575.5043085085 3755834.6741645 265363.782458145 1062853.0163403 4527281.79251807 149728.260129886 78892.3417430497 300300.135960431 74123.3204897012 3556079.30002007 -122117.574329451 587200.696435637 8419.27424771856 4429403.62691926 50762.7908077896 540570.989246015 672311.454395417 661910.945620796 692679.700064751 61531.9948950185 4615413.51504798 1079546.17130624 -23840.3467878056 61567.7492547183 518230.651492411 -3534.53391281054 -144324.078192282 197045.058857012 75238.8922518833 101849.814790847 4120215.76560783 1359920.24263078 -41.23926075899 4155350.59782541 4062565.35660498 511807.720451876 4102414.56869587 4026774.53209064 60287.9491851869 262806.421885019 24531.4701560822 23647.7551670168 138090.280042312 593.232172771572 6120.13197965658 55601.8605784869 89472.5645560679 3801.08705188342 2609.5266379456 3753.62407723346 761.840614882509 10964.0542152777 229.860670758874 33.1147908655156 4381.19180115545 3667.05144257742 0 673.838835094975 868.34584151885 0 1580.3254446363 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 18676375.7255275 1971
50 7 11 1971 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1301.82265427337 2799.97251752576 8876.1289903526 7075976.68969153 1352120.84415051 3468000 9107400 3071500 5869400 19549179.3936796 1164014.07801572 6284994.68969153 1420000 145200 1234404.60415051 3468000 9107400 3071500 5869400 18748967.3936796 1636010.5453734 1540000 7075976.68969153 1420000 518176 1261379 3239356 9107400 3034638 5869400 19549179.3936796 1792000 39068.7040310816 407014.176208688 -16867.7897661259 1907132.70660659 515593.761949519 4357235.60931133 443658.248545916 426960.20412692 -307811.57050747 375735.02562653 57416.4834562954 3714452.44971594 147159.78423677 910216.727702843 4365049.84265971 111381.583801917 48089.8369601926 184756.119780641 33508.7906535466 3489584.25911025 -290639.929241156 175535.832335509 8809.17322392935 4262305.23582463 32569.5329941615 466370.661732599 264864.930030636 259971.44476129 278791.668180763 47202.4464924359 4231519.63967217 1020788.64628896 -171864.931275092 -68445.2993799354 345683.353419914 -4643.99861839627 -307811.57050747 158308.403867744 54870.6333535512 84499.0738210062 4056485.53593724 1365835.78826873 -1435.4081961963 4009766.08718253 3915207.87800122 345816.402526287 4006747.86830659 3860707.37974722 57552.1811470165 291770.537688314 22753.8331645943 15209.4715502903 183379.964178256 560.274116782392 5213.10137379908 46828.6515491554 74576.2571264507 3930.82364836331 2393.95164755406 2420.86121690364 817.451429494359 9636.2447976122 113.708693978306 0 3698.64912978035 3955.38229030688 85.2664546415688 588.04091970917 466.31537071288 6.60348812691444 1071.07164109726 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 15053185.8451599 1971
