"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetWA" "RetPR" "RetMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
49 7 6 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 162326.965987869 0 0 0 0 1639.35188611797 3512.64094915797 11341.5052823846 7198936.29683029 1341047.18866004 3468000 9107400 3071500 5869400 19655636.68563 911496.532058871 6206444.23283475 1420000 145200 1165940.01065187 3468000 9107400 3071500 5869400 18492105.851689 1527157.32203789 1540000 7198936.29683029 1420000 493035 1179619 3353678 9107400 3052850.64595306 5752127 19441877 1792000 344144.135408225 451435.122682438 53100.3765187887 1189975.1697867 452986.107907324 4496579.99470793 486897.771660419 474198.640407594 24453.084581641 422850.807643484 34740.4050315147 3186266.48262357 156653.001825963 738974.350600422 4394038.32200253 94828.1557657787 36170.637343499 199375.622847146 49086.9947224143 2876952.04096987 22240.5044949258 486053.984770993 9916.9909442223 4247183.21450324 36973.6448721125 382351.489180407 559365.598539026 554038.950189781 559495.07725943 72303.6753929834 4139449.45469389 719320.799658834 -53394.5413844784 20277.8565346609 380866.89656124 7155.28051835517 24453.084581641 176837.674754839 61298.7923007078 87104.5782951442 3598960.66718695 920151.645578391 621.61588597918 3535749.0781069 3464539.89510032 393019.834993505 3561889.49554166 3311358.16029117 47551.5099916907 245222.057536518 26350.9479163232 21305.3303215524 152770.087900935 433.95013423319 4605.66851745919 47630.3651215963 83390.0488436967 3271.58227094076 2108.56674836001 2658.67054648657 710.237053863672 7049.32279562207 174.048087932042 0 3326.77817588765 3323.53299657467 0 544.986886747993 695.63909478107 0 1135.04729316349 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 15893845.7690328 2064
50 7 13 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 3512.64094915797 11341.5052823846 7038998.80074755 1383434.13384685 3468000 9107400 3071500 5869400 19834781.3892984 1137720.814264 6473894.03308356 1420000 145200 1267185.07583868 3468000 9107400 3071500 5869400 19071356.5553575 1617121.31229509 1540000 7038998.80074755 1420000 518176 1261379 3239356 9107400 3034201.27950456 5869400 19652918 1792000 91638.3751342767 281759.482205128 24547.2900001809 916119.503917258 301428.311440942 2946217.60523403 308409.266531813 297869.832489312 -106310.933251885 269061.630346795 28521.1144354797 1940653.10847571 114357.725133195 524311.858362121 2828103.96566782 102633.445186808 24875.2021774368 134392.150257203 32463.747247852 1765649.39257239 -112269.728224771 158983.129522779 11026.706900534 2688752.35299475 29855.0001367242 272063.346267234 227620.21317259 234266.758715173 218054.513960751 58044.7943371216 2550193.74213459 620902.103668448 -71542.3488686157 -5959.00668154343 244265.1254364 4124.77753420313 -106310.933251885 158299.843573803 48388.3397114078 77280.3696042661 2245886.91636832 753643.358295776 -594.68872968307 2196907.54319973 2142799.29196482 260044.012803454 2217234.23429624 2036698.58556826 62422.7669767194 219109.057150787 22664.9885428167 23840.6155874872 158920.77809807 606.106088150474 3460.348469455 44431.2920633221 70309.0130589297 3478.26923944089 2548.8157627492 3662.05670236425 1064.19125104938 10660.0518848116 235.964641724608 33.1147908655156 3171.63322339275 2514.7727177859 78.9266225916422 588.857391281973 733.297324548537 6.5983444872974 1192.85141457572 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 11782629.26277 2064
51 7 20 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 3512.64094915797 11341.5052823846 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1390649.24136854 7128508.62163445 1420000 145200 1367509.06199183 3468000 9107400 3071500 5869400 19711681.166059 1741226.57417764 1540000 7291406 1420000 543318 1343140 3125033 9107400 3015552.91305607 5869400 19863959 1792000 155169.151594669 308463.627104541 161887.936686874 1364358.19925245 316615.439400214 2107787.91949469 328175.839677513 322939.051543252 -1219.22781595465 316927.890785964 21676.2407331001 2578220.57478582 137271.530293681 642642.3685598 2158641.66654984 101712.366153154 29825.4797368999 168533.421882548 33953.6405653793 2489143.25346809 -16386.2507584082 233452.906751304 14807.9999531374 2152604.9879982 28401.3080624006 277458.186549245 315002.195509088 326510.769223992 297919.697883946 49622.6673964404 2388791.93998276 681976.010701564 82757.8901898008 143373.0093231 288284.675969049 2271.28553501869 -1219.22781595465 185607.958576895 46718.8238357029 54720.9448241797 2560384.20909795 832044.951270221 80.5997824078099 2727411.38632661 2748391.10868999 304767.972228195 2609724.12614691 2805867.68858257 49016.7181807969 202078.439431442 18129.1939203144 20135.1905885571 80231.3168428827 719.867770429206 5570.18826050318 42911.2113053849 102334.953537285 3783.83261781677 3365.66794628951 3479.41021982367 1216.58949594449 8117.01432989455 115.459786863939 0.562290181497324 3201.99531329931 2633.81691822256 85.2664546415688 838.155626109861 910.499596348202 0 1413.35335910412 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 9071690.434571 2064
52 7 27 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 3512.64094915797 11341.5052823846 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 146916.776387994 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1420000 568459 1424900 3010711 9107400 2996903.54660758 5869400 20075000 1792000 53829.1798049483 204885.95863146 109718.273897457 631529.212306508 204413.327750719 2836159.92379386 226895.261645949 218007.417148741 -66622.6272577999 193298.828704265 17732.9013428229 1714593.08813834 74942.5491620992 350481.278301724 2779076.65380729 58779.3180081684 18186.4379947014 95201.585822362 22847.6325212861 1489322.22586774 -75279.9677106777 96347.5832001105 9805.47332841053 2697010.22734735 21910.2235862215 178014.090665312 150748.053648653 155725.61612424 142354.735273787 37296.2653906005 2575883.85484346 404970.233940957 34895.3013694886 88709.2303512742 173619.346555594 -1770.50350013652 -66622.6272577999 139323.713181129 34348.3069487077 46865.9442508841 2209556.71995286 534784.030724064 190.00756886545 2067377.73866708 1991728.54435273 184107.401252753 2148929.92904238 1823043.06653326 37797.11625993 218773.435220813 19186.4541906929 11642.3172361426 71834.3419634703 313.211391961274 10359.6185234111 43328.6920272757 79899.6792594757 2671.67022177965 2701.4098316501 2795.22628307038 757.054655007812 9191.51206704876 145.872677100364 31.4132674996498 2597.69542271708 2511.89563696354 0 719.680314412324 379.125102330619 3.77359615550753 1278.68831510798 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 7325286.60082511 2064
1 8 3 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1654.97061036675 3980.9873532668 10001.3214283841 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 330497.775267741 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7116541 1392402 593600 1347699 2896389 9107400 2979346 5770433 19553612 1792000 -64277.2363476953 119284.618106642 28745.8208581218 543484.618457474 146175.697670564 1378310.42665916 128764.592908144 122741.398227274 -182588.54158211 109256.576513887 13543.1008405758 1065773.00436351 53874.6105250565 252999.998879746 1248774.49054482 40197.0598556343 16470.2563985292 68486.3961788358 16766.21650108 950379.136962002 -184594.517337787 -50367.0906642235 8946.14888791621 1158092.81886179 19008.708940316 135288.305750601 2395.08802063426 5512.09222418605 -4833.54234875657 27109.917404528 1145601.14798001 350937.958550978 -34466.4451716926 8968.29179772013 95580.7933335305 2174.30703848912 -182588.54158211 99784.5825411789 24929.4294867012 51900.7086855166 1192353.47223992 474415.49108895 412.68241357767 1174791.86615639 1146788.64790965 104556.431687512 1180563.66392007 1091008.92508371 58012.9346138364 152860.145425872 28481.4444872429 26226.2379020325 97796.0330986619 315.265439008853 2215.22809874846 34034.1470121102 79189.930451222 2016.18726568162 2561.0718359518 2677.71509702468 497.60893803464 10365.107953736 86.0144588053858 33.1147908655156 2117.90835185708 2199.53546623864 85.2664546415688 402.270789076358 769.929325928745 3.77359615550753 1692.13790618956 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 4741933.58056934 2065
2 8 10 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1654.97061036675 3980.9873532668 10001.3214283841 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 476191.461509225 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7221921 1392402 638280 1386299 2782067 9107400 2960915 5671467 19814306 1792000 88549.3785068244 103541.823531531 74429.7178349243 537509.580853295 117250.094924505 1319230.67757678 104238.933141293 98796.8080731912 -43982.1218246174 86781.2979552488 11062.2875432502 970181.890332631 37869.8589286516 215112.686241484 1173574.69233914 34265.7464998589 15899.4707177913 50935.234271614 12109.8623728591 862659.614136376 -39412.2966935776 83349.9187554012 9248.64640698454 1080251.81830258 15529.2501150612 118850.068840435 138148.667779508 140413.464510902 130662.194847217 19178.3293603106 1121677.61507908 340611.584575848 46079.9570304253 67956.3342505569 76693.0524552818 1746.91080116216 -43982.1218246174 79251.6020262907 16593.9087169243 69344.5647341475 1045232.19746931 449045.056009477 -184.279638653426 1040068.28741859 1016498.85996619 83316.4997143678 1039075.85966848 979516.80572746 36567.3724687518 128787.865425245 14456.1020908032 16309.3144611114 66023.7791293483 347.518754465358 3256.65681228246 30994.7293149135 53658.7616168986 2598.62964045506 2391.80063140841 2173.78956878929 1307.55629952981 9922.35364960089 162.923353448579 0 1915.61535947196 1822.85265175844 0 634.601841729756 749.863230846392 2.80875132345388 1064.00533220609 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 2425366.54341693 2065
3 8 17 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1654.97061036675 3980.9873532668 10001.3214283841 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 590838.143108465 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1392402 682960 1424900 2667744 9107400 2942485 5572500 20075000 1792000 129131.108939609 104270.096472087 123523.120372785 488595.002793106 98729.5711673929 1123116.16923914 105016.719551994 99957.071418663 11034.7991054915 90891.1746416136 10473.0145235595 852819.939073897 42142.5203354152 184065.68159924 1006727.70520124 28285.8223852092 17703.5328390488 54999.7333044125 13894.6293220617 768791.860918568 14612.3322814435 124976.227639452 9719.87168767496 929030.269777564 13871.3202456733 98541.8736142662 175306.599794868 179360.4723797 168928.302929739 16517.3498493474 988793.308313999 327944.138770436 87404.6636318757 114479.213943717 82234.7669835316 1911.21724134982 11034.7991054915 70168.1357650217 15753.4020664492 68877.2532180278 895689.109594615 410669.084337872 -515.615981981295 900021.075985854 885353.696096468 89763.0726059476 893582.92848782 861198.853883077 39122.7531394211 120413.106220929 17481.4640851889 15803.7262476543 20756.7725098948 465.132557149213 6782.38937305064 31517.4054144658 53307.6039531589 2187.7284043047 2122.1090493555 2947.43623288496 338.146192293528 8455.30928942498 91.4842047349815 31.4132674996498 1502.41924000752 1384.28179267668 84.9340919700276 573.250188227697 364.108844241368 0 1063.75998502437 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 1424746.8510778 2065
4 8 24 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1654.97061036675 3980.9873532668 10001.3214283841 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 687034.758146622 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7321562 1392402 711282 1423330 2553422 9107400 2924054 5473533 20073116 1792000 62451.7201605266 137053.143462682 86006.1689299221 420763.964338765 85631.7108383427 971590.053797071 135478.164156268 130710.580256809 -46752.1797874104 122967.224149164 9419.64915772525 821032.300639931 45905.5477576047 165615.615038157 872506.25851813 27081.1765633832 20739.9989370488 72620.4959063631 15723.3507834898 745406.281097032 -46222.5634451017 78342.3309213021 9419.36318544398 805597.409448877 12420.1536496206 81808.1830509538 118702.359743291 120189.308713063 119631.611297639 15587.551825575 860576.518731991 301592.681842788 51997.289488336 75641.7818996755 109812.775634302 508.8228476347 -46752.1797874104 61067.9669613538 13210.0286413053 61979.0832574485 824149.849044946 361841.155455094 -716.636741551607 841102.780520584 833145.314242653 116859.598488669 825636.632786786 824676.385130825 51245.8585445992 99791.7037238774 18459.170668797 22287.9091456838 42324.5083475567 301.08639391306 4922.97050567732 15704.2550707945 44132.7265605932 1908.53144977699 1347.6817000093 1846.47742199851 892.435199291967 8437.83004723447 155.99794451025 0 893.572549240583 602.081105634182 0 89.5451665386428 327.164013174327 3.77359615550753 835.201836549049 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 590973.145876557 2065
5 8 31 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1654.97061036675 3980.9873532668 10001.3214283841 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7315823 1392402 711282 1421759 2439100 9107400 2905623 5374567 20071231 1792000 132415.310973899 99705.1138448764 82375.8004175829 581079.536282445 75925.028636754 1070549.34914664 100511.922687239 95701.7440693434 25379.7926793177 89448.2348489712 9833.63822248345 748687.569030745 35239.5472474521 199384.241853378 972235.887358426 104582.74760448 17185.4131215302 50321.5948535674 12778.2442690661 673724.816800679 27247.3363452353 134569.145594434 9543.41477568969 902873.458269516 12182.620810145 79833.1985972609 179043.696378437 183655.080025749 172986.876009155 14349.8135931375 944311.70913998 478126.645640183 66820.5010827323 76958.7642302341 81431.1122574226 3344.6480907322 25379.7926793177 62037.994345768 13668.8010777952 60676.4012254604 814236.861696784 433339.822544497 -1015.2975384251 809949.029024802 796291.514680992 88921.7419509212 809315.613871132 772407.029507206 39789.341242245 56258.5206113477 9629.78475539939 19699.4267797633 49421.3549679687 371.352912916071 1650.23231649254 10452.8573824744 36788.0758333898 1855.1660898582 2226.580017533 2402.67799686113 334.700596850135 7668.73129239987 85.5126304304903 33.7101390131345 651.867716830835 205.989849876704 0 719.920376670147 509.942320045518 0 816.99200194302 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 0 2065
6 9 7 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2171.9556774843 5873.28922881882 12369.3712415473 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1482126 7239906 1381394 737712 1410701 2387014 9107400 2887192 5275600 20040487 1792000 240047.378241839 96694.6066798728 135195.154445714 1053165.82475418 114231.037916331 943101.18820338 95917.7682846937 91930.7788890608 191244.918209977 90434.6358607759 5267.25456325583 1237667.4679697 38933.733767867 341502.147518551 1004525.86782906 99600.0081161011 14498.5069708778 46870.3426226147 10668.2262511375 1310231.96570256 190717.490152387 261353.334635039 10121.3582184996 990911.048182996 8977.8025669311 134494.304995703 292967.633372674 297011.92787454 285959.247356627 14843.5803523488 1151393.26252961 575540.079393602 133357.528205034 133833.386319963 88871.6153567759 4806.26599812178 191244.918209977 70420.2778561673 13593.0867942945 67427.3573469925 1025731.98787231 549680.319141962 539.402735435213 1126834.59363309 1147125.40859938 91794.3861145319 1061093.06729983 1481629.59210459 5459.82966453043 56616.1434151606 2001.34512170455 3760.88181780769 29079.676367526 349.059688250367 2584.29605680277 11883.1368243423 26000.6117895845 1952.76352733422 1472.33477963578 1536.03519266467 326.789765113723 3607.08702896072 11.5873117903609 0 527.5881659639 496.764496641476 84.0793128155368 205.634503849668 407.992403572454 0 494.968601582267 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2065
7 9 14 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2171.9556774843 5873.28922881882 12369.3712415473 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1424251 7163989 1370386 764141 1399644 2334849 9107400 2868762 5176633 20009744 1792000 202914.754656317 97486.0952487731 92235.0425439817 668121.165378968 116766.317955995 2020142.73733461 97147.2867923571 92881.7575179671 137936.669034871 89217.4308347414 5439.65902163491 1242781.40226168 40939.7047268358 285055.07502512 2001392.8682744 52721.5600693419 17055.2632969763 48884.3308890474 8591.37411642666 1184055.63063994 144129.829406153 239540.667295204 8061.15310356493 1903001.57437725 7441.67718501794 129135.151816757 271876.462333853 275051.625209934 265272.184556113 14486.2584717716 1859544.50196364 394329.132251074 72231.9657353268 84960.7535704272 86953.6769988714 3215.91517398522 137936.669034871 52372.0535772171 13906.4586271417 66939.6985189146 1389432.69757859 383177.681916206 575.13794771966 1341836.7394168 1305426.9974544 89480.9732483689 1372509.5079323 1510067.23035445 7794.58204266834 65467.0273301956 3133.46736281395 1374.14309011043 25435.5079116559 185.634506194463 3794.83764194599 10746.1611306721 45334.7035555741 1290.83437267858 571.163624351276 1160.48508389787 815.99662563301 3204.75631655491 140.281919139533 0 682.501804095389 703.255719717728 0 66.8887670615082 123.452737804119 2.68527832143955 355.886732576344 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2065
8 9 21 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2171.9556774843 5873.28922881882 12369.3712415473 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1366377 7088071 1359377 790571 1388586 2282683 9107400 2801321 5077667 19979000 1792000 134434.433964971 65078.9110592047 87836.8540667941 257234.655975193 61273.6400988477 1467960.31749738 67972.7460419878 62547.8294743679 77866.103524144 52356.3298353757 5093.74135907986 567605.842342896 22793.2105196616 126378.359689553 1386340.55872753 21651.6724674261 10979.9099198353 26916.8112099114 6965.43291420246 525526.779033392 80150.5811712571 161885.954765184 7720.19572822367 1263751.41847514 6655.29980910611 70170.0511182762 182924.691841376 183483.305112199 179598.883799819 12395.8141968013 1091715.64234949 196194.057327336 62454.6753373492 76362.6281053249 50510.9598211226 2114.48794324815 77866.103524144 49074.6812021246 11398.3922382611 60314.2573941818 695634.485710069 193432.663641007 129.20952020566 643234.34235864 614484.273460761 52204.2449342086 675649.433343364 691713.891812202 17743.3496636483 52893.7300103496 10171.3344299546 11452.0690723451 22504.6788691154 116.340803938801 2271.54345061413 9718.41039628771 27860.5373747057 805.624273582832 1479.94763226667 482.022647485564 594.347606390685 3336.72303965659 25.7643525673824 0 589.244416029762 419.409734135058 0 206.349542720015 36.5896051868296 3.77359615550753 360.910565649103 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2065
9 9 28 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2171.9556774843 5873.28922881882 12369.3712415473 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1308502 7012154 1348369 817000 1377528 2230518 9107400 2726227 5639913 19948256 1792000 107750.645491259 60709.2276797613 66630.7206184004 401017.131525448 84869.2070428004 659608.152585456 60811.1142297666 57382.6939765788 56545.4389548886 54497.1008763931 4422.30474081557 596952.402519771 27751.2313564264 199499.470482475 644086.251246979 33829.9865616279 10021.9133743094 33606.2593772659 6235.55266003442 610872.04472097 57989.7795804208 116832.694995893 7590.01373268444 600913.508084661 6301.62289492731 97974.0149386131 141248.772182292 143745.196272261 135491.475028375 12658.3345832578 623122.068865483 262203.883595826 43073.3620598886 56050.5325577425 53390.5304561141 987.42715350011 56545.4389548886 46366.9610449206 11963.0553788347 51098.7696678602 541600.67047396 248857.956861098 -283.617783032766 574233.34806373 577083.365440648 55603.9182560834 552958.408170995 728420.912890287 17171.3990445805 46078.7634711746 7135.57827113742 11266.1452444596 36318.1786083664 266.299527045958 5607.74662353858 6290.18829338877 29417.5061108874 963.513274775615 1435.60427980831 2036.17419143186 308.771043622678 3387.65232169752 77.7433893826213 31.4132674996498 389.071419131041 366.003315195198 0 480.760316933448 272.408033064477 0 788.066617837714 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2065
10 10 5 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 5198.70946312062 9857.31065356726 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1199292 6937496 1350789 817000 1361264 2230875 9107400 2735008 5647133 19891132 1792000 141877.206079289 31619.688797722 60059.7567837875 250563.445335539 56161.165735457 874320.776143284 33337.0173282507 31092.1592806691 83163.3062082323 18456.197781448 3873.80934770481 457018.724210212 18565.0434789166 115127.21535999 909698.337886735 18480.1452666198 10950.1619581743 16416.1356535579 5177.0178426692 414342.940700138 82628.1239594592 127073.57185559 7140.35532700145 842071.652982833 5827.36346968045 66257.3834141067 155555.652423611 157588.45596345 145131.056393303 12186.0654793216 787513.410328183 159734.069959597 62469.2167325599 59729.2325910992 16579.4396423408 -1781.29216096301 83163.3062082323 46272.003805216 11652.1450102665 59983.7634662975 525443.155383882 208682.04013487 129.066627350738 513993.498137317 499720.711134294 20013.0174775181 513994.894603475 518153.441897193 19035.4589992611 35851.5254737162 2354.96226065847 9705.16655823975 47139.5747747009 95.6912109728551 1401.43942225563 10511.97095992 28410.9037302588 1668.81898216561 1182.8071187142 1557.63075733134 345.646034753742 3782.86191720587 10.885518267106 0 531.882354011159 359.933170873078 84.2059386166668 185.461433839669 582.555045211274 0 344.389395764792 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 NA 9999000 NA NA 0 2065
11 10 12 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 5198.70946312062 9857.31065356726 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1090082 6862838 1353209 817000 1344999 2231232 9107400 2743789 5654353 19834008 1792000 168005.196003812 35501.5428482119 77500.0464929194 375826.35272893 63880.2746799331 583585.571909915 36518.9501244235 35548.0354049574 119215.439575669 23423.8651207138 3617.26800611134 495456.846969277 17359.7583153236 131175.957039705 622068.453194499 21780.9445851885 11324.9628160647 14574.270218031 4584.89945496891 487602.824639218 117695.143815549 146753.23261723 6887.96322402412 571888.165808761 5449.31959805805 71218.4117498513 177358.890588885 180101.203352908 165829.534739642 10825.3240815358 576443.160624105 187546.543898703 81332.134690422 80111.8294106443 21610.0079736433 -35.89977182648 119215.439575669 46485.1576792347 10928.5695918631 63861.946831724 430285.469030916 282123.481785295 -334.337690530796 478099.977193983 486866.688988597 25840.1016966539 435927.41759577 521937.153904945 12504.1102773085 41346.6275174055 4418.20244872499 6889.82458220987 34949.5782574749 132.14579439643 2145.926867248 10612.173069528 27379.0057312151 978.524693233975 624.701196068461 1432.92784617341 234.559702004884 2359.87769277424 10.885518267106 33.1147908655156 539.926873974668 509.965041485861 0 111.2557296799 140.66565469287 0 396.503429336515 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 NA 9999000 NA NA 0 2065
12 10 19 2064 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1639.35188611797 5198.70946312062 9857.31065356726 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 980873 6788181 1355628 817000 1328735 2231589 9107400 2752570 5661572 19776885 1792000 150563.916760003 37683.8348026959 81428.3725081648 348920.159231277 59185.2906772784 731331.03534291 38593.515364834 37720.4461514524 92878.9844323551 26109.8710334277 3345.98930344341 484678.775720881 18142.5310059564 126473.369227353 775328.961590851 28243.9127925229 10672.818935537 13605.5484602342 3741.59430202224 460454.227559371 94354.5222559477 137399.159571168 6731.10827753541 720129.465559979 5107.19196190018 72428.8408627706 163477.695641326 164017.031943476 152775.402561258 10503.6969849091 697229.784017004 195140.170465949 77401.5871951584 80762.0260419066 24366.1358640658 -2128.93604118009 92878.9844323551 42287.8847921314 10573.595193199 59532.1473619383 477274.950683828 270018.439412683 68.4826591489989 500403.337745978 499746.521626316 28405.4371049567 473976.020561924 514132.913811342 19940.2444864727 42919.498696788 7643.15555528584 10495.7440934118 18455.2942705129 273.958718579115 2559.14064709239 6955.04567175332 14099.4391762406 915.214285964923 1071.16258657671 602.366015369382 442.499523669477 2352.15884060054 144.773558609589 0 145.197942524532 328.811849859077 0 222.524244151949 105.586278058298 0 247.969966186468 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 NA 9999000 NA NA 0 2065
