Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
17 11 27 1983 1984 19875000 19190769 15979284 0 20075000 20075000 19190769 -157289
18 12 4 1983 1984 19875000 19033480 16011665 0 20075000 20075000 19033480 -294644
19 12 11 1983 1984 19827500 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 18 1983 1984 19780000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 25 1983 1984 19732500 18149547 16036210 0 20075000 20075000 18149547 -294644
22 1 1 1984 1984 19685000 17854903 16044392 0 20075000 20075000 17854903 -1031891.4210224
23 1 8 1984 1984 19401154 17566070 16042329 13919604 20075000 16823011.5789776 16823011.5789776 -23230.9474601597
24 1 15 1984 1984 19117308 17277237 16040266 13919604 20075000 16799780.6315174 16799780.6315174 -25934.3576332778
25 1 22 1984 1984 18833462 16988405 16038203 13919604 20075000 16773846.2738842 16773846.2738842 -74274.2738841623
26 1 29 1984 1984 18549615 16699572 16036141 13919604 20075000 16748317.0927117 16699572 -288833
27 2 5 1984 1984 18265769 16410739 16034078 13919604 20075000 16718968.2683297 16410739 -325339
28 2 12 1984 1984 17981923 16085400 16007946 13758249 20075000 16709276.35792 16085400 -103587
29 2 19 1984 1984 17698077 15760062 15981813 13596894 20075000 16699796.7331087 15981813 -26132
30 2 26 1984 1984 17414231 15434723 15955681 13435538 20075000 16689532.2356281 15955681 -26132
31 3 4 1984 1984 17130385 15109384 15929549 13274183 20075000 16684114.5968734 15929549 3372
32 3 11 1984 1984 16846538 14976938 15932921 13220530 20075000 16632106.4529444 15932921 3372
33 3 18 1984 1984 16562692 14844492 15936293 13166878 20075000 16582149.243254 15936293 3372
34 3 25 1984 1984 16278846 14712046 15939665 13113225 20075000 16535008.1845224 15939665 3371
35 4 1 1984 1984 15995000 14579600 15943036 13059572 20075000 16490956.4853805 15943036 -40264
36 4 8 1984 1984 20075000 14248559 15902772 13046481 20075000 16507278.1775852 15902772 -40264
37 4 15 1984 1984 20075000 13917518 15862508 13033390 20075000 16519127.6189889 15862508 -2182
