Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
43 5 23 1982 1982 5869400 3691035 4601884 0 5869400 4772251.22243716 4601884 174426
44 5 30 1982 1982 5869400 3874823 4776310 0 5869400 5173271.48684968 4776310 228397
45 6 6 1982 1982 5869400 4341881 5004707 0 5869400 5265605.20162789 5004707 228396
46 6 13 1982 1982 5869400 4808938 5233103 0 5869400 5363709.24357538 5233103 228397
47 6 20 1982 1982 5869400 5275996 5461500 0 5869400 5594815.44717602 5461500 281553
48 6 27 1982 1982 5869400 5743053 5689896 0 5869400 5869400 5743053 9074
49 7 4 1982 1982 5869400 5752127 5734772 0 5869400 5869400 5752127 117273
50 7 11 1982 1982 5869400 5761202 5869400 0 5869400 5869400 5869400 0
51 7 18 1982 1982 5869400 5770276 5869400 0 5869400 5869400 5869400 0
52 7 25 1982 1982 5869400 5779350 5869400 0 5869400 5869400 5869400 -98967
1 8 1 1982 1983 5869400 5809367 4289467 0 5770433 5869400 5770433 -98966
2 8 8 1982 1983 5869400 5839383 4289467 0 5671467 5869400 5671467 -98967
3 8 15 1982 1983 5869400 5869400 4289467 0 5572500 5869400 5572500 -98967
4 8 22 1982 1983 5869400 5869004 4338558 0 5473533 5869400 5473533 -98966
5 8 29 1982 1983 5869400 5868607 4387649 0 5374567 5869400 5374567 -98967
6 9 5 1982 1983 5869400 5811434 4404633 0 5275600 5869400 5275600 -98967
7 9 12 1982 1983 5869400 5754260 4421616 0 5176633 5869400 5176633 -98966
8 9 19 1982 1983 5869400 5697087 4438600 0 5077667 5869400 5077667 337233
9 9 26 1982 1983 5869400 5639913 4455583 0 5414900 5869400 5414900 232233
10 10 3 1982 1983 5869400 5647133 4453996 0 5869400 5869400 5647133 7220
11 10 10 1982 1983 5869400 5654353 4452409 0 5869400 5869400 5654353 7219
12 10 17 1982 1983 5869400 5661572 4450823 0 5869400 5869400 5661572 7220
13 10 24 1982 1983 5869400 5668792 4449236 0 5869400 5869400 5668792 7220
14 10 31 1982 1983 5869400 5676012 4447649 0 5869400 5869400 5676012 -157190
15 11 7 1982 1983 5744400 5518822 4433542 0 5869400 5869400 5518822 -157190
16 11 14 1982 1983 5619400 5361632 4419434 0 5869400 5869400 5361632 -157190
17 11 21 1982 1983 5494400 5204442 4405327 0 5869400 5869400 5204442 -157190
18 11 28 1982 1983 5369400 5047252 4391219 0 5869400 5869400 5047252 -306297
19 12 5 1982 1983 4994400 4740955 4365905 0 5869400 5869400 4740955 -306297
20 12 12 1982 1983 4619400 4434658 4340591 0 5869400 5869400 4434658 -190258
21 12 19 1982 1983 4244400 4128360 4315277 0 5869400 5869400 4244400 -375000
22 12 26 1982 1983 3869400 3822063 4289963 0 5869400 5869400 3869400 25990.1265354366
23 1 2 1983 1983 3895390.12653544 3781561 4269871 2398527 5869400 4463465.81396374 3895390.12653544 25990.1265354366
24 1 9 1983 1983 3921380.25307087 3741058 4249778 2398527 5869400 4390909.00074982 3921380.25307087 25990.1265354366
25 1 16 1983 1983 3947370.37960631 3700556 4229686 2398527 5869400 4323444.84552089 3947370.37960631 25990.1265354366
26 1 23 1983 1983 3973360.50614175 3660053 4209593 2398527 5869400 4248762.0105283 3973360.50614175 25990.1265354371
27 1 30 1983 1983 3999350.63267718 3619551 4189501 2398527 5869400 4172943.20782537 3999350.63267718 11865.7436269717
