Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
12 10 23 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
13 10 30 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 0
14 11 6 1983 1984 1792000 1792000 572800 0 1792000 1792000 1792000 -1131
15 11 13 1983 1984 1792000 1790869 572800 0 1792000 1792000 1790869 -1130
16 11 20 1983 1984 1792000 1789739 572800 0 1792000 1792000 1789739 -1131
17 11 27 1983 1984 1792000 1788608 572800 0 1792000 1792000 1788608 -1131
18 12 4 1983 1984 1792000 1787477 572800 0 1792000 1792000 1787477 -17653
19 12 11 1983 1984 1792000 1769824 572800 0 1792000 1792000 1769824 -17653
20 12 18 1983 1984 1792000 1752171 572800 0 1792000 1792000 1752171 -17653
21 12 25 1983 1984 1792000 1734518 572800 0 1792000 1792000 1734518 -17653
22 1 1 1984 1984 1792000 1716865 572800 0 1792000 1792000 1716865 -59147
23 1 8 1984 1984 1792000 1657718 572800 0 1792000 1792000 1657718 -59147
24 1 15 1984 1984 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 22 1984 1984 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 29 1984 1984 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 2 5 1984 1984 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 12 1984 1984 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 19 1984 1984 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 26 1984 1984 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 3 4 1984 1984 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 11 1984 1984 1588262 838337 572800 0 1792000 1792000 838337 -88512
33 3 18 1984 1984 1386525 749825 572800 0 1792000 1792000 749825 -88513
34 3 25 1984 1984 1184787 661312 572800 0 1792000 1792000 661312 -88512
35 4 1 1984 1984 983050 572800 572800 0 1792000 1792000 572800 0
36 4 8 1984 1984 781312 572800 572800 0 1792000 1792000 572800 0
37 4 15 1984 1984 579575 572800 572800 0 1792000 1792000 572800 20132
38 4 22 1984 1984 719040 592932 572800 0 1792000 1792000 592932 20132
39 4 29 1984 1984 858505 613064 572800 0 1792000 1792000 613064 161058
40 5 6 1984 1984 997970 774122 594301 0 1792000 1792000 774122 161058
41 5 13 1984 1984 1137435 935180 615802 0 1792000 1792000 935180 161057
42 5 20 1984 1984 1276901 1096237 637302 0 1792000 1792000 1096237 161058
43 5 27 1984 1984 1416366 1257295 658803 0 1792000 1792000 1257295 161058
44 6 3 1984 1984 1540911 1418353 680304 0 1792000 1792000 1418353 93412
45 6 10 1984 1984 1540911 1511765 908056 0 1792000 1792000 1511765 93412
46 6 17 1984 1984 1792000 1605177 1135808 0 1792000 1792000 1605177 93411
47 6 24 1984 1984 1792000 1698588 1363560 0 1792000 1792000 1698588 93412
48 7 1 1984 1984 1792000 1792000 1591312 0 1792000 1792000 1792000 0
49 7 8 1984 1984 1792000 1792000 1641484 0 1792000 1792000 1792000 0
50 7 15 1984 1984 1792000 1792000 1691656 0 1792000 1792000 1792000 0
51 7 22 1984 1984 1792000 1792000 1741828 0 1792000 1792000 1792000 0
52 7 29 1984 1984 1792000 1792000 1792000 0 1792000 1792000 1792000 0
1 8 5 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
2 8 12 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
3 8 19 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
4 8 26 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
5 9 2 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
6 9 9 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
7 9 16 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
8 9 23 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
9 9 30 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
10 10 7 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
11 10 14 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
12 10 21 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
13 10 28 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 0
14 11 4 1984 1985 1792000 1792000 572800 0 1792000 1792000 1792000 -1131
15 11 11 1984 1985 1792000 1790869 572800 0 1792000 1792000 1790869 -1130
16 11 18 1984 1985 1792000 1789739 572800 0 1792000 1792000 1789739 -1131
17 11 25 1984 1985 1792000 1788608 572800 0 1792000 1792000 1788608 -1131
18 12 2 1984 1985 1792000 1787477 572800 0 1792000 1792000 1787477 -17653
19 12 9 1984 1985 1792000 1769824 572800 0 1792000 1792000 1769824 -17653
20 12 16 1984 1985 1792000 1752171 572800 0 1792000 1792000 1752171 -17653
21 12 23 1984 1985 1792000 1734518 572800 0 1792000 1792000 1734518 -17653
22 12 30 1984 1985 1792000 1716865 572800 0 1792000 1792000 1716865 -59147
23 1 6 1985 1985 1792000 1657718 572800 0 1792000 1792000 1657718 -59147
24 1 13 1985 1985 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 20 1985 1985 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 27 1985 1985 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 2 3 1985 1985 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 10 1985 1985 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 17 1985 1985 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 24 1985 1985 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 3 3 1985 1985 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 10 1985 1985 1588262 838337 572800 0 1792000 1792000 838337 -88512
33 3 17 1985 1985 1386525 749825 572800 0 1792000 1792000 749825 -88513
34 3 24 1985 1985 1184787 661312 572800 0 1792000 1792000 661312 -88512
35 3 31 1985 1985 983050 572800 572800 0 1792000 1792000 572800 0
36 4 7 1985 1985 781312 572800 572800 0 1792000 1792000 572800 0
37 4 14 1985 1985 579575 572800 572800 0 1792000 1792000 572800 20132
38 4 21 1985 1985 719040 592932 572800 0 1792000 1792000 592932 20132
39 4 28 1985 1985 858505 613064 572800 0 1792000 1792000 613064 161058
40 5 5 1985 1985 997970 774122 594301 0 1792000 1792000 774122 161058
41 5 12 1985 1985 1137435 935180 615802 0 1792000 1792000 935180 161057
42 5 19 1985 1985 1276901 1096237 637302 0 1792000 1792000 1096237 161058
43 5 26 1985 1985 1416366 1257295 658803 0 1792000 1792000 1257295 161058
44 6 2 1985 1985 1540911 1418353 680304 0 1792000 1792000 1418353 93412
45 6 9 1985 1985 1540911 1511765 908056 0 1792000 1792000 1511765 93412
46 6 16 1985 1985 1792000 1605177 1135808 0 1792000 1792000 1605177 93411
47 6 23 1985 1985 1792000 1698588 1363560 0 1792000 1792000 1698588 93412
48 6 30 1985 1985 1792000 1792000 1591312 0 1792000 1792000 1792000 0
49 7 7 1985 1985 1792000 1792000 1641484 0 1792000 1792000 1792000 0
50 7 14 1985 1985 1792000 1792000 1691656 0 1792000 1792000 1792000 0
51 7 21 1985 1985 1792000 1792000 1741828 0 1792000 1792000 1792000 0
52 7 28 1985 1985 1792000 1792000 1792000 0 1792000 1792000 1792000 0
1 8 4 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
2 8 11 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
3 8 18 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
4 8 25 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
5 9 1 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
6 9 8 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
7 9 15 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
8 9 22 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
9 9 29 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
10 10 6 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
11 10 13 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
12 10 20 1985 1986 1792000 1792000 572800 0 1792000 1792000 1792000 0
