Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
43 5 21 2084 2084 342188 283646 0 0 1540000 1540000 283646 0
44 5 28 2084 2084 367329 283646 0 0 1540000 1540000 283646 106909
45 6 4 2084 2084 392471 390555 0 0 1540000 1540000 390555 27057
46 6 11 2084 2084 417612 497464 0 0 1540000 1540000 417612 25141
47 6 18 2084 2084 442753 604373 0 0 1540000 1540000 442753 25141
48 6 25 2084 2084 467894 711282 0 0 1540000 1540000 467894 25141
49 7 2 2084 2084 493035 711282 0 0 1540000 1540000 493035 25141
50 7 9 2084 2084 518176 711282 0 0 1540000 1540000 518176 25142
51 7 16 2084 2084 543318 711282 0 0 1540000 1540000 543318 25141
52 7 23 2084 2084 568459 711282 0 0 1540000 1540000 568459 817000
52 7 30 2084 2084 568459 711282 0 0 1540000 817000 817000 817000
1 8 6 2084 2085 593600 711282 0 0 1540000 1540000 593600 44680
2 8 13 2084 2085 638280 711282 0 0 1540000 1540000 638280 44680
3 8 20 2084 2085 682960 711282 0 0 1540000 1540000 682960 28322
4 8 27 2084 2085 727640 711282 0 0 1540000 1540000 711282 0
5 9 3 2084 2085 772320 711282 0 0 1540000 1540000 711282 26430
6 9 10 2084 2085 817000 737712 0 0 1540000 1540000 737712 26429
7 9 17 2084 2085 817000 764141 0 0 1540000 1540000 764141 26430
8 9 24 2084 2085 817000 790571 0 0 1540000 1540000 790571 26429
9 10 1 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
10 10 8 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
11 10 15 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
12 10 22 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
13 10 29 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
14 11 5 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
15 11 12 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
16 11 19 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
17 11 26 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
18 12 3 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
19 12 10 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
20 12 17 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
21 12 24 2084 2085 817000 817000 0 0 1540000 1540000 817000 0
