"Weeks_final" "Months" "Days" "Years" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "LUCKY" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS" "SNKHE" "HFORK" "LIMEP"
7 9 15 1996 160922.880457595 115566.745442476 518269.78252384 105994.77945536 1681381.90154823 167652.350009927 159215.038833828 248787.268999289 129391.466863109 12114.7601900536 989472.691149763 40729.4199772504 195043.958739254 1613645.47026867 40939.185298581 13908.6145508751 55739.0819676498 8458.5523933053 940250.035416356 251225.793190133 383958.865343579 8359.70474133202 1510403.92662972 9214.57849914478 135384.885732021 394209.203730809 393128.666954881 399500.806995101 14287.3055630813 1493129.58491835 302445.582348322 128554.583430961 120283.853332404 132928.423216678 1046.87373326871 248787.268999289 53893.9271885102 15576.3666024946 72826.9416802245 1253146.37871205 397756.039861638 284.468489410585 1238848.85728963 1226929.72635659 136575.584526105 1235626.18896586 1008004.71134945 62520.2865857017 38953.5903373565 307646.560561855
8 9 22 1996 170150.56174414 154264.862202252 551368.441262623 120130.150240392 1691638.65415121 172745.788972431 166508.26637914 308919.466906233 155363.04396981 13387.4124919803 1009278.54330926 80832.5890914184 201320.879802457 1637278.93546357 35753.2675819562 20137.2435034839 96364.035808047 12041.1355255379 976949.653622396 306773.760727273 423060.788149006 11438.324015998 1533094.45113637 9491.71114930836 158357.261846897 444897.075045192 451683.530058118 446786.715321193 14556.5738998219 1549791.98683132 302181.961788363 179238.676801588 164506.321621607 163655.783591987 4862.19779197225 308919.466906233 63321.8311501086 17345.4396825749 87201.7006136801 1314684.42666071 390077.420197467 965.10816084478 1315360.49469102 1311629.89230729 173849.229838751 1300357.04412116 1093825.41285676 75809.2321722483 50316.8298377772 347225.270424179
9 9 29 1996 185495.575362936 118366.059085958 323207.36405263 116886.047464159 1822424.99192193 195002.410010628 184232.50230824 282609.6884905 142095.374713703 10352.292499156 902304.924000961 48254.3959151988 191838.550566484 1744902.74957634 19080.5037149301 13246.1441364863 64290.8586861751 9888.57407550707 842906.307628707 285796.580968284 413383.217380536 8198.45354971517 1631617.07528044 7956.32278638924 144248.097313712 414648.539899666 409783.006088666 425999.972094975 12911.848571622 1565863.80239029 201100.846865363 135017.512643695 125418.054637707 143729.664541403 1107.85369913655 282609.6884905 52759.093736868 14033.5571577875 66279.7636444871 1222122.6619677 272353.742641147 120.058464613287 1173090.61225984 1154206.07569903 145563.751335537 1191861.84619645 933311.189197528 61827.6950414186 38352.3464067348 322547.380850478
10 10 6 1996 120790.730393473 105754.770337896 319181.144883062 79799.2931008236 1394010.0276653 134881.518227881 120152.516008836 236419.16247742 99718.5444123808 8824.95521130434 716674.709280424 37279.029688367 148108.233010251 1347834.20503467 19284.2950702458 10610.1143631422 43929.6103012722 9322.80960132765 676028.820571215 237959.600273173 338258.113896073 7171.96144077708 1273347.90400153 6456.79314429834 80839.5241842784 352630.602884036 350799.159202319 349306.348154101 13279.8398165621 1206428.16362653 191462.647282897 113649.909818494 108310.874991408 92700.0158485788 340.683943297242 236419.16247742 44985.6477857428 14068.7162552168 65251.3817002591 791049.661378581 287371.621762197 26.361926929207 780663.786798621 766051.468444798 103661.154378938 788368.800541959 728180.821356325 52891.6706090116 31545.5291311456 311663.055001916
11 10 13 1996 111881.870062735 100631.317806966 421009.932330121 80352.3122186484 1160069.88902639 126086.662651546 111226.236223804 225195.031259432 93665.3689814449 8542.66525135139 849851.546240794 34092.946832215 192754.379667305 1166839.04285507 23079.1636548505 10680.4717265932 40644.0311054453 8412.2697295521 817854.857896199 226436.363112948 318950.781079244 6982.94749844699 1134191.60895688 5620.08053312253 75836.6992251347 335843.071046751 334990.446056533 330235.937641605 12793.3145819795 1176874.60397704 204354.442399715 107609.033839365 102789.857846328 85188.9691514584 292.806320503694 225195.031259432 41791.219706237 13503.6609980114 62914.2497156163 845566.2425756 304810.402843294 16.9230719793542 870201.938544367 865422.342850381 96868.7260116956 858277.983822267 873409.975142814 49280.2827334652 29768.6581936578 301571.148340643
12 10 20 1996 125242.599463202 98855.5931595788 442869.584249548 106258.834127055 1385972.35430043 138392.85498491 123570.905867947 227554.116891279 110054.192386934 10672.259198452 973469.492650006 43830.4181083739 255559.448959512 1371828.53096663 28783.7806971864 25559.7039935243 50689.0725167518 10416.8627156106 953768.553476129 230058.657999744 370338.23963683 7196.24204153189 1324624.48170951 5425.23981843788 87464.2876716878 389718.05473191 393087.437163294 388838.988977694 12868.6619348957 1348842.2698405 205319.962764159 104587.369681209 100270.230047797 98017.2934116756 521.095971243475 227554.116891279 41788.9411950373 15134.2801643385 72657.8043935776 952144.13560445 287764.597471173 111.347029508246 986574.010261051 982435.829399754 111174.730550464 966562.668405188 1004906.32104577 49094.7413304691 29857.7647790687 312730.179699515
13 10 27 1996 123020.837797634 109809.371411597 255542.873359091 78106.9767673892 1683016.39861156 139839.369981202 122740.45688009 271163.922242422 98039.922216843 8751.63123307542 854669.334293571 31320.8433004849 155415.134143458 1652304.72908567 13258.80973554 20649.8233030473 38962.9176363145 8614.82460207289 788138.138469539 267478.177321081 422180.388444519 7569.70470765844 1581884.85822769 5178.70605481028 65628.2548526102 427599.650766426 431431.885398065 442966.762173672 14878.4486654673 1535652.65425189 142398.472384961 118378.30166287 112346.930426967 87870.1072723008 2657.69000347645 271163.922242422 44643.0008169805 17216.9635969084 84010.6413001999 973974.797035482 201442.099758247 705.214971981733 943964.421244452 921701.953283909 99132.0908011775 962633.925314963 895626.345491722 53311.2973519516 31874.8694919816 330292.764125188
14 11 3 1996 114556.663503788 107702.300096235 233775.205216457 71749.5576952967 1416399.02724082 129360.92849199 117889.854482776 314265.522018601 89904.0732100879 8574.42359318959 674871.043203171 31401.8276292271 143140.63173822 1366812.91546828 13180.5318325663 13497.9335768542 36666.9646822625 9006.68571678652 623197.029813912 316795.619899956 462624.274244658 7371.95210732994 1304063.64421727 5727.50546739377 64600.3931331564 459617.367635748 441977.529577214 469109.735829569 13420.1659228748 1273067.47746123 130340.90581776 117480.676259278 112171.342121571 85016.5590322153 2468.67795695837 314265.522018601 44892.0270418037 17422.0907860175 57888.6072112802 753091.552182172 181440.630198491 720.352541297569 737847.369097724 724517.604927099 95747.1468013894 737948.004407851 699568.509569466 53544.9074469202 32608.0119183791 373613.451238602
15 11 10 1996 112982.241842043 100924.889153883 227531.745637598 64666.6495391856 1167328.03189874 129153.387910534 121690.321255685 176698.709386625 82900.9003366599 9155.23292983379 561169.432248587 29845.3567195404 137886.252434765 1099061.10169292 14088.9384762827 11834.1051937038 33452.5094182904 9542.13218265597 505037.840676118 177642.151036444 308202.625979576 7992.17421248207 1048759.67259612 6668.96692651132 59946.7209549133 322218.268423292 295788.103513195 305193.175710439 9435.69741629763 1026142.96851209 120820.313814806 97969.6005268775 100641.94622801 82307.9705676323 27.388891769734 176698.709386625 46000.125116105 16991.2656643715 32382.0913829008 629642.942580862 170339.058815026 136.420793732125 608078.967019349 594852.604461608 91532.0128404161 611100.980412688 548124.771550827 54018.5070045883 36251.3454777219 252157.887698515
16 11 17 1996 109635.931265305 97286.532300244 278273.342546578 69120.4162499591 1030622.14284355 124512.120317776 117700.032655919 158282.203685032 82117.3307432484 11521.0262788406 581041.770717538 29836.1419486103 151740.70222071 985324.25159159 18311.5229829765 24750.2684615053 33981.5893091983 9724.95828326256 539231.168714398 158248.52726795 302217.685614712 7823.07677728443 938665.058594845 6841.21008534746 63803.3559545221 325426.886774304 304828.889149083 305429.443911679 9200.96629568855 970694.285985292 125921.899513943 89638.3358629622 94174.2967623333 81711.6491055253 25.6714846925533 158282.203685032 47828.335279124 18127.8963074443 41582.0716750125 617228.407913705 172995.433494365 108.954275310222 618112.340024942 607177.34159429 91482.5142254859 607557.193097116 572139.064401892 55897.9801293558 35833.5810778084 235487.922724417
17 11 24 1996 107545.397761418 178349.017727357 216238.316159906 59889.056837681 1593369.66920715 122373.188858786 115597.377010081 424960.640499344 78775.8220300749 8323.95343736129 620011.110657347 25127.0980856014 131374.687709754 1538033.27847965 11802.6807837281 38047.4342560945 28953.7784234865 8652.09047585768 551676.408760254 413784.338113825 569579.982927141 8617.99665203962 1330074.47895708 8159.78576057845 54724.6442175767 656346.094565109 639376.200660593 599959.952740626 40437.4060756052 1287816.40486294 116893.14378757 190263.848207573 178127.795602204 78444.1445384776 261.052017991575 424960.640499344 86124.006159001 77153.8888736317 181594.254980788 680303.404194835 161881.467484329 1275.9967010707 659686.481228764 646073.03132602 87425.2566414207 661879.716674397 597261.893923807 102864.559686966 47537.35261864 504360.496394363
18 12 1 1996 101941.744649505 136730.695226596 187986.745172543 54892.4079760752 1720416.46622513 116141.686720358 109485.448478433 479717.01276283 73297.686881388 8625.47756142988 489039.396699893 24323.3437425 114798.306376414 1593497.17857234 10741.5080743709 16909.6343081084 28116.2057844285 8285.61552499382 442329.157746958 488980.426891718 747031.634164967 7491.97171645982 1455964.83006353 6534.8657525907 50805.5501846074 737848.9833677 664221.131130742 725440.173520956 19826.395835993 1331515.65037465 109179.38661756 160292.760761232 150767.017685837 73141.5118638938 189.910164687948 479717.01276283 50311.1350069533 30273.3433010843 67902.158792449 541516.404766539 148343.860993488 868.315714958933 524523.825228116 509973.162857497 80714.066151352 525793.520086915 474401.773562565 63038.6382144091 36634.392147507 578415.101788292
19 12 8 1996 102117.604309191 81261.9847172938 163146.734628127 62691.8462230579 1403680.97296266 111778.519343769 107311.76493352 198936.762009057 77806.5412082367 7897.19566922521 467518.506361157 26756.9938254538 116605.135922507 1208518.84065406 11654.8579839537 18584.7357057163 32765.494316589 8693.52249983443 443677.558350913 213027.193811318 398243.512390401 7970.64823013166 1110260.61795236 7873.65604686313 48479.5436170065 367291.291485111 367095.861897057 401573.71268284 11646.729579718 1027351.08350293 85689.6922874795 85673.0626790882 83222.6109898448 78861.6865277811 70.9838153873651 198936.762009057 39708.8615425931 27292.6776195524 68856.6088076915 542239.779304731 107837.726521612 489.735127923981 514078.187003998 494051.658866934 84553.1533794843 513767.602614848 487794.567753713 48104.5324997975 33166.4428405046 295444.783315833
20 12 15 1996 106631.238822504 126538.479357678 158466.686200331 61725.0408251986 1360699.10249985 115754.767686866 111752.950903377 378614.416289092 82765.7218503559 7492.6559289573 490401.200597158 25979.8560349548 113950.188680744 1207876.05245129 11354.6580264007 60748.6870930171 32131.4980329774 8425.57594699359 474101.94017364 388740.260647601 482588.150154327 7994.94957396827 1091562.77489329 7796.87487110431 47270.9965538666 503835.657135297 538525.463794793 518533.820844711 31052.3706023476 1055979.02976515 84409.5778572172 166675.207407118 144282.606664382 82757.8900880787 411.184547498104 378614.416289092 45964.9225150913 51538.0483260249 112259.340574093 534640.50187119 105208.313633413 918.644815341596 517427.781547319 501869.152857397 88310.1659349268 510528.105559159 505807.895857821 59107.113865156 35911.4195083833 434341.201342539
21 12 22 1996 101188.391970199 87882.0967401977 154572.362754612 59765.2375670387 1548299.56112542 111058.614860121 106446.738846605 358624.130103748 75416.7982890331 7150.42694741406 483847.553425286 24782.0982718892 110054.445786668 1372078.30044338 10851.7374225548 29960.6046762509 30420.903825675 7983.56704001525 453510.885086597 388299.100612864 584181.902557724 7872.7040589044 1299078.88434398 7694.19656266502 46028.4402695739 556392.71614695 560092.480710593 591379.529191358 17075.5228804627 1240128.20409052 83212.1949836179 103206.422191128 96106.9207318284 75730.4009947422 188.85932172753 358624.130103748 39414.2909099944 31613.2179758292 80075.7282511782 568168.176287045 102815.018674116 848.559481961434 534969.536580541 514144.662710582 80674.1995385355 538062.924005228 504808.759928683 48271.0871986048 32265.7922088168 476356.912439356
22 12 29 1996 95871.6541855913 93594.6154709285 149615.820535285 58161.11068325 1234266.48186364 104971.915774201 100753.588625898 308723.657586476 72574.5355854675 6829.25279799155 431580.149700174 23882.0133589262 106331.263875908 1066750.26982745 10140.7566620929 22186.1665579513 29391.5281550356 7697.73923087327 409719.043763453 313865.773717071 383638.233429104 7781.27619976969 980439.540708741 7591.59315324492 44822.8494158516 385915.52554976 400899.550580128 396710.429653834 25169.314037367 941088.350843296 82042.6592373061 116980.991640954 106654.369037097 72979.7722620231 383.811147338953 308723.657586476 38564.7267562527 42703.2810047672 81256.6731222634 494374.256481998 100204.401654223 1003.67267921612 470822.935424522 453673.227081044 78016.9384621046 470136.001868794 449027.806321772 46913.302935903 31327.3699025095 354724.5702605
23 1 5 1997 175189.762123535 266001.251266729 143738.32847948 108598.018276004 2021196.08483468 181498.251661818 179571.469325557 1164188.60745945 178951.492119434 10002.2801566865 639599.751459187 32224.551330818 168276.220327945 1910713.40208325 11140.742418263 150398.988713634 44337.1087039141 11645.7615522667 649699.292118281 1168421.37290425 1208614.96371868 8434.74780740422 1643259.9962953 8547.80803238039 60228.2448709904 1388526.90633809 1527499.89551996 1416506.100803 160511.913603168 1673850.40840052 71867.4303645722 344910.747357113 277958.838849576 156527.868793829 57165.0432901771 1164188.60745945 71657.8564732422 145848.70629097 252401.358601303 621367.495501737 83686.3547295721 3804.15637403549 634897.301666353 616867.356370908 132707.266744337 601352.822007872 646665.85374908 108830.201824541 74651.7749386123 1239111.64268634
24 1 12 1997 264973.821869348 149146.809576255 135964.347009547 110534.809414687 3993561.23465763 294465.770566376 279573.518809454 1134095.20552367 183247.130074423 8894.81583842986 1122388.93153009 26749.2088360552 182188.092991198 3752667.19732025 10247.9470254552 78521.7176308693 35707.6760311116 8465.29153242006 997791.114303981 1237312.41770717 2405936.89032142 8061.55192057931 3636568.47349488 8576.52552315603 55415.5807991825 2320594.46348156 2219993.0355932 2503184.62779771 93763.129532801 3420639.09109063 67408.8131632024 178500.27893121 169792.803926521 143995.127697824 38745.3596111821 1134095.20552367 48480.6139806605 95822.5069876528 129424.617121578 1315546.53593387 77392.2098959103 1971.60116622145 1283065.15218132 1232864.78107316 103378.654757616 1284793.28478675 1175763.21506719 67202.6032728984 42492.6909503447 1679086.34032815
25 1 19 1997 177013.897276707 81167.202579465 126141.635225853 82677.6104685794 2353522.18721325 195923.5295119 186189.209910066 432044.774636515 128446.075818948 8333.99537929169 678024.385455585 24663.6427924169 135373.376396432 2070465.42460277 9577.92092915517 54339.6637608421 32254.7245636148 7589.59880311027 609743.93127796 461500.400960454 948302.003732864 7914.89843768954 1919204.28271059 8451.9015935559 50160.4853553695 903087.9179042 880751.821988342 988877.809759496 50223.6877394683 1679207.22918225 65515.0721498431 68747.7712387487 79597.0682698728 109294.903127119 15727.182346566 432044.774636515 40780.2324941319 81223.2350356908 88398.8451903827 824911.114105891 74601.2468425845 1648.78705539822 796518.675272706 757670.607137132 85559.9126442656 808476.295033403 713617.917959691 52085.8746870794 33168.1100696881 645350.798435395
26 1 26 1997 153782.739547824 80026.6687171898 122846.333847712 78137.7087563557 1662973.14816853 169652.017815874 161482.851013326 389068.085263004 119178.648461494 11530.0592423659 582132.971450866 23964.0243018699 128470.515942258 1508593.65363734 9205.41578756291 47769.0928724169 31569.4512141575 7244.69363192724 533688.492787251 411238.051399664 782220.773918939 7868.94910727729 1392488.9807738 8382.43106448046 48524.4656132388 769971.516491514 766121.334788167 837845.789593197 39773.2001445308 1319976.38209106 64773.6100954072 67308.0534298426 78118.3588280044 105057.362974354 17271.0016983443 389068.085263004 40244.8046150376 67908.7287046907 84440.9358870254 673036.283333185 73243.4103220317 1710.13931760804 674989.529798491 641456.059070618 84650.1432791144 674113.515494759 609488.933248188 51461.358096569 32617.8744511579 558508.62014213
27 2 2 1997 135891.414235372 95354.8123021463 118806.307526059 70908.7584678773 1697518.88464062 150632.868075102 144208.930469075 424734.000788378 104586.355792578 10867.6761977752 542366.979009415 22712.0538524609 122979.944024769 1518248.78171885 8406.41293830099 49904.7999685339 30281.1990736371 7311.13374701849 495785.401815049 451291.315577193 838493.323718639 8051.71864245952 1398534.95217484 8214.83132863983 46959.3562532667 851640.263288104 863492.641092012 900497.326103685 34065.1816592908 1348137.94122667 62146.4258485396 96499.4046957724 101264.035198654 95265.3013960159 27488.5949466229 424734.000788378 39598.8776604926 63859.2206064286 102170.654078976 612624.739527799 70571.0028192133 2282.08925496326 624384.161492791 592206.649415488 82005.2202524664 622363.404297712 565569.08467844 49005.0572885514 33008.565360437 590461.65215026
28 2 9 1997 128529.949478699 108146.851402378 113324.327427943 57852.910148516 2522998.5112836 144645.154533033 140832.543899946 521947.955674267 84090.727493427 9545.8005474625 579304.043992416 21089.0308749141 119104.394331975 2266374.324197 6920.81425456679 57901.4596073593 28179.2474278148 8001.47820259246 522677.082930328 571751.883863109 1287053.84575005 8520.74969486366 2102892.6612147 7878.52611280214 42960.4584491434 1266418.97248591 1253823.24138393 1320165.43994811 30409.1737336336 1883225.02921105 56679.8502380076 133975.757519526 123472.430411433 79410.4894321988 28079.929899219 521947.955674267 38349.292807085 66478.8236610054 129955.865999814 593787.78877628 65910.6189899368 3675.26579842199 627480.714373306 610391.523973998 74610.1018080103 622140.933527212 599756.440917058 43356.4728488522 34262.6645908144 735585.849723235
29 2 16 1997 115834.655950001 93514.0905367178 110838.342153349 54638.6028689324 1978211.27856636 130434.606788702 126837.517837509 388832.071576891 78097.1788771836 9102.94904634144 505023.370588721 20368.4846286278 112473.770230454 1753930.38287127 6401.70951318635 52031.7329240192 27375.8998234176 7585.08889437344 455189.860429682 425394.690965678 992644.035383259 8453.53721119676 1624161.20015047 7800.61132297359 41138.1217092852 977145.937797704 972620.950382536 1021746.16178894 26114.9144777549 1499479.9366064 56159.1581447359 97098.6000377104 98540.0130452829 74290.9723569553 18484.5660384546 388832.071576891 37955.4014614795 44972.5062434135 105420.343207273 526846.265753675 64835.5958041372 3564.51586153023 555331.526154258 537926.512900161 70225.089743619 552608.063478638 524107.615224589 42638.776329181 33733.0191229948 568405.607148511
30 2 23 1997 116872.571734553 97118.025569059 130979.863021214 62865.5315150398 2318500.76406818 130763.489930844 127682.676030088 520988.516729199 80101.2514433702 11079.0184039053 612533.798173177 19957.4073043971 124256.093579771 2096066.09762011 6098.44279988966 89080.1796629951 27153.7784516804 7244.20531022624 574682.446462576 562658.387942935 1361109.4957659 8408.26346600018 2002337.30943115 7699.87907968996 48337.0008416764 1302307.36539106 1318248.53751206 1433001.34433067 32128.8970395437 2073674.71017553 56882.2534120031 112192.569388587 105518.993087386 75570.3056396528 25364.9139065116 520988.516729199 37549.5350901955 43215.0045779669 114847.390909167 717154.207189611 64866.6138421808 3506.73756573766 642362.286460194 625702.366662985 71330.49801308 632182.433945549 634124.706533356 42310.6773203171 33448.6738881667 702115.148193243
31 3 2 1997 115927.799023496 82693.7794640979 119201.250254218 53397.6407395356 2587967.16973165 131932.829727336 126792.40259497 384864.468114126 76351.7914686513 9292.79529087279 622251.914472382 20244.6396936338 107314.004650624 2309317.3790062 5787.37801424451 56953.0417750122 27573.7612393966 6908.43285503005 553023.065153633 422599.930515039 1158591.58352506 7867.65434501662 2211826.38076163 7568.12741081534 40158.6331010743 1055482.25112885 1032876.6431648 1186415.56605463 25075.5600026044 2033759.21597107 57006.2342439112 85078.777778419 86325.2265908901 72734.7382785854 15049.4146646892 384864.468114126 34782.6417983632 32729.1978472379 91747.2790241545 775777.584709196 72830.2077883602 3087.52149201985 703367.848652382 679676.911884228 68152.5770802566 711086.449732856 655463.273158053 38557.3452606164 30717.7613291484 560726.762471561
32 3 9 1997 97669.7727226061 61589.5822512973 116885.497397923 44486.4356191269 1953429.25052298 115926.782474163 106730.342662486 332236.195226624 71717.7928416522 9140.49672592732 383611.68042194 22192.1183022071 80432.873121851 1792437.28683094 5584.11812710864 33851.5818528789 30574.4544248018 6619.61759679963 356081.63122014 359774.727279321 779726.475725547 6579.0830477568 1689752.89877224 7369.32809935625 36253.6087190581 677890.809557495 665095.825114206 838190.604792411 24103.1440181916 1484118.54711189 59202.1443016519 60277.0985898635 60272.7724806025 70785.0186731155 9370.13755736974 332236.195226624 28515.2561991095 19977.2689343282 84514.4617670688 520196.268503687 94108.4081562798 2218.33454027506 438964.522117757 417204.968062024 67988.3400886201 446386.962969394 396595.514850873 30813.5182503266 24536.3280088092 439364.464245034
33 3 16 1997 102649.571553703 88338.5425691432 118285.181669667 45103.2848836876 2168612.77355369 120604.329080172 111772.068228284 369040.680989852 80266.928061244 10113.5667250397 430455.360240409 21570.0770123752 81968.3542366558 2001760.31446264 5127.63903251587 47003.2021236208 32314.5973414824 6295.4394362193 393928.7016425 396437.293078732 855757.625098582 6544.83292096095 1912833.37359065 7336.97862829758 36450.2939914911 778012.337646673 773649.912754317 930965.962424292 34514.9121741776 1719819.30046127 58671.8815332201 83233.1201810157 84203.6188375701 79591.4064679433 10129.6328961529 369040.680989852 32502.2880647794 26124.4232432695 92198.8613881669 639188.800777958 92254.6329266471 2768.3862714018 509140.82011416 484053.187876864 76758.4477555844 519322.233887294 458378.54268116 37828.6816378382 31589.578752145 475155.104999553
34 3 23 1997 165162.803245358 162756.88176023 147710.070343225 82727.1677061716 2593766.73517291 186137.215278341 176984.210296026 613387.706607964 128864.433842539 40875.1729133301 700420.268872071 61698.7788363617 135544.342282327 2413068.28052166 10202.8731058616 138185.074921396 78273.1250716103 22531.094686444 692570.354948412 656115.310164478 1164881.7143725 7216.24177684057 2307797.32984143 7474.98834455324 59254.4915900753 1156695.25806544 1198847.64225465 1304431.96766191 74426.9227244686 2279191.39198274 64484.8222781622 151257.258098833 151282.011696812 127028.236433222 12734.0942287253 613387.706607964 60595.1797899056 72733.9792194756 157764.998072508 919944.917206208 96817.5497079506 4821.9517612502 855764.360457301 775410.603349024 126335.244430859 828906.611563892 762339.004967114 74573.7192788492 43505.6382520089 740712.829115317
35 3 30 1997 333836.89394673 183014.18262924 188854.402916587 147023.717947317 4615981.78022229 386621.5486086 362373.744373722 786108.375216693 210657.211919649 28845.475651834 1431153.72029454 69231.2392854848 229553.731277487 4451892.87137923 12092.2977895015 160341.833347712 94030.8519789417 23224.7842398793 1327627.1878258 858167.508307249 1844520.49357491 6845.1109191979 4381402.36168731 7264.22125872463 83765.0539323059 1775433.08737123 1754795.41968607 1990070.48221493 100204.095945801 4028621.2023109 69829.4561638741 187975.991875924 182314.911800679 192131.445822407 11621.2949648419 786108.375216693 56863.5850843847 81464.7493206432 163257.422309439 1696955.01874212 105816.924023601 4647.53355513952 1653246.18560452 1576722.64907534 166896.972394184 1639398.63334689 1511799.07780384 73003.8482831792 43919.4108507191 1035997.2899058
36 4 6 1997 328411.605016279 78870.7813540612 183157.220713042 111662.350195638 4168710.86393509 359937.64193871 340231.68530595 585028.460439007 179444.312447098 20756.0483478989 1464536.89270181 31773.9965918914 178532.637431453 4019531.43406045 10437.868363244 98563.6057627912 56283.9172528465 12646.5715744104 1337209.13692961 622497.105867216 1448237.26857298 4131.78841511068 3917490.40964409 5729.46244141253 56514.9833541522 1362291.79128274 1316191.46238298 1481616.61398873 79396.5667908298 3506459.98465228 81819.1394524346 89229.6253731574 83730.5213466925 150610.263413156 17005.5572840202 585028.460439007 24820.7017011695 66892.3770678429 93949.4813353586 1734691.03115455 127510.181182656 9040.12183149969 1656459.19825791 1567217.17269512 125891.808767329 1679993.74905928 1504779.31837687 31405.7429291904 23089.6508155832 791977.07521768
37 4 13 1997 240458.169467562 61072.5678317642 164301.510499983 66634.82427717 3308140.34400136 265556.329868723 248365.419141088 462623.443140062 109977.048200359 18502.2090407308 1132224.56522301 17657.0521772201 123115.718714087 3139069.00539669 13011.3395791102 74687.1508081051 29886.8094190301 6876.11117287826 1035453.02048989 487277.85734782 991488.877997653 3619.00174091927 3020742.34588811 5442.53524747688 39309.3349094938 951901.772126357 931249.5753598 1014844.86294831 61697.8650912525 2675160.72030676 78361.0968556615 67546.5840663475 64148.0661617267 92886.1254983526 15500.7070266357 462623.443140062 20672.2823623075 57818.5063933747 84859.0114123451 1411565.72599483 117231.296434693 10449.8756651252 1351422.75285498 1268181.23927396 79875.4500520743 1374237.47007729 1216528.77227024 26334.3271111747 18527.4707938673 615275.802796165
38 4 20 1997 235201.197483675 104314.297086937 210908.23156102 102444.713139144 3043711.94565262 248645.619449653 238004.973599756 489013.133968596 172697.94626587 27620.8538047642 1126960.7693949 95203.3296499002 148619.122217939 2885826.05117879 19127.0887464384 170091.421121478 117765.686615719 40862.1278562024 1079991.79763238 514577.091304978 992343.346761254 8654.93915288247 2780035.25498463 10582.3669014143 63943.6868801329 1038862.8726732 1069795.26948985 1053575.95844424 100737.324378314 2588804.79983002 97129.0888551267 93263.0563502001 93742.231754487 164677.030608296 13418.5448849268 489013.133968596 67868.7889537673 98584.0967708319 110706.344041702 1368956.85187322 141861.107621166 14326.1163909341 1356780.47319724 1275233.96876914 174913.081174593 1352900.84401164 1240531.81196687 74722.1067217971 45793.7395849895 658211.980223953
39 4 27 1997 732444.260088584 389393.828820229 337815.019947548 274939.001853837 4760210.97158064 772431.144160305 743462.475097185 1188775.49924716 564038.743180566 44979.7811957484 2380915.51513072 177287.375842807 398248.929091035 4785119.17119956 39959.2421303956 314119.305318679 247486.66137216 85198.6989624248 2329875.67169792 1214808.36857257 2364363.12259292 16643.1482866138 4750027.97264481 25296.7913973021 122451.18986602 2517779.71399164 2548729.03264909 2508008.9241542 207521.037195388 4793497.1364052 121242.496038046 407085.81329959 392091.253112519 495715.679311282 30225.1107948015 1188775.49924716 168338.040843259 177635.987223938 170223.76426683 2370522.84088751 181590.236953809 17639.0600347558 2476461.37744822 2373831.81502181 454859.423464887 2390999.93863329 2413236.29301895 207686.738797148 105735.065405515 1625783.90571527
40 5 4 1997 821913.760089298 252031.384022396 429219.109386663 375575.528460684 7388947.14978582 899264.505399684 843716.639679948 1061465.64466437 555572.088577589 48877.4138143745 3350781.76112149 134638.876136102 607016.98583231 7224152.97647603 35459.0165996403 256829.807109186 194886.184358256 53503.536802274 3128762.16465786 1116667.00005027 2395968.856682 9115.1350438316 7170498.68761865 14715.8254495575 182943.348975911 2384413.51488518 2321160.91528373 2497805.24164522 139276.395600636 6768056.98283171 159807.49589037 285754.43297504 269659.854776283 476846.509537747 12160.0214588725 1061465.64466437 111629.098688336 131838.065669997 99338.509837563 3832654.12820293 228932.087657048 18069.6050191991 3762864.25425077 3598381.10722579 397892.836188422 3767452.64902589 3530768.51422493 140584.350066376 61340.444048911 1532598.84886793
41 5 11 1997 826922.770774501 274598.241071352 454427.051514164 445811.481837214 6865875.34829691 879410.022744692 837193.647823515 919593.936413571 698512.235104005 57220.8860125602 3079625.91038648 297472.993792831 685389.65609613 6564075.30060547 33379.5077236382 352765.675729526 347022.631368071 116931.490150769 2891680.27476756 952734.761968434 1930939.99111967 18662.0870668492 6467452.30738205 51941.828837019 230462.8850155 2083381.05632121 2106097.32341725 2108966.52278586 167996.910052577 6191740.14844372 186005.951658247 279756.983440219 278651.020295045 656768.605180714 3239.85616711758 919593.936413571 241048.422855396 188706.289646217 84416.9905678492 3684181.7154349 247407.734830712 15513.8657871242 3570357.37144357 3397175.98451848 603856.631413392 3594208.61803561 3300744.33906617 254075.279831065 77043.1956104282 1383587.10544736
