"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
2008-07-27 7 52 27 2008 20075000 7327300 1417494.47607597 568459 5869400 2997777 8873258 3010711 1420000 1792000 1540000 1676000 307322.616194167 429179.431605317 59575.8355152998 43941.8479408316 0 95180 822133.662546181 635991.47117476 921973.788115672 555391.988834342
2008-08-03 8 1 3 2008 20075000 7327300 1424900 593600 5770433 2979346 8756187 2896389 1392402 1792000 1540000 1668917 277553.667096202 387606.765032414 53804.9943162803 39685.4002676324 0 95180 784711.329421406 617333.940830502 901747.237108216 558270
2008-08-10 8 2 10 2008 19967186.4943411 7282417.71952986 1409474.44185574 638280 5671467 2960915 8639117 2782067 1392402 1792000 1540000 1661833 251112.432954713 350681.289191035 48679.2452401382 35904.7585940657 0 95180 746561.083496804 601329.508366917 887945.033489544 558270
2008-08-17 8 3 17 2008 20053556.3055071 7327300 1412804.94901227 682960 5572500 2942485 8522046 2667744 1392402 1792000 1540000 1654750 240119.281815028 335329.232072334 46548.1747312274 34332.9270713722 0 95180 726156.945249744 594677.474396125 878415.967904339 558270
2008-08-24 8 4 24 2008 20058616.0645734 7321562 1414223.78590436 726990.599659184 5473533 2924054 8404975 2553422 1392402 1792000 1540000 1647667 224736.928244276 313847.605226895 43566.2381021629 32133.5150985448 0 95180 686435.352469327 575454.535211432 864591.334007579 558270
2008-08-31 8 5 31 2008 20002712.1640937 7315823 1372558.41422361 758549.498677706 5374567 2905623 8287904 2439100 1392402 1792000 1540000 1640583 205473.266267175 286945.688276058 39831.8928346964 29379.1427849675 0 95180 646656.098394929 554983.741871687 856301.922311502 558270
2008-09-07 9 6 7 2008 19854405.8770554 7239906 1259579.97499167 737712 5275600 2887192 8378948 2387014 1381394 1792000 1482126 1633500 192450.757917698 268759.611375122 37307.4225401481 27517.1480877097 0 95180 642572.724085673 551365.180699055 853869.764560093 558270
2008-09-14 9 7 14 2008 19750611.8633171 7163989 1176996.57354954 764141 5176633 2868762 8469992 2334849 1358200 1792000 1424251 1617133 183084.299992805 255679.249317353 35491.6936373919 26177.9057144123 0 95180 624830.020305073 539146.774879487 842559.220207258 558270
2008-09-21 9 8 21 2008 19794698.5966721 7088071 1166916.18662029 790571 5077667 2801321 8561036 2282683 1327300 1792000 1366377 1600767 172844.469998222 241379.213507317 33506.6577327239 24713.7861577909 0 95180 605788.974550328 529525.314805383 833734.478690311 557970
2008-09-28 9 9 28 2008 19748343.2626571 7012154 1141987.77883615 817000 5099765.12608006 2726227 8652080 2230518 1296400 1792000 1308502 1584400 165355.50318314 230920.788543965 32054.8887068057 23642.9927189692 0 95180 588270.807766857 518312.029286661 827867.325707645 557670
2008-10-05 10 10 5 2008 19608328.9785639 6937496 1105658.17547682 817000 5128383.52294331 2729309.07733216 8743124 2230875 1286140 1790708.54339481 1199292 1574007 157260.533376026 219616.073701616 30485.643346011 22485.5512759836 0 95180 575603.697123892 515052.811780083 825642.195617009 557370
2008-10-12 10 11 12 2008 19413904.3060623 6862838 1057801.7427868 817000 5133658.95238715 2728518.69867836 8834168 2222653.33813911 1275880 1765940.94348538 1090082 1563613 141413.899416436 201000 27413.7039295797 20219.7551935165 0 95180 568215.504386568 511500.997607395 823884.092052013 552880.45164106
2008-10-19 10 12 19 2008 19185978.9713006 6788181 1006147.77409922 817000 5136256.05907882 2728065.71379499 8925212 2216416.33492955 1265620 1742478.9463723 980873 1553220 132857.185068725 201000 25754.9473667091 19960 0 95180 560732.241373964 508970.244313706 819973.463975164 546298.579017648
2008-10-26 10 13 26 2008 18958135.3814494 6713523 954930.451736782 817000 5133885.28027889 2727145.25643558 8943846 2208490.97500184 1255360 1717139.82280798 871663 1542827 125473.074367735 201000 24323.5051578772 19960 0 95180 550871.035659301 505430.951848311 817249.340657835 535363.818703073
2008-11-02 11 14 2 2008 18808299.1234705 6638865 940929.520651415 817000 5182577.55366604 2741711.80896286 8943846 2232303 1245100 1761527.1778255 762453 1532433 123615.630473492 201000 23963.4315216031 19960 0 95180 548752.85097224 504157.212386234 816344.449118417 556170
