"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
2007-08-12 8 2 12 2007 216827.009372964 157195.867059495 531644.528810441 375754.763717463 2575375.77692041 220869.796030135 231846.941658806 127095.81538695 207647.776918698 24641.2895437177 1725661.62073019 591404.457942085 2555632.61444783 48043.6491160064 22557.7811614764 108566.946352242 13943.1954519055 1539002.29000719 129513.318628457 433428.580708257 10542.4643604357 2432975.29929752 15823.5403149674 254017.539091742 442538.668432065 441550.187231521 448310.658266612 19727.8449345921 3638366.39952385 460967.144004515 128342.208332721 144151.659994752 196855.479547285 -586.2782904647 127095.815386951 113253.31966419 21519.3616199589 70279.3305761578 1959864.48452491 404584.47998334 -188.689887095236 1898082.64463759 1858619.20576485 193687.364115606 2118313.02018155 1799274.22738052
2007-08-19 8 3 19 2007 188033.609090321 133770.669952632 420590.873975189 316142.194609967 1790695.94818101 192988.266875438 201354.372406203 82770.1768451605 176937.205122121 21811.511761795 1096861.37799991 418490.975009191 1784704.55226822 51388.6139828499 18330.855462366 87821.5502137217 11724.6346425102 923957.542540106 123352.287960661 381971.702509925 9616.26820073185 1682199.6482303 14288.5300729468 202250.284295394 388628.724469251 387818.823055876 393868.201266539 15966.2321049649 2915851.47499891 405784.002308765 111379.065630544 124884.421852767 167771.979238911 -482.7641027418 117294.919956228 98191.8913572407 18784.0135225746 63173.4042891031 1293997.6913532 369700.021115429 -582.897258803946 1240810.04145862 1204984.21892273 164981.493941657 1462711.86146027 1146375.73715525
2007-08-26 8 4 26 2007 175595.231683036 175318.35913536 679683.68453118 304228.645078494 1820962.38951789 178063.373070734 186985.768430912 179726.416706645 177550.322377415 18666.1618854671 1319456.38166229 492537.974614383 1836191.27001229 90877.6340251712 19004.5312560262 102811.429000179 13895.958977848 1198270.38019609 148080.673186313 404838.517716093 10623.9789220151 1737233.52360599 14119.0286116888 194954.303561991 416276.228178801 420149.547800379 420088.286936014 17057.4216364634 3006932.01000205 515216.726432644 158547.380017648 163559.224347032 171285.525464556 -519.28757766339 145201.673595577 89599.8893699432 19986.9167392758 80327.3275115779 1409517.88540694 540785.381800279 -664.647093332026 1398122.77011889 1381844.90884467 172889.481446052 1594618.65892025 1371463.86134875
2007-09-02 9 5 2 2007 193955.700089373 166275.3203648 780273.252787958 272415.029463132 2174397.49925183 197563.426310108 205165.439735461 218459.940196939 177878.030051898 14818.4858806647 1727313.6579778 437223.187740468 2214161.51503046 56046.7387351541 13959.8764615384 76501.1649313187 11231.5599104365 1536050.67625191 226493.97722544 474461.287258295 9316.61122813262 2142777.4378664 11783.566565854 154932.358848958 492139.813836367 491263.857746338 497523.298771941 15918.8051499284 3481961.7350869 443698.482886988 150079.676057341 159066.644887438 167777.004916119 -1413.12906346859 218459.940196939 82207.8449766139 17904.5102292126 74024.9536067905 1839644.5216321 586959.811568592 -454.059400512288 1825611.84996913 1815666.55862138 161923.82577965 2022076.8193097 1795097.79096513
2007-09-09 9 6 9 2007 124847.811372906 132223.029489073 443444.516296137 223787.011955022 2008694.63384773 185813.79150555 186264.451854376 202481.813133202 107787.483879817 9597.2033547512 1021501.36919728 326795.149763554 1925693.85320855 31897.7366950587 7974.60825945823 51351.0614150315 9071.69914132431 1035026.77896034 276273.571981603 442439.468387719 8259.16284151842 1807022.15878317 9611.79105944219 118552.153724201 474717.00685993 471924.067538993 481182.543139863 14804.5168623246 3335091.53038856 257028.456569446 113075.849646755 122148.077442078 105719.442569841 -1317.45293309913 259808.813133202 67776.9802194497 15585.953752336 83767.8757438591 1173208.18392373 420513.233182689 -755.12358001042 1124673.39517911 1098237.29604595 104336.041539729 1430569.95838884 1052851.07684222
2007-09-16 9 7 16 2007 117299.403557421 157397.042313358 481045.413836768 199532.165267996 1646074.98547068 177868.283187801 178389.748574368 186227.028743581 102966.856267853 9012.64804601851 1037427.46364217 361131.611514193 1608006.14738017 29474.9342794666 7697.73132666303 50547.9152953962 8613.9267085142 1071980.11474763 282451.412852915 426334.101537836 10157.3918899259 1531390.15522956 10442.7160208097 95382.0351022499 463594.588298783 465215.86072076 464797.05002015 13679.3946523885 3148414.80612687 236248.956595544 145053.029865073 148220.320333871 101520.860778539 -490.75830024449 271152.028743581 79707.9003404875 15520.0452137177 76512.8769877732 1121870.71734785 465690.151988502 589.074036704925 1105157.03464282 1087444.61975788 100956.482898167 1393630.09851688 1054027.58842889
2007-09-23 9 8 23 2007 167613.85226634 158838.021139999 389136.498208534 182565.098712705 1549855.21904395 228012.332875709 228704.100119502 255690.329894919 152667.022796125 8179.36298269874 931060.778397523 312739.724463089 1518588.23968825 28546.766786525 6992.39488176143 94891.8075870029 7354.55827965764 975521.528227488 350954.148819499 465390.404961376 8455.91212749023 1452787.55860268 8335.71908926054 78581.137611442 507953.87475905 510689.771489736 507194.29320946 11802.2215030633 3067435.61110482 231948.97393991 153716.93011237 159451.245175589 150535.23600969 -1766.06399638413 340615.329894918 67069.6838240328 13168.773879398 69616.2397637211 1004733.10896462 383686.284460087 50.598988933298 993904.033166449 980971.012953894 148802.452101375 1279754.64082669 952596.392274696
2007-09-30 9 9 30 2007 172777.486713633 125286.643943127 420676.487263876 59513.2555898067 1386600.21453424 232773.851799969 233497.029604698 159665.63440788 160629.780435338 7951.02947680367 839074.152501363 191278.465853751 1355428.99337273 27480.1890710688 6569.79456282584 103277.83546028 6969.1843141835 890038.389894541 256253.02461191 408582.437409064 7967.51648458 1291680.27578336 7375.13871310016 76486.4082171204 434798.346359778 432325.351653634 440821.873226512 11600.5104422261 2901245.41304686 231109.691974399 99130.8865366988 113563.859387173 159109.491493772 -967.54849036311 244590.63440788 55114.6487710605 13681.9514470466 61869.3099149124 895667.884942446 389552.114838079 -151.377150836496 891398.570688853 882119.296802649 158281.690589747 1174901.14614564 857213.182069082
2007-10-07 10 10 7 2007 143456.639748849 137159.136575529 455832.284273448 66067.859612232 1278167.37258354 249198.680582331 249696.984535341 219363.529459552 116199.763674133 10074.3021629153 905184.378309479 226747.389855583 1273352.69504893 27771.1829764325 19327.6169551802 43122.5131726651 9772.99963060865 988620.773229485 281842.705160099 362908.426343311 8486.83564677716 1210858.13170568 8621.89469887502 117735.556891795 381930.030656826 379217.505958662 384396.202200216 13368.8160008497 2787593.82586247 218552.562076404 122083.29255547 127222.075236149 112469.140745887 -1459.6630022984 278523.529459552 55241.680087378 15421.4174596224 71745.1000454828 917758.776268485 377516.185922814 -859.628072973426 932144.859267836 934336.224183506 112551.032204826 1178699.82662723 934296.448873701
2007-10-14 10 11 14 2007 133749.564652755 129680.028002898 380007.813834736 58685.2988346237 1717122.57429173 245792.038189621 242682.734627927 266407.968367031 101029.318061545 7752.27383897228 960557.1324634 171575.962744042 1707946.94970768 14863.2345446502 13088.4763247253 22279.7609186897 6020.23743919689 987525.633215063 329237.00999289 394894.314825588 8176.68493530293 1629557.68874078 7491.57714320448 79102.0240548488 413747.424684855 410249.675211327 415123.500349655 12819.3654396693 3139879.39480575 196760.764672139 124698.333591821 125172.899003052 99299.8029562666 -3047.94523607563 325567.968367031 56970.2184258053 15341.9600995824 71734.3510107954 1071687.30904026 340651.43641358 -206.48462750187 1025474.66404253 1011031.96727391 98975.4897977827 1309385.27482195 969835.797811364
2007-10-21 10 12 21 2007 117666.739308476 130700.879954399 398388.374775099 54906.4238416888 1408508.7554118 227881.247402494 226094.245419828 251109.156115477 92486.5302860181 8253.69673461938 756653.564611563 163866.545277505 1363749.30570182 21978.5822111361 12190.7829450799 18911.2781295469 5113.26862421484 825820.36372506 312838.555749313 368263.023303591 7582.38217504473 1280563.31240428 6827.09991810297 70084.1412152025 385229.209441665 382024.283213248 386769.558250807 12150.712806409 2777423.30123755 244005.874006644 128253.681718149 128231.418999525 91574.3413229586 -1757.07450974052 310269.156115477 51308.3473320379 14692.2334312038 68339.9529148956 807419.673254048 376598.228686046 -600.598463373902 791652.040060563 785196.226630309 91791.317395764 1059378.71613535 763416.048030955
2007-10-28 10 13 28 2007 112716.016951249 247255.579114752 497912.345177482 56752.5981144 1489668.25279042 222315.968515205 220966.546416006 297323.969685189 90450.2120926395 7100.31694830156 1031920.43784668 169969.532077779 1495734.42364144 15122.1655561761 11592.9522364478 17524.4717307491 4574.21458344169 1011383.47339597 349868.900418773 384656.124510309 12849.7634102498 1447054.18057795 18420.1073246022 65923.5138695846 405743.538993482 404647.440750939 404809.44699932 12446.5459194999 3020718.06280093 214473.545995227 251431.135057506 243309.239426634 89824.6042253825 -688.12463150878 356483.969685189 92307.3326299758 14882.3114789603 61907.3274445594 1074132.39302601 420885.458409174 1508.31247872952 1062432.69230831 1060151.95134254 90107.6079838655 1326765.6776701 1039335.94097496
2007-11-04 11 14 4 2007 125580.328502909 179758.036555542 531452.125227529 80833.572903398 1539327.74142041 221668.220357794 229397.745809279 388817.988164656 124465.179258597 13783.7497436221 849371.127644252 235630.458593043 1556984.78305943 40525.3255949712 48643.8182769313 95054.9111311495 30998.4910748405 853674.891818719 447982.591715653 496811.547842226 11684.1765623702 1492211.14789011 12883.691526563 121470.669752088 546879.231095207 561465.551277328 538888.321185684 16756.7592529819 2388401.50355097 159748.938005525 193819.511813342 183296.146042136 136933.518237263 559.560762746462 447977.988164656 79392.9147783337 26886.136627955 81584.6337921266 889838.858634026 358819.980012357 504.40377716029 900541.464546169 886366.026684345 125776.607813484 1055203.82069861 884120.951522794
2007-11-11 11 15 11 2007 520834.730341187 89575.3553419583 613306.531348228 147192.34566037 2635475.74214313 567622.341091199 581036.496026034 183937.40245325 463154.111249456 35362.3586779565 2265150.0451658 440923.057687978 2852695.02580948 48524.7210968418 86409.9429280624 327164.272300744 72819.6854170129 2206302.30279895 119498.025192844 424774.771814623 12518.8030874262 2858849.58867973 16374.7527901659 199759.926097632 465152.609947017 465947.703547741 473761.63750718 17766.6360873227 3918014.47416862 161785.517501805 14598.815282172 7494.745302738 483578.677019939 168.436022794135 107924.40245325 61693.6994681515 32187.6774896798 102682.480080764 2446637.9314255 216888.855007523 313.14391647314 2514468.096837 2426611.14490363 425306.876308579 2630820.98711069 2410132.39598346
2007-11-18 11 16 18 2007 418427.67268067 75042.5153305628 411903.748923931 190170.408731359 2880677.99296731 493884.128907803 489719.995605162 101958.020350317 297626.650146888 14002.4989204695 1509355.83588651 349397.436748745 2972689.31038095 26794.3006399415 20772.3384706061 153668.16584771 32326.674886512 1353033.91125786 85722.461548591 254048.382484162 9419.85012107422 2904974.34806134 11410.8517508758 102439.497894255 255743.571249517 242404.004804571 265988.057069862 10910.2148683352 3537034.35847574 134009.521704975 13615.997591901 8242.10868785398 298207.639308705 24.2783093788204 81220.23 47062.2899205852 16141.0832947012 49949.3492452106 1881005.67186105 282430.813640517 62.3358755519834 1767821.47607061 1683873.21332036 252285.840735577 2004096.43098152 1578520.97041414
