Week Month Year MICAA ARROW DUNCA DWORS FLASF LIBBY ALBEN FLAPO CORRA BROWN GCOUL
3 8 1996 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1996 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 9 1996 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1996 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1996 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1996 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1996 19948256 7012154 1377528 2230518 2726227 5639913 1308502 1792000 817000 1348369 9107400
10 10 1996 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1996 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1996 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1996 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1996 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1996 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1996 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1996 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 1996 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1996 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1996 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1996 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1996 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1997 14702181.2403923 1249183 243933.69311359 2107940 1505349.2735073 3563995.00197452 499048 1657718 810693 1255979 9002711.62542894
24 1 1997 14683112.6535555 1249183 243352.260139045 2107940 1475216.04503972 3374624.15235685 499048 1598571 804386 1224283 8898120.63539237
25 1 1997 14662150.3257053 1249183 242100.8010682 2107940 1444207.12384283 3127236.22853528 499048 1539424 779185 1192587 8793529.6453558
26 1 1997 14640446.5358007 1249183 240476.836855763 2107940 1412853.29747476 2879848.30471371 499048 1480277 741641 1160891 8688938.65531923
27 2 1997 14616115.5616492 1249183 238053.869794064 2107940 1381565.91122178 2632460.38089214 499048 1421130 704096 1129195 8584347.66528265
28 2 1997 14609524.0118873 1082274 240363.304048631 2102386 1356195.86942437 2418374.67758501 499048 1297560 670000 1117691 8037067.49584829
29 2 1997 14602411.770032 930744.220169075 242153.633561817 2096833 1330409.43831875 2204288.97427787 499048 1173990 626375 1106187 7489789.94187945
30 2 1997 14596022.623444 964529.229778287 243640.696361707 2003000 1304282.12362897 1990203.27097074 499048 1050419 582750 1045000 6942512.38791061
31 3 1997 14589757.4576879 986411.645788594 210900 1898000 1277819.036484 1776117.56766361 499048 926849 539125 920000 6395234.83394176
32 3 1997 14534316.2019896 936145.398884867 182900 1790500 1266687.1340808 1637181.06582632 499048 838337 495500 857500 5927406.65407355
33 3 1997 14478344.6835228 887809.099021313 154900 1683000 1255231.05351702 1498244.56398903 499048 749825 413175 795000 5459578.47420533
34 3 1997 14428186.1058009 652300 154900 1575500 1260010.62820346 1498244.56398903 499048 661312 330850 732500 4991750.29433712
35 3 1997 14200725.6610805 227300 154900 1468000 1217344.26525013 1498244.56398903 499048 572800 248525 670000 4523922.11446891
36 4 1997 14392150.9014172 873747.575099697 212791.590794183 1468000 1152296.84105766 1498244.56398903 499048 572800 166200 620000 4373266.58585168
37 4 1997 14397471.5982729 857937.38874402 215786.550373293 1468000 1087249.41686519 1498244.56398903 499048 572800 191341 570000 4222611.05723445
38 4 1997 14421560.287128 869965.931449913 224897.259119732 1848106 1078249.41686519 1498244.56398903 630751 592932 216482 505000 4071955.52861723
39 4 1997 14469738.936622 984787.855359415 254840.121250127 1452800 1069249.41686519 1498244.56398903 762453 613064 241624 440000 3921300
40 5 1997 14538229.0325124 1201320.86885571 283079.757849767 1452800 1386462.57881153 2905338.32882519 797600 774122 266765 1100514 3921300
41 5 1997 14632917.5841706 1416863.36871163 309239.885573406 1452800 1486375.7889623 3075426.01384069 832747 935180 283646 1137486 3921300
42 5 1997 14992969.3285533 1996879.55463399 428813.217489447 1452800 1845595.99942277 3595322.62196795 867894 1096237 283646 1174458 9107400
43 5 1997 15433796.3451472 2875382.37449368 524176.701148856 1618784.08886263 2146163.30506891 4160879.25976384 903041 1257295 283646 1211430 9107400
44 6 1997 15926238.7820536 3525325.5809126 652113.33506007 2197640.80166821 2455179.5961428 4717835.34461801 938188 1418353 283646 1248402 9107400
45 6 1997 16421389.157389 4170628.95128882 773635.232507105 2659315.14681492 2725497.12758345 4981512.26473523 1088641 1511765 390555 1287873 9107400
46 6 1997 16989429.1237676 4644589.8453835 893494.327053859 3009541.6172004 2914982.06355405 5233103 1239094 1605177 417612 1327344 9107400
47 6 1997 18055825.4199319 5388189.08833714 1008156 3299637.41028339 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1997 18557370.9176136 6085062.21490032 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1997 18814364.7518744 6284392.26340276 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1997 19471509.7317836 6708917.30922064 1261379 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1997 19836029.1047836 7244573.4063962 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1997 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 1997 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 1997 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 1997 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 1997 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 8 1997 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 1997 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 1997 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 1997 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 9 1997 19948256 7012154 1377528 2230518 2603000 5414900 1308502 1792000 817000 1348369 9107400
10 10 1997 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1997 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1997 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1997 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1997 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1997 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1997 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1997 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1997 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1997 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1997 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1997 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1997 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1998 15007814.8262717 1538988.79792834 650614.77893267 2107940 2087089 3918291.46949067 499048 1657718 810693 1255979 9107400
24 1 1998 15003369.807221 1606992.91817518 653716.994156646 2107940 2090699 3961112.49498646 499048 1598571 804386 1224283 9107400
25 1 1998 14997662.1847447 1663891.05843295 655945.441290543 2107940 2094309 3894932.53692322 499048 1539424 779185 1192587 9107400
26 1 1998 14991139.8838163 1722586.66636642 615479 2107940 2097919 3827397.06927412 499048 1480277 741641 1160891 9107400
27 2 1998 14985641.2146896 1783330.40371337 561727 2107940 2101529 3759661.75813255 499048 1421130 704096 1129195 9107400
28 2 1998 15012214.1047022 1830404.74172909 515611 2102386 2106438 3733663.40754974 499048 1297560 670000 1117691 9073050.71723665
29 2 1998 15038568.9930004 1886168.90004229 469496 2096833 2111347 3707825.52691671 499048 1173990 626375 1106187 9038749.07564219
30 2 1998 15064621.812496 1939111.89009251 432603 2091279 2116256 3681076.94943767 499048 1050419 582750 1094683 9004447.43404772
31 3 1998 15090848.9310342 2007308.36477828 437165 2085725 2121165 3654063.84723335 499048 926849 539125 1020000 8970145.79245326
32 3 1998 15053595.0634545 1994798.99393586 444157 2096634 2133463 3546051.69467749 499048 838337 495500 996040.80349173 8382479.69813684
33 3 1998 15015654.0072441 1986863.92019345 451148 2107543 2145760 3436107.05365567 499048 749825 413175 972081.606983459 7794865.96265154
34 3 1998 14985436.644797 2027557.50391488 458140 2118452 2158058 3351374.86214471 499048 661312 330850 948122.410475189 7207252.22716624
35 3 1998 14968720.0694337 2170188.10690094 465132 2129361 2170356 3288116.02347698 499048 572800 248525 924163.213966919 6619638.49168094
36 4 1998 14997007.641994 2190206.8010425 477231 2186386 2202389 3292467.10010756 499048 572800 166200 899163.213966919 6205192.09502201
37 4 1998 15049304.8624757 2275049.64567523 489330 2243411 2234422 3315134.36060887 499048 572800 191341 874163.213966919 5790745.69836307
38 4 1998 15092715.9978283 2304196.83439913 501330 1848106 2275033 3316023.5959755 630751 592932 216482 851244.820950378 5376299.30170414
39 4 1998 15195949.4613868 2450286.80468497 513330 1713926.17926161 2315645 3423535.80484559 762453 613064 241624 828326.427933838 4961852.9050452
40 5 1998 15390860.3822482 2811578.59579109 558474 2021209.22878107 2445721 3688680.91276451 797600 774122 266765 1100514 4961852.9050452
41 5 1998 15986944.5226571 3572790.85813352 603618 2395745.21835158 2575796 4153469.69641724 832747 935180 283646 1137486 4961852.9050452
42 5 1998 16096398 4851501 648761 2592503.19888464 2705872 4427457 867894 1096237 283646 1174458 9107400
43 5 1998 16175816 5268307 693905 2754499.11112208 2835948 4601884 903041 1257295 283646 1211430 9107400
44 5 1998 16255235 5685114 739049 2966061.68452556 2966024 4776310 938188 1418353 283646 1248402 9107400
45 6 1998 16999135 6059766 828751 3127899.16504434 2988811.00771686 5004707 1088641 1511765 390555 1287873 9107400
46 6 1998 17743035 6434419 918454 3230420.35903006 3004423.86628466 5233103 1239094 1605177 417612 1327344 9107400
47 6 1998 18486935 6809071 1008156 3363744.91321864 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 1998 19230835 7162378.32643075 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1998 19441877 7219618 1179619 3353678 3035462 5752127 1540000 1792000 493035 1420000 9107400
50 7 1998 19652918 7255512 1261379 3239356 2999423 5869400 1540000 1792000 518176 1420000 9107400
51 7 1998 19863959 7291406 1343140 3125033 2963385 5869400 1540000 1792000 543318 1420000 9107400
52 7 1998 20075000 7327300 1424900 3010711 2927346 5869400 1540000 1792000 568459 1420000 9107400
1 8 1998 19553612 7116541 1347699 2896389 2979346 5770433 1540000 1792000 593600 1392402 9107400
2 8 1998 19814306 7221921 1386299 2782067 2960915 5671467 1540000 1792000 638280 1392402 9107400
3 8 1998 20075000 7327300 1424900 2667744 2942485 5572500 1540000 1792000 682960 1392402 9107400
4 8 1998 20073116 7321562 1423330 2553422 2924054 5473533 1540000 1792000 711282 1392402 9107400
5 8 1998 20071231 7315823 1421759 2439100 2905623 5374567 1540000 1792000 711282 1392402 9107400
6 9 1998 20040487 7239906 1410701 2387014 2887192 5275600 1482126 1792000 737712 1381394 9107400
7 9 1998 20009744 7163989 1399644 2334849 2868762 5176633 1424251 1792000 764141 1370386 9107400
8 9 1998 19979000 7088071 1388586 2282683 2801321 5077667 1366377 1792000 790571 1359377 9107400
9 9 1998 19948256 7012154 1377528 2230518 2726227 5414900 1308502 1792000 817000 1348369 9107400
10 10 1998 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1998 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1998 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1998 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 1998 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1998 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1998 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1998 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1998 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1998 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1998 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1998 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1998 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 1999 16932925.4036188 2209037.30200754 522033.772127166 2107940 2087089 3944820.80237081 499048 1657718 810693 1255979 9107400
24 1 1999 16889635.2370438 2193018.41400822 518468.039402675 2107940 2090699 4020241.60474163 499048 1598571 804386 1224283 9107400
25 1 1999 16846285.7662723 2194138.07419903 514184.432608002 2107940 2094309 4095662.40711244 499048 1539424 779185 1192587 9107400
26 1 1999 16699572 2287219.77176877 508302.376910453 2107940 2092013.42345265 4171083.20948326 499048 1480277 741641 1160891 9107400
27 1 1999 16410739 2517222.8316294 500764.99858819 2107940 2062368.73385059 4189501 499048 1421130 704096 1129195 9107400
28 2 1999 16085400 2855297.58210983 482233 2102386 2037930.91913382 4163666 499048 1297560 670000 1117691 9035300
29 2 1999 15981813 2957872.51937692 391789 2096833 2013390.36454553 4137831 499048 1173990 626375 1106187 8963300
30 2 1999 15955681 2972889.58428531 301344 2003000 1988277.44170542 4111996 499048 1050419 582750 1094683 8891300
31 2 1999 15929549 2998369.40258773 210900 1898000 1964258.57785901 4086162 499048 926849 539125 995453.605609811 8819300
32 3 1999 15932921 2877360.79095717 182900 1790500 1955170.9618316 4060129 499048 838337 495500 961248.70771349 8131550
33 3 1999 15936293 2743382.29060799 154900 1683000 1943813.13626045 4034096 499048 749825 413175 927043.809817169 7443800
34 3 1999 15939665 2622630.68502422 154900 1575500 1940612.25090163 4008063 499048 661312 330850 892838.911920848 6756050
35 3 1999 15943036 2536880.6449141 154900 1468000 1981790.28473625 3982030 499048 572800 248525 858634.014024527 6068300
36 4 1999 15902772 2548868.61261294 463393.789425019 1468000 1990008.16423619 3945286 499048 572800 166200 808634.014024527 5752550
37 4 1999 15862508 2580452.85723532 464463.642715542 1468000 1990852.10420151 3908542 499048 572800 191341 758634.014024527 5436800
38 4 1999 15860326 2617275.10222677 466341.18551272 1848106 2006937.33521728 3906360 630751 592932 216482 704952.054865999 5121050
39 4 1999 15858144 2897358.96925113 496391.343848289 1452800 2103738.80664018 3904178 762453 613064 241624 651270.095707471 4805300
40 5 1999 15937562 3264229.44452878 537539.230387952 1452800 2201808.33912666 4078605 797600 774122 266765 1100514 4805300
41 5 1999 16016980 3524911.71708969 561719.829932204 1452800 2258340.93999316 4253031 832747 935180 283646 1137486 4805300
42 5 1999 16096398 3703122.69883337 578753.374401873 1452800 2302347.14410241 4427457 867894 1096237 283646 1174458 9107400
43 5 1999 16175816 4207205.99044188 622189.340141309 1500182.81859968 2460648.58746082 4601884 903041 1257295 283646 1211430 9107400
44 5 1999 16255235 5307333.80866468 739049 2008350.89596673 2759325.45459216 4776310 938188 1418353 283646 1248402 9107400
45 6 1999 16999135 5228304.35281827 828751 2536004.6264895 2932724.73728707 5004707 1088641 1511765 390555 1287873 9107400
46 6 1999 17499729.8570885 5137836.99772604 868120.422070707 2826175.29528728 2970093.49273479 5233103 1239094 1605177 417612 1327344 9107400
47 6 1999 17932615.8055598 5521454.68198162 1001261.18913306 3187630.15936621 3031939.13015844 5461500 1389547 1698588 442753 1366815 9107400
48 6 1999 18515713.2777504 6199337.14757947 1097859 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 1999 18806852.4567406 6511671.45946309 1179619 3353678 3053069 5752127 1540000 1792000 493035 1420000 9107400
50 7 1999 19111165.3076819 6787642.60892111 1248146.02252481 3239356 3034638 5869400 1540000 1792000 518176 1420000 9107400
51 7 1999 19706227.3616283 7076088.8957121 1343140 3125033 3016208 5869400 1540000 1792000 543318 1420000 9107400
52 7 1999 20075000 7327300 1424900 3010711 2997777 5869400 1540000 1792000 568459 1420000 9107400
1 8 1999 19553612 7116541 1347699 2896389 2921781.81768595 5770433 1540000 1792000 593600 1392402 9107400
2 8 1999 19814306 7221921 1386299 2782067 2891837.7196807 5671467 1540000 1792000 638280 1392402 9107400
3 8 1999 20075000 7327300 1424900 2667744 2861894.62167546 5572500 1540000 1792000 682960 1392402 9107400
4 8 1999 20073116 7321562 1423330 2553422 2831950.52367021 5473533 1540000 1792000 711282 1392402 9107400
5 8 1999 20071231 7315823 1421759 2439100 2802007.07952105 5374567 1540000 1792000 711282 1392402 9107400
6 9 1999 20040487 7239906 1410701 2387014 2772062.98151581 5275600 1482126 1792000 737712 1381394 9107400
7 9 1999 20009744 7163989 1399644 2334849 2742119.88351056 5176633 1424251 1792000 764141 1370386 9107400
8 9 1999 19979000 7088071 1388586 2282683 2712175.78550532 5077667 1366377 1792000 790571 1359377 9107400
9 9 1999 19948256 7012154 1377528 2230518 2682232.34135616 5414900 1308502 1792000 817000 1348369 9107400
10 10 1999 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 1999 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 1999 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 1999 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 10 1999 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 1999 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 1999 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 1999 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 11 1999 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 1999 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 1999 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 1999 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 1999 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2000 14292319.7489761 1249183 265321.298981745 2107940 2087089 3816376.03692844 499048 1657718 810693 1255979 9107400
24 1 2000 14268306.7684235 1249183 269503.728956603 2107940 2090699 3763352.07385687 499048 1598571 804386 1224283 9107400
25 1 2000 14243955.8790358 1249183 273353.354325925 2107940 2094309 3710328.11078531 499048 1539424 779185 1192587 9107400
26 1 2000 14219272.1749385 1249183 276770.901868543 2107940 2097919 3657304.14771375 499048 1480277 741641 1160891 9107400
27 1 2000 14194273.0229073 1249183 279831.249131753 2107940 2101529 3604280.18464218 499048 1421130 704096 1129195 9107400
28 2 2000 14164731.4177008 1082274 279734.902829346 2102386 2090187.70844103 3544202.11797966 499048 1297560 670000 1117691 9107400
29 2 2000 14157485.8507987 915366 285097.977527735 2096833 2068441.10938824 3484124.05131715 499048 1173990 626375 1106187 9107400
30 2 2000 14149827.8914896 748457 289929.748054752 2091279 2045577.79737551 3424045.98465463 499048 1050419 582750 1094683 9107400
31 2 2000 14141880.07549 581548 210900 2085725 2023559.40467178 3363967.91799211 499048 926849 539125 1083179 9107400
32 3 2000 14132270.2733366 523135 182900 2096634 2017667.68145171 3308541.26671229 499048 838337 495500 1057047 8643539.92640173
33 3 2000 14071241.8424428 464722 154900 2091549.34743789 2015353.09241582 3253114.61543247 499048 749825 413175 1030915 8179779.85280347
34 3 2000 14009860.5511607 406308 154900 2086088.5865406 2009590.78647945 3253114.61543247 499048 661312 330850 1004782 7716019.7792052
35 3 2000 13948893.0971927 387497.973099099 154900 2080627.82564331 2004788.15388089 3253114.61543247 499048 572800 248525 978650 7252259.70560693
36 4 2000 13898084.5924512 398462.230360008 277489.485932969 2119242.04555301 2012146.22724811 3253114.61543247 499048 572800 166200 998683 6737434.22466963
37 4 2000 13920603.070413 465026.098272419 287611.789122975 2157856.26546272 2029432.65725417 3253114.61543247 499048 572800 191341 1018716 6222608.74373233
38 4 2000 13954560.1015333 601392.15112464 304059.606150016 1848106 2065423.60550316 3253114.61543247 630751 592932 216482 1041129 5707783.26279503
39 4 2000 13994600.9385848 758540.929624961 320985.595519323 1786618.30413122 2154863.43256803 3253114.61543247 762453 613064 241624 1063542 5192957.78185772
40 4 2000 14068149.4066798 1070365.79469469 346511.197731346 2035832.79022495 2249990.14986221 4078605 797600 774122 266765 1100514 5192957.78185772
41 5 2000 14261397.7230785 1405387.12196222 387917.257624862 2312496.75895715 2423028.69902725 4253031 832747 935180 283646 1137486 5192957.78185772
42 5 2000 14430965.9426207 1673960.45627107 421079.065419728 2515936.31146696 2516624.85452349 4427457 867894 1096237 283646 1174458 9107400
43 5 2000 14762600.4392749 2187886.77903426 506857.908658656 2701880.80365781 2651935.05806665 4601884 903041 1257295 283646 1211430 9107400
44 5 2000 15331295.7431473 2918972.25411635 640996.140167305 2881682.18046325 2819388.48153808 4776310 938188 1418353 283646 1248402 9107400
45 6 2000 15815318.1973726 3619989.75997749 736904.947698915 3067980.7713075 2930865.94552685 5004707 1088641 1511765 390555 1287873 9107400
46 6 2000 16425316.4567827 4143598.54145262 832028.641701595 3221119.90315855 3016224.32574778 5233103 1239094 1605177 417612 1327344 9107400
47 6 2000 16984476.321892 4890390.75799647 910223.772152461 3390620.56002269 3045090 5461500 1389547 1698588 442753 1366815 9107400
48 6 2000 17542680.9919681 5501008.32485143 980826.958838946 3468000 3071500 5743053 1540000 1792000 467894 1420000 9107400
49 7 2000 18207528.4083182 6011814.8640093 1081016.3801252 3353678 3041556.55585084 5752127 1540000 1792000 493035 1420000 9107400
50 7 2000 18647240.193689 6518724.91546552 1158121.92983214 3239356 3011612.4578456 5869400 1540000 1792000 518176 1420000 9107400
51 7 2000 19173234.9160388 6756077.91049754 1255709.20729142 3125033 2981669.35984035 5869400 1540000 1792000 543318 1420000 9107400
52 7 2000 20075000 7327300 1424900 3010711 2951725.26183511 5869400 1540000 1792000 568459 1420000 9107400
52 7 2000 20075000 7327300 1424900 3010711 2951725.26183511 5869400 1540000 1792000 817000 1420000 9107400
1 8 2000 19553612 7116541 1347699 2896389 2891308 5770433 1540000 1792000 593600 1392402 9107400
2 8 2000 19814306 7221921 1386299 2782067 2855269 5671467 1540000 1792000 638280 1392402 9107400
3 8 2000 20075000 7327300 1424900 2667744 2819231 5572500 1540000 1792000 682960 1392402 9107400
4 8 2000 20073116 7321562 1423330 2553422 2783192 5473533 1540000 1792000 711282 1392402 9107400
5 9 2000 20071231 7315823 1421759 2439100 2747154 5374567 1540000 1792000 711282 1392402 9107400
6 9 2000 20040487 7239906 1410701 2387014 2711115 5275600 1482126 1792000 737712 1381394 9107400
7 9 2000 20009744 7163989 1399644 2334849 2675077 5176633 1424251 1792000 764141 1370386 9107400
8 9 2000 19979000 7088071 1388586 2282683 2639038 5077667 1366377 1792000 790571 1359377 9107400
9 10 2000 19948256 7012154 1377528 2230518 2603000 4978700 1308502 1792000 817000 1348369 9107400
10 10 2000 19891132 6937496 1361264 2230875 2735008 5647133 1199292 1792000 817000 1350789 9107400
11 10 2000 19834008 6862838 1344999 2231232 2743789 5654353 1090082 1792000 817000 1353209 9107400
12 10 2000 19776885 6788181 1328735 2231589 2752570 5661572 980873 1792000 817000 1355628 9107400
13 10 2000 19719761 6713523 1312470 2231946 2761350 5668792 871663 1792000 817000 1358048 9107400
14 11 2000 19662637 6638865 1296206 2232303 2770131 5676012 762453 1792000 817000 1360468 9107400
15 11 2000 19505348 6520799 1250437 2230568 2711956 5518822 696602 1790869 817000 1356104 9107400
16 11 2000 19348059 6402733 1204669 2228832 2653781 5361632 630751 1789739 817000 1351741 9107400
17 11 2000 19190769 6284667 1158900 2227097 2595605 5204442 564899 1788608 817000 1347377 9107400
18 12 2000 19033480 6166601 1113131 2225361 2537430 5047252 499048 1787477 817000 1343013 9107400
19 12 2000 18738836 5954816 1042470 2219460 2423590 4740955 499048 1769824 817000 1329179 9107400
20 12 2000 18444192 5743031 971809 2213560 2309751 4434658 499048 1752171 817000 1315344 9107400
21 12 2000 18149547 5531246 901148 2207659 2195911 4244400 499048 1734518 817000 1301510 9107400
22 12 2000 17854903 5319461 830487 2201758 2083480 3869400 499048 1716865 817000 1287675 9107400
23 1 2001 16948116.7598121 2126451.22825276 576244.513597246 2107940 2087089 3989400 499048 1657718 810693 1255979 9107400
24 1 2001 16928998.612565 2125187.18341376 580321.169164604 2107940 2090699 4109400 499048 1598571 804386 1224283 9107400
25 1 2001 16909291.1112957 2120024.72213125 583382.38544572 2107940 2094309 4229400 499048 1539424 779185 1192587 9107400
26 1 2001 16699572 2302198.25770386 585724.981337134 2107940 2097919 4209593 499048 1480277 741641 1160891 9107400
27 2 2001 16410739 2562921.82473293 561727 2107940 2101529 4189501 499048 1421130 704096 1129195 9107400
28 2 2001 16085400 2917403.94262872 515611 2102386 2106438 4163666 499048 1297560 670000 1117691 9107400
29 2 2001 15981813 3044880.34467452 469496 2096833 2111347 4137831 499048 1173990 626375 1106187 9107400
30 2 2001 15955681 3092131.18334182 432603 2091279 2116256 4111996 499048 1050419 582750 1094683 9107400
31 3 2001 15929549 3145873.9378388 437165 2085725 2121165 4086162 499048 926849 539125 1083179 9107400
32 3 2001 15932921 3057416.4781256 444157 2096634 2133463 4060129 499048 838337 495500 1057047 8973050
33 3 2001 15936293 3007388.30617817 451148 2107543 2145760 4034096 499048 749825 413175 1030915 8838800
34 3 2001 15939665 3009194.86924424 458140 2118452 2158058 4008063 499048 661312 330850 1004782 8704550
35 4 2001 15943036 2997824.67361117 465132 2164739.92208623 2170356 3982030 499048 572800 248525 978650 8570300
36 4 2001 15902772 3038236.59301825 477231 2199359.61102719 2179053.40040736 3945286 499048 572800 166200 998683 8570300
37 4 2001 15862508 3109562.92523748 489330 2243411 2171093.75493104 3908542 499048 572800 191341 1018716 8570300
38 4 2001 15860326 3195659.34408962 501330 2287929.45438745 2170258.49855463 3906360 630751 592932 216482 1041129 8570300
39 4 2001 15858144 3491121.20114703 513330 2401647.42173475 2256472.4628495 3904178 762453 613064 241624 1063542 8570300
