CellID GWFraction ReturnFlowFraction NumCrops Long Lat Area StnName StnID
298852 0.2 0 9 -122.78125 45.15625 34.0243953655258 WILFA 46
298853 0.2 0 7 -122.71875 45.15625 34.0243953655258 WILFA 46
298854 0.2 0 4 -122.65625 45.15625 34.0243953655258 WILFA 46
298855 0.2 0 5 -122.59375 45.15625 34.0243953655258 WILFA 46
298875 0.2 0 4 -121.34375 45.15625 34.0243953655258 DALLE 12
298876 0.2 0 4 -121.28125 45.15625 34.0243953655258 DALLE 12
298878 0.2 0 3 -121.15625 45.15625 34.0243953655258 DALLE 12
298931 0.35 0 2 -117.84375 45.15625 34.0243953655258 BROWN 6
298994 0.2 0 3 -113.90625 45.15625 34.0243953655258 LIMEP 59
298995 0.2 0 3 -113.84375 45.15625 34.0243953655258 LIMEP 59
298996 0.2 0 3 -113.78125 45.15625 34.0243953655258 LIMEP 59
298997 0.2 0 3 -113.71875 45.15625 34.0243953655258 LIMEP 59
298999 0.2 0 1 -113.59375 45.15625 34.0243953655258 LIMEP 59
299773 0.2 0 4 -123.21875 45.21875 33.9870572878897 WILFA 46
299774 0.2 0 8 -123.15625 45.21875 33.9870572878897 WILFA 46
299775 0.2 0 9 -123.09375 45.21875 33.9870572878897 WILFA 46
299776 0.2 0 9 -123.03125 45.21875 33.9870572878897 WILFA 46
299777 0.2 0 10 -122.96875 45.21875 33.9870572878897 WILFA 46
299778 0.2 0 9 -122.90625 45.21875 33.9870572878897 WILFA 46
299779 0.2 0 9 -122.84375 45.21875 33.9870572878897 WILFA 46
299780 0.2 0 6 -122.78125 45.21875 33.9870572878897 WILFA 46
299781 0.2 0 6 -122.71875 45.21875 33.9870572878897 WILFA 46
299782 0.2 0 6 -122.65625 45.21875 33.9870572878897 WILFA 46
299783 0.2 0 3 -122.59375 45.21875 33.9870572878897 WILFA 46
299804 0.2 0 6 -121.28125 45.21875 33.9870572878897 DALLE 12
299805 0.2 0 6 -121.21875 45.21875 33.9870572878897 DALLE 12
299806 0.2 0 6 -121.15625 45.21875 33.9870572878897 DALLE 12
299807 0.2 0 4 -121.09375 45.21875 33.9870572878897 DALLE 12
299857 0.2 0 5 -117.96875 45.21875 33.9870572878897 LGRAN 24
299858 0.2 0 10 -117.90625 45.21875 33.9870572878897 LGRAN 24
299859 0.2 0 5 -117.84375 45.21875 33.9870572878897 LGRAN 24
299922 0.2 0 3 -113.90625 45.21875 33.9870572878897 LIMEP 59
299923 0.2 0 2 -113.84375 45.21875 33.9870572878897 LIMEP 59
300701 0.2 0 7 -123.21875 45.28125 33.9496787686572 WILFA 46
300702 0.2 0 6 -123.15625 45.28125 33.9496787686572 WILFA 46
300703 0.2 0 5 -123.09375 45.28125 33.9496787686572 WILFA 46
300704 0.2 0 5 -123.03125 45.28125 33.9496787686572 WILFA 46
300705 0.2 0 6 -122.96875 45.28125 33.9496787686572 WILFA 46
300706 0.2 0 5 -122.90625 45.28125 33.9496787686572 WILFA 46
300707 0.2 0 4 -122.84375 45.28125 33.9496787686572 WILFA 46
300708 0.2 0 6 -122.78125 45.28125 33.9496787686572 WILFA 46
300709 0.2 0 4 -122.71875 45.28125 33.9496787686572 WILFA 46
300710 0.2 0 3 -122.65625 45.28125 33.9496787686572 WILFA 46
300732 0.2 0 2 -121.28125 45.28125 33.9496787686572 DALLE 12
300733 0.2 0 3 -121.21875 45.28125 33.9496787686572 DALLE 12
300734 0.2 0 3 -121.15625 45.28125 33.9496787686572 DALLE 12
300780 0.2 0 2 -118.28125 45.28125 33.9496787686572 LGRAN 24
300784 0.2 0 9 -118.03125 45.28125 33.9496787686572 LGRAN 24
300785 0.2 0 13 -117.96875 45.28125 33.9496787686572 LGRAN 24
300786 0.2 0 15 -117.90625 45.28125 33.9496787686572 LGRAN 24
300787 0.2 0 6 -117.84375 45.28125 33.9496787686572 LGRAN 24
300788 0.2 0 4 -117.78125 45.28125 33.9496787686572 LGRAN 24
300798 0.2 0 3 -117.15625 45.28125 33.9496787686572 LGRAN 24
300799 0.2 0 2 -117.09375 45.28125 33.9496787686572 LIMEP 59
300850 0.2 0 2 -113.90625 45.28125 33.9496787686572 LIMEP 59
300851 0.2 0 2 -113.84375 45.28125 33.9496787686572 LIMEP 59
300852 0.2 0 3 -113.78125 45.28125 33.9496787686572 LIMEP 59
301629 0.2 0 8 -123.21875 45.34375 33.9122598523054 WILFA 46
301630 0.2 0 7 -123.15625 45.34375 33.9122598523054 WILFA 46
301631 0.2 0 5 -123.09375 45.34375 33.9122598523054 WILFA 46
301632 0.2 0 5 -123.03125 45.34375 33.9122598523054 WILFA 46
301633 0.2 0 3 -122.96875 45.34375 33.9122598523054 WILFA 46
301634 0.2 0 4 -122.90625 45.34375 33.9122598523054 WILFA 46
301635 0.2 0 4 -122.84375 45.34375 33.9122598523054 WILFA 46
301684 0.2 0 4 -119.78125 45.34375 33.9122598523054 JDAYY 20
301711 0.2 0 6 -118.09375 45.34375 33.9122598523054 LGRAN 24
301712 0.2 0 12 -118.03125 45.34375 33.9122598523054 LGRAN 24
301713 0.2 0 14 -117.96875 45.34375 33.9122598523054 LGRAN 24
301714 0.2 0 14 -117.90625 45.34375 33.9122598523054 LGRAN 24
301715 0.2 0 10 -117.84375 45.34375 33.9122598523054 LGRAN 24
301716 0.2 0 4 -117.78125 45.34375 33.9122598523054 LGRAN 24
301724 0.2 0 7 -117.28125 45.34375 33.9122598523054 LGRAN 24
301725 0.2 0 5 -117.21875 45.34375 33.9122598523054 LGRAN 24
301726 0.2 0 4 -117.15625 45.34375 33.9122598523054 LGRAN 24
301727 0.2 0 2 -117.09375 45.34375 33.9122598523054 LIMEP 59
301732 0.2 0 2 -116.78125 45.34375 33.9122598523054 LIMEP 59
301778 0.2 0 2 -113.90625 45.34375 33.9122598523054 LIMEP 59
302558 0.2 0 5 -123.15625 45.40625 33.8748005833597 WILFA 46
302559 0.2 0 7 -123.09375 45.40625 33.8748005833597 WILFA 46
302560 0.2 0 4 -123.03125 45.40625 33.8748005833597 WILFA 46
302561 0.2 0 7 -122.96875 45.40625 33.8748005833597 WILFA 46
302562 0.2 0 7 -122.90625 45.40625 33.8748005833597 WILFA 46
302563 0.2 0 6 -122.84375 45.40625 33.8748005833597 WILFA 46
302588 0.2 0 4 -121.28125 45.40625 33.8748005833597 DALLE 12
302589 0.2 0 4 -121.21875 45.40625 33.8748005833597 DALLE 12
302590 0.2 0 3 -121.15625 45.40625 33.8748005833597 DALLE 12
302607 0.2 0 1 -120.09375 45.40625 33.8748005833597 JDAYY 20
302612 0.2 0 4 -119.78125 45.40625 33.8748005833597 JDAYY 20
302613 0.2 0 3 -119.71875 45.40625 33.8748005833597 JDAYY 20
302614 0.2 0 5 -119.65625 45.40625 33.8748005833597 JDAYY 20
302615 0.2 0 3 -119.59375 45.40625 33.8748005833597 JDAYY 20
302640 0.2 0 11 -118.03125 45.40625 33.8748005833597 LGRAN 24
302641 0.2 0 14 -117.96875 45.40625 33.8748005833597 LGRAN 24
302642 0.2 0 9 -117.90625 45.40625 33.8748005833597 LGRAN 24
302643 0.2 0 5 -117.84375 45.40625 33.8748005833597 LGRAN 24
302651 0.2 0 4 -117.34375 45.40625 33.8748005833597 LGRAN 24
302652 0.2 0 6 -117.28125 45.40625 33.8748005833597 LGRAN 24
302653 0.2 0 6 -117.21875 45.40625 33.8748005833597 LGRAN 24
302654 0.2 0 5 -117.15625 45.40625 33.8748005833597 LGRAN 24
302705 0.2 0 2 -113.96875 45.40625 33.8748005833597 LIMEP 59
302706 0.2 0 2 -113.90625 45.40625 33.8748005833597 LIMEP 59
303486 0.2 0 7 -123.15625 45.46875 33.8373010063931 WILFA 46
303487 0.2 0 7 -123.09375 45.46875 33.8373010063931 WILFA 46
303488 0.2 0 12 -123.03125 45.46875 33.8373010063931 WILFA 46
303489 0.2 0 9 -122.96875 45.46875 33.8373010063931 WILFA 46
303490 0.2 0 7 -122.90625 45.46875 33.8373010063931 WILFA 46
303511 0.2 0 3 -121.59375 45.46875 33.8373010063931 BONNE 4
303517 0.2 0 4 -121.21875 45.46875 33.8373010063931 DALLE 12
303518 0.2 0 5 -121.15625 45.46875 33.8373010063931 DALLE 12
303519 0.2 0 3 -121.09375 45.46875 33.8373010063931 DALLE 12
303521 0.2 0 3 -120.96875 45.46875 33.8373010063931 DALLE 12
303534 0.2 0 2 -120.15625 45.46875 33.8373010063931 JDAYY 20
303536 0.2 0 6 -120.03125 45.46875 33.8373010063931 JDAYY 20
303540 0.2 0 4 -119.78125 45.46875 33.8373010063931 JDAYY 20
303541 0.2 0 2 -119.71875 45.46875 33.8373010063931 JDAYY 20
303555 0.2 0 7 -118.84375 45.46875 33.8373010063931 JDAYY 20
303568 0.2 0 11 -118.03125 45.46875 33.8373010063931 LGRAN 24
303569 0.2 0 11 -117.96875 45.46875 33.8373010063931 LGRAN 24
303570 0.2 0 6 -117.90625 45.46875 33.8373010063931 LGRAN 24
303577 0.2 0 3 -117.46875 45.46875 33.8373010063931 LGRAN 24
303578 0.2 0 5 -117.40625 45.46875 33.8373010063931 LGRAN 24
303579 0.2 0 3 -117.34375 45.46875 33.8373010063931 LGRAN 24
303580 0.2 0 9 -117.28125 45.46875 33.8373010063931 LGRAN 24
303581 0.2 0 4 -117.21875 45.46875 33.8373010063931 LGRAN 24
303628 0.2 0 1 -114.28125 45.46875 33.8373010063931 LIMEP 59
303633 0.2 0 2 -113.96875 45.46875 33.8373010063931 LIMEP 59
304414 0.2 0 7 -123.15625 45.53125 33.7997611660269 WILFA 46
304415 0.2 0 9 -123.09375 45.53125 33.7997611660269 WILFA 46
304416 0.2 0 9 -123.03125 45.53125 33.7997611660269 WILFA 46
304438 0.2 0 2 -121.65625 45.53125 33.7997611660269 BONNE 4
304439 0.2 0 6 -121.59375 45.53125 33.7997611660269 BONNE 4
304440 0.2 0 1 -121.53125 45.53125 33.7997611660269 BONNE 4
304445 0.2 0 2 -121.21875 45.53125 33.7997611660269 BONNE 4
304446 0.2 0 3 -121.15625 45.53125 33.7997611660269 BONNE 4
304447 0.2 0 3 -121.09375 45.53125 33.7997611660269 BONNE 4
304448 0.2 0 3 -121.03125 45.53125 33.7997611660269 DALLE 12
304449 0.2 0 4 -120.96875 45.53125 33.7997611660269 DALLE 12
304450 0.2 0 2 -120.90625 45.53125 33.7997611660269 DALLE 12
304460 0.2 0 2 -120.28125 45.53125 33.7997611660269 JDAYY 20
304461 0.2 0 2 -120.21875 45.53125 33.7997611660269 JDAYY 20
304464 0.2 0 3 -120.03125 45.53125 33.7997611660269 JDAYY 20
304466 0.2 0 2 -119.90625 45.53125 33.7997611660269 JDAYY 20
304472 0.2 0 4 -119.53125 45.53125 33.7997611660269 JDAYY 20
304473 0.2 0 3 -119.46875 45.53125 33.7997611660269 JDAYY 20
304474 0.2 0 2 -119.40625 45.53125 33.7997611660269 JDAYY 20
304475 0.2 0 2 -119.34375 45.53125 33.7997611660269 JDAYY 20
304481 0.2 0 2 -118.96875 45.53125 33.7997611660269 JDAYY 20
304483 0.2 0 4 -118.84375 45.53125 33.7997611660269 JDAYY 20
304484 0.2 0 7 -118.78125 45.53125 33.7997611660269 JDAYY 20
304496 0.2 0 8 -118.03125 45.53125 33.7997611660269 LGRAN 24
304497 0.2 0 6 -117.96875 45.53125 33.7997611660269 LGRAN 24
304498 0.2 0 7 -117.90625 45.53125 33.7997611660269 LGRAN 24
304504 0.2 0 3 -117.53125 45.53125 33.7997611660269 LGRAN 24
304505 0.2 0 5 -117.46875 45.53125 33.7997611660269 LGRAN 24
304506 0.2 0 6 -117.40625 45.53125 33.7997611660269 LGRAN 24
304509 0.2 0 4 -117.21875 45.53125 33.7997611660269 LGRAN 24
304553 0.2 0 1 -114.46875 45.53125 33.7997611660269 LIMEP 59
304557 0.2 0 1 -114.21875 45.53125 33.7997611660269 LIMEP 59
305341 0.2 0 5 -123.21875 45.59375 33.7621811069301 WILFA 46
305342 0.2 0 8 -123.15625 45.59375 33.7621811069301 WILFA 46
305343 0.2 0 8 -123.09375 45.59375 33.7621811069301 WILFA 46
305344 0.2 0 8 -123.03125 45.59375 33.7621811069301 WILFA 46
305345 0.2 0 7 -122.96875 45.59375 33.7621811069301 WILFA 46
305346 0.2 0 6 -122.90625 45.59375 33.7621811069301 WILFA 46
305347 0.2 0 4 -122.84375 45.59375 33.7621811069301 WILFA 46
305366 0.2 0 3 -121.65625 45.59375 33.7621811069301 BONNE 4
305367 0.2 0 3 -121.59375 45.59375 33.7621811069301 BONNE 4
305368 0.2 0 4 -121.53125 45.59375 33.7621811069301 BONNE 4
305372 0.2 0 3 -121.28125 45.59375 33.7621811069301 BONNE 4
305373 0.2 0 2 -121.21875 45.59375 33.7621811069301 BONNE 4
305374 0.2 0 3 -121.15625 45.59375 33.7621811069301 BONNE 4
305375 0.2 0 4 -121.09375 45.59375 33.7621811069301 DALLE 12
305376 0.2 0 4 -121.03125 45.59375 33.7621811069301 DALLE 12
305377 0.2 0 4 -120.96875 45.59375 33.7621811069301 DALLE 12
305381 0.2 0 3 -120.71875 45.59375 33.7621811069301 DALLE 12
305386 0.2 0 2 -120.40625 45.59375 33.7621811069301 JDAYY 20
305391 0.2 0 3 -120.09375 45.59375 33.7621811069301 JDAYY 20
305393 0.2 0 3 -119.96875 45.59375 33.7621811069301 JDAYY 20
305395 0.2 0 2 -119.84375 45.59375 33.7621811069301 JDAYY 20
305396 0.2 0 4 -119.78125 45.59375 33.7621811069301 JDAYY 20
305401 0.2 0 3 -119.46875 45.59375 33.7621811069301 JDAYY 20
305402 0.2 0 2 -119.40625 45.59375 33.7621811069301 JDAYY 20
305411 0.2 0 2 -118.84375 45.59375 33.7621811069301 JDAYY 20
305412 0.2 0 3 -118.78125 45.59375 33.7621811069301 JDAYY 20
305413 0.2 0 4 -118.71875 45.59375 33.7621811069301 JDAYY 20
305426 0.2 0 6 -117.90625 45.59375 33.7621811069301 LGRAN 24
305427 0.2 0 6 -117.84375 45.59375 33.7621811069301 LGRAN 24
305431 0.2 0 4 -117.59375 45.59375 33.7621811069301 LGRAN 24
305432 0.2 0 4 -117.53125 45.59375 33.7621811069301 LGRAN 24
305433 0.2 0 7 -117.46875 45.59375 33.7621811069301 LGRAN 24
306295 0.2 0 4 -121.59375 45.65625 33.7245608738198 BONNE 4
306296 0.2 0 5 -121.53125 45.65625 33.7245608738198 BONNE 4
306297 0.2 0 2 -121.46875 45.65625 33.7245608738198 BONNE 4
306298 0.2 0 2 -121.40625 45.65625 33.7245608738198 BONNE 4
306299 0.2 0 2 -121.34375 45.65625 33.7245608738198 BONNE 4
306300 0.2 0 3 -121.28125 45.65625 33.7245608738198 BONNE 4
306301 0.2 0 2 -121.21875 45.65625 33.7245608738198 BONNE 4
306302 0.2 0 2 -121.15625 45.65625 33.7245608738198 DALLE 12
306320 0.2 0 5 -120.03125 45.65625 33.7245608738198 JDAYY 20
306321 0.2 0 6 -119.96875 45.65625 33.7245608738198 JDAYY 20
306322 0.2 0 4 -119.90625 45.65625 33.7245608738198 JDAYY 20
306323 0.2 0 4 -119.84375 45.65625 33.7245608738198 JDAYY 20
306327 0.2 0 7 -119.59375 45.65625 33.7245608738198 JDAYY 20
306328 0.2 0 6 -119.53125 45.65625 33.7245608738198 JDAYY 20
306329 0.2 0 3 -119.46875 45.65625 33.7245608738198 JDAYY 20
306330 0.2 0 5 -119.40625 45.65625 33.7245608738198 JDAYY 20
306331 0.2 0 4 -119.34375 45.65625 33.7245608738198 JDAYY 20
306332 0.2 0 3 -119.28125 45.65625 33.7245608738198 JDAYY 20
306335 0.2 0 2 -119.09375 45.65625 33.7245608738198 JDAYY 20
306336 0.2 0 2 -119.03125 45.65625 33.7245608738198 JDAYY 20
306338 0.2 0 2 -118.90625 45.65625 33.7245608738198 JDAYY 20
306339 0.2 0 3 -118.84375 45.65625 33.7245608738198 JDAYY 20
306341 0.2 0 5 -118.71875 45.65625 33.7245608738198 JDAYY 20
306342 0.2 0 3 -118.65625 45.65625 33.7245608738198 JDAYY 20
306416 0.2 0 1 -114.03125 45.65625 33.7245608738198 THOMF 52
306417 0.2 0 1 -113.96875 45.65625 33.7245608738198 LIMEP 59
307223 0.2 0 3 -121.59375 45.71875 33.6869005114607 BONNE 4
307224 0.2 0 3 -121.53125 45.71875 33.6869005114607 BONNE 4
307228 0.2 0 1 -121.28125 45.71875 33.6869005114607 BONNE 4
307232 0.2 0 4 -121.03125 45.71875 33.6869005114607 DALLE 12
307233 0.2 0 5 -120.96875 45.71875 33.6869005114607 DALLE 12
307234 0.2 0 7 -120.90625 45.71875 33.6869005114607 DALLE 12
307243 0.2 0 1 -120.34375 45.71875 33.6869005114607 JDAYY 20
307244 0.2 0 2 -120.28125 45.71875 33.6869005114607 JDAYY 20
307245 0.2 0 3 -120.21875 45.71875 33.6869005114607 JDAYY 20
307248 0.2 0 6 -120.03125 45.71875 33.6869005114607 JDAYY 20
307249 0.2 0 6 -119.96875 45.71875 33.6869005114607 JDAYY 20
307250 0.2 0 9 -119.90625 45.71875 33.6869005114607 JDAYY 20
307251 0.2 0 7 -119.84375 45.71875 33.6869005114607 JDAYY 20
307252 0.2 0 3 -119.78125 45.71875 33.6869005114607 JDAYY 20
307255 0.2 0 8 -119.59375 45.71875 33.6869005114607 JDAYY 20
307256 0.2 0 8 -119.53125 45.71875 33.6869005114607 JDAYY 20
307257 0.2 0 8 -119.46875 45.71875 33.6869005114607 JDAYY 20
307258 0.2 0 8 -119.40625 45.71875 33.6869005114607 JDAYY 20
307259 0.2 0 12 -119.34375 45.71875 33.6869005114607 JDAYY 20
307260 0.2 0 9 -119.28125 45.71875 33.6869005114607 JDAYY 20
307261 0.2 0 8 -119.21875 45.71875 33.6869005114607 JDAYY 20
307262 0.2 0 6 -119.15625 45.71875 33.6869005114607 JDAYY 20
307263 0.2 0 7 -119.09375 45.71875 33.6869005114607 JDAYY 20
307269 0.2 0 4 -118.71875 45.71875 33.6869005114607 JDAYY 20
307270 0.2 0 3 -118.65625 45.71875 33.6869005114607 JDAYY 20
307272 0.2 0 5 -118.53125 45.71875 33.6869005114607 JDAYY 20
308152 0.2 0 1 -121.53125 45.78125 33.6492000646653 BONNE 4
308163 0.2 0 5 -120.84375 45.78125 33.6492000646653 DALLE 12
308164 0.2 0 4 -120.78125 45.78125 33.6492000646653 BONNE 4
308165 0.2 0 7 -120.71875 45.78125 33.6492000646653 DALLE 12
308170 0.2 0 2 -120.40625 45.78125 33.6492000646653 JDAYY 20
308171 0.2 0 3 -120.34375 45.78125 33.6492000646653 JDAYY 20
308177 0.2 0 6 -119.96875 45.78125 33.6492000646653 JDAYY 20
308178 0.2 0 6 -119.90625 45.78125 33.6492000646653 JDAYY 20
308179 0.2 0 7 -119.84375 45.78125 33.6492000646653 JDAYY 20
308180 0.2 0 6 -119.78125 45.78125 33.6492000646653 JDAYY 20
308181 0.2 0 4 -119.71875 45.78125 33.6492000646653 JDAYY 20
308182 0.2 0 2 -119.65625 45.78125 33.6492000646653 JDAYY 20
308183 0.2 0 9 -119.59375 45.78125 33.6492000646653 JDAYY 20
308184 0.2 0 10 -119.53125 45.78125 33.6492000646653 JDAYY 20
308185 0.2 0 11 -119.46875 45.78125 33.6492000646653 JDAYY 20
308186 0.2 0 11 -119.40625 45.78125 33.6492000646653 JDAYY 20
308187 0.2 0 9 -119.34375 45.78125 33.6492000646653 JDAYY 20
308188 0.2 0 7 -119.28125 45.78125 33.6492000646653 JDAYY 20
308189 0.2 0 8 -119.21875 45.78125 33.6492000646653 JDAYY 20
308190 0.2 0 11 -119.15625 45.78125 33.6492000646653 JDAYY 20
308191 0.2 0 8 -119.09375 45.78125 33.6492000646653 JDAYY 20
308192 0.2 0 4 -119.03125 45.78125 33.6492000646653 JDAYY 20
308193 0.2 0 3 -118.96875 45.78125 33.6492000646653 JDAYY 20
308198 0.2 0 3 -118.65625 45.78125 33.6492000646653 JDAYY 20
308199 0.2 0 6 -118.59375 45.78125 33.6492000646653 JDAYY 20
308200 0.2 0 4 -118.53125 45.78125 33.6492000646653 JDAYY 20
308201 0.2 0 4 -118.46875 45.78125 33.6492000646653 JDAYY 20
308202 0.2 0 4 -118.40625 45.78125 33.6492000646653 WALST 40
309081 0.2 0 3 -121.46875 45.84375 33.6114595782937 BONNE 4
309089 0.2 0 6 -120.96875 45.84375 33.6114595782937 BONNE 4
309090 0.2 0 6 -120.90625 45.84375 33.6114595782937 DALLE 12
309091 0.2 0 5 -120.84375 45.84375 33.6114595782937 BONNE 4
309092 0.2 0 2 -120.78125 45.84375 33.6114595782937 BONNE 4
309093 0.2 0 2 -120.71875 45.84375 33.6114595782937 BONNE 4
309106 0.2 0 3 -119.90625 45.84375 33.6114595782937 JDAYY 20
309107 0.2 0 2 -119.84375 45.84375 33.6114595782937 JDAYY 20
309108 0.2 0 4 -119.78125 45.84375 33.6114595782937 JDAYY 20
309109 0.2 0 4 -119.71875 45.84375 33.6114595782937 JDAYY 20
309110 0.2 0 9 -119.65625 45.84375 33.6114595782937 JDAYY 20
309111 0.2 0 6 -119.59375 45.84375 33.6114595782937 JDAYY 20
309112 0.2 0 8 -119.53125 45.84375 33.6114595782937 JDAYY 20
309113 0.2 0 2 -119.46875 45.84375 33.6114595782937 JDAYY 20
309114 0.2 0 5 -119.40625 45.84375 33.6114595782937 JDAYY 20
309115 0.2 0 7 -119.34375 45.84375 33.6114595782937 JDAYY 20
309116 0.2 0 3 -119.28125 45.84375 33.6114595782937 JDAYY 20
309117 0.2 0 6 -119.21875 45.84375 33.6114595782937 JDAYY 20
309118 0.2 0 8 -119.15625 45.84375 33.6114595782937 JDAYY 20
309119 0.2 0 8 -119.09375 45.84375 33.6114595782937 JDAYY 20
309120 0.2 0 9 -119.03125 45.84375 33.6114595782937 JDAYY 20
309125 0.2 0 3 -118.71875 45.84375 33.6114595782937 JDAYY 20
309126 0.2 0 3 -118.65625 45.84375 33.6114595782937 JDAYY 20
309127 0.2 0 3 -118.59375 45.84375 33.6114595782937 JDAYY 20
309128 0.2 0 2 -118.53125 45.84375 33.6114595782937 JDAYY 20
309129 0.2 0 3 -118.46875 45.84375 33.6114595782937 WALST 40
309130 0.2 0 5 -118.40625 45.84375 33.6114595782937 WALST 40
309201 0.2 0 3 -113.96875 45.84375 33.6114595782937 THOMF 52
309202 0.2 0 2 -113.90625 45.84375 33.6114595782937 THOMF 52
310010 0.2 0 1 -121.40625 45.90625 33.5736790972539 BONNE 4
310011 0.2 0 2 -121.34375 45.90625 33.5736790972539 BONNE 4
310018 0.2 0 4 -120.90625 45.90625 33.5736790972539 BONNE 4
310032 0.2 0 2 -120.03125 45.90625 33.5736790972539 JDAYY 20
310033 0.2 0 4 -119.96875 45.90625 33.5736790972539 JDAYY 20
310034 0.2 0 11 -119.90625 45.90625 33.5736790972539 JDAYY 20
310035 0.2 0 9 -119.84375 45.90625 33.5736790972539 JDAYY 20
310036 0.2 0 9 -119.78125 45.90625 33.5736790972539 JDAYY 20
310037 0.2 0 9 -119.71875 45.90625 33.5736790972539 JDAYY 20
310038 0.2 0 4 -119.65625 45.90625 33.5736790972539 JDAYY 20
310039 0.2 0 2 -119.59375 45.90625 33.5736790972539 JDAYY 20
310040 0.2 0 5 -119.53125 45.90625 33.5736790972539 JDAYY 20
310041 0.2 0 5 -119.46875 45.90625 33.5736790972539 JDAYY 20
310042 0.2 0 7 -119.40625 45.90625 33.5736790972539 JDAYY 20
310043 0.2 0 8 -119.34375 45.90625 33.5736790972539 JDAYY 20
310044 0.2 0 3 -119.28125 45.90625 33.5736790972539 JDAYY 20
310045 0.2 0 5 -119.21875 45.90625 33.5736790972539 MCNAR 26
310046 0.2 0 6 -119.15625 45.90625 33.5736790972539 JDAYY 20
310047 0.2 0 9 -119.09375 45.90625 33.5736790972539 JDAYY 20
310048 0.2 0 7 -119.03125 45.90625 33.5736790972539 JDAYY 20
310049 0.2 0 1 -118.96875 45.90625 33.5736790972539 JDAYY 20
310052 0.2 0 5 -118.78125 45.90625 33.5736790972539 JDAYY 20
310053 0.2 0 3 -118.71875 45.90625 33.5736790972539 MCNAR 26
310058 0.2 0 3 -118.40625 45.90625 33.5736790972539 WALST 40
310059 0.2 0 4 -118.34375 45.90625 33.5736790972539 WALST 40
310075 0.2 0 5 -117.34375 45.90625 33.5736790972539 LGRAN 24
310122 0.2 0 2 -114.40625 45.90625 33.5736790972539 SPALD 39
310126 0.2 0 2 -114.15625 45.90625 33.5736790972539 THOMF 52
310127 0.2 0 2 -114.09375 45.90625 33.5736790972539 THOMF 52
310153 0.2 0 2 -112.46875 45.90625 33.5736790972539 THOMF 52
310936 0.2 0 2 -121.53125 45.96875 33.5358586665012 BONNE 4
310937 0.2 0 3 -121.46875 45.96875 33.5358586665012 BONNE 4
310939 0.2 0 2 -121.34375 45.96875 33.5358586665012 BONNE 4
310940 0.2 0 2 -121.28125 45.96875 33.5358586665012 BONNE 4
310961 0.2 0 2 -119.96875 45.96875 33.5358586665012 JDAYY 20
310962 0.2 0 7 -119.90625 45.96875 33.5358586665012 JDAYY 20
310963 0.2 0 8 -119.84375 45.96875 33.5358586665012 JDAYY 20
310964 0.2 0 7 -119.78125 45.96875 33.5358586665012 JDAYY 20
310965 0.2 0 9 -119.71875 45.96875 33.5358586665012 JDAYY 20
310966 0.2 0 8 -119.65625 45.96875 33.5358586665012 JDAYY 20
310967 0.2 0 11 -119.59375 45.96875 33.5358586665012 JDAYY 20
310968 0.2 0 8 -119.53125 45.96875 33.5358586665012 JDAYY 20
310969 0.2 0 7 -119.46875 45.96875 33.5358586665012 JDAYY 20
310970 0.2 0 7 -119.40625 45.96875 33.5358586665012 JDAYY 20
310971 0.2 0 4 -119.34375 45.96875 33.5358586665012 JDAYY 20
310972 0.2 0 5 -119.28125 45.96875 33.5358586665012 JDAYY 20
310973 0.2 0 6 -119.21875 45.96875 33.5358586665012 JDAYY 20
310974 0.2 0 4 -119.15625 45.96875 33.5358586665012 MCNAR 26
310975 0.2 0 8 -119.09375 45.96875 33.5358586665012 MCNAR 26
310976 0.2 0 5 -119.03125 45.96875 33.5358586665012 MCNAR 26
310982 0.2 0 3 -118.65625 45.96875 33.5358586665012 WALST 40
310983 0.2 0 7 -118.59375 45.96875 33.5358586665012 WALST 40
310984 0.2 0 10 -118.53125 45.96875 33.5358586665012 WALST 40
310985 0.2 0 10 -118.46875 45.96875 33.5358586665012 WALST 40
310986 0.2 0 7 -118.40625 45.96875 33.5358586665012 WALST 40
310987 0.2 0 10 -118.34375 45.96875 33.5358586665012 WALST 40
310988 0.2 0 4 -118.28125 45.96875 33.5358586665012 WALST 40
311005 0.2 0 7 -117.21875 45.96875 33.5358586665012 LGRAN 24
311020 0.2 0 7 -116.28125 45.96875 33.5358586665012 LIMEP 59
311021 0.2 0 7 -116.21875 45.96875 33.5358586665012 SPALD 39
311022 0.2 0 8 -116.15625 45.96875 33.5358586665012 SPALD 39
311023 0.2 0 6 -116.09375 45.96875 33.5358586665012 SPALD 39
311050 0.2 0 2 -114.40625 45.96875 33.5358586665012 THOMF 52
311054 0.2 0 3 -114.15625 45.96875 33.5358586665012 THOMF 52
311055 0.2 0 2 -114.09375 45.96875 33.5358586665012 THOMF 52
311080 0.2 0 2 -112.53125 45.96875 33.5358586665012 THOMF 52
311081 0.2 0 2 -112.46875 45.96875 33.5358586665012 THOMF 52
311864 0.2 0 1 -121.53125 46.03125 33.4979983310387 BONNE 4
311867 0.2 0 1 -121.34375 46.03125 33.4979983310387 BONNE 4
311868 0.2 0 2 -121.28125 46.03125 33.4979983310387 BONNE 4
311869 0.2 0 1 -121.21875 46.03125 33.4979983310387 BONNE 4
311889 0.2 0 3 -119.96875 46.03125 33.4979983310387 JDAYY 20
