"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN"
1983-08-07 8 1 7 1983 19553612 7116541 1347699 593600 5770433 2922313.36983507 8756187 2896389 1392402 1792000 1540000
1983-08-14 8 2 14 1983 19814306 7221921 1386299 638280 5671467 2892475.58467475 8639117 2782067 1392402 1792000 1540000
1983-08-21 8 3 21 1983 20075000 7327300 1424900 682960 5572500 2862638.79951443 8522046 2667744 1392402 1792000 1540000
1983-08-28 8 4 28 1983 20073116 7321562 1423330 711282 5473533 2832801.01435412 8404975 2553422 1392402 1792000 1540000
1983-09-04 9 5 4 1983 20071231 7315823 1421759 711282 5374567 2802963.87701213 8287904 2439100 1392402 1792000 1540000
1983-09-11 9 6 11 1983 20040487 7239906 1410701 737712 5275600 2773126.09185181 8378948 2387014 1335075 1792000 1482126
1983-09-18 9 7 18 1983 20009744 7163989 1399644 764141 5176633 2743289.30669149 8469992 2334849 1250150 1792000 1424251
1983-09-25 9 8 25 1983 19979000 7088071 1388586 790571 5077667 2713451.52153117 8561036 2282683 1165225 1792000 1366377
1983-10-02 10 9 2 1983 19948256 7012154 1377528 817000 4978700 2683614.38418919 8652080 2230518 1080300 1792000 1308502
1983-10-09 10 10 9 1983 19891132 6937496 1361264 817000 5647133 2735008 8743124 2230875 1021140 1792000 1199292
1983-10-16 10 11 16 1983 19834008 6862838 1344999 817000 5654353 2743789 8834168 2231232 961980 1792000 1090082
1983-10-23 10 12 23 1983 19776885 6788181 1328735 817000 5661572 2752570 8925212 2231589 902820 1792000 980873
1983-10-30 10 13 30 1983 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 843660 1792000 871663
1983-11-06 11 14 6 1983 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 784500 1792000 762453
1983-11-13 11 15 13 1983 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 860513 1790869 696602
1983-11-20 11 16 20 1983 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 936525 1789739 630751
1983-11-27 11 17 27 1983 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1012538 1788608 564899
1983-12-04 12 18 4 1983 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1088550 1787477 499048
1983-12-11 12 19 11 1983 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1164563 1769824 499048
1983-12-18 12 20 18 1983 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1240575 1752171 499048
1983-12-25 12 21 25 1983 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1984-01-01 1 22 1 1984 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1984-01-08 1 23 8 1984 16823011.5789776 4916142 557163.012006055 810693 3989400 2087089 7450294 2107940 1255979 1657718 499048
1984-01-15 1 24 15 1984 16799780.6315174 4512824 560805.815812374 804386 4109400 2090699 7450294 2107940 1224283 1598571 499048
1984-01-22 1 25 22 1984 16773846.2738842 4109505 561692.732920325 779185 4229400 2094309 7450294 2107940 1192587 1539424 499048
1984-01-29 1 26 29 1984 16699572 3706187 566251.824172859 741641 4209593 2097919 7450294 2107940 1160891 1480277 499048
1984-02-05 2 27 5 1984 16410739 3302868 561727 704096 4189501 2101529 7450294 2107940 1129195 1421130 499048
1984-02-12 2 28 12 1984 16085400 3246041 515611 670000 4163666 2106438 7091088 2102386 1117691 1297560 499048
1984-02-19 2 29 19 1984 15981813 3286603 469496 626375 4137831 2111347 6731882 2096833 1106187 1173990 499048
1984-02-26 2 30 26 1984 15955681 3327165 432603 582750 4111996 2107147.4340345 6372675 2049392.60081557 1094683 1050419 499048
1984-03-04 3 31 4 1984 15929549 3367727 437165 539125 4086162 2087378.16418782 6013469 1959856.80108743 997089.87720873 926849 499048
1984-03-11 3 32 11 1984 15932921 3394851 444157 495500 4060129 2083462.76356025 5698197 1938780.1728267 963498.581162004 838337 499048
1984-03-18 3 33 18 1984 15936293 3388105.56995618 451148 413175 4034096 2083882.68103931 5679362 1917703.54456596 929907.285115278 749825 499048
1984-03-25 3 34 25 1984 15939665 3375231.16425672 458140 330850 4008063 2083413.64925556 5705147 1896626.91630523 896315.989068551 661312 499048
1984-04-01 4 35 1 1984 15943036 3363787.06599947 459520.64852346 248525 3982030 2082057.77772827 5741839 1875550.2880445 862724.693021825 572800 499048
1984-04-08 4 36 8 1984 15902772 3449918.52436825 477231 166200 3945286 2083169.90948324 5752550 1910142.00271858 812724.693021825 572800 499048
1984-04-15 4 37 15 1984 15862508 3516909.88635449 489330 191341 3908542 2086664.26665846 5436800 1944733.71739266 762724.693021825 572800 499048
1984-04-22 4 38 22 1984 15860326 3618686 501330 216482 3906360 2199114.57055642 5121050 1848106 709288.174603134 592932 630751
1984-04-29 4 39 29 1984 15858144 3601082 513330 241624 3904178 2269753.03271875 4805300 1452800 655851.656184444 613064 762453
1984-05-06 5 40 6 1984 15937562 4017889 558474 266765 4078605 2299714.24259265 4805300 1452800 1100514 774122 797600
1984-05-13 5 41 13 1984 16016980 4236400.07768975 603618 283646 4253031 2366529.1341487 4805300 1562071.00727382 1137486 935180 832747
1984-05-20 5 42 20 1984 16096398 4550929.58194909 648761 283646 4427457 2563151.95358182 8831780 1837670.42080492 1174458 1096237 867894
1984-05-27 5 43 27 1984 16175816 4992925.53844622 693905 283646 4601884 2680701.87237259 8931549 2107623.32765365 1211430 1257295 903041
1984-06-03 6 44 3 1984 16255235 5564249.10795195 739049 283646 4776310 2867296.40592316 7189664.75208874 2455064.66170525 1248402 1418353 938188
1984-06-10 6 45 10 1984 16999135 5181095.28621436 822195.79611815 390555 5004707 2905572.95613949 7652421.5104089 2750438.46352542 1287873 1511765 1088641
1984-06-17 6 46 17 1984 17582500.6031877 5349887.57894136 909765.257853013 417612 5233103 2948336.84096278 8052201.3767001 3010617.67557086 1327344 1605177 1239094
1984-06-24 6 47 24 1984 17986445.3926858 5821009.39992317 970861.186438583 442753 5461500 3045090 8678057.68855956 3283371.04294836 1366815 1698588 1389547
1984-07-01 7 48 1 1984 18787026.7684454 6106162.19946545 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1984-07-08 7 49 8 1984 19420069.2736338 6778314.18093015 1179619 493035 5752127 3041662.86265801 9107400 3353678 1420000 1792000 1540000
1984-07-15 7 50 15 1984 19652918 7096253.33775208 1261379 518176 5869400 3011825.07749769 9107400 3239356 1420000 1792000 1540000
1984-07-22 7 51 22 1984 19863959 7291406 1343140 543318 5869400 2981988.29233738 8990329 3125033 1420000 1792000 1540000
1984-07-29 7 52 29 1984 20075000 7327300 1424900 568459 5869400 2952150.50717706 8873258 3010711 1420000 1792000 1540000
1984-08-05 8 1 5 1984 19553612 7116541 1347699 593600 5770433 2979346 8688922 2896389 1392402 1792000 1540000
1984-08-12 8 2 12 1984 19814306 7221921 1386299 638280 5671467 2960915 8549430 2782067 1392402 1792000 1540000
1984-08-19 8 3 19 1984 20075000 7327300 1424900 682960 5572500 2942485 8409937 2667744 1392402 1792000 1540000
1984-08-26 8 4 26 1984 20073116 7321562 1423330 711282 5473533 2924054 8270445 2553422 1392402 1792000 1540000
1984-09-02 9 5 2 1984 20071231 7315823 1421759 711282 5374567 2905623 8130952 2439100 1392402 1792000 1540000
1984-09-09 9 6 9 1984 20040487 7239906 1410701 737712 5275600 2887192 8239435 2387014 1381394 1792000 1482126
1984-09-16 9 7 16 1984 20009744 7163989 1399644 764141 5176633 2868762 8347918 2334849 1358200 1792000 1424251
1984-09-23 9 8 23 1984 19979000 7088071 1388586 790571 5077667 2801321 8456401 2282683 1327300 1792000 1366377
1984-09-30 9 9 30 1984 19948256 7012154 1377528 817000 4978700 2726227 8564884 2230518 1296400 1792000 1308502
1984-10-07 10 10 7 1984 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1286140 1792000 1199292
1984-10-14 10 11 14 1984 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1275880 1792000 1090082
1984-10-21 10 12 21 1984 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1265620 1792000 980873
1984-10-28 10 13 28 1984 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 1255360 1792000 871663
1984-11-04 11 14 4 1984 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453
1984-11-11 11 15 11 1984 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 1263538 1790869 696602
1984-11-18 11 16 18 1984 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1281975 1789739 630751
1984-11-25 11 17 25 1984 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1300413 1788608 564899
1984-12-02 12 18 2 1984 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1318850 1787477 499048
1984-12-09 12 19 9 1984 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1329179 1769824 499048
1984-12-16 12 20 16 1984 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1315344 1752171 499048
1984-12-23 12 21 23 1984 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1984-12-30 12 22 30 1984 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1985-01-06 1 23 6 1985 15756275.2044869 4916142 270188.599966011 810693 3989400 2066726.14468181 7450294 2107940 1255979 1657718 499048
1985-01-13 1 24 13 1985 15731787.5889405 4512824 272884.547543623 804386 4109400 2041254.57401997 7450294 2107940 1224283 1598571 499048
1985-01-20 1 25 20 1985 15706953.1987415 4109505 274940.555285349 779185 4229400 2015044.5538958 7450294 2107940 1192587 1539424 499048
1985-01-27 1 26 27 1985 15681780.8623369 3706187 276299.45891437 741641 4209593 1988197.91187823 7450294 2107940 1160891 1480277 499048
1985-02-03 2 27 3 1985 15651659.3568597 3302868 276270.95841352 704096 4189501 1961077.83220418 7450294 2107940 1129195 1421130 499048
1985-02-10 2 28 10 1985 15638296.4874378 1745299.07366258 280771.843816771 670000 4163666 1938999.72732514 7144542 2102386 1117691 1297560 499048
1985-02-17 2 29 17 1985 15624657.7589181 1772206.23687254 284840.425344027 626375 4137831 1916378.62156417 7554113 2096833 1106187 1173990 499048
1985-02-24 2 30 24 1985 15610740.7955924 1797656.93528675 288488.414796601 582750 4111996 1893221.67026879 8021800 2056167.24792556 1094683 1050419 499048
1985-03-03 3 31 3 1985 15598951.3256362 1822763.86433919 265866.159689832 539125 4086162 1870336.50126339 8349854 1968803.91316333 1083179 926849 499048
1985-03-10 3 32 10 1985 15538195.3735654 1772413.30943119 248554.024073966 495500 4060129 1863573.01191877 8424628 1950134.30447966 1057047 838337 499048
1985-03-17 3 33 17 1985 15477364.4148537 1724734.27683093 231241.8884581 413175 4034096 1857413.15918448 8456362 1931464.69579599 1030915 749825 499048
1985-03-24 3 34 24 1985 15424024.3256518 1684652.79411953 231241.8884581 330850 4008063 1869248.46527289 8482147 1912795.08711232 1004782 661312 499048
1985-03-31 3 35 31 1985 15363677.1650889 1637701.85437831 231241.8884581 248525 3982030 1868475.34946194 8509863 1894125.47842866 978650 572800 499048
1985-04-07 4 36 7 1985 15365779.0634848 1632536.00554445 269888.539099015 166200 3945286 1874241.9634457 8529202 1931625.47842866 998683 572800 499048
1985-04-14 4 37 14 1985 15390365.1356909 1683291.86001287 295889.968940639 191341 3908542 1938083.94776125 8488800 1969125.47842866 1018716 572800 499048
1985-04-21 4 38 21 1985 15449422.7621129 1926328.1666124 331753.817403391 216482 3906360 2151977.48335083 8448050 1848106 1041129 592932 630751
1985-04-28 4 39 28 1985 15465708.0954972 2004048.33086628 338231.44043227 241624 3904178 2186133.14266781 8407300 1474800.89099105 1063542 613064 762453
1985-05-05 5 40 5 1985 15550278.4507385 2165169.85967735 369970.490170047 266765 4078605 2389120.04123409 5129300 1791623.37409548 1100514 774122 797600
1985-05-12 5 41 12 1985 15717291.6344711 2471339.63092193 397708.029685953 283646 4253031 2532267.81044938 5129300 2058744.77138678 1137486 935180 832747
1985-05-19 5 42 19 1985 15865913.062961 2694197.40813126 435128.570246665 283646 4427457 2628751.57389426 5446417.21847188 2268491.81361802 1174458 1096237 867894
1985-05-26 5 43 26 1985 16175816 3949705.96151311 647350.927270848 283646 4601884 2799194.00715068 5996350.08658582 2622315.64918294 1211430 1257295 903041
1985-06-02 6 44 2 1985 16255235 5678704.22397657 739049 283646 4776310 2966024 8046754.89558834 2948887.7613713 1248402 1418353 938188
1985-06-09 6 45 9 1985 16999135 6006871.33146913 828751 390555 5004707 2992380 8596861.26005307 3198102.57592576 1287873 1511765 1088641
1985-06-16 6 46 16 1985 17743035 6112653.04693061 918454 417612 5233103 3018735 9069359 3349696.47011848 1327344 1605177 1239094
1985-06-23 6 47 23 1985 18486935 6405013.61623487 1008156 442753 5461500 3045090 9088379 3426225.66846352 1366815 1698588 1389547
1985-06-30 6 48 30 1985 18999309.6617935 6637866.98224527 1097859 467894 5743053 3071500 9107400 3468000 1420000 1792000 1540000
1985-07-07 7 49 7 1985 19441877 6908632.77075621 1179619 493035 5752127 3053069 9107400 3353678 1420000 1792000 1540000
1985-07-14 7 50 14 1985 19652918 7255512 1261379 518176 5869400 3034638 9107400 3239356 1420000 1792000 1540000
1985-07-21 7 51 21 1985 19863959 7291406 1343140 543318 5869400 3016208 8967907 3125033 1420000 1792000 1540000
1985-07-28 7 52 28 1985 20075000 7327300 1424900 568459 5869400 2997777 8828415 3010711 1420000 1792000 1540000
1985-08-04 8 1 4 1985 19553612 7116541 1347699 593600 5770433 2922131.51088128 8688922 2896389 1392402 1792000 1540000
1985-08-11 8 2 11 1985 19814306 7221921 1386299 638280 5671467 2892257.35310392 8549430 2782067 1392402 1792000 1540000
1985-08-18 8 3 18 1985 20075000 7327300 1424900 682960 5572500 2862384.19532657 8409937 2667744 1392402 1792000 1540000
1985-08-25 8 4 25 1985 20073116 7321562 1423330 711282 5473533 2832510.03754922 8270445 2553422 1392402 1792000 1540000
1985-09-01 9 5 1 1985 20071231 7315823 1421759 711282 5374567 2802636.52965589 8130952 2439100 1392402 1792000 1540000
1985-09-08 9 6 8 1985 20040487 7239906 1410701 737712 5275600 2772762.37187854 8239435 2387014 1349498.69710794 1792000 1482126
1985-09-15 9 7 15 1985 20009744 7163989 1399644 764141 5176633 2742889.21410118 8347918 2334849 1278997.39421588 1792000 1424251
1985-09-22 9 8 22 1985 19979000 7088071 1388586 790571 5077667 2713015.05632383 8456401 2282683 1208496.09132382 1792000 1366377
1985-09-29 9 9 29 1985 19948256 7012154 1377528 817000 5414900 2683141.5484305 8564884 2230518 1137994.78843177 1792000 1308502
1985-10-06 10 10 6 1985 19891132 6937496 1361264 817000 5647133 2735008 8673368 2230875 1096418.89971831 1792000 1199292
1985-10-13 10 11 13 1985 19834008 6862838 1344999 817000 5654353 2743789 8781851 2231232 1054843.01100485 1792000 1090082
1985-10-20 10 12 20 1985 19776885 6788181 1328735 817000 5661572 2752570 8890334 2231589 1013267.12229139 1792000 980873
1985-10-27 10 13 27 1985 19719761 6713523 1312470 817000 5668792 2761350 8943846 2231946 971691.233577931 1792000 871663
1985-11-03 11 14 3 1985 19662637 6638865 1296206 817000 5676012 2770131 8943846 2232303 930115.344864472 1792000 762453
1985-11-10 11 15 10 1985 19505348 6520799 1250437 817000 5518822 2711956 8943846 2230568 987926.426756413 1790869 696602
1985-11-17 11 16 17 1985 19348059 6402733 1204669 817000 5361632 2653781 8943846 2228832 1045736.50864835 1789739 630751
1985-11-24 11 17 24 1985 19190769 6284667 1158900 817000 5204442 2595605 8943846 2227097 1103547.5905403 1788608 564899
1985-12-01 12 18 1 1985 19033480 6166601 1113131 817000 5047252 2537430 8943846 2225361 1161357.67243224 1787477 499048
1985-12-08 12 19 8 1985 18738836 5954816 1042470 817000 4740955 2423590 8923416 2219460 1219168.75432418 1769824 499048
1985-12-15 12 20 15 1985 18444192 5743031 971809 817000 4434658 2309751 8902987 2213560 1276978.83621612 1752171 499048
1985-12-22 12 21 22 1985 18149547 5531246 901148 817000 4244400 2195911 8882557 2207659 1301510 1734518 499048
1985-12-29 12 22 29 1985 17854903 5319461 830487 817000 3869400 2083480 8862127 2201758 1287675 1716865 499048
1986-01-05 1 23 5 1986 16320472.5355361 4916142 236308.044443398 810693 3989400 1917680.45439822 7450294 2107940 1255979 1657718 499048
1986-01-12 1 24 12 1986 16286448.8541377 4512824 238339.179137218 804386 4109400 1900485.3314128 7450294 2107940 1224283 1598571 499048
1986-01-19 1 25 19 1986 16252604.3583498 4109505 241198.018884512 779185 4229400 1882716.20398405 7450294 2107940 1192587 1539424 499048
1986-01-26 1 26 26 1986 16219255.8303139 3706187 244366.340102565 741641 4209593 1865643.70236378 7450294 2107940 1160891 1480277 499048
1986-02-02 2 27 2 1986 16181738.5965642 3302868 242334.659278736 704096 4189501 1846955.58847923 7450294 2107940 1129195 1421130 499048
1986-02-09 2 28 9 1986 16085400 2335068.78625375 244245.44531418 670000 4163666 1830706.6076676 7091088 2102386 1117691 1297560 499048
1986-02-16 2 29 16 1986 15981813 2415225.98894628 245357.821562808 626375 4137831 1812900.45891364 6804475.54083778 2096833 1106187 1173990 499048
1986-02-23 2 30 23 1986 15955681 2416866.96650877 245797.158125462 582750 4111996 1794617.50475551 7272162.54083778 2091279 1094683 1050419 499048
1986-03-02 3 31 2 1986 15929549 2445615.03889501 210900 539125 4086162 1790043.62985271 7600216.54083778 2085725 1020000 926849 499048
1986-03-09 3 32 9 1986 15932921 2359850.31504399 182900 495500 4060129 1805337.62553139 7674990.54083778 2096634 1007187.80144981 838337 499048
1986-03-16 3 33 16 1986 15936293 2284097.5725893 154900 413175 4034096 1821115.13649833 7706724.54083778 2107543 994375.602899622 749825 499048
1986-03-23 3 34 23 1986 15939665 2184890.53816572 154900 330850 4008063 1829937.09270327 7732509.54083778 2118452 981563.404349433 661312 499048
1986-03-30 3 35 30 1986 15896412.5638976 2185479.84639239 154900 248525 3982030 1930147.54116321 7769201.54083778 2129361 968751.205799244 572800 499048
