"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "BelowFCC" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy" "BonnevilleFlow"
1994-02-20 2 30 20 1994 534294.215740711 1021877.1 0 0 14721.6861357734 0 9.77855261583636 0 78581.8799439324 0 16845480.4817877 55348533.0155551 NA 1581386.65758729 0
1994-02-27 2 31 27 1994 444435.738173638 1021877.1 0 0 8067.7557579164 0 3.36381831342737 0 68681.6900307896 0 17180289.1519343 58493579.7304026 NA 1671245.13515436 0
1994-03-06 3 32 6 1994 491064.156590375 1091767.14 0 0 14195.5593663251 0 0 0 77422.6841078423 0 17196407.6742985 47909102.2900569 NA 1368831.49400162 0
1994-03-13 3 33 13 1994 207438.440274673 1091767.14 735.874703941949 0 0 0 0 0 65934.6008019136 0 17157864.8184263 57836002.3611064 NA 1652457.21031733 0
1994-03-20 3 34 20 1994 145839.009107803 1114004.88 0 0 0 0 0 0 70947.8000896155 0 17061197.8167972 59991982.4519469 NA 1714056.6414842 0
1994-03-27 3 35 27 1994 0 1073592.10063718 8.3055686872035 0 0 0 0 0 64134.3158559377 0 16924725.6679107 65161509.28 NA 1902170.18736282 0
1994-04-03 4 36 3 1994 0 997400.367414427 0 0 0 0 0 0 72683.5065039153 0 19039347.4784288 60090304.4 NA 1908655.09258557 0
1994-04-10 4 37 10 1994 0 587859.959728142 0 40832.1578768655 22904.1858050047 0 0 0 56909.5525940815 0 19207642.8303062 60090304.4 NA 2318195.50027186 0
1994-04-17 4 38 17 1994 0 1164226.63128191 0 51664.0316353498 41904.134618079 0 0 0 68625.8911998116 0 19094277.9281172 66411943.36 NA 1922447.08471809 0
1994-04-24 4 39 24 1994 0 1126305.87286727 0 31397.7416943335 53740.1259722878 27176.9158043304 0 0 63996.3296004055 0 18995855.6721049 66411943.36 NA 1960367.84313273 0
1994-05-01 5 40 1 1994 0 0 0 17826.8514617945 0 0 0.404083525465694 0 40829.4930663913 0 19208676.8081481 73497736.48 NA 3366470.15009035 0
1994-05-08 5 41 8 1994 0 153879.846298813 0 10369.5623393804 0 0 1.40602462571678 0 27734.0128780319 0 17934158.8981371 73497736.48 NA 3195604.68170119 0
1994-05-15 5 42 15 1994 0 196239.382928326 0 22215.6982508924 0 0 4.95358977547176 0 51135.0753371782 0 17884116.6050785 73497736.48 NA 3153245.14507167 0
1994-05-22 5 43 22 1994 0 1189809.56075823 0 34410.0070710076 25222.8158542821 5702.20769777382 24.7414779411617 0 54834.6081354244 0 17605925.9260036 73497736.48 NA 2159674.96724177 0
1994-05-29 5 44 29 1994 0 1211493.70180396 0 36601.6655626002 51620.4941146169 24610.5847048475 10.7107004624474 0 52675.391697941 0 14585720.1607199 73497736.48 NA 2137990.82619604 0
1994-06-05 6 45 5 1994 0 981961.985929555 0 42557.2893443812 27338.4039847762 15498.1114667232 5.12048431770654 0 63474.9781530709 0 12414275.5819887 72733582.32 NA 2166728.70607045 0
1994-06-12 6 46 12 1994 0 959883.40993276 0 36000.5632466182 45466.1711360436 42233.7044810998 0 0 53609.9755308544 0 10807316.4114991 72733582.32 NA 2188807.28206724 0
1994-06-19 6 47 19 1994 0 1045957.76440582 0 30497.3022621133 34460.9692098949 25867.1254916042 0 0 56527.5691575652 0 9276159.19456115 72733582.32 NA 2102732.92759418 0
1994-06-26 6 48 26 1994 211283.07705998 1070588.34 0 9853.0777409026 51004.8631087747 35828.532436757 0 0 58012.6277646177 0 7558077.88625015 65265941.0405807 NA 1864741.17258802 0
1994-07-03 7 49 3 1994 355383.738438928 897981.12 0 22095.3729804896 0 56643.1612257894 0 0 73584.3489898252 0 6269482.6405994 59389628.7950375 NA 1696846.53700107 0
1994-07-10 7 50 10 1994 0 793853.310050794 0 18707.2026157068 0 0 0 0 71886.200996004 0 4954459.62738579 71899959.6 NA 2158412.36994921 0
1994-07-17 7 51 17 1994 0 874997.952920849 0 22718.5527759609 0 14038.6059468177 0 0 73094.8690284347 0 3997217.96297263 71899959.6 NA 2077267.72707915 0
1994-07-24 7 52 24 1994 0 859726.417870807 0 25203.7943738082 0 25410.7543178098 0 0 76720.6407708603 0 3834139.98995291 71899959.6 NA 2092539.26212919 0
1994-07-31 7 52 31 1994 0 862960.075795462 0 37948.0717442638 0 32034.2715027983 0 0 89648.4555034888 0 4031251.08169489 71899959.6 NA 2089305.60420454 0
1994-08-07 8 1 7 1994 9135.51836015773 903275.82 824.858042025071 39869.8364942004 0 32702.9590947219 0 0 86859.6431375172 0 4336186.32626362 66927976.4627545 NA 1912227.89893584 0
1994-08-14 8 2 14 1994 13872.5797827009 903275.82 840.670341691254 39167.484003295 0 40098.4967512656 0 0 85319.1365253048 0 4546682.60295007 66762179.3129655 NA 1907490.8375133 0
1994-08-21 8 3 21 1994 858779.081117203 903275.82 1402.99445329928 40789.5551700468 18286.0278196778 72903.4093556932 0 0 87352.1003326777 0 4837569.46556479 37190451.7662579 NA 1062584.3361788 0
1994-08-28 8 4 28 1994 869143.122223506 903275.82 332.461374025357 40837.7555764615 23796.8921580049 82212.0233466578 0 0 86898.5006651801 0 4754950.79833881 35370329.4072973 NA 1010580.84020849 0
1994-09-04 9 5 4 1994 553879.753487275 903275.82 107.624363167724 41031.8601531983 10347.8339620742 72992.2704052411 0 0 87152.1427596075 0 4831178.91994914 46404547.3130654 NA 1325844.20894472 0
1994-09-11 9 6 11 1994 310924.01841401 987991.02 6.45852724177848 0 4464.93887044003 0 0 0 88896.8559836451 0 5056654.87738775 49980662.5483896 NA 1428018.92995399 0
1994-09-18 9 7 18 1994 380161.672300729 987991.02 737.635739465218 0 7540.66268854261 0 0 0 91367.2918622528 0 5192848.26855545 47557344.6623545 NA 1358781.27606727 0
1994-09-25 9 8 25 1994 553499.831722098 987991.02 0 0 19006.557649106 0 0 0 92443.7196053673 0 5327594.13291775 41490509.0826066 NA 1185443.1166459 0
1994-10-02 10 9 2 1994 745600.090123313 987991.02 0 0 33850.4396886944 0 0 0 89732.753479974 0 5522220.64253126 34767000.038564 NA 993342.858244687 0
1994-10-09 10 10 9 1994 510027.091845002 1124594.28 1241.85058777303 0 26596.9683429101 0 0 0 95426.3903011627 0 5398587.68307377 39056306.7662249 NA 1115894.479035 0
1994-10-16 10 11 16 1994 432399.655319679 1124594.28 482.459415324296 0 21467.121834311 0 0 0 93007.8355522848 0 5203962.26503371 41773267.0446113 NA 1193521.91556032 0
1994-10-23 10 12 23 1994 272160.402953159 1124594.28 1265.66267736545 0 15522.2824156012 0 0 0 83065.8007907954 0 5030771.70340266 47381640.8774394 NA 1353761.16792684 0
1994-10-30 10 13 30 1994 173893.627400632 1124594.28 0 0 13926.824253245 0 0 0 76998.243872537 0 4951655.45026997 50820978.0217779 NA 1452027.94347937 0
1994-11-06 11 14 6 1994 0 1069859.89916202 1455.20600215299 0 0 0 0 0 65652.909749285 0 5002181.52799791 56964219.2 NA 1759586.12083798 0
1994-11-13 11 15 13 1994 138626.910026835 1201896.9 262.429838962179 0 0 0 0 0 90629.9075642184 0 5123588.43204032 63783759.5832208 NA 1822393.13094917 0
1994-11-20 11 16 20 1994 216592.575974731 1105533.36 0 0 0 0 0 0 87386.7199621184 0 5748034.01137024 61054961.2750444 NA 1744427.46500127 0
1994-11-27 11 17 27 1994 404214.437068723 1105533.36 0 0 1774.96640360208 0 0 0 88546.2088546752 0 6185480.0078732 54488196.1367547 NA 1556805.60390728 0
1994-12-04 12 18 4 1994 531950.202499267 997521.48 0 0 7351.26356502741 0 0 0 88049.7255348636 0 6715833.55444902 50017444.3466857 NA 1429069.83847673 0
1994-12-11 12 19 11 1994 0 445233.840714545 0 0 0 0 0 0 91565.2710015646 0 6561408.96156845 80027781.12 NA 2838795.67128546 0
1994-12-18 12 20 18 1994 0 956609.782172532 0 0 0 0 0 0 90407.2145081509 0 7674845.29676323 80027781.12 NA 2327419.72982747 0
1994-12-25 12 21 25 1994 101473.695109145 997521.48 0 0 0 0 0 0 84077.7249773436 0 8328806.01912694 76396174.0100599 NA 2182747.82885885 0
1995-01-01 1 22 1 1995 140788.400546096 997521.48 0 0 0 0 0 0 82140.4975170198 0 8570655.30180842 75020159.3197666 NA 2143433.1234219 0
1995-01-08 1 23 8 1995 0 906473.838620563 0 0 0 0 0 0 78615.5760644483 0 8899482.68959188 79680438.32 NA 2379279.93337944 0
1995-01-15 1 24 15 1995 723796.286699546 1009169.82 0 0 14806.170121054 0 11.8393183221458 0 85985.8110751213 0 9868246.48736726 54267887.8471959 NA 1550511.08134845 0
1995-01-22 1 25 22 1995 179147.345653021 1009169.82 0 0 0 0 11.8393183221458 0 49658.0809157443 0 9687824.02134564 73330600.7838243 NA 2095160.02239498 0
1995-01-29 1 26 29 1995 289070.387469524 1009169.82 0 0 0 0 11.8393183221458 0 74753.717795019 0 9926306.19779082 69483294.3202467 NA 1985236.98057848 0
1995-02-05 2 27 5 1995 97336.9259415669 1021877.1 0 0 0 0 11.8393183221458 0 69755.7316646201 0 10293113.9983675 76193965.4737252 NA 2176970.44210643 0
1995-02-12 2 28 12 1995 0 201988.165387562 0 0 0 0 11.8393183221458 0 58839.7624436975 0 10453566.3761348 74122953.52 NA 3007577.64661244 0
1995-02-19 2 29 19 1995 0 922153.517901016 0 0 0 0 16.9818019471313 0 70114.8678364487 0 11185619.6713581 74122953.52 NA 2217522.25409898 0
1995-02-26 2 30 26 1995 0 541684.30043081 0 0 0 0 22.1003196441279 0 53633.2249240779 0 11287012.9553654 74122953.52 NA 2597991.47156919 0
1995-03-05 3 31 5 1995 0 0 0 0 0 0 27.6131307362839 0 19951.3129291131 0 11188971.1311231 74122953.52 NA 3330847.35182465 0
1995-03-12 3 32 12 1995 0 583410.514946893 0 0 0 0 33.3301546436078 0 46742.7949143885 0 10657145.0484449 65161509.28 NA 2370114.03305311 0
1995-03-19 3 33 19 1995 0 90914.1480273253 0 0 0 0 34.9188582336735 0 8697.8186545489 0 9721196.97333885 65161509.28 NA 2862610.39997267 0
1995-03-26 3 34 26 1995 0 0 0 0 0 0 34.5456907599448 0 12084.0106361373 0 8502821.73552086 65161509.28 NA 3245352.95367118 0
1995-04-02 4 35 2 1995 0 398246.276832178 0 0 0 0 34.2851410667161 0 28342.7359439351 0 7334755.47791234 65161509.28 NA 2577516.01116782 0
1995-04-09 4 36 9 1995 0 512290.774549783 0 0 0 0 33.8920884960494 0 42223.3561558768 0 15782860.9175767 60090304.4 NA 2393764.68545022 0
1995-04-16 4 37 16 1995 0 0 0 12068.4792497702 0 0 33.7656661535807 0 10452.4631053825 0 15280410.3567344 60090304.4 NA 3121646.56963149 0
1995-04-23 4 38 23 1995 0 456518.065482659 1867.8454392476 12231.7734748741 22560.6184302829 0 39.7133878216032 0 8550.0690274692 0 16016511.9670003 66411943.36 NA 2630155.65051734 0
1995-04-30 4 39 30 1995 0 1003630.51315935 1168.24447233266 45388.4815111223 31300.7123052258 2437.82431868237 45.7923428570095 0 49182.4582681739 0 16313140.0100202 66411943.36 NA 2083043.20284065 0
1995-05-07 5 40 7 1995 0 1053397.12208123 0 19992.350009102 22372.7258858125 0 52.6008633421895 0 29682.6473466248 0 18598970.7498622 73497736.48 NA 2296087.40591877 0
1995-05-14 5 41 14 1995 0 410674.978607782 0 0 10316.8266221075 0 52.6008633421895 0 0 0 17792832.0500581 73497736.48 NA 2938809.54939222 0
1995-05-21 5 42 21 1995 0 795741.67007885 0 0 47810.7238159445 0 52.6008633421895 0 0 0 20454581.1911598 73497736.48 NA 2553742.85792115 0
1995-05-28 5 43 28 1995 0 0 0 0 0 0 26.2849466865082 0 0 0 17296657.5581461 73497736.48 NA 4192123.43512167 0
1995-06-04 6 44 4 1995 0 342461.598995551 0 0 23317.1948253109 0 28.0557333130664 0 0 0 16260490.1382714 73497736.48 NA 3007022.92900445 0
1995-06-11 6 45 11 1995 0 0 0 0 0 0 12.711884966981 0 0 0 13237709.3430202 72733582.32 NA 3726058.16699619 0
1995-06-18 6 46 18 1995 0 0 0 0 0 0 0 0 0 0 9832942.48799546 72733582.32 NA 3801212.40373881 0
1995-06-25 6 47 25 1995 0 0 0 0 0 0 0 0 0 0 7014743.20901688 72733582.32 NA 3662887.19613064 0
1995-07-02 7 48 2 1995 0 0 0 0 0 0 0 0 0 0 5084479.1605521 72733582.32 NA 3906999.49182113 0
1995-07-09 7 49 9 1995 0 0 0 0 0 0 0 0 0 0 3828456.04661635 71899959.6 NA 3614125.3433418 0
1995-07-16 7 50 16 1995 0 0 0 0 0 0 0 0 9002.5100307566 0 2713215.3727368 71899959.6 NA 3808611.9304632 0
1995-07-23 7 51 23 1995 0 0 0 0 0 0 0 0 24768.8513862166 0 2276840.59606197 71899959.6 NA 3103007.03623924 0
1995-07-30 7 52 30 1995 0 686158.150300845 0 1137.07817970485 0 0 0 0 48771.7760507788 0 2291962.20357917 71899959.6 NA 2266107.52969915 0
1995-08-06 8 1 6 1995 0 0 0 8195.08579550566 0 0 0 0 55023.2893274107 0 2020148.28780815 67315034.64 NA 3015590.4091941 0
1995-08-13 8 2 13 1995 0 773349.93919992 0 19346.1824807458 0 12627.3283971366 0 0 65740.8480294887 0 2373325.77843145 67315034.64 NA 2053212.58480008 0
1995-08-20 8 3 20 1995 0 445709.924166299 0 25295.7301957245 0 0 0 0 73947.4186583539 0 2056150.47866299 67315034.64 NA 2380852.5998337 0
1995-08-27 8 4 27 1995 0 271990.053957254 0 26161.511214554 0 0 0 0 71007.2378465348 0 1930929.59507252 65856194.88 NA 2512891.33404275 0
1995-09-03 9 5 3 1995 0 892777.557131077 0 29126.9752734484 0 9227.88181720817 0 0 76227.7384568804 0 2320526.48558247 65856194.88 NA 1892103.83086892 0
1995-09-10 9 6 10 1995 0 700225.639873701 0 0 0 0 0 0 74614.4889946507 0 2709765.78701292 60923927.12 NA 2028449.0121263 0
1995-09-17 9 7 17 1995 0 620458.345153153 0 0 0 0 0 0 67641.7463580942 0 3057698.6494562 60923927.12 NA 2108216.30684685 0
1995-09-24 9 8 24 1995 0 792438.785520566 0 0 25.2707848779828 0 0 0 72457.8514679906 0 3353809.50631179 60923927.12 NA 1936235.86647943 0
1995-10-01 10 9 1 1995 0 949502.005549256 0 0 11709.7141434329 0 0 0 70106.4119595398 0 3833917.57431416 60923927.12 NA 1779172.64645074 0
1995-10-08 10 10 8 1995 0 840927.055461352 0 0 0 0 0 0 64965.5012458536 0 3925876.46350266 56964219.2 NA 1911216.34453865 0
1995-10-15 10 11 15 1995 0 740141.244609224 0 0 0 0 0 0 62447.5455957194 0 3845032.82904598 56964219.2 NA 2012002.15539078 0
1995-10-22 10 12 22 1995 0 418726.416856746 0 0 0 0 0 0 57378.7886550802 0 3676289.61643884 56964219.2 NA 2333416.98314325 0
1995-10-29 10 13 29 1995 0 614918.156429719 218.562091849161 0 0 0 0 0 65114.5320129272 0 3454081.47099364 56964219.2 NA 2137225.24357028 0
1995-11-05 11 14 5 1995 0 772858.918654115 126.51547977113 0 0 0 0 0 69567.9072193803 0 3426410.94349064 56964219.2 NA 2056587.10134588 0
1995-11-12 11 15 12 1995 0 870818.64925563 0 0 0 0 0 0 83424.9389603747 0 3611070.28262351 68704405.84 NA 2294061.27474437 0
1995-11-19 11 16 19 1995 0 635868.75619041 0 0 0 0 0 0 70899.8862853391 0 4251214.59583233 68704405.84 NA 2432647.62780959 0
1995-11-26 11 17 26 1995 0 370055.716726712 0 0 0 0 0 0 70470.3009951686 0 4317128.23087572 68704405.84 NA 2698460.66727329 0
1995-12-03 12 18 3 1995 0 0 0 0 0 0 0 0 54043.5146922017 0 4727586.44594088 68704405.84 NA 3112394.88871925 0
1995-12-10 12 19 10 1995 0 0 0 0 0 0 0 0 13401.0771847463 0 4148204.3523299 80027781.12 NA 3474791.49751925 0
1995-12-17 12 20 17 1995 0 0 0 0 0 0 0 0 42399.0041259907 0 3142044.22861663 80027781.12 NA 3445727.44203497 0
1995-12-24 12 21 24 1995 0 0 0 0 0 0 0 0 32375.4519274143 0 2981294.52338175 80027781.12 NA 3511870.8431527 0
1995-12-31 12 22 31 1995 0 0 0 0 0 0 0 0 53113.3209545306 0 2967191.18420702 80027781.12 NA 3554005.11411802 0
1996-01-07 1 23 7 1996 0 0 0 0 0 0 0 0 58340.3062210963 0 3485042.21843442 79680438.32 NA 3370690.63362331 0
1996-01-14 1 24 14 1996 0 0 0 0 0 0 0 0 52902.5161854189 0 3951081.42975957 79680438.32 NA 3438334.29734552 0
1996-01-21 1 25 21 1996 0 0 0 0 0 0 0 0 48240.771086306 0 4509859.80557591 79680438.32 NA 3452334.4662485 0
1996-01-28 1 26 28 1996 0 0 0 0 0 0 0.280385607485869 0 42986.3741126822 0 4948762.99553445 79680438.32 NA 3533054.51793993 0
1996-02-04 2 27 4 1996 0 0 0 0 0 0 0.429049033780984 0 54667.4127504448 0 5422097.31127722 79680438.32 NA 3651343.28215541 0
1996-02-11 2 28 11 1996 0 0 0 0 0 0 4.12543154080959 0 32338.1530736056 0 6067110.83673829 74122953.52 NA 3478463.42354324 0
1996-02-18 2 29 18 1996 0 0 0 0 0 0 4.94873006429157 0 0 0 6209945.90976972 74122953.52 NA 3236101.80501292 0
1996-02-25 2 30 25 1996 0 0 0 0 0 0 0 0 0 0 4806082.32513575 74122953.52 NA 3833488.98736712 0
1996-03-03 3 31 3 1996 0 0 0 0 0 0 0 0 0 0 4357913.83208971 74122953.52 NA 3572885.90700005 0
1996-03-10 3 32 10 1996 0 0 0 0 0 0 0 0 29852.4301514936 0 3417454.537339 65161509.28 NA 3199903.56046089 0
1996-03-17 3 33 17 1996 0 0 0 0 0 0 2.48834163701076 0 12379.5141391376 0 2923949.98997587 65161509.28 NA 3345389.4671166 0
1996-03-24 3 34 24 1996 0 0 0 0 0 0 11.9307006839404 0 0 0 2488142.67982198 65161509.28 NA 3840602.98406909 0
1996-03-31 3 35 31 1996 0 0 0 0 0 0 21.7682364341085 0 4897.08886342896 0 1955259.45062879 65161509.28 NA 3674497.61199268 0
1996-04-07 4 36 7 1996 0 0 0 0 0 0 32.462629081775 0 28976.5538801977 0 11438720.5386077 60090304.4 NA 3008125.15684362 0
1996-04-14 4 37 14 1996 0 0 0 0 30821.6863069801 0 37.4047244524552 0 0 0 11904022.2200257 60090304.4 NA 3010422.84874978 0
1996-04-21 4 38 21 1996 0 0 0 0 0 0 42.615517582635 0 0 0 13095291.2762711 66411943.36 NA 4157031.313293 0
1996-04-28 4 39 28 1996 0 0 0 0 0 0 48.1586515264953 0 0 0 12543310.0148224 66411943.36 NA 3637718.03897522 0
1996-05-05 5 40 5 1996 0 0 0 0 0 0 54.0568720379147 0 0 0 17100789.9949383 73497736.48 NA 3594496.70664692 0
1996-05-12 5 41 12 1996 0 0 0 10438.7531688576 0 0 26.1667820973464 0 6968.20696587858 0 17190455.1322512 73497736.48 NA 3982592.73035117 0
1996-05-19 5 42 19 1996 240742.840988147 1249549.2 0 0 104201.431543762 69798.7643847307 52.9379837583326 0 19966.1235200035 0 23254736.1064591 64998239.3089348 NA 1857092.55168385 0
1996-05-26 5 43 26 1996 0 0 0 0 0 0 37.0428716717845 0 0 0 21728317.8813065 73497736.48 NA 4162332.99503869 0
1996-06-02 6 44 2 1996 0 0 0 0 0 0 41.8156360135956 0 0 0 19383775.3891005 73497736.48 NA 3922803.23516335 0
1996-06-09 6 45 9 1996 0 0 0 0 0 0 39.0394899168468 0 0 0 16730798.4848221 72733582.32 NA 3754095.89233489 0
1996-06-16 6 46 16 1996 0 0 0 0 0 0 22.2803707863043 0 0 0 13547015.7881745 72733582.32 NA 4424454.87258136 0
1996-06-23 6 47 23 1996 0 0 0 0 0 0 13.5535513314985 0 0 0 10222022.2455959 72733582.32 NA 4276725.20523848 0
1996-06-30 6 48 30 1996 0 0 0 0 0 0 0 0 10386.7454434246 0 7053054.36920057 72733582.32 NA 4059689.54895532 0
1996-07-07 7 49 7 1996 0 0 0 0 0 0 0 0 0 0 4271562.0190165 71899959.6 NA 4390313.02766113 0
1996-07-14 7 50 14 1996 0 0 0 0 0 0 0 0 14540.6335431528 0 2967264.02052577 71899959.6 NA 4095631.84318431 0
1996-07-21 7 51 21 1996 0 0 0 0 0 0 0 0 41153.2083359661 0 1655492.40960676 71899959.6 NA 3848615.95213375 0
1996-07-28 7 52 28 1996 0 0 0 12541.0226856819 0 0 0 0 57683.4609499126 0 714860.667123169 71899959.6 NA 4246314.00438924 0
1996-08-04 8 1 4 1996 0 0 0 22021.6179658136 0 0 0 0 68508.4491121639 0 790295 67315034.64 NA 4084728.47785701 0
1996-08-11 8 2 11 1996 0 0 0 23187.7034178977 0 0 0 0 69524.6221762751 0 1290723.77364316 67315034.64 NA 3801606.58031297 0
1996-08-18 8 3 18 1996 0 0 0 26539.9711968168 0 0 0 0 73193.1216584486 0 1738822.80955179 67315034.64 NA 3058286.40564107 0
1996-08-25 8 4 25 1996 0 255649.597432304 0 26952.6278132696 0 0 0 0 73373.9611535176 0 2234143.22496182 65856194.88 NA 2529231.7905677 0
1996-09-01 9 5 1 1996 0 639680.966078159 0 28142.9693801734 0 967.755842213606 0 0 75131.9274190243 0 2740706.21024421 65856194.88 NA 2145200.42192184 0
1996-09-08 9 6 8 1996 0 602678.653993642 0 0 0 0 0 0 82149.7258600791 0 3149143.34303929 60923927.12 NA 2125995.99800636 0
1996-09-15 9 7 15 1996 0 668797.788228933 0 0 0 0 0 0 82106.9317558495 0 3443702.13047659 60923927.12 NA 2059876.86377107 0
1996-09-22 9 8 22 1996 0 500083.403734448 0 0 0 0 0 0 82729.6932160166 0 3701215.35617344 60923927.12 NA 2228591.24826555 0
1996-09-29 9 9 29 1996 0 733985.63474977 0 0 0 0 0 0 81635.4142021313 0 3828443.97713882 60923927.12 NA 1994689.01725023 0
1996-10-06 10 10 6 1996 0 995766.210959658 1082.91437596052 0 0 0 0 0 81500.9799809206 0 3645496.78571193 56964219.2 NA 1756377.18904034 0
1996-10-13 10 11 13 1996 0 895987.876520221 1246.81352348328 0 0 0 0 0 80860.624464105 0 3673724.79792653 56964219.2 NA 1856155.52347978 0
1996-10-20 10 12 20 1996 0 728093.118245315 689.842212307632 0 0 0 0 0 73732.8982070265 0 3717356.79979531 56964219.2 NA 2024050.28175469 0
1996-10-27 10 13 27 1996 0 693610.08402124 1461.06743122113 0 0 0 0 0 66072.0229181234 0 3680696.32372393 56964219.2 NA 2058533.31597876 0
1996-11-03 11 14 3 1996 0 819700.514087023 1483.45876399541 0 0 0 0 0 62439.0732092493 0 3706868.25106645 56964219.2 NA 2009745.50591298 0
1996-11-10 11 15 10 1996 0 1091639.36005845 0 0 0 0 0 0 84136.6262580024 0 3906325.17203185 68704405.84 NA 2073240.56394155 0
1996-11-17 11 16 17 1996 0 1022932.0562624 0 0 0 0 0 0 84171.5300978065 0 4563969.92210455 68704405.84 NA 2045584.3277376 0
1996-11-24 11 17 24 1996 0 909513.883698798 0 0 0 0 0 0 84024.1619725099 0 4966413.58626946 68704405.84 NA 2159002.5003012 0
1996-12-01 12 18 1 1996 0 802185.841569851 0 0 0 0 0 0 74675.2847955974 0 5436113.3222008 68704405.84 NA 2158318.66243015 0
1996-12-08 12 19 8 1996 0 537069.448407773 0 0 0 0 0 0 79273.656352433 0 5036200.56419497 80027781.12 NA 2746960.06359223 0
1996-12-15 12 20 15 1996 0 459092.482084988 0 0 0 0 0 0 86140.2214510449 0 5533403.60979075 80027781.12 NA 2824937.02991501 0
1996-12-22 12 21 22 1996 0 759607.706174045 0 0 0 0 0 0 69603.1071993346 0 6074380.42917368 80027781.12 NA 2524421.80582595 0
1996-12-29 12 22 29 1996 0 765215.810376308 0 0 0 0 0 0 79032.2215584914 0 6027226.12850377 80027781.12 NA 2518813.70162369 0
1997-01-05 1 23 5 1997 0 288599.878975671 0 0 0 0 0 0 32335.346211469 0 5768403.3302382 79680438.32 NA 2997153.89302433 0
1997-01-12 1 24 12 1997 0 0 0 0 0 0 1.35543584181846 0 0 0 5065745.62502825 79680438.32 NA 3366022.96940752 0
1997-01-19 1 25 19 1997 0 0 0 0 0 0 0 0 35473.7006574036 0 4010984.57709813 79680438.32 NA 3490786.32059456 0
1997-01-26 1 26 26 1997 0 0 0 0 0 0 1.43087972407034 0 47977.7075247636 0 4078279.62988409 79680438.32 NA 3475379.3285884 0
1997-02-02 2 27 2 1997 0 0 0 0 0 0 4.57602974975407 0 39124.9482778166 0 4528023.4343766 79680438.32 NA 3681019.22766061 0
1997-02-09 2 28 9 1997 0 0 0 0 0 0 8.52273974285026 0 7435.04113241789 0 4031616.31295778 74122953.52 NA 3428659.83338221 0
1997-02-16 2 29 16 1997 0 0 0 0 0 0 10.9538686398737 0 20809.9894746895 0 3138326.9994613 74122953.52 NA 3373890.60073926 0
1997-02-23 2 30 23 1997 0 0 0 0 0 0 15.1205016089582 0 0 0 2509643.72602229 74122953.52 NA 3377383.77102598 0
1997-03-02 3 31 2 1997 0 0 0 0 0 0 21.5662162989825 0 3387.97684657437 0 1626831.11074956 74122953.52 NA 3356414.90256092 0
1997-03-09 3 32 9 1997 0 0 0 0 0 0 28.8849201830528 0 32206.2240322575 0 1130001.37810729 65161509.28 NA 3387979.14278743 0
1997-03-16 3 33 16 1997 0 0 0 0 0 0 37.0500942637896 0 32574.7472274323 0 993737.190248948 65161509.28 NA 2970179.28096193 0
1997-03-23 3 34 23 1997 0 19310.7197570787 0 0 0 0 43.5014824447335 0 15954.8672102406 0 499855.915952317 65161509.28 NA 2956451.56824292 0
1997-03-30 3 35 30 1997 0 0 0 0 0 0 50.5750919073698 0 0 0 0 65161509.28 NA 3759186.52817624 0
1997-04-06 4 36 6 1997 0 0 0 0 0 0 59.310073271776 0 0 0 14745531.8970164 60090304.4 NA 3082082.73409955 0
1997-04-13 4 37 13 1997 0 256377.125084164 0 21453.4494410034 20452.2958132751 0 62.4556845282468 0 17129.0502392057 0 14421861.1825504 60090304.4 NA 2649678.33491584 0
1997-04-20 4 38 20 1997 0 910115.881423751 0 27832.9935189883 43428.0629645622 0 65.6420523082245 0 33445.7956016293 0 16582222.1831997 66411943.36 NA 2176557.83457625 0
1997-04-27 4 39 27 1997 0 0 0 0 0 0 68.8263206108716 0 0 0 16339081.3337529 66411943.36 NA 3539847.44103768 0
1997-05-04 5 40 4 1997 0 0 0 0 0 0 70.3056847526243 0 0 0 21835579.8051869 73497736.48 NA 3944830.05665005 0
1997-05-11 5 41 11 1997 0 0 0 0 0 0 70.0014799154335 0 0 0 21420118.3536039 73497736.48 NA 3671377.57270644 0
1997-05-18 5 42 18 1997 0 949085.598909573 0 0 78081.0698199052 0 70.0014799154335 0 0 0 26215152.2367213 73497736.48 NA 2400398.92909043 0
1997-05-25 5 43 25 1997 0 0 0 0 0 0 27.0996036990311 0 0 0 22189909.0196537 73497736.48 NA 4578476.47631561 0
1997-06-01 6 44 1 1997 0 0 0 0 0 0 30.3469309690354 0 0 0 19019081.948891 73497736.48 NA 4218092.35484029 0
1997-06-08 6 45 8 1997 0 0 0 0 0 0 9.61549023256066 0 0 0 14811821.116182 72733582.32 NA 4745223.86633064 0
1997-06-15 6 46 15 1997 0 0 0 0 0 0 21.4022114520001 0 0 0 13598031.4020646 72733582.32 NA 4388290.08627542 0
1997-06-22 6 47 22 1997 0 0 0 0 0 0 13.1022622875232 0 0 0 10589965.8844478 72733582.32 NA 4085855.34624363 0
1997-06-29 6 48 29 1997 0 0 0 0 0 0 0 0 0 0 6539492.8199439 72733582.32 NA 4306766.32778832 0
1997-07-06 7 49 6 1997 0 0 0 0 0 0 0 0 0 0 3778204.66985674 71899959.6 NA 4592448.47066336 0
