"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1986-02-02 2 27 2 1986 2706151.90768289 0 540351.158371401 518686.536428538 12223.6219428638 0 69450.442468654 0 NA 0 NA NA 0 0 0 10000002410.4435 179152.104122278 428737.621942864
1986-02-09 2 28 9 1986 3632541.2629275 0 1472881.00778268 1470137.42578613 472962.926928223 0 49973.690846125 0 NA 0 NA NA 0 0 0 10000001142.8032 232071.13001704 589125.965022119
1986-02-16 2 29 16 1986 2260061.30373873 0 336990.881646149 333767.881646148 236489.690130446 0 65625.918208343 0 NA 0 NA NA 4.65661287307739e-10 0 0 1e+10 142651.619687262 366391.230968226
1986-02-23 2 30 23 1986 1946180.58810171 0 0 0 0 0 58748.1330911799 0 NA 0 NA NA 0 0 0 1e+10 761194.816477433 697769.839531712
1986-03-02 3 31 2 1986 1350390.81556801 0 78085.5698833596 78085.5698833596 78085.5698833596 0 0 0 NA 0 NA NA 0 0 0 1e+10 1055866.90833718 822653.569883359
1986-03-09 3 32 9 1986 1905920.90124265 0 557709.724854941 557709.724854941 138248.059055 0 39452.0189491501 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 743539.143649319 1036300.18226798
1986-03-16 3 33 16 1986 2113395.61747473 0 901800.26867497 901800.26867497 188145.63067655 0 43044.7169415399 0 NA 0 NA NA 167287.832214748 0 0 1e+10 725093.763986309 1255447.1724602
1986-03-23 3 34 23 1986 2321158.54968383 0 793706.781596099 793706.781596099 201104.883224721 0 50171.8119574121 0 NA 0 NA NA 0 0 0 1e+10 516697.783600468 971562.411592537
1986-03-30 3 35 30 1986 1968671.15330347 0 610212.697038162 610212.697038162 430893.35869527 0 65828.989632876 0 NA 0 NA NA 1.86264514923096e-09 0 0 1e+10 372576.645244054 1019793.44839554
1986-04-06 4 36 6 1986 2369579.84903705 0 55178.8345626504 55178.8345626504 0 0 52412.7744209601 0 NA 0 NA NA 13538.150605706 0 0 1e+10 717758.601001555 1342711.58521919
1986-04-13 4 37 13 1986 2329032.84960905 0 10660.830058469 10660.830058469 0 0 20802.0912136999 0 NA 0 NA NA 10660.830058469 0 0 1e+10 837333.040793148 1264996.73680331
1986-04-20 4 38 20 1986 2441417.0002691 0 87171.1090378505 87171.1090378505 0 0 32526.7328823661 0 NA 0 NA NA 87171.1090378505 0 0 1e+10 778054.11678935 1467625.58746336
