"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn" "TotalDamProtectExcess"
1985-04-07 4 36 7 1985 1518967.43581001 0 60447.2000000053 60447.2000000053 348 0 69834.195261361 0 NA 58236.2379455667 NA NA 0 0 0 363340.996528255 282883.902053187 629227.893826193 0
1985-04-14 4 37 14 1985 1381829.0312033 0 26417.1394884198 26417.1394884198 0 240047.737601683 44735.4644541319 0 NA 0 NA NA 0 0 0 363340.996528255 442473.144503989 800102.778852051 0
1985-04-21 4 38 21 1985 1439397.27488602 0 87866.8000000017 87866.8000000017 0 0 32618.2412404269 0 NA 0 NA NA 33182.2309080351 0 33182.2309080351 364665.072811327 441098.300284153 1473726.41759168 0
1985-04-28 4 39 28 1985 1107142.27512244 598957.831847616 87866.7999999959 87866.7999999959 0 0 35561.7354516999 0 NA 0 NA NA 87866.7999999959 0 0 367623.218088915 816354.203735057 2114546.04379198 118603.999453087
1985-05-05 5 40 5 1985 1754968.19288972 0 4133979.51184287 4133979.51184287 1169297.45961213 88340.2623810935 54900.1393764339 263014.770896552 NA 0 NA NA 2749778.20894899 791589.852542892 36648.5645281442 374355.649291776 185452.60689321 663458.202639849 202547.063769105
1985-05-12 5 41 12 1985 2284102.87237009 0 3608894.86243397 3608894.86243397 1106596.86910773 1288.05127244449 76190.587014179 3422.66485421167 NA 0 NA NA 2146886.73509222 1130317.54268444 61695.7798469705 363340.996528255 163908.864427569 2007400.00602787 528603.099678323
1985-05-19 5 42 19 1985 1803685.75326242 66600.2743114801 1734147.7947184 1734147.7947184 633227.71180402 45363.1431067534 54929.3386402411 90682.3363734659 NA 0 NA NA 842171.649889113 0 0 363340.996528255 358618.356697171 1391389.32078249 311866.297463142
1985-05-26 5 43 26 1985 2076268.3373767 0 784597.962254269 784597.962254269 784597.962254269 6007.1359059406 48467.167725095 14159.7415576803 NA 0 NA NA 0 0 0 363340.996528255 94903.2483112289 939709.388887271 162415.713491122
1985-06-02 6 44 2 1985 1325694.61507999 0 0 0 0 0 61481.868996874 0 NA 0 NA NA 0 0 0 363340.996528255 85450.4178196361 1928338.82741968 182342.227692151
1985-06-09 6 45 9 1985 1225889.03435506 0 3214.55923262425 3214.55923262425 3214.55923262425 54592.6654455578 63641.869835695 417.489339164176 NA 0 NA NA 0 0 0 392548.570181678 225666.131177576 1508414.90528019 329446.786024025
1985-06-16 6 46 16 1985 1883901.18810371 0 678330.050771555 646017.825079764 38041 0 66851.63289223 1.39698386192322e-09 NA 0 NA NA 31460.2875252664 0 31460.2875252664 431782.913267128 -156292.537335515 1449944.24228295 160364.760591764
1985-06-23 6 47 23 1985 1572207.66612306 0 587172.313395015 529863.877605611 19021 0 64845.872568214 6.51925802230835e-09 NA 0 NA NA 0 0 0 461630.772522807 -185576.911630109 707009.000519648 57607.8538022081
1985-06-30 6 48 30 1985 1369871.64325119 0 545486.887236592 541155.236014592 0 0 72300.878004197 0 NA 0 NA NA 0 0 0 479562.769973581 -262498.472647183 845101.15644305 5.82076609134674e-10
1985-07-07 7 49 7 1985 1151997.63477875 0 325311.865482386 214357.320569701 0 0 52324.694008673 0 NA 0 NA NA 0 0 0 501712.50946625 -200994.332553858 516425.29283888 53561.7134266475
1985-07-14 7 50 14 1985 748182.39467056 0 143056.928334257 71788 0 0 60395.620171369 0 NA 0 NA NA 0 0 0 536140.242346377 -182921.225602422 832386.792173945 14752.8261489926
1985-07-21 7 51 21 1985 703721.819937381 0 175387 175387 0 0 67456.805563612 0 NA 6552.49156113818 NA NA 0 0 0 596830.259699168 -191393.255039879 905406.412446578 2379.40969977155
1985-07-28 7 52 28 1985 1339018.07673918 0 278985 278985 278985 0 66387.771960323 0 NA 0 NA NA 0 0 0 580290.706797923 -195713.361825047 627526.207694553 0
1985-08-04 8 1 4 1985 1315175.53934356 0 210759 0 0 0 111068.412926648 0 NA 0 NA NA 0 0 0 10000066258.8809 1404.0700492761 801631.221398002 9738.82781128422
1985-08-11 8 2 11 1985 1711213.82646551 0 108937.983416419 0 0 0 75997.3819591167 0 NA 0 NA NA 0 0 0 10000048403.8281 -6431.71235358322 497126.940713811 910.851100059692
1985-08-18 8 3 18 1985 1276155.55952517 0 0 0 0 0 93441.3746689079 0 NA 0 NA NA 0 0 0 10000046999.428 -66495.2200425516 979634.226828752 0
1985-08-25 8 4 25 1985 1413904.25544672 0 7308 0 0 0 112747.863796409 0 NA 0 NA NA 0 0 0 10000045713.7254 -51373.2163652406 960605.36820221 0
1985-09-01 9 5 1 1985 1492831.80093381 0 14618 0 0 0 128640.607159743 0 NA 0 NA NA 0 0 0 10000040240.237 -63526.4028310773 915719.415033332 0
1985-09-08 9 6 8 1985 1724226.84859263 0 101593 0 0 0 123871.243988664 0 NA 0 NA NA 0 0 0 10000035280.5593 11459.88980793 389214.580226635 0
1985-09-15 9 7 15 1985 1979202.9108355 0 163311 0 0 0 76106.048638559 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000035996.5199 327120.043096108 803585.764083848 180670.276965933
1985-09-22 9 8 22 1985 1911644.2301819 0 275522.789925333 0 0 0 69156.336902108 0 NA 0 NA NA 0 0 0 10000037221.395 212184.522677789 1029929.65196397 202279.178583067
1985-09-29 9 9 29 1985 1714661.20352731 0 279575.006181236 0 0 0 100134.585921843 0 NA 0 NA NA 0 0 0 10000038448.7182 75764.8329582205 500734.460305781 159574.843954281
1985-10-06 10 10 6 1985 1728159.00108782 0 163828.005629215 0 0 0 70243.542910397 0 NA 0 NA NA 0 0 0 10000039676.0791 88808.2783080876 293436.9827954 95227.0538225635
1985-10-13 10 11 13 1985 1846538.02368105 0 171376.321522359 0 0 0 75305.335410672 0 NA 0 NA NA 0 0 0 10000040950.9274 149780.204931352 393424.144983044 144492.842566721
1985-10-20 10 12 20 1985 1821541.68308423 0 279567.867459069 0 0 0 70420.937082902 0 NA 0 NA NA 0 0 0 10000042225.738 167789.490730795 312235.102503633 142937.270981705
1985-10-27 10 13 27 1985 1746434.24505971 0 290548.713959023 0 0 0 75623.218790716 0 NA 0 NA NA 0 0 0 10000043500.5863 277872.20625893 455126.867858846 177036.825668157
1985-11-03 11 14 3 1985 1474668.25482136 0 405752.082377637 960849.066671875 163554 0 65516.452100336 0 NA 0 NA NA 0 0 0 10000042703.6271 292848.768702427 616738.108635332 166406.779649494
1985-11-10 11 15 10 1985 2581772.08102265 0 485708.949326481 965063.196400532 163554 0 77273.557697922 0 NA 0 NA NA 0 0 0 10000039889.8855 150979.238813515 758023.438004179 1459.43960338431
1985-11-17 11 16 17 1985 1772648.2300348 0 224553.273109235 437468.204366214 163554 0 79043.918522876 0 NA 0 NA NA 0 0 0 10000024969.5529 149821.89833679 693753.938048512 4872.87836437359
1985-11-24 11 17 24 1985 2344948.81252621 0 57090.8000584645 233376.168330783 0 0 79400.85310992 0 NA 0 NA NA 0 0 0 10000023500.7689 117027.921457584 420067.247847473 0
1985-12-01 12 18 1 1985 2677577.57062237 0 182744.507541377 171198.310004265 0 0 78661.877609576 0 NA 0 NA NA 0 0 0 10000022225.8954 110118.566075646 358110.136750092 0
1985-12-08 12 19 8 1985 4583535.55124989 0 547808.743098211 2138988.71007641 0 0 73065.511300374 0 NA 0 NA NA 0 0 0 10000020951.022 134291.11936468 446337.377262843 0
1985-12-15 12 20 15 1985 3983371.48156436 0 295045.019083352 977124.526767633 0 0 73420.356212871 0 NA 0 NA NA 0 0 0 10000011409.4438 129938.986560613 424033.533160773 0
1985-12-22 12 21 22 1985 3191013.93005863 0 131829.4613872 234366.980430814 0 0 74342.434816405 0 NA 0 NA NA 0 0 0 10000007271.6444 133696.217223398 474386.486661477 0
1985-12-29 12 22 29 1985 3056835.58420502 0 122700.713799796 367652.895818425 16536.8987404574 0 74888.116922165 0 NA 0 NA NA 0 0 0 10000007451.1103 132469.513049568 609463.898740457 2204.67761285393
1986-01-05 1 23 5 1986 3030406.23292991 0 2037164.02153332 0 476434.578847393 0 70982.628965355 0 NA 206590.101822816 NA NA 87724.0525451116 0 0 10000007630.5825 251303.107390574 287985.069041637 2000.4091614644
1986-01-12 1 24 12 1986 2690044.86166353 0 199389.623884302 77658.2379333144 17034.1648671562 0 70021.825318935 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000005097.7072 143860.791872943 345824.112322043 1974.69354961254
1986-01-19 1 25 19 1986 2703219.19187386 0 543756.705726524 526554.252297056 0 0 72955.655687857 0 NA 0 NA NA 0 0 0 10000004956.097 148836.393462603 379376.481768678 2597.4578568248
1986-01-26 1 26 26 1986 2648496.7026072 0 559449.627563242 534991.18433077 15017.4432324721 0 64962.59691855 0 NA 0 NA NA 0 0 0 10000003689.3926 316116.799666763 431531.443232471 4695.2695905853
1986-02-02 2 27 2 1986 2715531.65451549 0 540351.158371401 518686.536428538 12223.6219428638 0 69450.442468654 0 NA 0 NA NA 0 0 0 10000002422.6912 179152.104122278 428737.621942864 5566.9544034366
1986-02-09 2 28 9 1986 3645651.8273641 0 1472107.77221928 1470137.42578613 472962.926928223 0 49973.690846125 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000001155.9868 232071.13001704 589125.965022119 0
1986-02-16 2 29 16 1986 2282166.78716722 0 336990.881646149 333767.881646149 236489.690130447 0 65625.918208343 0 NA 0 NA NA 4.65661287307739e-10 0 0 1e+10 142651.619687262 366391.230968226 0
1986-02-23 2 30 23 1986 1953663.98232919 0 0 0 0 0 58748.1330911799 0 NA 0 NA NA 0 0 0 1e+10 761194.816477433 697769.839531712 35575.646768644
1986-03-02 3 31 2 1986 1364274.61556801 0 78085.5698833587 78085.5698833587 78085.5698833587 0 0 0 NA 0 NA NA 0 0 0 1e+10 1055866.90833718 822653.569883359 2867.90401761793
1986-03-09 3 32 9 1986 1913848.05462918 0 552128.13252653 552128.13252653 138248.059055 0 39452.0189491501 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 743539.143649319 1031093.64422463 9100.09658390493
1986-03-16 3 33 16 1986 2144055.98562576 0 901800.26867497 901800.26867497 188145.63067655 0 43044.7169415399 0 NA 0 NA NA 157125.926132163 0 0 1e+10 725093.763986309 1255447.1724602 21215.70639459
1986-03-23 3 34 23 1986 2318265.78153279 0 783544.875513514 783544.875513514 201104.883224721 0 50171.8119574121 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 516697.783600468 971562.411592537 177258.615519635
1986-03-30 3 35 30 1986 1888998.43337383 0 581426.07552135 581426.07552135 430893.35869527 0 65828.989632876 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 372576.645244054 1019793.44839554 239331.233775861
1986-04-06 4 36 6 1986 2415523.36134963 0 55178.8345626504 55178.8345626504 0 0 52412.7744209601 0 NA 0 NA NA 11148.4702996854 0 0 1e+10 717758.601001555 1342711.58521919 383055.73785496
1986-04-13 4 37 13 1986 2315636.29790851 0 8271.14975244785 8271.14975244785 0 0 20802.0912136999 0 NA 0 NA NA 8271.14975244785 0 0 1e+10 837333.040793148 1237716.38510277 278292.769098044
1986-04-20 4 38 20 1986 2455300.8002691 0 84781.4287318294 84781.4287318294 0 0 32526.7328823661 0 NA 0 NA NA 84781.4287318294 0 0 1e+10 778054.11678935 1467625.58746336 227966.409324935
1986-04-27 4 39 27 1986 2002458.52035365 0 145854.153431749 129915.430063199 0 0 41578.961894825 128111.146215972 NA 0 NA NA 99397.205948804 0 0 1e+10 452514.443998149 876316.797265122 297776.775957177
1986-05-04 5 40 4 1986 2038791.1692119 0 1742549.93792982 1742549.93792982 1017529.66792501 208530.585978684 48720.2728535599 294515.802665972 NA 0 NA NA 507924.943900139 0 0 1e+10 675349.000416475 1342472.68265159 354783.133365687
1986-05-11 5 41 11 1986 1742114.0953185 0 619963.982102547 619963.982102547 550872.098048968 43277.8551747534 84144.75601454 28199.8247846788 NA 0 NA NA 0 0 0 1e+10 220976.650139883 873584.302508157 505372.415908099
1986-05-18 5 42 18 1986 1301160.55467429 0 71610.8027799255 71610.8027799255 66691.3027799316 0 30468.8562316 0 NA 0 NA NA 0 0 0 293327.686801526 645945.088645108 1463499.87310955 284768.681264418
1986-05-25 5 43 25 1986 1604647.38241734 0 0 0 0 0 54464.078639959 0 NA 0 NA NA 0 0 0 293327.686801526 -61399.6602639055 627545.486932197 264808.234629768
1986-06-01 6 44 1 1986 1398440.84841921 0 0 0 0 0 54514.3319332099 0 NA 0 NA NA 0 0 0 296273.168981423 141912.352179556 830794.437874549 484946.154090625
1986-06-08 6 45 8 1986 1589166.75673018 0 427161.210628891 336900.816484114 336900.816484114 0 83430.8238135602 0 NA 0 NA NA 0 0 0 304028.917778087 81707.3084926448 1919084.97032457 1249173.96248633
1986-06-15 6 46 15 1986 1082778.59861491 780059.475410495 454425.896399358 190962.978715954 38041 92656 55813.048975338 11589.7856302024 NA 0 NA NA 57084.2236815551 0 0 327990.782799028 348969.3517982 1310328.78021969 811530.541647729
1986-06-22 6 47 22 1986 1977850.72441058 0 1183158.68261232 758880.17357536 19021 0 63107.816599579 6289.40270385472 NA 0 NA NA 217541.900684235 0 217541.900684235 367549.501507634 -66611.6571003981 822468.076947518 420200.454272749
1986-06-29 6 48 29 1986 1745970.13785872 0 752190.606256864 627588.781601856 0 0 71141.1427344284 0 NA 0 NA NA 0 0 0 372255.946071768 -91900.2174359737 709287.183070765 234259.693547635
1986-07-06 7 49 6 1986 796281.099585382 0 338586.841692048 107682 0 0 79616.100538636 0 NA 0 NA NA 0 0 0 373354.47106592 -221416.640610029 1273928.18031264 190781.70751983
1986-07-13 7 50 13 1986 438338.256401969 0 101266.880191532 71788 0 0 75824.679190973 0 NA 0 NA NA 10266.6868012445 0 10266.6868012445 431797.905115588 -49054.5074167517 1534632.38220572 250933.228373908
1986-07-20 7 51 20 1986 493682.972895187 0 204035.750695428 175387 0 0 81669.202342424 0 NA 0 NA NA 0 0 0 437307.832344234 -162858.267275998 1126565.53803051 117327.870838242
1986-07-27 7 52 27 1986 672949.892896164 0 278985 278985 0 0 80146.902498912 0 NA 0 NA NA 0 0 0 421404.813707122 -176406.655153278 903824.308395468 111422.722369522
1986-08-03 8 1 3 1986 1379845.08353521 0 287960 0 0 0 81010.790870126 0 NA 0 NA NA 0 0 0 10000069389.497 -154491.208877569 1154651.10616528 50290.0245287349
1986-08-10 8 2 10 1986 1477365.77458535 0 143980 0 0 0 149975.667041873 0 NA 0 NA NA 0 0 0 10000049158.9395 -94381.6697724613 573697.844184255 0
1986-08-17 8 3 17 1986 1750582.74569594 0 0 0 0 0 150899.68403924 0 NA 0 NA NA 0 0 0 10000047561.3436 -99038.1237679465 616011.54710591 0
1986-08-24 8 4 24 1986 1780255.22674891 0 5738 0 0 0 82742.9371719277 0 NA 0 NA NA 0 0 0 10000046304.5386 -80734.7488306688 691960.078267238 0
1986-08-31 8 5 31 1986 1794346.0562844 0 11477 0 0 0 79183.3266770658 0 NA 0 NA NA 0 0 0 10000040954.073 -57241.6949565056 597820.768590437 0
1986-09-07 9 6 7 1986 1823726.6785162 0 87394 0 0 0 93543.1297409709 0 NA 0 NA NA 0 0 0 10000035768.7279 -6241.7689571532 559608.590601844 0
1986-09-14 9 7 14 1986 1619689.5484136 0 163311 0 0 0 85222.353351369 0 NA 0 NA NA 0 0 0 10000036803.3082 45931.8086981773 451991.89292055 7496.89180115797
1986-09-21 9 8 21 1986 1783646.60469612 0 185865.079286639 0 0 0 99678.113140151 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000038003.0828 86909.8545942328 569429.10050233 142955.073318711
1986-09-28 9 9 28 1986 1571366.11678176 0 243379.885068262 0 0 0 108865.384695343 0 NA 0 NA NA 0 0 0 10000039202.8205 106387.415374584 341972.389580909 232804.097821495
1986-10-05 10 10 5 1986 1769161.30243407 0 304838.526304956 0 0 0 73952.761373844 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000040402.5952 267160.136577005 433737.999847119 202335.349287502
1986-10-12 10 11 12 1986 1687460.51752089 0 185310.657863826 0 0 0 78907.526285528 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000041648.7898 167005.140376356 382082.521185785 146482.263326188
1986-10-19 10 12 19 1986 1661718.49990048 0 133952.864905445 0 0 0 79721.781609151 0 NA 0 NA NA 0 0 0 10000042894.9477 122460.229437916 336537.76958818 125236.964754622
1986-10-26 10 13 26 1986 1686577.53972491 0 114665.543962393 0 0 0 84449.837112728 0 NA 0 NA NA 0 0 0 10000044141.1423 62805.3527530033 291036.213251469 154933.725949934
1986-11-02 11 14 2 1986 1827092.13235637 0 271378.194871783 910243.194871783 0 0 81815.674383264 0 NA 0 NA NA 0 0 0 10000043362.0957 177448.663953064 272238.265746215 122029.739581141
1986-11-09 11 15 9 1986 2128054.54707333 0 284291.062022853 844496.062022853 34199.8187294453 0 77686.084861307 0 NA 0 NA NA 0 0 0 10000040611.596 89191.1864732397 450713.818729446 0
1986-11-16 11 16 16 1986 2355286.59117483 0 30128.8876870633 379664.355532177 0 0 78662.57550548 0 NA 0 NA NA 0 0 0 10000029653.1585 103602.314073637 297727.068073785 9777.83649891701
1986-11-23 11 17 23 1986 2255533.32621802 0 51758.2132485136 144112.948942708 0 0 78974.720899913 0 NA 0 NA NA 0 0 0 10000023961.5119 87832.0752023133 222611.89788772 0
1986-11-30 11 18 30 1986 2329206.03988096 0 223136.997881494 277023.914085819 0 0 76732.741007121 0 NA 0 NA NA 0 0 0 10000022715.2926 152688.396095887 441320.591379615 8351.14061800297
1986-12-07 12 19 7 1986 3062574.35530092 0 528960.976625513 2260462.30707157 0 0 68365.808044638 0 NA 0 NA NA 0 0 0 10000021469.0734 127658.155889234 577965.555068231 0
1986-12-14 12 20 14 1986 3499080.18055962 0 416313.993392169 2061026.98284573 0 0 69828.730694158 0 NA 0 NA NA 0 0 0 10000020109.3516 123418.892013521 522885.3553753 0
1986-12-21 12 21 21 1986 3388928.88379218 0 99281.640132159 1498866.82790184 0 0 70424.502482752 0 NA 0 NA NA 0 0 0 10000015875.8216 114493.953357792 486098.250503018 0
1986-12-28 12 22 28 1986 3330318.80077096 0 196946.51926765 970502.916167685 100273.15095574 0 71213.360052315 0 NA 0 NA NA 0 0 0 10000010835.3809 109840.052780534 632549.828620942 0
1987-01-04 1 23 4 1987 2705762.41742093 0 2958566.09062298 0 470239.393043262 0 71809.593996838 0 NA 186861.046974924 NA NA 330340.335807819 0 0 10000008424.581 111629.519636753 326220.498265588 0
1987-01-11 1 24 11 1987 4232688.38080238 0 1610946.50006952 386869.903446324 325920.162648925 0 70615.807468263 0 NA 0 NA NA 0 0 0 10000007134.2234 147438.591330759 412093.826841106 0
1987-01-18 1 25 18 1987 2487669.68689305 0 558689.641556719 469945.62076359 0 0 70792.19037409 0 NA 0 NA NA 0 0 0 10000005271.7494 120601.544971866 411999.27141468 0
1987-01-25 1 26 25 1987 2528934.9273944 0 538915.387955832 529236.550365077 237.837590754963 0 71422.20969965 0 NA 0 NA NA 4.65661287307739e-10 0 0 10000004033.5155 117782.437664014 416751.837590755 0
1987-02-01 2 27 1 1987 2601635.17165323 0 543047.151244397 533606.151244397 0 0 71289.349041822 0 NA 0 NA NA 0 0 0 10000002795.2847 176651.718734605 401564.908917165 0
1987-02-08 2 28 8 1987 3874736.83564624 0 2607286.68165774 2604063.68165774 385465.76975872 0 52010.343328557 0 NA 0 NA NA 1106895.93756683 0 0 10000001557.0508 149642.027556192 536977.76975872 0
1987-02-15 2 29 15 1987 3295596.15041628 0 1480161.87382308 1476446.76661505 0 0 55411.376438151 0 NA 0 NA NA 259445.488890667 0 0 1e+10 147945.309161427 346284.366834946 0
1987-02-22 2 30 22 1987 1996000.40825131 0 508307.731365117 508307.731365117 0 0 40731.285852977 0 NA 0 NA NA 0 0 0 1e+10 262167.400944854 381293.961152119 0
1987-03-01 3 31 1 1987 1804912.01250257 0 179150.6 179150.6 0 0 54287.219960487 0 NA 0 NA NA 0 0 0 1e+10 149889.321214718 332736.266757385 0
1987-03-08 3 32 8 1987 1751063.30103225 0 246787.6 246787.6 0 0 66659.314792779 0 NA 0 NA NA 0 0 0 1e+10 133036.137368745 388879.621908876 0
1987-03-15 3 33 15 1987 1715921.83306257 0 542780.510499746 542780.510499746 341688 0 42867.398745045 0 NA 0 NA NA 0 0 0 1e+10 240044.010951135 890099.473597788 0
1987-03-22 3 34 22 1987 1691335.18547834 0 373960.134421906 373960.134421906 0 0 49963.943822367 0 NA 57322.2785610399 NA NA 1.86264514923096e-09 0 0 1e+10 253041.5615097 945300.234292298 0
1987-03-29 3 35 29 1987 1739959.7930703 0 251672.578612624 251672.578612624 25016.9498909727 0 54021.669759911 0 NA 33579.3994250698 NA NA 0 0 0 1e+10 167133.366870308 759980.695602196 0
1987-04-05 4 36 5 1987 1665744.83771831 0 240035.2 240035.2 41098 0 69414.34448426 0 NA 59669.2510859206 NA NA 0 0 0 1e+10 129326.839479851 564438.966788736 0
1987-04-12 4 37 12 1987 1796397.09543042 0 156523.14280506 156523.14280506 21759 60097.348615523 75177.071478725 0 NA 19766.9115558778 NA NA 0 0 0 1e+10 151560.683167344 805500.20951084 0
1987-04-19 4 38 19 1987 1258106.97079272 0 117658.800000003 117658.800000003 29792 135496.14257448 66865.964140418 0 NA 0 NA NA 0 0 0 279350.581792803 239129.37257448 975834.651071661 0
1987-04-26 4 39 26 1987 1154559.33253905 0 125691.799999997 125691.799999997 37825 34148.808052137 84109.186108998 0 NA 0 NA NA 0 0 0 279350.581792803 140670.994161135 1220121.88191895 0
1987-05-03 5 40 3 1987 2100301.44122679 0 4037920.5 4037920.5 910994.737093536 0 53234.849503384 55610.9434465498 NA 0 NA NA 2383493.32524719 500175.268112039 8284.6843024699 279806.033587689 92879.9207422342 1166345.69003524 0
1987-05-10 5 41 10 1987 1820314.7481521 42772.0515710837 2684540.98113734 2560400.53148025 491952.87046314 31355.4065595418 45839.312037842 95333.7139145588 NA 0 NA NA 1344366.11233639 0 0 279350.581792803 174859.945817308 2525859.78028506 0
1987-05-17 5 42 17 1987 2752782.88458146 199911.939147314 1433064.35940581 1082050.77468834 722698.263698052 0 21602.2325638658 0 NA 0 NA NA 0 0 0 282444.022573301 -115883.767436134 1609600.44949374 0
1987-05-24 5 43 24 1987 1758374.56296596 0 350628.777847798 116022.85932661 116022.85932661 0 0 0 NA 17931.9532211874 NA NA 0 0 0 291906.617646034 47326.5471030329 1256469.34982204 0
1987-05-31 5 44 31 1987 1399320.66672989 0 145749.108383093 0 0 0 74391.827681843 0 NA 34763.1671073768 NA NA 0 0 0 305229.974245233 254891.8378581 317756.180973136 0
1987-06-07 6 45 7 1987 1193522.11514363 0 89841.3233064455 57062 57062 0 70118.9240930314 0 NA 60298.1575696099 NA NA 0 0 0 307741.881529461 -45093.6975524674 854033.288458431 100342.207132697
1987-06-14 6 46 14 1987 1245164.33316582 0 334633.068419455 250815.7434548 38041 0 79519.6911958398 0 NA 20134.6724864292 NA NA 0 0 0 317316.996811013 -107617.847630699 553099.562723146 119813.622765386
1987-06-21 6 47 21 1987 1111564.7943862 0 326851.45403395 243388.111341132 19021 0 73357.737812256 0 NA 5627.13772951731 NA NA 0 0 0 326510.800055815 -160495.998807503 756587.651064945 41176.5543497407
1987-06-28 6 48 28 1987 1667098.93844195 0 723450.087937281 723450.087937281 0 0 74713.484880717 0 NA 0 NA NA 134776.967937282 1.86264514923096e-09 134776.96793728 349490.168860993 -232653.784732417 813529.541997726 1.86264514923096e-09
1987-07-05 7 49 5 1987 1449026.21870788 0 250421.296880314 201599.94073474 0 0 98006.834306173 0 NA 0 NA NA 0 0 0 349148.559264771 -243598.320780158 156296.817892484 0
1987-07-12 7 50 12 1987 1733707.0862347 0 82636.6399357636 71788 0 0 108544.090688337 0 NA 0 NA NA 0 0 0 358153.52730066 -176904.226978802 302426.691617171 0
1987-07-19 7 51 19 1987 815068.915918815 0 175387 175387 0 0 71979.5171353328 0 NA 7590.88363854369 NA NA 0 0 0 410919.9181072 -199740.394163355 784896.926732879 0
1987-07-26 7 52 26 1987 1848155.7766595 0 122893.095127188 122893.095127188 122893.095127188 0 90736.5227406321 0 NA 0 NA NA 0 0 0 407967.318359358 -165652.358266391 399915.095127187 117766.800194202
1987-08-02 8 1 2 1987 1244962.21816606 0 210759 0 0 0 106896.389592737 0 NA 0 NA NA 0 0 0 350000 -104365.450992389 953956.597930446 24025.1530247461
1987-08-09 8 2 9 1987 2014829.74221529 0 105379 0 0 0 123595.155882575 0 NA 0 NA NA 0 0 0 350000 -97251.9444692263 500074.914476208 0
1987-08-16 8 3 16 1987 1984328.08659589 0 0 0 0 0 137059.85048806 0 NA 0 NA NA 0 0 0 350000 -64110.1319903999 494252.701949338 0
1987-08-23 8 4 23 1987 1842683.13958112 0 5738 0 0 0 44448.5900300092 0 NA 0 NA NA 0 0 0 350000 -49768.2707239338 902216.559533451 0
1987-08-30 8 5 30 1987 1800207.50965174 0 11477 0 0 0 12491.5727666634 0 NA 0 NA NA 0 0 0 350000 -60602.3879214331 710622.703255599 0
1987-09-06 9 6 6 1987 1903418.58753093 0 87394 0 0 0 79952.0362485375 0 NA 0 NA NA 0 0 0 350000 33632.693426778 447728.465543823 0
1987-09-13 9 7 13 1987 1788915.15247399 0 163311 0 0 0 108980.047098057 0 NA 0 NA NA 0 0 0 350000 35643.7019352665 397493.864992024 0
1987-09-20 9 8 20 1987 1692648.42795138 0 216015.636487136 0 0 0 121222.619287252 0 NA 0 NA NA 0 0 0 350000 33275.6925373586 267298.717722904 0
1987-09-27 9 9 27 1987 1773053.93406885 0 180613.229548019 0 0 0 113421.904553506 0 NA 0 NA NA 0 0 0 350000 34926.3493492811 436789.171451362 0
1987-10-04 10 10 4 1987 1645022.50576808 0 180051.575818341 0 0 0 87058.4793381126 0 NA 0 NA NA 0 0 0 350000 51694.5491359033 327094.793348893 0
1987-10-11 10 11 11 1987 1480968.51024763 0 135051.614776341 0 0 0 85717.9403026479 0 NA 0 NA NA 0 0 0 350000 47940.8323971307 307406.902781965 0
1987-10-18 10 12 18 1987 1439420.79530821 0 127749.270941242 0 0 0 83174.959978586 0 NA 0 NA NA 0 0 0 350000 40622.6634176057 262828.123695747 0
1987-10-25 10 13 25 1987 1429330.64883372 0 137305.161130287 0 0 0 83074.61659701 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 95112.1928016576 293535.198457718 57958.1814810804
1987-11-01 11 14 1 1987 1447206.85648009 0 148828.478413821 787693.478413821 0 0 85095.327494246 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 100638.774869021 261912.375524623 95876.0239582863
1987-11-08 11 15 8 1987 2650540.72375577 0 305812.270893357 826611.270893357 0 0 84200.321397749 0 NA 0 NA NA 0 0 0 350000 105899.39590048 217861.081750639 2722.13969563297
1987-11-15 11 16 15 1987 2221427.83679615 0 0 180274.446679336 0 0 83352.461594326 0 NA 0 NA NA 0 0 0 350000 219561.446619071 195048.86418614 6962.52223814395
1987-11-22 11 17 22 1987 2195322.93749842 0 19538.3969096816 186104.590343092 0 0 71090.630064289 0 NA 0 NA NA 0 0 0 350000 180608.151439256 253020.915066613 4556.72719602077
1987-11-29 11 18 29 1987 2022294.25898898 0 34087.9409751003 155121.840842512 0 0 78334.658158089 0 NA 0 NA NA 0 0 0 350000 87831.5636391021 190423.655826158 0
1987-12-06 12 19 6 1987 3511862.93274666 0 424680.437764319 2143728.43066717 0 0 81209.600121809 0 NA 0 NA NA 0 0 0 350000 114138.005164477 299024.245336194 2409.11917353538
